id,code,exception,name,tax_ipi_id:id,tax_ii_id:id,uoe_id:id
ncm_29362410,2936.24.10,,"Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluindo os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções. - Vitaminas e seus derivados, não misturados: Ácido D- ou DL-pantotênico (vitamina B3 ou vitamina B5) e seus derivados",tax_ipi_0,tax_ii_2,uom.product_uom_kgm
ncm_29362490,2936.24.90,,"Provitaminas e vitaminas, naturais ou reproduzidas por síntese (incluindo os concentrados naturais), bem como os seus derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções. - Vitaminas e seus derivados, não misturados: Ácido D- ou DL-pantotênico (vitamina B3 ou vitamina B5) e seus derivados",tax_ipi_0,tax_ii_2,uom.product_uom_kgm
ncm_30049099,3004.90.99,,"Medicamentos (exceto os produtos das posições 30.02, 30.05 ou 30.06) constituídos por produtos misturados ou não misturados, preparados para fins terapêuticos ou profiláticos, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho. - Outros Outros",tax_ipi_0,tax_ii_8,uom.product_uom_kgm
ncm_32149000,3214.90.00,,"Mástique de vidraceiro, cimentos de resina e outras mástiques; indutos utilizados em pintura; indutos não refratários do tipo utilizado em alvenaria. - Outros",tax_ipi_0,tax_ii_14,uom.product_uom_kgm
ncm_33030010,3303.00.10,,Perfumes e águas-de-colônia. Perfumes (extratos),tax_ipi_42,tax_ii_18,uom.product_uom_kgm
ncm_33030020,3303.00.20,,Perfumes e águas-de-colônia. Águas-de-colônia,tax_ipi_12,tax_ii_18,uom.product_uom_kgm
ncm_33041000,3304.10.00,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Produtos de maquiagem para os lábios",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33042010,3304.20.10,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Produtos de maquiagem para os olhos",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33042090,3304.20.90,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Produtos de maquiagem para os olhos",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33043000,3304.30.00,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Preparações para manicuros e pedicuros",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33049100,3304.91.00,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: Pós, incluindo os compactos",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33049100_01,3304.91.00,01,Ex 01 - Talco e polvilho com ou sem perfume,tax_ipi_12,tax_ii_18,uom.product_uom_kgm
ncm_33049910,3304.99.10,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: Outros",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33049990,3304.99.90,,"Produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele (exceto medicamentos), incluindo as preparações antissolares e os bronzeadores; preparações para manicuros e pedicuros. - Outros: Outros",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33049990_01,3304.99.90,01,Ex 01 - Preparados bronzeadores,tax_ipi_12,tax_ii_18,uom.product_uom_kgm
ncm_33049990_02,3304.99.90,02,"Ex 02 - Preparados anti-solares, exceto os que possuam propriedades de bronzeadores",tax_ipi_0,tax_ii_18,uom.product_uom_kgm
ncm_33051000,3305.10.00,,Preparações capilares. - Xampus,tax_ipi_7,tax_ii_18,uom.product_uom_kgm
ncm_33052000,3305.20.00,,"Preparações capilares. - Preparações para ondulação ou alisamento, permanentes",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33053000,3305.30.00,,Preparações capilares. - Laquês (Lacas*) para o cabelo,tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33059000,3305.90.00,,Preparações capilares. - Outras,tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33059000_01,3305.90.00,01,Ex 01 - Condicionadores,tax_ipi_7,tax_ii_18,uom.product_uom_kgm
ncm_33071000,3307.10.00,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Preparações para barbear (antes, durante ou após)",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33072010,3307.20.10,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Desodorantes (desodorizantes) corporais e antiperspirantes",tax_ipi_7,tax_ii_18,uom.product_uom_kgm
ncm_33072090,3307.20.90,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Desodorantes (desodorizantes) corporais e antiperspirantes",tax_ipi_7,tax_ii_18,uom.product_uom_kgm
ncm_33073000,3307.30.00,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Sais perfumados e outras preparações para banhos",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33074100,3307.41.00,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas: Agarbate e outras preparações odoríferas que atuem por combustão",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33074900,3307.49.00,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas: Outras",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33079000,3307.90.00,,"Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos noutras posições; desodorantes (desodorizantes) de ambiente, preparados, mesmo não perfumados, mesmo com propriedades desinfetantes. - Outros",tax_ipi_22,tax_ii_18,uom.product_uom_kgm
ncm_33079000_01,3307.90.00,01,Ex 01 - Soluções para lentes de contato ou para olhos artificiais,tax_ipi_12,tax_ii_18,uom.product_uom_kgm
ncm_36041000,3604.10.00,,"Fogos de artifício, foguetes de sinalização ou contra o granizo e semelhantes, bombas, petardos e outros artigos de pirotecnia. - Fogos de artifício",tax_ipi_30,tax_ii_14,uom.product_uom_kgm
ncm_39181000,3918.10.00,,"Revestimentos de pisos (pavimentos), de plástico, mesmo auto-adesivos, em rolos ou em forma de ladrilhos ou de mosaicos; revestimentos de paredes ou de tetos, de plástico, definidos na Nota 9 do presente Capítulo. - De polímeros de cloreto de vinila",tax_ipi_0,tax_ii_16,uom.product_uom_kgm
ncm_39219011,3921.90.11,,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte",tax_ipi_5,tax_ii_16,uom.product_uom_kgm
ncm_39219012,3921.90.12,,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte",tax_ipi_15,tax_ii_2,uom.product_uom_kgm
ncm_39219013,3921.90.13,,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte",tax_ipi_15,tax_ii_0,uom.product_uom_kgm
ncm_39219019,3921.90.19,,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte",tax_ipi_15,tax_ii_16,uom.product_uom_kgm
ncm_39219090,3921.90.90,,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras",tax_ipi_15,tax_ii_16,uom.product_uom_kgm
ncm_43011000,4301.10.00,,"Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - De visons, inteiras, mesmo com cabeça, cauda ou patas",tax_ipi_nt,tax_ii_10,uom.product_uom_unit
ncm_43013000,4301.30.00,,"Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - De cordeiros denominados astracã, breitschwanz, caracul, persianer ou semelhantes, de cordeiros da Índia, da China, da Mongólia ou do Tibete, inteiras, mesmo com cabeça, cauda ou patas",tax_ipi_nt,tax_ii_10,uom.product_uom_unit
ncm_43016000,4301.60.00,,"Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - De raposas, inteiras, mesmo com cabeça, cauda ou patas",tax_ipi_nt,tax_ii_10,uom.product_uom_unit
ncm_43018000,4301.80.00,,"Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - De outros animais, inteiras, mesmo com cabeça, cauda ou patas",tax_ipi_nt,tax_ii_10,uom.product_uom_unit
ncm_43019000,4301.90.00,,"Peles com pelo em bruto (incluindo as cabeças, caudas, patas e outras partes utilizáveis na indústria de peles), exceto as peles em bruto das posições 41.01, 41.02 ou 41.03. - Cabeças, caudas, patas e outras partes utilizáveis na indústria de peles",tax_ipi_nt,tax_ii_10,uom.product_uom_unit
ncm_43021100,4302.11.00,,"Peles com pelo curtidas ou acabadas (incluindo as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com exceção das da posição 43.03. - Peles com pelo inteiras, mesmo com cabeça, cauda ou patas, não reunidas (não montadas): De visons",tax_ipi_60,tax_ii_14,uom.product_uom_unit
ncm_43021910,4302.19.10,,"Peles com pelo curtidas ou acabadas (incluindo as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com exceção das da posição 43.03. - Peles com pelo inteiras, mesmo com cabeça, cauda ou patas, não reunidas (não montadas): Outras",tax_ipi_10,tax_ii_14,uom.product_uom_unit
ncm_43021990,4302.19.90,,"Peles com pelo curtidas ou acabadas (incluindo as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com exceção das da posição 43.03. - Peles com pelo inteiras, mesmo com cabeça, cauda ou patas, não reunidas (não montadas): Outras",tax_ipi_10,tax_ii_14,uom.product_uom_unit
ncm_43022000,4302.20.00,,"Peles com pelo curtidas ou acabadas (incluindo as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com exceção das da posição 43.03. - Cabeças, caudas, patas e outras partes, desperdícios e aparas, não reunidos (não montados)",tax_ipi_60,tax_ii_14,uom.product_uom_unit
ncm_43022000_01,4302.20.00,01,"Ex 01 - Cabeças, caudas, patas e outras partes, desperdícios e aparas, de coelho ou de lebre",tax_ipi_10,tax_ii_14,uom.product_uom_unit
ncm_43022000_02,4302.20.00,02,"Ex 02 - Cabeças, caudas, patas e outras partes, desperdícios e aparas, de bovino, de ovino ou de caprino",tax_ipi_10,tax_ii_14,uom.product_uom_unit
ncm_43023000,4302.30.00,,"Peles com pelo curtidas ou acabadas (incluindo as cabeças, caudas, patas e outras partes, desperdícios e aparas), não reunidas (não montadas) ou reunidas (montadas) sem adição de outras matérias, com exceção das da posição 43.03. - Peles com pelo inteiras e respectivos pedaços e aparas, reunidos (montados)",tax_ipi_60,tax_ii_14,uom.product_uom_unit
ncm_43023000_01,4302.30.00,01,"Ex 01 - De bovino, ovino, caprino, coelho ou de lebre",tax_ipi_10,tax_ii_14,uom.product_uom_unit
ncm_43023000_02,4302.30.00,02,"Ex 02 - Peles ""alongadas"", exceto de bovino, ovino, caprino, coelho ou de lebre",tax_ipi_40,tax_ii_14,uom.product_uom_unit
ncm_43031000,4303.10.00,,"Vestuário, seus acessórios e outros artigos de peles com pelo. - Vestuário e seus acessórios",tax_ipi_40,tax_ii_20,uom.product_uom_unit
ncm_43031000_01,4303.10.00,01,"Ex 01 - De bovino, ovino, caprino, coelho ou de lebre",tax_ipi_10,tax_ii_20,uom.product_uom_unit
ncm_43039000,4303.90.00,,"Vestuário, seus acessórios e outros artigos de peles com pelo. - Outros",tax_ipi_40,tax_ii_20,uom.product_uom_unit
ncm_43039000_01,4303.90.00,01,"Ex 01 - De bovino, ovino, caprino, coelho ou de lebre",tax_ipi_10,tax_ii_20,uom.product_uom_unit
ncm_43040000,4304.00.00,,"Peles com pelo artificiais, e suas obras.",tax_ipi_10,tax_ii_20,UOM_M2
ncm_48043110,4804.31.10,,"Papel e cartão, Kraft, não revestidos, em rolos ou em folhas, exceto os das posições 48.02 e 48.03. - Outros papéis e cartões, Kraft, de peso não superior a 150 g/m2: Crus",tax_ipi_5,tax_ii_2,uom.product_uom_kgm
ncm_48043190,4804.31.90,,"Papel e cartão, Kraft, não revestidos, em rolos ou em folhas, exceto os das posições 48.02 e 48.03. - Outros papéis e cartões, Kraft, de peso não superior a 150 g/m2: Crus",tax_ipi_5,tax_ii_12,uom.product_uom_kgm
ncm_48043910,4804.39.10,,"Papel e cartão, Kraft, não revestidos, em rolos ou em folhas, exceto os das posições 48.02 e 48.03. - Outros papéis e cartões, Kraft, de peso não superior a 150 g/m2: Outros",tax_ipi_5,tax_ii_2,uom.product_uom_kgm
ncm_48043990,4804.39.90,,"Papel e cartão, Kraft, não revestidos, em rolos ou em folhas, exceto os das posições 48.02 e 48.03. - Outros papéis e cartões, Kraft, de peso não superior a 150 g/m2: Outros",tax_ipi_5,tax_ii_12,uom.product_uom_kgm
ncm_68101100,6810.11.00,,"Obras de cimento, de concreto (betão*) ou de pedra artificial, mesmo armadas. - Telhas, ladrilhos, placas (lajes), tijolos e artigos semelhantes: Blocos e tijolos para a construção",tax_ipi_0,tax_ii_8,uom.product_uom_kgm
ncm_68101900,6810.19.00,,"Obras de cimento, de concreto (betão*) ou de pedra artificial, mesmo armadas. - Telhas, ladrilhos, placas (lajes), tijolos e artigos semelhantes: Outros",tax_ipi_0,tax_ii_8,uom.product_uom_kgm
ncm_68109100,6810.91.00,,"Obras de cimento, de concreto (betão*) ou de pedra artificial, mesmo armadas. - Outras obras: Elementos pré-fabricados para a construção ou engenharia civil",tax_ipi_0,tax_ii_8,uom.product_uom_kgm
ncm_68109900,6810.99.00,,"Obras de cimento, de concreto (betão*) ou de pedra artificial, mesmo armadas. - Outras obras: Outras",tax_ipi_0,tax_ii_8,uom.product_uom_kgm
ncm_69049000,6904.90.00,,"Tijolos para construção, tijoleiras, tapa-vigas e produtos semelhantes, de cerâmica. - Outros",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_69051000,6905.10.00,,"Telhas, elementos de chaminés, condutores de fumaça (fumo*), ornamentos arquitetônicos, de cerâmica, e outros produtos cerâmicos para construção. - Telhas",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_69060000,6906.00.00,,"Tubos, calhas ou algerozes e acessórios para canalizações, de cerâmica.",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_69072100,6907.21.00,,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Ladrilhos e placas (lajes), para pavimentação ou revestimento, exceto os das subposições 6907.30 e 6907.40: Com um coeficiente de absorção de água, em peso, não superior a 0,5 %",tax_ipi_0,tax_ii_0,UOM_M2
ncm_69072200,6907.22.00,,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Ladrilhos e placas (lajes), para pavimentação ou revestimento, exceto os das subposições 6907.30 e 6907.40: Com um coeficiente de absorção de água, em peso, superior a 0,5 %, mas não superior a 10 %",tax_ipi_0,tax_ii_0,UOM_M2
ncm_69072300,6907.23.00,,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Ladrilhos e placas (lajes), para pavimentação ou revestimento, exceto os das subposições 6907.30 e 6907.40: Com um coeficiente de absorção de água, em peso, superior a 10 %",tax_ipi_0,tax_ii_0,UOM_M2
ncm_69073000,6907.30.00,,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Cubos, pastilhas e artigos semelhantes, para mosaicos, exceto os da subposição 6907.40",tax_ipi_0,tax_ii_0,UOM_M2
ncm_69074000,6907.40.00,,"Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Peças de acabamento",tax_ipi_0,tax_ii_0,UOM_M2
ncm_69101000,6910.10.00,,"Pias, lavatórios, colunas para lavatórios, banheiras, bidés, sanitários, caixas de descarga (autoclismos*), mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica. - De porcelana",tax_ipi_0,tax_ii_18,uom.product_uom_unit
ncm_69109000,6910.90.00,,"Pias, lavatórios, colunas para lavatórios, banheiras, bidés, sanitários, caixas de descarga (autoclismos*), mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica. - Outros",tax_ipi_0,tax_ii_18,uom.product_uom_unit
ncm_72131000,7213.10.00,,"Fio-máquina de ferro ou aço não ligado. - Dentados, com nervuras, sulcos ou relevos, obtidos durante a laminagem",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_72132000,7213.20.00,,"Fio-máquina de ferro ou aço não ligado. - Outros, de aços para tornear",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_72142000,7214.20.00,,"Barras de ferro ou aço não ligado, simplesmente forjadas, laminadas, estiradas ou extrudadas, a quente, incluindo as que tenham sido submetidas a torção após laminagem. - Dentadas, com nervuras, sulcos ou relevos, obtidos durante a laminagem, ou torcidas após laminagem",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
ncm_72149100,7214.91.00,,"Barras de ferro ou aço não ligado, simplesmente forjadas, laminadas, estiradas ou extrudadas, a quente, incluindo as que tenham sido submetidas a torção após laminagem. - Outras: De seção transversal retangular",tax_ipi_0,tax_ii_12,uom.product_uom_kgm
"ncm_85014029","8501.40.29",,"Motores e geradores, elétricos, exceto os grupos eletrogêneos. - Outros motores de corrente alternada, monofásicos De potência superior a 15 kW","tax_ipi_10","tax_ii_0","uom.product_uom_unit"
"ncm_85030010","8503.00.10",,"Partes reconhecíveis como exclusiva ou principalmente destinadas às máquinas das posições 85.01 ou 85.02. De motores ou geradores das subposições 8501.10, 8501.20, 8501.31, 8501.32 ou do item 8501.40.1","tax_ipi_10","tax_ii_0","uom.product_uom_kgm"
"ncm_40141000","4014.10.00",,"Artigos de higiene ou de farmácia (incluindo as chupetas), de borracha vulcanizada não endurecida, mesmo com partes de borracha endurecida. - Preservativos","tax_ipi_0","tax_ii_10","uom.product_uom_kgm"
"ncm_48191000","4819.10.00",,"Caixas, sacos, bolsas, cartuchos e outras embalagens, de papel, cartão, pasta (ouate) de celulose ou de mantas de fibras de celulose; cartonagens para escritórios, lojas e estabelecimentos semelhantes. - Caixas de papel ou cartão, ondulados (canelados*)","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_27160000","2716.00.00",,"Energia elétrica.","tax_ipi_nt","tax_ii_0","UOM_MWH"
