"id","name","code","account_type","chart_template_id/id","tag_ids/id","reconcile",note
"tr380","Gelecek Aylara Ait Gelirler",380,"liability_current","l10n_tr.chart_template_common",,"False","Gelecek bilanço dönemlerine ait peşin tahsil olunan gelirlerin bir yıldan kısa süreye ait kısımlarının izlendiği hesaptır.\n\nİşleyişi :\n\nPeşin tahsil olunan gelirler bu hesabın alacağına kaydedilir. Ait olduğu dönemde ilgili gelir hesaplarına devredilir."
"tr381","Gider Tahakkukları",381,"liability_current","l10n_tr.chart_template_common",,"False","Gelecek aylarda ödemesi yapılacak ve kesinlikle belgeye dayalı gider tahakkuklarının izlendiği hesaptır.\n\nİşleyişi :\n\nYapılan tahakkuklar ilgili gider ve zarar hesaplarına borç, bu hesaba alacak, yapılan ödemeler borç kaydedilir."
"tr391","Hesaplanan KDV",391,"liability_current","l10n_tr.chart_template_common",,"False","Bu hesap; teslim edilen mal veya ifa edilen hizmetler üzerinden hesaplanan Katma Değer Vergisi ile işlemi gerçekleşmeyen ya da işlemden vazgeçilen mal ve hizmetlere ilişkin katma değer vergisinin izlendiği hesaptır.\n\nİşleyişi :\n\nHesaplanan Katma Değer Vergisi bu hesaba alacak kaydedilir. Düzeltmeler bu hesaba borç kaydedilir. Vergilendirme dönemi itibariyle bu hesabın bakiyesi ""191. İndirilecek Katma Değer Vergisi Hesabı"" ile karşılaştırılır. Yapılan karşılaştırmada bu hesabın bakiyesi 191. No.lu hesabın bakiyesinden fazla olduğu takdirde vadesinde ödenmek üzere ""360. Ödenecek Vergi ve Fonlar Hesabına"" aktarılarak kapatılır.(1)"
"tr392","Diğer KDV",392,"liability_current","l10n_tr.chart_template_common",,"False","Bu hesap; teşvikli yatırım mallarının ithalinden doğan ve ertelenen Katma Değer Vergisi ve ihraç kaydiyle satış nedeniyle ertelenen ve terkin edilecek Katma Değer Vergisi gibi ihtiyaca göre bölümlenir.\n\nİşleyişi :\n\nTeşvikli yatırım mallarının ithalinde gümrük idareleri tarafından tarh ve tahakkuk ettirilerek ertelenen katma değer vergisi, aktifteki ilgili hesabın borcu mukabili bu hesaba alacak, mevzuat gereği yapılacak terkin sonunda aktifteki ilgili hesabın alacağı karşılığı bu hesaba borç kaydedilmek suretiyle işlem görür.\n\nYatırım teşvik belgelerinde öngörüldüğü şekilde gerçekleşmemesi halinde ertelenen katma değer vergisi bu hesaba borç, ödenmek üzere pasifteki tahakkuk hesabına alacak kaydedilir.\n\nVergi "
"tr393","Merkez Ve Şubeler Cari Hesabı",393,"liability_current","l10n_tr.chart_template_common",,"False"," "
"tr397","Sayım Ve Tesellüm Fazlaları",397,"liability_current","l10n_tr.chart_template_common",,"False"," "
"tr399","Diğer Çeşitli Yabancı Kaynaklar",399,"liability_current","l10n_tr.chart_template_common",,"False","Bu hesap grubu içinde sayılanların dışında kalan diğer çeşitli yabancı kaynakların izlendiği hesaptır.\n\nİşleyişi :\n\nYukarıdaki hesaplar dışında oluşan diğer yabancı kaynaklar bu hesabın alacağına, ödemeler ise borcuna kaydolunur."
"tr400","Banka Kredileri",400,"liability_current","l10n_tr.chart_template_common",,"False","Banka ve diğer finans kuruluşlarından alınan uzun vadeli kredilerin yer aldığı hesaptır.\n\nİşleyişi :\n\nAlınan uzun vadeli krediler bu hesaba alacak, ödenmeleri halinde borç kaydedilir. Bilanço tarihinden itibaren bir yıl içinde ödenecek ana para taksitleri ile vadesi bir yıla düşen tutarlar ""303. Uzun Vadeli Kredilerin Anapara Taksitleri ve Faizleri Hesabı"" nın alacağına aktarılmak suretiyle bu hesaba borç kaydedilir."
"tr401","Finansal Kiralama İşlemlerinden Borçlar",401,"liability_current","l10n_tr.chart_template_common",,"False"," "
"tr402","Ertelenmiş Finansal Kiralama Borçlanma Maliyetleri(-)",402,"liability_current","l10n_tr.chart_template_common",,"False"," "
"tr405","Çıkarılmış Tahviller",405,"liability_current","l10n_tr.chart_template_common",,"False","İşletme tarafından çıkarılmış bulunan tahvillerden vadesi bir yılı aşanlar bu hesapta izlenir. İşletmece hisse senedi ile değiştirilebilir ve erken paraya çevrilebilir tahviller çıkarılmış olması durumunda bunların tutar ve nitelikleri dipnotlarda ayrıca belirtilir.\n\nİşleyişi :\n\nÇıkarılmış tahviller nominal bedelleri ile bu hesaba alacak kaydedilir. Bilanço tarihinden itibaren bir yıl içinde ödenecek tahvil, anapara borç ve taksitleri bilanço dönemlerinde ""304. Tahvil Anapara, Borç, Taksit ve Faizleri Hesabına"" aktarılmak suretiyle bu hesaba borç kaydedilir."
"tr407","Çıkarılmış Diğer Menkul Kıymetler",407,"liability_current","l10n_tr.chart_template_common",,"False","İşletmece çıkarılmış katılma intifa senedi dışındaki vadeleri bir yıldan uzun olan diğer menkul değerler bu hesap kaleminde yer alır.\n\nYukarıdaki hesaplarda tanımlanmış menkul kıymetler dışında kalan çıkarılmış diğer menkul kıymetler bu hesapta izlenir.\n\nİşletmece çıkarılmış katılma intifa senetleri ve özkaynak niteliğindeki diğer menkul kıymetler bu hesapta yer almaz.\n\nOrtakların ""Katılma intifa Senedi"" ihraç etmeleri halinde,""Katılma İntifa Senedi Sermayesi"" özkaynaklar grubunda ""Sermaye"" hesabının altında; ""Geri Satın Alınan Katılma İntifa Senetleri"" ise dönen varlıklarda menkul kıymetler hesap grubu içinde gösterilir.\n\nİşleyişi :\n\nYukarıda tanımlananlar dışında çıkarılmış diğer menkul kıymetler nominal b"
"tr408","Menkul Kıymetler İhraç Farkı(-)",408,"liability_current","l10n_tr.chart_template_common",,"False","Nominal değerinin altında ihraç edilen tahvil, senet ve diğer menkul kıymetlerin nominal değerleri ile satış fiyatı arasındaki farkın gelecek yıllara ait olan kısmı bu hesapta izlenir.\n\nİşleyişi :\n\nNominal değerinin altında ihraç edilen tahvil, senet ve diğer menkul kıymetlerin nominal değeri ile satış fiyatı arasındaki fark bu hesabın borcuna kaydedilir. Bu satış farklarında gelecek dönemde itfa edilecek kısmı bilanço tarihinde ""308. Menkul Kıymetler İhraç Farkı Hesabı""na aktarılarak bu hesaba alacak kaydedilir."
"tr409","Diğer Mali Borçlar",409,"liability_current","l10n_tr.chart_template_common",,"False","Yukarıdaki hesap kalemlerinin hiçbirine girmeyen değerler bu başlık altında toplanır.\n\nİşleyişi :\n\nBu hesaba, borcun doğması halinde alacak, ödenmesi halinde borç kaydedilir."
"tr420","Satıcılar",420,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin faaliyet konusu i1e ilgili her türlü mal ve hizmet alımlarından kaynaklanan vadelerine bir yıldan fazla süre bulunan senetsiz borçların izlendiği hesaptır.\n\nİşleyişi :\n\nSenetsiz ticari borcun doğması ile bu hesaba alacak kaydedilir. Bilanço çıkarma dönemlerinde vadeleri bir yılın altına düşenler bu hesaba borç kaydedilerek ""320. Satıcılar Hesabı"" nın alacağına aktarılır."
"tr421","Borç Senetleri",421,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin faaliyet konusu ile ilgili her türlü mal ve hizmet alımlarından kaynaklanan vadelerine bir yıldan fazla süre bulunan senetli borçlarının izlendiği hesaptır.\n\nİşleyişi :\n\nBorç senetleri tutarları bu hesaba alacak bilanço tarihinde vadeleri bir yılın altına düşen senetli borçlar ""321. Borç Senetleri Hesabı""nın alacağına aktarılarak bu hesaba borç kaydedilir."
"tr422","Borç Senetleri Reeskontu(-)",422,"liability_current","l10n_tr.chart_template_common",,"False","Bilanço gününde, senetli borçların tasarruf değeriyle değerlenmesini sağlamak üzere, borç senetleri için ayrılan reeskont tutarlarının izlenmesinde kullanılır.\n\nİşleyişi :\n\nHesaplanan reeskont tutarları bu hesaba borç, ""64. Diğer Faaliyetlerden Olağan Gelir ve Kârlar"" grubundaki ""642. Faiz Gelirleri Hesabı""na alacak kaydedilir. İzleyen dönemde bu hesap, ""65. Diğer Faaliyetlerden Olağan Gider ve Zararlar"" grubunun ""652. Reeskont Faiz Giderleri Hesabına"" aktarılarak kapatılır."
"tr426","Alınan Depozito Ve Teminatlar",426,"liability_current","l10n_tr.chart_template_common",,"False","""326. Alınan Depozito ve Teminatlar"" hesabında alış amaçları belirtilen depozito ve teminattan vadeleri bir yıldan fazla olan kısımları bu hesap kapsamına girer.\n\nİşleyişi :\n\nAlınan depozito ve teminatlar bu hesabın alacağına, geri verilenler veya hesaba sayılanlarla, geri verilmemiş bilanço gününde vadeleri bir yılın altına düşenler bu hesabın borcuna yazılarak ""326. Alınan Depozito ve Teminatlar Hesabı""na aktarılarak kapatılır."
"tr429","Diğer Ticari Borçlar",429,"liability_current","l10n_tr.chart_template_common",,"False","Yukarıdaki hesap kalemlerinin hiç birinin kapsamına alınamayan bir yılı aşan ticari borçların izlendiği hesaptır.\n\nİşleyişi :\n\nBu hesaba borcun doğması halinde alacak, vadesi bir yılın altına düşenler ""329. Diğer Ticari Borçlar Hesabı""na aktarılarak borç kaydedilir."
"tr431","Ortaklara Borçlar",431,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin esas faaliyet konusu dışındaki işlemleri dolayısıyla ortaklara borçlu bulunduğu vadeleri bir yıldan fazla süreli tutarların izlendiği hesaptır.\n\nİşleyişi :\n\nBorcun doğması halinde hesaba alacak, vadesi bir yılın altına düşmesi halinde 331 No.lu hesaba aktarılarak borç kaydedilir."
"tr432","İştiraklere Borçlar",432,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin esas faaliyet konusu dışındaki işlemleri dolayısıyla iştiraklerine olan vadeleri bir yıldan fazla süreli borçlarının izlendiği hesaptır.\n\nİşleyişi :\n\nBorcun doğması halinde hesaba alacak vadesi bir yılın altına düşmesi halinde ""332. İştiraklere borçlar Hesabı""na aktarılarak borç kaydedilir."
"tr433","Bağlı Ortaklıklara Borçlar",433,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin sermaye taahhüdünden borçları hariç olmak üzere faaliyet konusu dışındaki işlemleri dolayısıyla bağlı ortaklıklara olan borçlarının izlendiği hesaptır.\n\nİşleyişi :\n\nBorcun doğması ile hesaba alacak, vadesi bir yılın altına düşenler ""333. Bağlı Ortaklıklara Borçlar Hesabı""na aktarılmak suretiyle borç kaydedilir."
"tr436","Diğer Çeşitli Borçlar",436,"liability_current","l10n_tr.chart_template_common",,"False"," "
"tr437","Diğer Borç Senetleri Reeskontu(-)",437,"liability_current","l10n_tr.chart_template_common",,"False","Bilanço gününde, uzun vadeli diğer borçlar grubunda yer alan senetli borçların değerlemesini sağlamak amacı ile borç senetleri için ayrılan reeskont tutarlarının izlendiği hesaptır.\n\nİşleyişi :\n\n""337. Diğer Borç Senetleri Reeskontu Hesabı""nda açıklanmıştır."
"tr438","Kamuya Olan Ertelenmiş Veya Taksitlendirilmiş Borçlar",438,"liability_current","l10n_tr.chart_template_common",,"False","Kamuya olan vergi ve benzeri borçlardan vadesinde ödenmeyip ertelenmiş veya taksite bağlanmış olup bir yıldan daha uzun bir sürede ödenecek olan kısmının izlendiği hesaptır.\n\nİşleyişi :\n\nBir yıldan uzun vadeli kamuya olan ertelenmiş veya taksitlendirilmiş borçlar ile ""368. Vadesi Geçmiş Ertelenmiş veya Taksitlendirilmiş Vergi ve Diğer Yükümlülükler Hesabı""ndan vadeleri bir yılı aşan borçlar hesaba alacak; vadesi bir yılın altına düşenler kısa vadeli yabancı kaynaklarda yer alan ilgili hesaplara aktarılmak suretiyle bu hesaba borç kaydedilir."
"tr440","Alınan Sipariş Avansları",440,"liability_current","l10n_tr.chart_template_common",,"False","İşletmenin satış sözleşmesine dayanarak mal ve hizmetin tesliminden önce tahsil ettiği bir yılı aşan avansların izlendiği hesaptır.\n\nİşleyişi :\n\nAlıcılardan alınan avanslar bu hesaba alacak, vadesi bir yılın altına düşenler ""340. Alınan Sipariş Avansları Hesabı""na aktarılmak suretiyle bu hesaba borç kaydedilir."
"tr449","Alınan Diğer Avanslar",449,"liability_current","l10n_tr.chart_template_common",,"False","Yukarıda açıklanan avanslar dışında, işletmenin aldığı her türlü uzun vadeli avansların izlendiği hesaptır.\n\nİşleyişi :\n\nAlınan avanslar bu hesabın alacağına, vadesi bir yılın altına düşenler ""349. Alınan Diğer Avanslar Hesabı""na aktarılmak suretiyle bu hesaba borç kaydedilir."
"tr472","Kıdem Tazminatı Karşılığı",472,"liability_current","l10n_tr.chart_template_common",,"False","Belirlenecek esaslar çerçevesinde ayrılacak kıdem tazminatı karşılıkları bu hesap kaleminde gösterilir.\n\nİşleyişi :\n\nHesaplanan kıdem tazminatı karşılık tutarları ilgili gider hesaplarına borç bu hesaba alacak kaydedilir. İzleyen dönemde ödenmesi beklenen kıdem tazminatı karşılık tutarları bu hesabın borcuna, ""37. Borç ve Gider Karşılıkları"" grubundaki ""372. Kıdem Tazminatı Karşılığı Hesabı""na alacak kaydedilir."
"tr479","Diğer Borç Ve Gider Karşılıkları",479,"liability_current","l10n_tr.chart_template_common",,"False","Uzun vadeli diğer borç ve gider karşılıklarının izlendiği hesaptır.\n\nİşleyişi :\n\nBu grubun yukarıda belirlenen hesaplar içinde yer almayan ve önemlilik kavramına göre de ayrı ayrı hesaplarda izlenmesi mümkün olmayan borç ve gider karşılıkları doğduğunda bu hesaba alacak, ilgili gider gruplarına borç kaydedilir. İzleyen dönemde ödenmesi beklenen borç ve gider karşılık tutarları bu hesabın borcuna, ""379. Diğer Borç ve Gider Karşılıkları Hesabı""nın alacağına kaydedilir."
"tr492","Gelecek Yıllara Ertelenmiş Veya Terkin Edilecek KDV",492,"liability_current","l10n_tr.chart_template_common",,"False","Bu hesap, teşvikli yatırım mallarının ithalinde ödenmesi gerektiği halde ödenmeyip, fiilen indirilmesinin mümkün olacağı tarihe kadar ertelenen katma değer vergisi ile imalatçı teşebbüsler tarafından imal ettikleri mallardan ihraç edilmek kaydı ile ihracatçılara yapılan teslimler nedeniyle hesaplanan ve düzenlenen fatura ve fatura yerine geçen belgelerde mevzuat gereği ihracatçılardan tahsil edilmeyen ve tamamının indirim konusu yapılmaması nedeniyle gelecek bilanço devrelerine kadar tecil olunan katma değer vergisinin kaydedildiği ve izlendiği hesaptır.\n\nİşleyişi :\n\nBu hesap bilanço döneminde ""392. Diğer Katma Değer Vergisi Hesabı""yla ilişkilendirilmek suretiyle kullanılır ve bu hesap gibi işlem görür."
"tr493","Tesise Katılma Payları",493,"liability_current","l10n_tr.chart_template_common",,"False","İşletmeye ait tesislerden yararlanmak amacıyla üçüncü kişilerin, tesis bedellerine katılma paylarının kayıt ve izlendiği hesaptır.\n\nİşleyişi :\n\nKatılma paylarının tahsilinde bu hesaba alacak, tesisin ömrü süresine göre belirlenecek itfa tutarları ""649. Faaliyetle İlgili Diğer Gelir ve Kârlar Hesabı""na alınarak bu hesaba borç kaydedilir."
"tr499","Diğer Çeşitli Uzun Vadeli Yabancı Kaynaklar",499,"liability_current","l10n_tr.chart_template_common",,"False","Bu hesap grubu içerisinde sayılanların dışında kalan diğer çeşitli yabancı kaynakların izlendiği hesaptır.\n\nİşleyişi :\n\nTahakkuk eden tutarlar bu hesaba alacak, vadesi bir yılın altına düşenler, ""399. Diğer Çeşitli Yabancı Kaynaklar Hesabı""na aktarılarak borç kaydedilir."
"tr500","Sermaye",500,"equity","l10n_tr.chart_template_common",,"False","İşletmeye tahsis edilen veya işletmelerin ana sözleşmelerinde yer alan ve Ticaret Siciline tescil edilmiş bulunan sermaye tutarı bu hesapta yer alır. Kayıtlı sermaye sistemine alınan ortaklıklarda çıkarılmış sermaye gösterilir. Kayıtlı sermaye tavanı ayrıca dipnotlarda belirtilir.\n\nİşleyişi :\n\nTaahhüt edilen sermaye tutarı bu hesaba alacak, ödenmemiş sermaye hesabına borç kaydedilir."
"tr501","Ödenmiş Sermaye(-)",501,"equity","l10n_tr.chart_template_common",,"False","İşletmeye tahsis edilen veya ortaklarca yüklenilen sermayenin henüz ödenmemiş kısmıdır.\n\nİşleyişi :\n\nTaahhüt edilen sermaye tutarı ""500. Sermaye Hesabı"" alacağı ile bu hesaba borç, ödenen tutarlar alacak kaydedilir."
"tr520","Hisse Senetleri İhraç Primleri",520,"equity","l10n_tr.chart_template_common",,"False","Yeni çıkarılan hisse senetlerinin primli satışından kaynaklanan tutarlar bu hesapta izlenir.\n\nİşleyişi :\n\nHisse senedinin nominal fiyatı ile satış fiyatı arasındaki fark bu hesabın alacağına satış biçimine bağlı olarak ilgili hesabın borcuna kaydedilir.\n\nBu tutarların sermayeye ilavesi veya başka bir amaçla kullanılması durumunda hesaba borç kaydedilir."
"tr521","Hisse Senedi İptal Kârları",521,"equity","l10n_tr.chart_template_common",,"False","İptal edilen hisse senetlerinin bedellerine mahsuben yapılan ödemelerin, bunların yerine çıkarılan hisse senetlerinden elde edilen hasılat noksanı kapatıldıktan sonra artan kısmın izlendiği hesaptır.\n\nİşleyişi :\n\nElde edilen hisse senedi iptal karları bu hesaba alacak kaydedilir. Bu tutarların sermayeye ilavesi veya başka amaçlarla kullanılması durumunda ilgili hesaplara borç kaydedilir."
"tr522","Maddi Duran Varlık Yeniden Değerlenme Artışları",522,"equity","l10n_tr.chart_template_common",,"False","İşletmenin aktifine kayıtlı maddi duran varlık kalemlerinin yeniden değerlenmesinden oluşan değer artışlarının izlendiği hesaptır.\n\nİşleyişi :\n\nYeniden değerleme net değer artışı ilgili hesaplar karşılığında bu hesaba alacak kaydedilir. Bu tutarların sermayeye ilavesi veya başka bir amaçla kullanılması durumunda bu hesaba borç kaydedilir."
"tr524","Maliyet Artışları Fonu",524,"equity","l10n_tr.chart_template_common",,"False"," "
"tr529","Diğer Sermaye Yedekleri",529,"equity","l10n_tr.chart_template_common",,"False","Bu hesap grubu içerisinde sayılanların dışında kalan diğer sermaye yedeklerinin izlendiği hesaptır."
"tr540","Yasal Yedekler",540,"equity","l10n_tr.chart_template_common",,"False","Kanun hükümleri uyarınca ayrılmış bulunan yedekler bu hesap kaleminde gösterilir.\n\nİşleyişi :\n\nYedekler faaliyet yılı kârından mahsup edilmek suretiyle bu hesaplara alacak kaydedilir."
"tr541","Statü Yedekleri",541,"equity","l10n_tr.chart_template_common",,"False","Ana sözleşme hükümleri çerçevesinde ayrılan yedekler bu hesap kalemi içinde yer alır.\n\nİşleyişi :\n\nBu hesap ""540. Yasal Yedekler Hesabı"" gibi işlem görür."
"tr542","Olağanüstü Yedekler",542,"equity","l10n_tr.chart_template_common",,"False","Sermaye şirketlerinde Genel Kurul tarafından ayrılmasına karar verilen olağanüstü yedek akçeler ile dağıtım dışı kalan kârlar bu hesapta yer alır.\n\nİşleyişi :\n\nBu hesap ""540. Yasal Yedekler Hesabı"" gibi işlem görür."
"tr548","Diğer Kâr Yedekleri",548,"equity","l10n_tr.chart_template_common",,"False","Özellikle kendi bölümlerinde tanımlanmamış olan kârdan ayrılan diğer yedekler bu hesapta izlenir.\n\nİşleyişi :\n\nKardan ayrılan tutarlar bu hesaba alacak, mahsubunda borç kaydedilir."
"tr549","Özel Fonlar",549,"equity","l10n_tr.chart_template_common",,"False","İşletmede bırakılması ve tasarrufu zorunlu yasal fonlar ile diğer maksatlarla ayrılan fonlar bu hesapta izlenir.\n\nİşleyişi :\n\nKardan ayrılan tutarlar bu hesaba alacak, mahsubunda borç kaydedilir."
"tr570","Geçmiş Yıllar Kârları",570,"equity","l10n_tr.chart_template_common",,"False","Geçmiş faaliyet dönemlerinde ortaya çıkan ve işletme sahibine veya ortaklarına dağıtılmamış bulunan kârlardan ilgili yedek hesaplarına alınmayan tutarların izlendiği hesaptır."
"tr580","Geçmiş Yıllar Zararları(-)",580,"equity","l10n_tr.chart_template_common",,"False","Geçmiş faaliyet dönemlerinde ortaya çıkan dönem net zararlarının izlendiği hesaptır."
"tr590","Dönem Net Kârı",590,"equity","l10n_tr.chart_template_common",,"False","İşletmenin faaliyet dönemine ilişkin vergi sonrası net kâr tutarının izlendiği hesaptır.\n\nİşleyişi :\n\nSonuç hesaplarında yer alan ""692. Dönem Net Kârı veya Zararı Hesabı""ndan aktarılan tutarlar bu hesaba alacak, aynı hesaba borç kaydedilir."
"tr591","Dönem Net Zararı(-)",591,"equity","l10n_tr.chart_template_common",,"False","İşletmenin faaliyet dönemine ilişkin net zarar tutarının izlendiği hesaptır.\n\nİşleyişi :\n\nSonuç hesaplarında yer alan ""692. Dönem Net Kârı veya Zararı Hesabı""ndan aktarılan tutarlar bu hesaba borç, aynı hesaba alacak kaydedilir."
"tr600","Yurt İçi Satışlar",600,"income","l10n_tr.chart_template_common",,"False","Yurt içindeki gerçek ve tüzel kişilere satılan mal ve hizmetler karşılığında alınan ya da tahakkuk ettirilen toplam değerlerin izlendiği hesaptır. Gereksinime göre bölümlenebilir.\n\nİşleyişi :\n\nSatış gerçekleştiğinde hasılat tutarı bu hesaba alacak kaydedilir."
"tr601","Yurt Dışı Satışlar",601,"income","l10n_tr.chart_template_common",,"False","Yurt dışında satılan mal ve hizmetler karşılığında alınan yada alınacak olan toplam değerlerin izlendiği hesaptır.\n\nİşleyişi :\n\nYurtiçi satışlarda olduğu gibidir."
"tr602","Diğer Gelirler",602,"income_other","l10n_tr.chart_template_common",,"False","İşletmenin korunması, ihracatı teşvik ya da hükümet politikasına uyma zorunluluğu karşısında oluşan işletmenin faaliyet hasılatındaki düşüklüğü veya faaliyet zararını gidermek için, sermaye katkısı niteliğinde olmayan, mali yardımlar (sübvansiyonlar), devletin bazı malları vergi, resim, harç ve benzeri yükümlülüklerden istisna etmesi yoluyla yaptığı yardımlar (vergi iadeleri) ve satış tarihindeki vade farkları, ihracatla ilgili fiyat istikrar destekleme primi vb.. hasılat kalemleri bu hesapta izlenir.\n\nİşleyişi :\n\nDönem içindeki faaliyetlerden doğan sübvansiyon, vergi iadesi, vade farkları, (vb.) tutarları saptanarak ilgili hesaba borç, bu hesaba ise alacak kaydedilir."
"tr610","Satıştan İadeler(-)",610,"income","l10n_tr.chart_template_common",,"False","Satılan malların iade edilen bölümünün fatura tutarlarını kapsar.\n\nİşleyişi :\n\nDaha önce yapılan satışlar ile ilgili olarak ilgili hesaplara borç, Brüt Satışlardan ilgili hesaplara alacak kaydedilmiş bulunan malın fatura tutarı, malın kısmen yada tamamen iade edilmesi durumuna göre, ""610. Satıştan İadeler Hesabı""nın borcuna, buna karşılık ilgili hesaba alacak kaydedilir."
"tr611","Satış İndirimleri(-)",611,"income","l10n_tr.chart_template_common",,"False","Satışla ilgili faturanın düzenlenip satışın gerçekleşmesinden sonra yapılan her türlü kasa ve miktar iskontoları bu hesapta yer alır.\n\nKasa iskontosu, kredili satışlarda alıcının mal bedelini vadesinden önce ödemesi dolayısıyla, bu peşin ödeme karşılığında alıcıya belirli oranlarda indirim yapılmasıdır.\n\nMiktar iskontosu ise alıcının belli tutarlar üzerinde alışlarda bulunarak satıcının mal sürümüne katkıda bulunmasından dolayı kendisine belli oran ya da tutarlarda yapılan indirimdir.\n\nİşleyişi :\n\nUygulanan iskonto ilgili ""Alacaklar"" hesabına alacak kaydedilirken, ""611. Satış İskontoları Hesabı""na borç kaydedilir."
"tr612","Diğer İndirimler",612,"income","l10n_tr.chart_template_common",,"False","Satıcı tarafından, alıcı hesabına, malın sevki sırasında ödenen giderleri ifade eden ve satılan mallara ait olan sevk giderleri, satılan malların hatalı ve noksan olması ya da taşıma sırasında hasara uğramış olması nedeniyle yapılması zorunlu indirimler ile satış vergileri, fonlar (KDV hariç) ve benzerleri bu kalemde gösterilir.\n\nBu hesap ihtiyaca göre bölümlenir.\n\nİşleyişi :\n\nSatılan mal ya da hizmet bedelinden yapılan indirim, hasılatla ilişkilendirilmeden ""612. Diğer İndirimler Hesabı""na borç, ilgili hesaplara ise alacak kaydedilir."
"tr620","Satılan Mamuller Maliyeti(-)",620,"expense_direct_cost","l10n_tr.chart_template_common",,"False","İşleyişi :\n\nSatılan mamullerin maliyet tutarı 152 nolu hesaba (Mamuller Hs.) alacak, bu hesaba ise borç kaydedilir."
"tr621","Satılan Ticari Mallar Maliyeti(-)",621,"expense_direct_cost","l10n_tr.chart_template_common",,"False","Herhangi bir değişikliğe tabi olmadan satılmak amacıyla alınan ticari mallar (emtia) ve benzeri kalemlerin maliyetini kapsar.\n\nİşleyişi :\n\nSatılan ticari malların maliyet tutarı ""153. Ticari Mallar Hesabı""na alacak, bu hesaba borç kaydedilir."
"tr622","Satılan Hizmet Maliyeti(-)",622,"expense_direct_cost","l10n_tr.chart_template_common",,"False","Üretilen hizmetlerle ilgili olarak yapılan giderlerin kaydedildiği hesaptır.\n\nİşleyişi :\n\nÜretilen hizmetle ilgili giderler niteliklerine göre, eş zamanlı kayıt sistemine tabi olan ve 7/A seçeneğini uygulayan hizmet işletmeleri ""741. Hizmet Üretim Maliyeti Yansıtma Hesabı"" alacağı ile, 7/B seçeneğini uygulayan küçük işletmelerde ""799. Üretim Maliyeti Hesabı"" alacağı ile, bu hesaba borç kaydedilir."
"tr623","Diğer Satışların Maliyeti(-)",623,"expense_direct_cost","l10n_tr.chart_template_common",,"False","İşletmenin esas faaliyet konusu ile ilgili diğer satış gelirlerinin elde edilmesi için yapılan giderlerin izlendiği hesaptır.\n\nİşleyişi :\n\nHesaplanan satışların maliyeti bu hesabın borcuna kaydedilir."
"tr630","Araştırma Ve Geliştirme Giderleri(-)",630,"expense","l10n_tr.chart_template_common",,"False","Üretim maliyetinin düşürülmesi, satışların artırılması ve yeni üretim biçim ve teknolojilerin işletmede uygulanması amacıyla yapılan giderlerden aktifleştirilmeyen araştırma ve geliştirme giderleri ile aktifleştirilmiş olanlardan bu döneme isabet eden itfa payları bu hesapta yer alır. Bu fonksiyonla ilgili olan ve 7. grupta izlenen giderler 7/A seçeneğinde ""751- Araştırma ve Geliştirme Giderleri Yansıtma Hesabı"", 7/B seçeneğinde ""798- Gider Çeşitleri Yansıtma Hesabı"" alacağı ile hu hesabın borcuna devredilir."
"tr631","Pazarlama Satış Ve Dağıtım Giderleri(-)",631,"expense","l10n_tr.chart_template_common",,"False","Mal ve hizmetlerin pazarlama, satış ve dağıtım faaliyetleri ile ilgili olarak yapılan endirekt malzeme, endirekt işçilik, personel giderleri, dışardan sağlanan fayda ve hizmetler, çeşitli giderler, vergi resim ve harçlar, amortismanlar ve tükenme paylarından oluşur. Pazarlama fonksiyonu ile ilgili giderler 7 inci grupta izlenir ve dönem sonlarında ""761- Pazarlama Satış ve Dağıtım Giderleri Yansıtma Hesabı"" alacağı ile, 7/B seçeneğinde ise ""798- Gider Çeşitleri Yansıtma Hesabı"" alacağı ile bu fonksiyona ait giderler bu hesaba devredilir."
"tr632","Genel Yönetim Giderleri(-)",632,"expense","l10n_tr.chart_template_common",,"False","İşletmenin genel yönetim fonksiyonu ile ilgili olarak yapılan ve üretimle ya da satılan mal maliyeti ile doğrudan ilişkisi kurulamayan endirekt malzeme, endirekt işçilik, personel giderleri, dışardan sağlanan fayda ve hizmetler, çeşitli giderler, vergi resim ve harçlar, amortisman giderlerinden oluşur. Genel yönetim fonksiyonu ile ilgili giderler 7 inci grupta izlenir ve dönem sonlarında 7/A seçeneğinde, ""771- Genel Yönetim Giderleri Yansıtma Hesabı"" alacağı ile, 7/B seçeneğinde ise ""798- Gider Çeşitleri Yansıtma Hesabı"" alacağı ile bu hesaba devredilir."
"tr640","İştiraklerden Temettü Gelirleri",640,"income","l10n_tr.chart_template_common",,"False","İşletmelerin sermayelerine katıldıkları iştiraklerden elde ettikleri temettü gelirlerinin izlendiği hesaptır. Hisse senedi ve tahvil gibi menkul kıymet satışından doğan kârlar ya da zararlar bu hesaba alınmaz."
"tr641","Bağlı Ortaklıklardan Temettü Gelirleri",641,"income","l10n_tr.chart_template_common",,"False","İşletmenin bağlı ortaklıklarından elde ettikleri temettü gelirlerinin izlendiği hesaptır."
