"id","name","code","account_type","chart_template_id/id","tag_ids/id","reconcile"
"pcg_6284","Frais de recrutement de personnel","628400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_629","Rabais, remises et ristournes obtenus sur autres services extérieurs","629000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6311","Taxe sur les salaires","631100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6314","Cotisation pour défaut d'investissement obligatoire dans la construction","631400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6318","Autres impôts, taxes et versements assimilés sur rémunérations (administrations des impôts)","631800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6331","Versement de transport","633100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6332","Allocation logement","633200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6333","Contribution unique des employeurs à la formation professionnelle","633300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6334","Participation des employeurs à l'effort de construction","633400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6335","Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage","633500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6338","Autres impôts, taxes et versements assimilés sur rémunérations (autres organismes)","633800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_63511","Contribution économique territoriale","635110","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_63512","Taxes foncières","635120","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_63513","Autres impôts locaux","635130","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_63514","Taxe sur les véhicules des sociétés","635140","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6352","Taxes sur le chiffre d'affaires non récupérables","635200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6353","Impôts indirects","635300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_63541","Droits de mutation","635410","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6358","Autres droits","635800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6371","Contribution sociale de solidarité à la charge des sociétés","637100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6372","Taxes perçues par les organismes publics internationaux","637200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6374","Impôts et taxes exigibles à l'étranger","637400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6378","Taxes diverses (autres organismes)","637800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_638","Rappel d’impôts (autres qu’impôts sur les bénéfices)","638000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6411","Salaires et appointements","641100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6412","Congés payés","641200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6413","Primes et gratifications","641300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6414","Indemnités et avantages divers","641400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6415","Supplément familial","641500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_644","Rémunération du travail de l'exploitant","644000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6451","Cotisations à l'URSSAF","645100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6452","Cotisations aux mutuelles","645200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6453","Cotisations aux caisses de retraites","645300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6454","Cotisations à Pôle emploi","645400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6458","Cotisations aux autres organismes sociaux","645800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_646","Cotisations sociales personnelles de l'exploitant","646000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6471","Prestations directes","647100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6472","Versements au comité social et économique","647200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6474","Versements aux autres oeuvres sociales","647400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6475","Médecine du travail, pharmacie","647500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_648","Autres charges de personnel","648000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_649","Remboursements de charges de personnel (si rembourement de personnel)","649000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6511","Redevances pour concessions brevets, licences, marques, procédés, logiciels","651100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6516","Droits d'auteur et de reproduction","651600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6518","Autres droits et valeurs similaires","651800","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_653","Rémunérations de l’activité des administrateurs et des gérants","653000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6541","Créances de l'exercice","654100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6544","Créances des exercices antérieurs","654400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6551","Quote-part de bénéfice transférée (comptabilité du gérant)","655100","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6555","Quote-part de perte supportée (comptabilité des associés non gérants)","655500","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_657","Valeurs comptables des immobilisations incorporelles et corporelles cédées","657000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6581","Pénalités sur marchés (et dédits payés sur achats et ventes)","658100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6582","Pénalités, amendes fiscales et pénales","658200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6583","Malis provenant de clauses d'indexation","658300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6584","Lots","658400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6588","Opérations de constitution ou liquidation des fiducies","658800","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_66116","Intérêts des emprunts et dettes assimilées","661160","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_66117","Intérêts des dettes rattachées à des participations","661170","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6612","Charges de la fiducie, résultat de la période","661200","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6615","Intérêts des comptes courants et des dépôts créditeurs","661500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6616","Intérêts bancaires et sur opérations de financement (escompte, ...)","661600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6617","Intérêts des obligations cautionnées","661700","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_66181","Intérêts des dettes commerciales","661810","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_66188","Intérêts des dettes diverses","661880","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_664","Pertes sur créances liées à des participations","664000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_665","Escomptes accordés","665000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_666","Pertes de change","666000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6671","Valeurs comptables des immobilisations financières cédées","667100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6672","Charges nettes sur cessions de titres immobilisés de l’activité de portefeuille","667200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6673","Charges nettes sur cessions de valeurs mobilières de placement","667300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6674","Charges nettes sur cessions de jetons","667400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_668","Autres charges financières","668000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6683","Mali provenant du rachat par l’entité d’actions et obligations émises par elle-même","668300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_669","Transferts de charges financières","669000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_672","Charges exceptionnelles sur exercices antérieurs (en cours d'exercice seulement)","672000","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_678_account","Autres charges exceptionnelles","678000","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_6811","Dotations aux amortissements sur immobilisations incorporelles et corporelles","681100","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_68111","Immobilisations incorporelles et frais d’établissement","681110","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_68112","Dotations aux amortissements sur immobilisations corporelles","681120","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6815","Dotations aux provisions pour risques et charges d'exploitation","681500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_68161","Dotations aux dépréciations des immobilisations incorporelles","681610","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_68162","Dotations aux dépréciations des immobilisations corporelles","681620","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_68173","Dotations aux dépréciations des stocks et en-cours","681730","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_68174","Dotations aux dépréciations des créances","681740","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6861","Dotations aux amortissements des primes de remboursement des obligations","686100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6862","Dotations aux amortissements des frais d'émission des emprunts","686200","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_6865","Dotations aux provisions pour risques et charges financiers","686500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_68662","Dotations aux dépréciations des immobilisations financières","686620","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_68665","Dotations aux dépréciations des valeurs mobilières de placement","686650","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6871","Dotations aux amortissements exceptionnels des immobilisations","687100","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_68725","Dotations aux provisions réglementées exceptionnelles (immobilisations) - Amortissements dérogatoires","687250","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6873","Dotations aux provisions réglementées exceptionnelles (stocks)","687300","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6874","Dotations aux autres provisions réglementées exceptionnelles","687400","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6875","Dotations aux provisions exceptionnelles","687500","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_6876","Dotations aux dépréciations exceptionnelles","687600","expense","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_691","Participation des salariés aux résultats","691000","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6951","Impôts sur les bénéfices dus en France","695100","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6952","Contribution additionnelle à l'impôt sur les bénéfices","695200","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6954","Impôts sur les bénéfices dus à l'étranger","695400","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_696","Supplément d'impôt sur les sociétés lié aux distributions","696000","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6981","Intégration fiscale - Charges","698100","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_6989","Intégration fiscale - Produits","698900","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_699","Produits, Reports en arrière des déficits","699000","expense","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_701_account","Ventes de produits finis","701000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_702","Ventes de produits intermédiaires","702000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_703","Ventes de produits résiduels","703000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_704_account","Travaux","704000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_705","Ventes d'études","705000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_706","Ventes de prestations de services","706000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_707_account","Ventes de marchandises","707000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7081","Produits des services exploités dans l'intérêt du personnel","708100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7082","Commissions et courtages","708200","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7083","Locations diverses","708300","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7084","Mise à disposition de personnel facturée","708400","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7085","Ports et frais accessoires facturés","708500","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7086","Bonis sur reprises d'emballages consignés","708600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7087","Bonifications obtenues des clients et primes sur ventes","708700","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7088","Autres produits d'activités annexes (cessions d'approvisionnements...)","708800","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7091","Rabais, remises et ristournes sur ventes de produits finis","709100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7092","Rabais, remises et ristournes sur ventes de produits intermédiaires","709200","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7094","Rabais, remises et ristournes sur travaux","709400","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7095","Rabais, remises et ristournes sur études","709500","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7096","Rabais, remises et ristournes sur prestations de services","709600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7097","Rabais, remises et ristournes sur ventes de marchandises","709700","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7098","Rabais, remises et ristournes sur produits des activités annexes","709800","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_71331","Variation des en-cours de production de biens - Produits en cours","713310","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71335","Variation des en-cours de production de biens - Travaux en cours","713350","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71341","Variation des en-cours de production de services - Études en cours","713410","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71345","Variation des en-cours de production de services - Prestations de services en cours","713450","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71351","Variation des stocks de produits intermédiaires","713510","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71355","Variation des stocks de produits finis","713550","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_71358","Variation des stocks de produits résiduels","713580","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_721","Production immobilisée - Immobilisations incorporelles","721000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_722","Production immobilisée - Immobilisations corporelles","722000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_741","Subventions d’exploitation","741000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_742","Subventions d’équilibre","742000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_747","Quote-part des subventions d’investissement virée au résultat de l’exercice","747000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7511","Redevances pour concessions, brevets, licences, marques, procédés, logiciels","751100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7516","Droits d'auteur et de reproduction","751600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7518","Redevances pour autres droits et valeurs similaires","751800","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_752","Revenus des immeubles non affectés aux activités professionnelles","752000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_753","Rémunérations de l’activité des administrateurs et des gérants","753000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_754","Ristournes perçues des coopératives (provenant des excédents)","754000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7551","Quote-part de perte transférée (comptabilité du gérant)","755100","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_7555","Quote-part de bénéfice attribuée (comptabilité des associés non-gérants)","755500","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_757","Produits des cessions d’immobilisations incorporelles et corporelles","757000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7581","Dédits et pénalités perçus sur achats et ventes","7581100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7582","Libéralités reçues","758200","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7583","Rentrées sur créances amorties","758300","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7584","Dégrèvements d’impôts autres qu’impôts sur les bénéfices","758400","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7585","Bonis provenant de clauses d’indexation","778100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7586","Lots","758600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7587","Indemnités d’assurance (si relatif à des indemnités d'assurance)","758700","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7588","Opérations de constitution ou liquidation des fiducies","758800","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_7611","Revenus des titres de participation","761100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7612","Produits de la fiducie, résultat de la période","761200","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_7616","Revenus sur autres formes de participation","761600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7617","Revenus des créances rattachées à des participations","761700","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7621","Revenus des titres immobilisés","762100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7626","Revenus des prêts","762600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7627","Revenus des créances immobilisées","762700","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7631","Revenus des créances commerciales","763100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7638","Revenus des créances diverses","763800","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_764","Revenus des valeurs mobilières de placement","764000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_765","Escomptes obtenus","765000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_766","Gains de change","766000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7671","Produits des cessions d’immobilisations financières","767100","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7672","Produits nets sur cessions de titres immobilisés de l’activité de portefeuille","767200","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7673","Produits nets sur cessions de valeurs mobilières de placement","767300","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7674","Produits nets sur cessions de jetons","767400","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_7683","Bonis provenant du rachat par l’entreprise d’actions et d’obligations émises par elle-même","768300","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_772","Produits exceptionnels sur exercices antérieurs (en cours d'exercice seulement)","772000","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_778_account","Autres produits exceptionnels","778000","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7811","Reprises sur amortissements des immobilisations incorporelles et corporelles","781100","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_78111","Reprises sur amortissements des immobilisations incorporelles","781110","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_78112","Reprises sur amortissements des immobilisations corporelles","781120","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7815","Reprises sur provisions d'exploitation","781500","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7816","Reprises sur dépréciations des immobilisations incorporelles et corporelles","781600","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_78161","Reprises sur dépréciations des immobilisations incorporelles","781610","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_78162","Reprises sur dépréciations des immobilisations corporelles","781620","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7817","Reprises sur dépréciations des actifs circulants","781700","income","l10n_fr.l10n_fr_pcg_chart_template","","False"
"pcg_78173","Reprises sur dépréciations des actifs circulants - Stocks et en-cours","781730","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_78174","Reprises sur dépréciations des actifs circulants - Créances","781740","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_operating","False"
"pcg_7865","Reprises sur provisions financières","786500","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_78662","Reprises sur dépréciations des immobilisations financières","786620","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_78665","Reprises sur dépréciations des valeurs mobilières de placement","786650","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_financing","False"
"pcg_78725","Reprises sur provisions réglementées (immobilisations) - Amortissements dérogatoires","787250","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7873","Reprises sur provisions réglementées (stocks)","787300","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7874","Reprises sur autres provisions réglementées","787400","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7875","Reprises sur provisions exceptionnelles","787500","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
"pcg_7876","Reprises sur dépréciations exceptionnelles","787600","income","l10n_fr.l10n_fr_pcg_chart_template","account.account_tag_investing","False"
