"id","name","name@es","name@ca","code","account_type","reconcile"
"account_public_company_6821","Amortization of investments in constructions","Amortización de inversiones en construcciones","Amortització d'inversions en construccions","6821","expense","False"
"account_public_company_6903","Impairment losses on industrial and intellectual property","Pérdidas por deterioro de propiedad industrial e intelectual","Pèrdues per deteriorament de propietat industrial e intel·lectual","6903","expense","False"
"account_public_company_6906","Impairment losses on computer software","Pérdidas por deterioro de aplicaciones informáticas","Pèrdues per deteriorament d'aplicacions informàtiques","6906","expense","False"
"account_public_company_6907","Impairment losses on investments in assets used under lease or ceded","Pérdidas por deterioro de inversiones sobre activos utilizados en régimen de arrendamiento o cedidos","Pèrdues per deteriorament d'inversions sobre actius utilitzats en règim d'arrendament o cedits","6907","expense","False"
"account_public_company_6909","Impairment losses on other intangible assets","Pérdidas por deterioro de otro inmovilizado intangible","Pèrdues per deteriorament d'altre immobilitzat intangible","6909","expense","False"
"account_public_company_6910","Impairment losses on land and natural assets","Pérdidas por deterioro de terrenos y bienes naturales","Pèrdues per deteriorament de terrenys i béns naturals","6910","expense","False"
"account_public_company_6911","Impairment losses on constructions","Pérdidas por deterioro de construcciones","Pèrdues per deteriorament de construccions","6911","expense","False"
"account_public_company_6912","Impairment losses on infrastructure","Pérdidas por deterioro de infraestructuras","Pèrdues per deteriorament d'infraestructures","6912","expense","False"
"account_public_company_6913","Impairment losses on historical heritage assets","Pérdidas por deterioro de bienes de patrimonio histórico","Pèrdues per deteriorament de béns de patrimoni històric","6913","expense","False"
"account_public_company_6914","Impairment losses on machinery and tooling","Pérdidas por deterioro de maquinaria y utillaje","Pèrdues per deteriorament de maquinària i utillatge","6914","expense","False"
"account_public_company_6915","Impairment losses on technical installations and other installations","Pérdidas por deterioro de instalaciones técnicas y otras instalaciones","Pèrdues per deteriorament d'instal·lacions tècniques i altres instal·lacions","6915","expense","False"
"account_public_company_6916","Impairment losses on furniture","Pérdidas por deterioro de mobiliario","Pèrdues per deteriorament de mobiliari","6916","expense","False"
"account_public_company_6917","Impairment losses on information processing equipment","Pérdidas por deterioro de equipos para procesos de información","Pèrdues per deteriorament d'equips per a processos d'informació","6917","expense","False"
"account_public_company_6918","Impairment losses on transport elements","Pérdidas por deterioro de elementos de transporte","Pèrdues per deteriorament d'elements de transport","6918","expense","False"
"account_public_company_6919","Impairment losses on other tangible fixed assets","Pérdidas por deterioro de otro inmovilizado material","Pèrdues per deteriorament d'altre immobilitzat material","6919","expense","False"
"account_common_692","Impairment losses on investments in land","Pérdidas por deterioro de inversiones en terrenos","Pèrdues per deteriorament d'inversions en terrenys","6920","expense","False"
"account_public_company_6921","Impairment losses on investments in constructions","Pérdidas por deterioro de inversiones en construcciones","Pèrdues per deteriorament d'inversions en construccions","6921","expense","False"
"account_public_company_6937","Impairment losses on assets constructed or acquired for other entities","Pérdidas por deterioro de activos construidos o adquiridos para otras entidades","Pèrdues per deteriorament d'actius construïts o adquirits per a altres entitats","6937","expense","False"
"account_public_company_6938","Impairment losses on assets held for sale","Pérdidas por deterioro de activos en estado de venta","Pèrdues per deteriorament d'actius en estat de venda","6938","expense","False"
"account_common_6960","Impairment losses on equity investments in public group, multi-group and associated entities","Pérdidas por deterioro de participaciones en entidades públicas del grupo, multigrupo y asociadas","Pèrdues per deteriorament de participacions en entitats públiques del grup, multigrup i associades","6960","expense","False"
"account_common_6961","Impairment losses on equity investments in group, multi-group and associated companies","Pérdidas por deterioro de participaciones en sociedades del grupo, multigrupo y asociadas","Pèrdues per deteriorament de participacions en societats del grup, multigrup i associades","6961","expense","False"
"account_common_6962","Impairment losses on equity investments in other entities","Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto de otras entidades","Pèrdues per deteriorament de participacions en instruments de patrimoni net d'altres entitats","6962","expense","False"
"account_common_6965","Impairment losses on debt securities of group, multi-group and associated entities","Pérdidas por deterioro de valores representativos de deuda de entidades del grupo, multigrupo y asociadas","Pèrdues per deteriorament de valors representatius de deute d'entitats del grup, multigrup i associades","6965","expense","False"
"account_common_6966","Impairment losses on debt securities of other entities","Pérdidas por deterioro de valores representativos de deuda de otras entidades","Pèrdues per deteriorament de valors representatius de deute d'altres entitats","6966","expense","False"
"account_common_6970","Impairment losses on credits to group, multi-group and associated entities","Pérdidas por deterioro de créditos a entidades del grupo, multigrupo y asociadas","Pèrdues per deteriorament de crèdits a entitats del grup, multigrup i associades","6970","expense","False"
"account_common_6971","Impairment losses on credits to other entities","Pérdidas por deterioro de créditos a otras entidades","Pèrdues per deteriorament de crèdits a altres entitats","6971","expense","False"
"account_common_7000","Sales of merchandise","Ventas de mercaderías","Vendes de mercaderies","700","income","False"
"account_common_7010","Sales of finished products","Ventas de productos terminados","Vendes de productes acabats","701","income","False"
"account_common_7020","Sales of semi-finished products","Ventas de productos semiterminados","Vendes de productes semi-acabats","702","income","False"
"account_common_7030","Sales of by-products and waste","Ventas de subproductos y residuos","Vendes de subproductes i residus","703","income","False"
"account_common_7040","Sales of containers and packaging","Ventas de envases y embalajes","Vendes d'envasos i embalatges","704","income","False"
"account_common_7050","Services rendered","Prestaciones de servicios","Prestacions de serveis","705","income","False"
"account_public_company_7064","Sales discounts for prompt payment of containers and packaging","Descuentos sobre ventas por pronto pago de envases y embalajes","Descomptes sobre vendes per pagament immediat d'envasos i embalatges","7064","income","False"
"account_public_company_7070","Income imputed by degree of progress of assets constructed or acquired for other entities","Ingresos imputados por grado de avance de activos construidos o adquiridos para otras entidades","Ingressos imputats per grau d'avanç d'actius construïts o adquirits per a altres entitats","7070","income","False"
"account_public_company_7071","Income imputed by deliveries of assets constructed or acquired for other entities","Ingresos imputados por entregas de activos construidos o adquiridos para otras entidades","Ingressos imputats per lliuraments d'actius construïts o adquirits per a altres entitats","7071","income","False"
"account_public_company_717","Variation in stocks of assets constructed or acquired for other entities","Variación de existencias de activos construidos o adquiridos para otras entidades","Variació d'existències d'actius construïts o adquirits per a altres entitats","717","income","False"
"account_public_company_720","Personal Income Tax","Impuesto sobre la renta de las personas físicas","Impost sobre la renda de les persones físiques","720","expense","False"
"account_public_company_721","Corporate Tax","Impuesto sobre sociedades","Impost sobre societats","721","expense","False"
"account_public_company_722","Inheritance and Gift Tax","Impuesto sobre sucesiones y donaciones","Impost sobre successions i donacions","722","expense","False"
"account_public_company_723","Wealth Tax","Impuesto sobre el patrimonio","Impost sobre el patrimoni","723","expense","False"
"account_public_company_724","Real Estate Tax","Impuesto sobre bienes inmuebles","Impost sobre béns immobles","724","expense","False"
"account_public_company_725","Tax on Mechanical Traction Vehicles","Impuesto sobre vehículos de tracción mecánica","Impost sobre vehicles de tracció mecànica","725","expense","False"
"account_public_company_726","Tax on the Increase in Value of Urban Nature Land","Impuesto sobre el incremento del valor de los terrenos de naturaleza urbana","Impost sobre l'increment del valor dels terrenys de naturalesa urbana","726","expense","False"
"account_public_company_727","Tax on Economic Activities","Impuesto sobre actividades económicas","Impost sobre activitats econòmiques","727","expense","False"
"account_public_company_728","Other taxes","Otros impuestos","Altres impostos","728","expense","False"
"account_public_company_729","Social security contributions","Cotizaciones sociales","Cotitzacions socials","729","expense","False"
"account_common_730","Tax on Property Transfers and Documented Legal Acts","Impuesto sobre transmisiones patrimoniales y actos jurídicos documentados","Impost sobre transmissions patrimonials i actes jurídics documentats","730","expense","False"
"account_common_731","Value Added Tax","Impuesto sobre el valor añadido","Impost sobre el valor afegit","7310","expense","False"
"account_public_company_7311","Canary Islands General Indirect Tax","Impuesto general indirecto canario","Impost general indirecte canari","7311","expense","False"
"account_common_732","Special Taxes","Impuestos especiales","Impostos especials","732","expense","False"
"account_common_733","Tax on Constructions, Installations and Works","Impuesto sobre construcciones, instalaciones y obras","Impost sobre construccions, instal·lacions i obres","733","expense","False"
"account_public_company_734","Taxes on foreign trade","Impuestos sobre tráfico exterior","Impostos sobre tràfic exterior","734","expense","False"
"account_public_company_739","Other taxes","Otros impuestos","Altres impostos","739","expense","False"
"account_common_740","Fees for provision of services or carrying out of activities","Tasas por prestación de servicios o realización de actividades","Taxes per prestació de serveis o realització d'activitats","740","income","False"
"account_public_company_741","Public prices for provision of services or carrying out of activities","Precios públicos por prestación de servicios o realización de actividades","Preus públics per prestació de serveis o realització d'activitats","741","income","False"
"account_public_company_742","Fees for private use or special exploitation of the public domain","Tasas por utilización privativa o aprovechamiento especial del dominio público","Taxes per utilització privativa o aprofitament especial del domini públic","742","income","False"
"account_public_company_744","Special contributions","Contribuciones especiales","Contribucions especials","744","income","False"
"account_public_company_7500","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7500","income","False"
"account_public_company_7501","From the rest of entities","Del resto de entidades","De la resta d'entitats","7501","income","False"
"account_common_7510","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7510","expense","False"
"account_common_7511","From the rest of entities","Del resto de entidades","De la resta d'entitats","7511","expense","False"
"account_common_752","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7520","income","False"
"account_public_company_7521","From the rest of entities","Del resto de entidades","De la resta d'entitats","7521","income","False"
"account_common_753","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","75300","expense","False"
"account_public_company_75301","From the rest of entities","Del resto de entidades","De la resta d'entitats","75301","expense","False"
"account_public_company_75310","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","75310","income","False"
"account_public_company_75311","From the rest of entities","Del resto de entidades","De la resta d'entitats","75311","income","False"
"account_common_754","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7540","expense","False"
"account_public_company_7541","From the rest of entities","Del resto de entidades","De la resta d'entitats","7541","expense","False"
"account_common_755","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7550","income","False"
"account_public_company_7551","From the rest of entities","Del resto de entidades","De la resta d'entitats","7551","income","False"
"account_public_company_7560","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","7560","expense","False"
"account_public_company_7561","From the rest of entities","Del resto de entidades","De la resta d'entitats","7561","expense","False"
"account_common_7600","Income from equity investments","Ingresos de participaciones en el patrimonio neto","Ingressos de participacions en el patrimoni net","760","income","False"
"account_common_7610","Income from debt securities","Ingresos de valores representativos de deuda","Ingressos de valors representatius de deute","761","income","False"
"account_common_76200","Income from credits","Ingresos de créditos","Ingressos de crèdits","7620","income","False"
"account_common_76210","Income from financial swaps designated as hedging instruments","Ingresos de permutas financieras designadas instrumentos de cobertura","Ingressos de permutes financeres designades instruments de cobertura","7621","income","False"
"account_public_company_7630","Income from equity investments in group, multi-group and associated entities","Ingresos de participaciones en el patrimonio neto de entidades del grupo, multigrupo y asociadas","Ingressos de participacions en el patrimoni net d'entitats del grup, multigrup i associades","7630","income","False"
"account_public_company_7631","Income from debt securities of group, multi-group and associated entities","Ingresos de valores representativos de deudas de entidades del grupo, multigrupo y asociadas","Ingressos de valors representatius de deutes d'entitats del grup, multigrup i associades","7631","income","False"
"account_public_company_7632","Income from credits to group, multi-group and associated entities","Ingresos de créditos a entidades del grupo, multigrupo y asociadas","Ingressos de crèdits a entitats del grup, multigrup i associades","7632","income","False"
"account_public_company_7640","Gains on financial assets at fair value through profit or loss","Beneficios en activos financieros a valor razonable con cambios en resultados","Beneficis en actius financers a valor raonable amb canvis en resultats","7640","income","False"
"account_public_company_7641","Gains on available-for-sale financial assets","Beneficios en activos financieros disponibles para la venta","Beneficis en actius financers disponibles per a la venda","7641","income","False"
"account_public_company_7642","Gains on financial liabilities at fair value through profit or loss","Beneficios en pasivos financieros a valor razonable con cambios en resultados","Beneficis en passius financers a valor raonable amb canvis en resultats","7642","income","False"
"account_public_company_76451","From cash flow hedges of financial liabilities","De coberturas de los flujos de efectivo de pasivos financieros","De cobertures dels fluxos d'efectiu de passius financers","76451","income","False"
"account_public_company_76452","From hedges of net equity investments","De coberturas de participaciones en el patrimonio neto","De cobertures de participacions en el patrimoni net","76452","income","False"
"account_public_company_76453","From fair value hedges of debt securities","De coberturas del valor razonable de valores representativos de deuda","De cobertures del valor raonable de valors representatius de deute","76453","income","False"
"account_public_company_76454","From cash flow hedges of debt securities","De coberturas de los flujos de efectivo de valores representativos de deuda","De cobertures dels fluxos d'efectiu de valors representatius de deute","76454","income","False"
"account_public_company_76459","From forecasted transactions that do not occur","De transacciones previstas que no se produzcan","De transaccions previstes que no es produeixin","76459","income","False"
"account_public_company_7646","Gains on other financial derivatives","Beneficios en otros derivados financieros","Beneficis en altres derivats financers","7646","income","False"
"account_public_company_7650","Gains on financial investments at amortized cost","Beneficios en inversiones financieras al coste amortizado","Beneficis en inversions financeres al cost amortitzat","7650","income","False"
"account_public_company_7651","Gains on investments in equity instruments valued at cost","Beneficios en inversiones en instrumentos de patrimonio valorados al coste","Beneficis en inversions en instruments de patrimoni valorats al cost","7651","income","False"
"account_public_company_7655","Gains on financial liabilities at amortized cost","Beneficios en pasivos financieros al coste amortizado","Beneficis en passius financers al cost amortitzat","7655","income","False"
"account_common_7660","Gains on equity investments in group, multi-group and associated entities","Beneficios en participaciones en entidades del grupo, multigrupo y asociadas","Beneficis en participacions en entitats del grup, multigrup i associades","7660","income","False"
"account_common_7661","Gains on debt securities of group, multi-group and associated entities at amortized cost","Beneficios en valores representativos de deuda de entidades del grupo, multigrupo y asociadas al coste amortizado","Beneficis en valors representatius de deute d'entitats del grup, multigrup i associades al cost amortitzat","7661","income","False"
"account_common_7662","Gains on financial liabilities with group, multi-group and associated entities at amortized cost","Beneficios en pasivos financieros con entidades del grupo, multigrupo y asociadas al coste amortizado","Beneficis en passius financers amb entitats del grup, multigrup i associades al cost amortitzat","7662","income","False"
"account_public_company_773","Reimbursements","Reintegros","Reintegroms","773","income","False"
"account_public_company_774","Gains from assets held for sale","Beneficios procedentes de activos en estado de venta","Beneficis procedents d'actius en estat de venda","774","income","False"
"account_public_company_776","Income from leases","Ingresos por arrendamientos","Ingressos per arrendaments","776","income","False"
"account_public_company_777","Other income","Otros ingresos","Altres ingressos","777","income","False"
"account_public_company_780","Work performed for intangible assets","Trabajos realizados para el inmovilizado intangible","Treballs realitzats per a l'immobilitzat intangible","780","income","False"
"account_public_company_781","Work performed for tangible fixed assets","Trabajos realizados para el inmovilizado material","Treballs realitzats per a l'immobilitzat material","781","income","False"
"account_public_company_782","Work performed for real estate investments","Trabajos realizados para inversiones inmobiliarias","Treballs realitzats per a inversions immobiliàries","782","income","False"
"account_public_company_783","Work performed for fixed assets and real estate investments in progress","Trabajos realizados para el inmovilizado e inversiones inmobiliarias en curso","Treballs realitzats per a l'immobilitzat i inversions immobiliàries en curs","783","income","False"
"account_public_company_784","Financial expenses imputed to intangible assets","Gastos financieros imputados al inmovilizado intangible","Despeses financeres imputades a l'immobilitzat intangible","784","income","False"
"account_public_company_785","Financial expenses imputed to tangible fixed assets","Gastos financieros imputados al inmovilizado material","Despeses financeres imputades a l'immobilitzat material","785","income","False"
"account_public_company_786","Financial expenses imputed to real estate investments","Gastos financieros imputados a inversiones inmobiliarias","Despeses financeres imputades a inversions immobiliàries","786","income","False"
"account_public_company_787","Financial expenses imputed to fixed assets and real estate investments in progress","Gastos financieros imputados al inmovilizado e inversiones inmobiliarias en curso","Despeses financeres imputades a l'immobilitzat i inversions immobiliàries en curs","787","income","False"
"account_public_company_7903","Reversal of impairment of industrial and intellectual property","Reversión del deterioro de propiedad industrial e intelectual","Reversió del deteriorament de propietat industrial e intel·lectual","7903","income","False"
"account_public_company_7906","Reversal of impairment of computer software","Reversión del deterioro de aplicaciones informáticas","Reversió del deteriorament d'aplicacions informàtiques","7906","income","False"
"account_public_company_7907","Reversal of impairment of investments in assets used under lease or ceded","Reversión del deterioro de inversiones sobre activos utilizados en régimen de arrendamiento o cedidos","Reversió del deteriorament d'inversions sobre actius utilitzats en règim d'arrendament o cedits","7907","income","False"
"account_public_company_7909","Reversal of impairment of other intangible assets","Reversión del deterioro de otro inmovilizado intangible","Reversió del deteriorament d'altre immobilitzat intangible","7909","income","False"
"account_public_company_7910","Reversal of impairment of land and natural assets","Reversión del deterioro de terrenos y bienes naturales","Reversió del deteriorament de terrenys i béns naturals","7910","income","False"
"account_public_company_7911","Reversal of impairment of constructions","Reversión del deterioro de construcciones","Reversió del deteriorament de construccions","7911","income","False"
"account_public_company_7912","Reversal of impairment of infrastructure","Reversión del deterioro de infraestructuras","Reversió del deteriorament d'infraestructures","7912","income","False"
"account_public_company_7913","Reversal of impairment of historical heritage assets","Reversión del deterioro de bienes del patrimonio histórico","Reversió del deteriorament de béns del patrimoni històric","7913","income","False"
"account_public_company_7914","Reversal of impairment of machinery and tooling","Reversión del deterioro de maquinaria y utillaje","Reversió del deteriorament de maquinària i utillatge","7914","income","False"
"account_public_company_7915","Reversal of impairment of technical installations and other installations","Reversión del deterioro de instalaciones técnicas y otras instalaciones","Reversió del deteriorament d'instal·lacions tècniques i altres instal·lacions","7915","income","False"
"account_public_company_7916","Reversal of impairment of furniture","Reversión del deterioro de mobiliario","Reversió del deteriorament de mobiliari","7916","income","False"
"account_public_company_7917","Reversal of impairment of information processing equipment","Reversión del deterioro de equipos para procesos de información","Reversió del deteriorament d'equips per a processos d'informació","7917","income","False"
"account_public_company_7918","Reversal of impairment of transport elements","Reversión del deterioro de elementos de transporte","Reversió del deteriorament d'elements de transport","7918","income","False"
"account_public_company_7919","Reversal of impairment of other tangible fixed assets","Reversión del deterioro de otro inmovilizado material","Reversió del deteriorament d'altre immobilitzat material","7919","income","False"
"account_common_792","Reversal of impairment of land","Reversión del deterioro de terrenos","Reversió del deteriorament de terrenys","7920","income","False"
"account_public_company_7921","Reversal of impairment of constructions","Reversión del deterioro de construcciones","Reversió del deteriorament de construccions","7921","income","False"
"account_public_company_7937","Reversal of impairment of assets constructed or acquired for other entities","Reversión del deterioro de activos construidos o adquiridos para otras entidades","Reversió del deteriorament d'actius construïts o adquirits per a altres entitats","7937","income","False"
"account_public_company_7938","Reversal of impairment of assets held for sale","Reversión del deterioro de activos en estado de venta","Reversió del deteriorament d'actius en estat de venda","7938","income","False"
"account_public_company_7953","Excess provision for dismantling, removal or rehabilitation of non-financial fixed assets","Exceso de provisión por desmantelamiento, retiro o rehabilitación del inmovilizado no financiero","Excés de provisió per desmantellament, retirada o rehabilitació de l'immobilitzat no financer","7953","income","False"
"account_common_7955","Excess provision for return of income","Exceso de provisión para devolución de ingresos","Excés de provisió per a devolució d'ingressos","7955","income","False"
"account_public_company_7958","Excess provision for transfers and grants","Exceso de provisión para transferencias y subvenciones","Excés de provisió per a transferències i subvencions","7958","income","False"
"account_public_company_7959","Excess of other provisions","Exceso de otras provisiones","Excés d'altres provisions","7959","income","False"
"account_common_7960","Reversal of impairment of equity investments in public group, multi-group and associated entities","Reversión del deterioro de participaciones en entidades públicas del grupo, multigrupo y asociadas","Reversió del deteriorament de participacions en entitats públiques del grup, multigrup i associades","7960","income","False"
"account_common_7961","Reversal of impairment of equity investments in group, multi-group and associated companies","Reversión del deterioro de participaciones en sociedades del grupo, multigrupo y asociadas","Reversió del deteriorament de participacions en societats del grup, multigrup i associades","7961","income","False"
"account_common_7965","Reversal of impairment of debt securities of group, multi-group and associated entities","Reversión del deterioro de valores representativos de deuda de entidades del grupo, multigrupo y asociadas","Reversió del deteriorament de valors representatius de deute d'entitats del grup, multigrup i associades","7965","income","False"
"account_common_7966","Reversal of impairment of debt securities of other entities","Reversión del deterioro de valores representativos de deudas de otras entidades","Reversió del deteriorament de valors representatius de deutes d'altres entitats","7966","income","False"
"account_common_7970","Reversal of impairment of credits to group, multi-group and associated entities","Reversión del deterioro de créditos a entidades del grupo, multigrupo y asociadas","Reversió del deteriorament de crèdits a entitats del grup, multigrup i associades","7970","income","False"
"account_common_7971","Reversal of impairment of credits to other entities","Reversión del deterioro de créditos a otras entidades","Reversió del deteriorament de crèdits a altres entitats","7971","income","False"
"account_common_7990","Reversal of impairment due to ceded usufruct of tangible fixed assets","Reversión del deterioro por el usufructo cedido del inmovilizado material","Reversió del deteriorament per l'usdefruit cedit de l'immobilitzat material","799","income","False"
"account_public_company_800","Losses on available-for-sale financial assets","Pérdidas en activos financieros disponibles para la venta","Pèrdues en actius financers disponibles per a la venda","800","expense","False"
"account_public_company_802","Imputation of gains on available-for-sale financial assets","Imputación de beneficios en activos financieros disponibles para la venta","Imputació de beneficis en actius financers disponibles per a la venda","802","expense","False"
"account_public_company_810","Losses from hedges","Pérdidas por coberturas","Pèrdues per cobertures","810","expense","False"
"account_public_company_8110","Imputation of gains from hedges to the statement of financial performance","Imputación de beneficios por coberturas a la cuenta del resultado económico-patrimonial","Imputació de beneficis per cobertures al compte del resultat economicopatrimonial","8110","expense","False"
"account_public_company_8111","Imputation of gains from hedges to the initial value of the hedged item","Imputación de beneficios por coberturas al valor inicial de la partida cubierta","Imputació de beneficis per cobertures al valor inicial de la partida coberta","8111","expense","False"
"account_public_company_820","Negative adjustments in the valuation of non-financial fixed assets due to decrease in fair value","Ajustes negativos en la valoración del inmovilizado no financiero por disminución de su valor razonable","Ajustos negatius en la valoració de l'immobilitzat no financer per disminució del seu valor raonable","820","expense","False"
"account_public_company_821","Negative adjustments in the valuation of non-financial fixed assets due to amortization","Ajustes negativos en la valoración del inmovilizado no financiero por amortizaciones","Ajustos negatius en la valoració de l'immobilitzat no financer per amortitzacions","821","expense","False"
"account_public_company_822","Negative adjustments in the valuation of non-financial fixed assets due to impairment/disposal","Ajustes negativos en la valoración del inmovilizado no financiero por pérdidas de valor en bajas","Ajustos negatius en la valoració de l'immobilitzat no financer per pèrdues de valor en baixes","822","expense","False"
"account_public_company_823","Imputation of gains in the valuation of non-financial fixed assets","Imputación de beneficios en la valoración del inmovilizado no financiero","Imputació de beneficis en la valoració de l'immobilitzat no financer","823","expense","False"
"account_public_company_8400","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","8400","expense","False"
"account_public_company_8401","From the rest of entities","Del resto de entidades","De la resta d'entitats","8401","expense","False"
"account_public_company_8410","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","8410","income","False"
"account_public_company_8411","From the rest of entities","Del resto de entidades","De la resta d'entitats","8411","income","False"
"account_public_company_8420","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","8420","expense","False"
"account_public_company_8421","From the rest of entities","Del resto de entidades","De la resta d'entitats","8421","expense","False"
"account_public_company_850","Imputation of income from granting a right of use to concessionary entities to the results of the year","Imputación de ingresos por concesión de un derecho de uso a entidades concesionarias a resultados del ejercicio","Imputació d'ingressos per concessió d'un dret d'ús a entitats concessionàries a resultats de l'exercici","850","expense","False"
"account_public_company_891","Impairment of equity investments in group, multi-group and associated entities","Deterioro de participaciones en entidades del grupo, multigrupo y asociadas","Deteriorament de participacions en entitats del grup, multigrup i associades","891","expense","False"
"account_public_company_900","Gains on available-for-sale financial assets","Beneficios en activos financieros disponibles para la venta","Beneficis en actius financers disponibles per a la venda","900","income","False"
"account_public_company_902","Imputation of losses on available-for-sale financial assets","Imputación de pérdidas en activos financieros disponibles para la venta","Imputació de pèrdues en actius financers disponibles per a la venda","902","income","False"
"account_public_company_910","Gains from hedges","Beneficios por coberturas","Beneficis per cobertures","910","income","False"
"account_public_company_9110","Imputation of losses from hedges to the statement of financial performance","Imputación de pérdidas por coberturas a la cuenta del resultado económico patrimonial","Imputació de pèrdues per cobertures al compte del resultat economicopatrimonial","9110","income","False"
"account_public_company_9111","Imputation of losses from hedges to the initial value of the hedged item","Imputación de pérdidas por coberturas al valor inicial de la partida cubierta","Imputació de pèrdues per cobertures al valor inicial de la partida coberta","9111","income","False"
"account_public_company_920","Positive adjustments in the valuation of non-financial fixed assets due to increase in fair value","Ajustes positivos en la valoración del inmovilizado no financiero por aumento de su valor razonable","Ajustos positius en la valoració de l'immobilitzat no financer per augment del seu valor raonable","920","income","False"
"account_public_company_9400","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","9400","income","False"
"account_public_company_9401","From the rest of entities","Del resto de entidades","De la resta d'entitats","9401","income","False"
"account_public_company_9410","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","9410","expense","False"
"account_public_company_9411","From the rest of entities","Del resto de entidades","De la resta d'entitats","9411","expense","False"
"account_public_company_9420","From the owner entity or entities","De la entidad o entidades propietarias","De l'entitat o entitats propietaries","9420","income","False"
"account_public_company_9421","From the rest of entities","Del resto de entidades","De la resta d'entitats","9421","income","False"
"account_public_company_950","Income from granting a right of use to concessionary entities","Ingresos por concesión de un derecho de uso a entidades concesionarias","Ingressos per concessió d'un dret d'ús a entitats concessionàries","950","income","False"
"account_public_company_991","Recovery of previous negative valuation adjustments, group, multi-group and associated entities","Recuperación de ajustes valorativos negativos previos, entidades del grupo, multigrupo y asociadas","Recuperació d'ajustos valoratius negatius previs, entitats del grup, multigrup i associades","991","income","False"
"account_public_company_993","Imputation for impairment of previous negative valuation adjustments, group, multi-group and associated entities","Imputación por deterioro de ajustes valorativos negativos previos, entidades del grupo, multigrupo y asociadas","Imputació per deteriorament d'ajustos valoratius negatius previs, entitats del grup, multigrup i associades","993","expense","False"
