"id","code_prefix_start","name","name@es","name@ca"
"account_group_547","547","Current interest on loans","Intereses a corto plazo de créditos","Interessos a curt termini de crèdits"
"account_group_548","548","Current deposits","Imposiciones a corto plazo","Imposicions a curt termini"
"account_group_549","549","Current uncalled equity holdings","Desembolsos pendientes sobre participaciones en el patrimonio neto a corto plazo","Desemborsaments pendents sobre participacions en el patrimoni net a curt termini"
"account_group_55","55","Accounts other than bank accounts","Otras cuentas no bancarias","ALTRES COMPTES NO BANCARIS"
"account_group_550","550","Current account with owner","Titular de la explotación","Titular de l’explotació"
"account_group_551","551","Current account with equity holders and directors","Cuenta corriente con socios y administradores","Compte corrent amb socis i administradors"
"account_group_552","552","Current account with other individuals and related entities","Cuenta corriente con otras personas y entidades vinculadas","Compte corrent amb altres persones i entitats vinculades"
"account_group_5523","5523","Current account with group companies","Cuenta corriente con empresas del grupo","Compte corrent amb empreses del grup"
"account_group_5524","5524","Current account with associates","Cuenta corriente con empresas asociadas","Compte corrent amb empreses associades"
"account_group_5525","5525","Current account with other related parties","Cuenta corriente con otras partes vinculadas","Compte corrent amb altres parts vinculades"
"account_group_553","553","Current accounts in mergers and spin-offs","Cuentas corrientes en fusiones y escisiones","Comptes corrents en fusions i escissions"
"account_group_5530","5530","Equity holders of the dissolved company","Socios de sociedad disuelta","Socis de societat dissolta"
"account_group_5531","5531","Equity holders, merger account","Socios, cuenta de fusión","Socis, compte de fusió"
"account_group_5532","5532","Equity holders of the spin-off","Socios de sociedad escindida","Socis de societat escindida"
"account_group_5533","5533","Equity holders, spin-off account","Socios, cuenta de escisión","Socis, compte d’escissió"
"account_group_554","554","Current account with temporary joint ventures and co-ownerships","Cuenta corriente con uniones temporales de empresas y comunidades de bienes","Compte corrent amb unions temporals d’empreses i comunitats de béns"
"account_group_555","555","Items pending application","Partidas pendientes de aplicación","Partides pendents d’aplicació"
"account_group_556","556","Called-up equity holdings","Desembolsos exigidos sobre participaciones en el patrimonio neto","Desemborsaments exigits sobre participacions en el patrimoni net"
"account_group_5563","5563","Called-up equity holdings, group companies","Desembolsos exigidos sobre participaciones, empresas del grupo","Desemborsaments exigits sobre participacions, empreses del grup"
"account_group_5564","5564","Called-up equity holdings, associates","Desembolsos exigidos sobre participaciones, empresas asociadas","Desemborsaments exigits sobre participacions, empreses associades"
"account_group_5565","5565","Called-up equity holdings, other related parties","Desembolsos exigidos sobre participaciones, otras partes vinculadas","Desemborsaments exigits sobre participacions, altres parts vinculades"
"account_group_5566","5566","Called-up equity holdings of other companies","Desembolsos exigidos sobre participaciones de otras empresas","Desemborsaments exigits sobre participacions d’altres empreses"
"account_group_557","557","Interim dividend","Dividendo activo a cuenta","Dividend actiu a compte"
"account_group_558","558","Receivable on called-up capital","Socios por desembolsos exigidos","Socis per desemborsaments exigits"
"account_group_5580","5580","Receivable on called-up ordinary shares or equity holdings","Socios por desembolsos exigidos sobre acciones o participaciones ordinarias","Socis per desemborsaments exigits sobre accions o participacions ordinàries"
"account_group_5585","5585","Receivable on called-up liability-classified shares or equity holdings","Socios por desembolsos exigidos sobre acciones o participaciones consideradas como pasivos financieros","Socis per desemborsaments exigits sobre accions o participacions considerades passius financers"
"account_group_559","559","Current derivative financial instruments","Derivados financieros a corto plazo","Derivats financers a curt termini"
"account_group_5590","5590","Current assets arising from derivative financial instruments, trading portfolio","Activos por derivados financieros a corto plazo, cartera de negociación","Actius per derivats financers a curt termini, cartera de negociació"
"account_group_5593","5593","Current assets arising from derivative financial instruments, hedging instruments","Activos por derivados financieros a corto plazo, instrumentos de cobertura","Actius per derivats financers a curt termini, instruments de cobertura"
"account_group_5595","5595","Current liabilities arising from derivative financial instruments, trading portfolio","Pasivos por derivados financieros a corto plazo, cartera de negociación","Passius per derivats financers a curt termini, cartera de negociació"
"account_group_5598","5598","Current liabilities arising from derivative financial instruments, hedging instruments","Pasivos por derivados financieros a corto plazo, instrumentos de cobertura","Passius per derivats financers a curt termini, instruments de cobertura"
"account_group_56","56","Current guarantees, deposits, prepaid expenses and deferred income","Fianzas y depósitos recibidos y constituidos a corto plazo y ajustes por periodificación","FIANCES I DIPÒSITS REBUTS I CONSTITUÏTS A CURT TERMINI I AJUSTOS PER PERIODIFICACIÓ"
"account_group_560","560","Current guarantees received","Fianzas recibidas a corto plazo","Fiances rebudes a curt termini"
"account_group_561","561","Current deposits received","Depósitos recibidos a corto plazo","Dipòsits rebuts a curt termini"
"account_group_565","565","Current guarantees extended","Fianzas constituidas a corto plazo","Fiances constituïdes a curt termini"
"account_group_566","566","Current deposits extended","Depósitos constituidos a corto plazo","Dipòsits constituïts a curt termini"
"account_group_567","567","Prepaid interest","Intereses pagados por anticipado","Interessos pagats per endavant"
"account_group_568","568","Unearned interest received","Intereses cobrados por anticipado","Interessos cobrats per endavant"
"account_group_569","569","Current financial guarantees","Garantías financieras a corto plazo","Garanties financeres a curt termini"
"account_group_57","57","Cash","Tesorería","TRESORERIA"
"account_group_570","570","Cash, euros","Caja, euros","Caixa, euros"
"account_group_571","571","Cash, foreign currency","Caja, moneda extranjera","Caixa, moneda estrangera"
"account_group_572","572","Banks and financial institutions, demand current accounts, euros","Bancos e instituciones de crédito c/c vista, euros","Bancs i institucions de crèdit c/c a la vista, euros"
"account_group_573","573","Banks and financial institutions, demand current accounts, foreign currency","Bancos e instituciones de crédito c/c vista, moneda extranjera","Bancs i institucions de crèdit c/c a la vista, moneda estrangera"
"account_group_574","574","Banks and financial institutions, savings accounts, euros","Bancos e instituciones de crédito, cuentas de ahorro, euros","Bancs i institucions de crèdit, comptes d’estalvi, euros"
"account_group_575","575","Banks and financial institutions, savings accounts, foreign currency","Bancos e instituciones de crédito, cuentas de ahorro, moneda extranjera","Bancs i institucions de crèdit, comptes d’estalvi, moneda estrangera"
"account_group_576","576","Short-term highly-liquid investments","Inversiones a corto plazo de gran liquidez","Inversions a curt termini de gran liquiditat"
"account_group_58","58","Non-current assets held for sale and associated assets and liabilities","Activos no corrientes mantenidos para la venta y activos y pasivos asociados","ACTIUS NO CORRENTS MANTINGUTS PER A LA VENDA I ACTIUS I PASSIUS ASSOCIATS"
"account_group_580","580","Fixed assets","Inmovilizado","Immobilitzat"
"account_group_581","581","Investments with individuals and related entities","Inversiones con personas y entidades vinculadas","Inversions amb persones i entitats vinculades"
"account_group_582","582","Investments","Inversiones financieras","Inversions financeres"
"account_group_583","583","Inventories and trade and other receivables","Existencias, deudores comerciales y otras cuentas a cobrar","Existències, deutors comercials i altres comptes a cobrar"
"account_group_584","584","Other assets","Otros activos","Altres actius"
"account_group_585","585","Provisions","Provisiones","Provisions"
"account_group_586","586","Payables of a special nature","Deudas con características especiales","Deutes amb característiques especials"
"account_group_587","587","Payables to individuals and related entities","Deudas con personas y entidades vinculadas","Deutes amb persones i entitats vinculades"
"account_group_588","588","Trade and other payables","Acreedores comerciales y otras cuentas a pagar","Creditors comercials i altres comptes a pagar"
"account_group_589","589","Other liabilities","Otros pasivos","Altres passius"
"account_group_59","59","Impairment of current investments and non-current assets held for sale","Deterioro del valor de inversiones financieras a corto plazo y de activos no corrientes mantenidos para la venta","DETERIORAMENT DEL VALOR D’INVERSIONS FINANCERES A CURT TERMINI I D’ACTIUS NO CORRENTS MANTINGUTS PER A LA VENDA"
"account_group_593","593","Impairment of current investments in related parties","Deterioro de valor de participaciones a corto plazo en partes vinculadas","Deteriorament de valor de participacions a curt termini"
"account_group_596","596","Impairment of current investments","Deterioro de valor de participaciones a corto plazo","Deteriorament de valor de participacions a curt termini"
"account_group_5933","5933","Impairment of current investments in group companies","Deterioro de valor de participaciones a corto plazo en empresas del grupo","Deteriorament de valor de participacions a curt termini en empreses del grup"
"account_group_5934","5934","Impairment of current investments in associates","Deterioro de valor de participaciones a corto plazo en empresas asociadas","Deteriorament de valor de participacions a curt termini en empreses associades"
"account_group_594","594","Impairment of current debt securities of related parties","Deterioro de valor de valores representativos de deuda a corto plazo de partes vinculadas","Deteriorament de valor de valors representatius de deute a curt termini de parts vinculades"
"account_group_5943","5943","Impairment of current debt securities of group companies","Deterioro de valor de valores representativos de deuda a corto plazo de empresas del grupo","Deteriorament de valor de valors representatius de deute a curt termini d’empreses del grup"
"account_group_5944","5944","Impairment of current debt securities of associates","Deterioro de valor de valores representativos de deuda a corto plazo de empresas asociadas","Deteriorament de valor de valors representatius de deute a curt termini d’empreses associades"
"account_group_5945","5945","Impairment of current debt securities of other related parties","Deterioro de valor de valores representativos de deuda a corto plazo de otras partes vinculadas","Deteriorament de valor de valors representatius de deute a curt termini d’altres parts vinculades"
"account_group_595","595","Impairment of current loans to related parties","Deterioro de valor de créditos a corto plazo a partes vinculadas","Deteriorament de valor de crèdits a curt termini a parts vinculades"
"account_group_5953","5953","Impairment of current loans to group companies","Deterioro de valor de créditos a corto plazo a empresas del grupo","Deteriorament de valor de crèdits a curt termini a empreses del grup"
"account_group_5954","5954","Impairment of current loans to associates","Deterioro de valor de créditos a corto plazo a empresas asociadas","Deteriorament de valor de crèdits a curt termini a empreses associades"
"account_group_5955","5955","Impairment of current loans to other related parties","Deterioro de valor de créditos a corto plazo a otras partes vinculadas","Deteriorament de valor de crèdits a curt termini a altres parts vinculades"
"account_group_597","597","Impairment of current debt securities","Deterioro de valor de valores representativos de deuda a corto plazo","Deteriorament de valor de valors representatius de deute a curt termini"
"account_group_598","598","Impairment of current loans","Deterioro de valor de créditos a corto plazo","Deteriorament de valor de crèdits a curt termini"
"account_group_599","599","Impairment of non-current assets held for sale","Deterioro de valor de activos no corrientes mantenidos para la venta","Deteriorament de valor d’actius no corrents mantinguts per a la venda"
"account_group_5990","5990","Impairment of non-current intangible assets and property, plant and equipment held for sale","Deterioro de valor de inmovilizado no corriente mantenido para la venta","Deteriorament de valor d’immobilitzat no corrent mantingut per a la venda"
"account_group_5991","5991","Impairment of non-current investments with individuals and related entities held for sale","Deterioro de valor de inversiones con personas y entidades vinculadas no corrientes mantenidas para la venta","Deteriorament de valor d’inversions amb persones i entitats vinculades no corrents mantingudes per a la venda"
"account_group_5992","5992","Impairment of non-current investments held for sale","Deterioro de valor de inversiones financieras no corrientes mantenidas para la venta","Deteriorament de valor d’inversions financeres no corrents mantingudes per a la venda"
"account_group_5993","5993","Impairment of inventories and trade and other receivables forming part of a disposal group held for sale","Deterioro de valor de existencias, deudores comerciales y otras cuentas a cobrar integrados en un grupo enajenable mantenido para la venta","Deteriorament de valor d’existències, deutors comercials i altres comptes a cobrar integrats en un grup alienable mantingut per a la venda"
"account_group_5994","5994","Impairment of other assets held for sale","Deterioro de valor de otros activos mantenidos para la venta","Deteriorament de valor d’altres actius mantinguts per a la venda"
"account_group_6","6","Purchases and expenses","Compras y gastos","COMPRES I DESPESES"
"account_group_60","60","Purchases","Compras","COMPRES"
"account_group_600","600","Merchandise purchased","Compras de mercaderías","Compres de mercaderies"
"account_group_601","601","Raw materials purchased","Compras de materias primas","Compres de primeres matèries"
"account_group_602","602","Other supplies purchased","Compras de otros aprovisionamientos","Compres d’altres aprovisionaments"
"account_group_606","606","Prompt payment discounts on purchases","Descuentos sobre compras por pronto pago","Descomptes sobre compres per pagament immediat"
"account_group_6060","6060","Prompt payment discounts on merchandise purchased","Descuentos sobre compras por pronto pago de mercaderías","Descomptes sobre compres per pagament immediat de mercaderies"
"account_group_6061","6061","Prompt payment discounts on raw materials purchased","Descuentos sobre compras por pronto pago de materias primas","Descomptes sobre compres per pagament immediat de primeres matèries"
"account_group_6062","6062","Prompt payment discounts on other supplies purchased","Descuentos sobre compras por pronto pago de otros aprovisionamientos","Descomptes sobre compres per pagament immediat d’altres aprovisionaments"
"account_group_607","607","Subcontracted work","Trabajos realizados por otras empresas","Treballs realitzats per altres empreses"
"account_group_608","608","Purchase returns and similar transactions","Devoluciones de compras y operaciones similares","Devolucions de compres i operacions similars"
"account_group_6080","6080","Returns of merchandise purchased","Devoluciones de compras de mercaderías","Devolucions de compres de mercaderies"
"account_group_6081","6081","Returns of raw materials purchased","Devoluciones de compras de materias primas","Devolucions de compres de primeres matèries"
"account_group_6082","6082","Returns of other supplies purchased","Devoluciones de compras de otros aprovisionamientos","Devolucions de compres d’altres aprovisionaments"
"account_group_609","609","«Rappels» of purchases","«Rappels» por compras","Ràpels per compres"
"account_group_6090","6090","«Rappels» of merchandises purchased","«Rappels» por compras de mercaderías","Ràpels per compres de mercaderies"
"account_group_6091","6091","«Rappels» of raw materials purchased","«Rappels» por compras de materias primas","Ràpels per compres de primeres matèries"
"account_group_6092","6092","«Rappels» of other supplies purchased","«Rappels» por compras de otros aprovisionamientos","Ràpels per compres d’altres aprovisionaments"
"account_group_61","61","Changes in inventories","Variación de existencias","VARIACIÓ D’EXISTÈNCIES"
"account_group_610","610","Changes in inventories of merchandise","Variación de existencias de mercaderías","Variació d’existències de mercaderies"
"account_group_611","611","Changes in inventories of raw materials","Variación de existencias de materias primas","Variació d’existències de primeres matèries"
"account_group_612","612","Changes in inventories of other supplies","Variación de existencias de otros aprovisionamientos","Variació d’existències d’altres aprovisionaments"
"account_group_62","62","External services","Servicios exteriores","SERVEIS EXTERIORS"
"account_group_620","620","Research and development expenses for the period","Gastos en investigación y desarrollo del ejercicio","Despeses en recerca i desenvolupament de l’exercici"
"account_group_621","621","Leases and royalties","Arrendamientos y cánones","Arrendaments i cànons"
"account_group_622","622","Repairs and maintenance","Reparaciones y conservación","Reparacions i conservació"
"account_group_623","623","Independent professional services","Servicios de profesionales independientes","Serveis de professionals independents"
"account_group_624","624","Transport","Transportes","Transports"
"account_group_625","625","Insurance premiums","Primas de seguros","Primes d’assegurances"
"account_group_626","626","Banking and similar services","Servicios bancarios y similares","Serveis bancaris i similars"
"account_group_627","627","Advertising, publicity and public relations","Publicidad, propaganda y relaciones públicas","Publicitat, propaganda i relacions públiques"
"account_group_628","628","Utilities","Suministros","Subministraments"
"account_group_629","629","Other services","Otros servicios","Altres serveis"
"account_group_63","63","Taxes","Tributos","TRIBUTS"
"account_group_630","630","Income tax","Impuesto sobre beneficios","Impost sobre beneficis"
"account_group_6300","6300","Current tax","Impuesto corriente","Impost corrent"
"account_group_6301","6301","Deferred tax","Impuesto diferido","Impost diferit"
"account_group_631","631","Other taxes","Otros tributos","Altres tributs"
"account_group_633","633","Negative adjustments to income tax","Ajustes negativos en la imposición sobre beneficios","Ajustos negatius en la imposició sobre beneficis"
"account_group_634","634","Negative adjustments to indirect taxes","Ajustes negativos en la imposición indirecta","Ajustos negatius en la imposició indirecta"
"account_group_6341","6341","Negative adjustments to VAT on current assets","Ajustes negativos en IVA de activo corriente","Ajustos negatius en IVA d’actiu corrent"
"account_group_6342","6342","Negative adjustments to VAT on investments","Ajustes negativos en IVA de inversiones","Ajustos negatius en IVA d’inversions"
"account_group_636","636","Tax refunds","Devolución de impuestos","Devolució d’impostos"
"account_group_638","638","Positive adjustments to income tax","Ajustes positivos en la imposición sobre beneficios","Ajustos positius en la imposició sobre beneficis"
"account_group_639","639","Positive adjustments to indirect taxes","Ajustes positivos en la imposición indirecta","Ajustos positius en la imposició indirecta"
"account_group_6391","6391","Positive adjustments to VAT on current assets","Ajustes positivos en IVA de activo corriente","Ajustos positius en IVA d’actiu corrent"
"account_group_6392","6392","Positive adjustments to VAT on investments","Ajustes positivos en IVA de inversiones","Ajustos positius en IVA d’inversions"
"account_group_64","64","Personnel expenses","Gastos de personal","DESPESES DE PERSONAL"
"account_group_640","640","Salaries and wages","Sueldos y salarios","Sous i salaris"
"account_group_641","641","Termination benefits","Indemnizaciones","Indemnitzacions"
"account_group_642","642","Social Security payable by the company","Seguridad Social a cargo de la empresa","Seguretat Social a càrrec de l’empresa"
"account_group_643","643","Long-term employee benefits payable through defined contribution schemes","Retribuciones a largo plazo mediante sistemas de aportación definida","Retribucions a llarg termini mitjançant sistemes d’aportació definida"
"account_group_644","644","Long-term employee benefits payable through defined benefit schemes","Retribuciones a largo plazo mediante sistemas de prestación definida","Retribucions a llarg termini mitjançant sistemes de prestació definida"
"account_group_6440","6440","Annual contributions","Contribuciones anuales","Contribucions anuals"
"account_group_6442","6442","Other costs","Otros costes","Altres costos"
"account_group_645","645","Equity-based employee benefits","Retribuciones al personal mediante instrumentos de patrimonio","Retribucions al personal mitjançant instruments de patrimoni"
"account_group_6450","6450","Equity-settled employee benefits","Retribuciones al personal liquidados con instrumentos de patrimonio","Retribucions al personal liquidats amb instruments de patrimoni"
"account_group_6457","6457","Cash-settled share-based employee benefits","Retribuciones al personal liquidados en efectivo basado en instrumentos de patrimonio","Retribucions al personal liquidats en efectiu basat en instruments de patrimoni"
"account_group_649","649","Employee benefits expense","Otros gastos sociales","Altres despeses socials"
"account_group_65","65","Other expenses","Otros gastos de gestión","ALTRES DESPESES DE GESTIÓ"
"account_group_650","650","Losses on irrecoverable trade receivables","Pérdidas de créditos comerciales incobrables","Pèrdues de crèdits comercials incobrables"
"account_group_651","651","Results on profit-sharing agreements","Resultados de operaciones en común","Resultats d’operacions en comú"
"account_group_6510","6510","Profit transferred (trustee)","Beneficio transferido (gestor)","Benefici transferit (gestor)"
"account_group_6511","6511","Losses incurred (non-trustee venturer or associate)","Pérdida soportada (partícipe o asociado no gestor)","Pèrdua suportada (partícip o associat no gestor)"
"account_group_653","653","Compensation of expenses for collaboration benefits","Compensación de gastos por prestaciones de colaboración","Compensació de despeses per prestacions de col·laboració"
"account_group_654","654","Reimbursement of expenses to the government","Reembolsos de gastos al órgano de gobierno","Reemborsaments de despeses a l’òrgan de govern"
"account_group_655","655","Losses on bad debts derived from the activity","Pérdidas de créditos incobrables derivados de la actividad","Pèrdues de crèdits incobrables derivats de l’activitat"
"account_group_656","656","Result of operation in common","Resultados de operaciones en común","Resultats d’operacions en comú"
"account_group_658","658","Reimbursement of subsidies, donations and legacies received, related to the entity's own activity","Reintegro de subvenciones, donaciones y legados recibidos, afectos a la actividad propia de la entidad","Reintegrament de subvencions, donacions i llegats rebut, afectes a l’activitat pròpia de l’entitat"
"account_group_659","659","Other operating losses","Otras pérdidas en gestión corriente","Altres pèrdues en gestió corrent"
"account_group_66","66","Finance expenses","Gastos financieros","DESPESES FINANCERES"
"account_group_660","660","Finance expenses arising from provision adjustments","Gastos financieros por actualización de provisiones","Despeses financeres per actualització de provisions"
"account_group_661","661","Interest on bonds and obligations","Intereses de obligaciones y bonos","Interessos d’obligacions i bons"
"account_group_6610","6610","Interest on non-current bonds and obligations, group companies","Intereses de obligaciones y bonos a largo plazo, empresas del grupo","Interessos d’obligacions i bons a llarg termini, empreses del grup"
"account_group_6611","6611","Interest on non-current bonds and obligations, associates","Intereses de obligaciones y bonos a largo plazo, empresas asociadas","Interessos d’obligacions i bons a llarg termini, empreses associades"
"account_group_6612","6612","Interest on non-current bonds and obligations, other related parties","Intereses de obligaciones y bonos a largo plazo, otras partes vinculadas","Interessos d’obligacions i bons a llarg termini, altres parts vinculades"
"account_group_6613","6613","Interest on non-current bonds and obligations, other companies","Intereses de obligaciones y bonos a largo plazo, otras empresas","Interessos d’obligacions i bons a llarg termini, altres empreses"
"account_group_6615","6615","Interest on current bonds and obligations, group companies","Intereses de obligaciones y bonos a corto plazo, empresas del grupo","Interessos d’obligacions i bons a curt termini, empreses del grup"
"account_group_6616","6616","Interest on current bonds and obligations, associates","Intereses de obligaciones y bonos a corto plazo, empresas asociadas","Interessos d’obligacions i bons a curt termini, empreses associades"
"account_group_6617","6617","Interest on current bonds and obligations, other related parties","Intereses de obligaciones y bonos a corto plazo, otras partes vinculadas","Interessos d’obligacions i bons a curt termini, altres parts vinculades"
"account_group_6618","6618","Interest on current bonds and obligations, other companies","Intereses de obligaciones y bonos a corto plazo, otras empresas","Interessos d’obligacions i bons a curt termini, altres empreses"
"account_group_662","662","Interest on payables","Intereses de deudas","Interessos de deutes"
"account_group_6620","6620","Interest on payables, group companies","Intereses de deudas, empresas del grupo","Interessos de deutes, empreses del grup"
"account_group_6621","6621","Interest on payables, associates","Intereses de deudas, empresas asociadas","Interessos de deutes, empreses associades"
"account_group_6622","6622","Interest on payables, other related parties","Intereses de deudas, otras partes vinculadas","Interessos de deutes, altres parts vinculades"
"account_group_6623","6623","Interest on debt with financial institutions","Intereses de deudas con entidades de crédito","Interessos de deutes amb entitats de crèdit"
"account_group_6624","6624","Interest on payables, other companies","Intereses de deudas, otras empresas","Interessos de deutes, altres empreses"
"account_group_663","663","Losses on fair value measurement of financial instruments","Pérdidas por valoración de instrumentos financieros por su valor razonable","Pèrdues per valoració d’instruments financers pel seu valor raonable"
"account_group_6630","6630","Losses on trading portfolio","Pérdidas de cartera de negociación","Pèrdues de cartera de negociació"
"account_group_6631","6631","Losses on financial instruments designated by the company","Pérdidas de designados por la empresa","Pèrdues de designats per l’empresa"
"account_group_6632","6632","Losses on available-for-sale financial instruments","Pérdidas de disponibles para la venta","Pèrdues d’actius financers a valor raonable amb canvis en el patrimoni net"
"account_group_6633","6633","Losses on hedging instruments","Pérdidas de instrumentos de cobertura","Pèrdues d’instruments de cobertura"
"account_group_664","664","Expenses arising on dividends payable on liability-classified instruments","Gastos por dividendos de acciones o participaciones consideradas como pasivos financieros","Despeses per dividends d’accions o participacions considerades passius financers"
"account_group_6640","6640","Dividends on liability-classified instruments, group companies","Dividendos de pasivos, empresas del grupo","Dividends de passius, empreses del grup"
"account_group_6641","6641","Dividends on liability-classified instruments, associates","Dividendos de pasivos, empresas asociadas","Dividends de passius, empreses associades"
"account_group_6642","6642","Dividends on liability-classified instruments, other related parties","Dividendos de pasivos, otras partes vinculadas","Dividends de passius, altres parts vinculades"
"account_group_6643","6643","Dividends on liability-classified instruments, other companies","Dividendos de pasivos, otras empresas","Dividends de passius, altres empreses"
"account_group_665","665","Interest on discounted bills and factoring transactions","Intereses por descuento de efectos y operaciones de «factoring»","Interessos per descompte d’efectes i operacions de facturatge"
"account_group_6650","6650","Interest on bills discounted by group financial institutions","Intereses por descuento de efectos en entidades de crédito del grupo","Interessos per descompte d’efectes en entitats de crèdit del grup"
"account_group_6651","6651","Interest on bills discounted by associate financial institutions","Intereses por descuento de efectos en entidades de crédito asociadas","Interessos per descompte d’efectes en entitats de crèdit associades"
"account_group_6652","6652","Interest on bills discounted by other related financial institutions","Intereses por descuento de efectos en otras entidades de crédito vinculadas","Interessos per descompte d’efectes en altres entitats de crèdit vinculades"
"account_group_6653","6653","Interest on bills discounted by other financial institutions","Intereses por descuento de efectos en otras entidades de crédito","Interessos per descompte d’efectes en altres entitats de crèdit"
"account_group_6654","6654","Interest on factoring transactions with group financial institutions","Intereses por operaciones de «factoring» con entidades de crédito del grupo","Interessos per operacions de facturatge amb entitats de crèdit del grup"
"account_group_6655","6655","Interest on factoring transactions with associate financial institutions","Intereses por operaciones de ""factoring"" con entidades de crédito asociadas","Interessos per operacions de facturatge amb entitats de crèdit associades"
"account_group_6656","6656","Interest on factoring transactions with other related financial institutions","Intereses por operaciones de ""factoring"" con entidades de crédito vinculadas","Interessos per operacions de facturatge amb altres entitats de crèdit vinculades"
"account_group_6657","6657","Interest on factoring transactions with other financial institutions","Intereses por operaciones de «factoring» con otras entidades de crédito","Interessos per operacions de facturatge amb altres entitats de crèdit"
"account_group_666","666","Losses on investments and debt securities","Pérdidas en participaciones y valores representativos de deuda","Pèrdues en participacions i valors representatius de deute"
"account_group_6660","6660","Losses on non-current debt securities, group companies","Pérdidas en valores representativos de deuda a largo plazo, empresas del grupo","Pèrdues en valors representatius de deute a llarg termini, empreses del grup"
"account_group_6661","6661","Losses on non-current debt securities, associates","Pérdidas en valores representativos de deuda a largo plazo, empresas asociadas","Pèrdues en valors representatius de deute a llarg termini, empreses associades"
"account_group_6662","6662","Losses on non-current debt securities, other related parties","Pérdidas en valores representativos de deuda a largo plazo, otras partes vinculadas","Pèrdues en valors representatius de deute a llarg termini, altres parts vinculades"
"account_group_6663","6663","Losses on non-current investments and debt securities, other companies","Pérdidas en participaciones y valores representativos de deuda a largo plazo, otras empresas","Pèrdues en participacions i valors representatius de deute a llarg termini, altres empreses"
"account_group_6665","6665","Losses on current investments and debt securities, group companies","Pérdidas en participaciones y valores representativos de deuda a corto plazo, empresas del grupo","Pèrdues en participacions i valors representatius de deute a curt termini, empreses del grup"
"account_group_6666","6666","Losses on current investments and debt securities, associates","Pérdidas en participaciones y valores representativos de deuda a corto plazo, empresas asociadas","Pèrdues en participacions i valors representatius de deute a curt termini, empreses associades"
"account_group_6667","6667","Losses on current debt securities, other related parties","Pérdidas en valores representativos de deuda a corto plazo, otras partes vinculadas","Pèrdues en valors representatius de deute a curt termini, altres parts vinculades"
"account_group_6668","6668","Losses on current debt securities, other companies","Pérdidas en valores representativos de deuda a corto plazo, otras empresas","Pèrdues en valors representatius de deute a curt termini, altres empreses"
"account_group_667","667","Losses on non-trade receivables","Pérdidas de créditos no comerciales","Pèrdues de crèdits no comercials"
"account_group_6670","6670","Losses on non-current non-trade receivables, group companies","Pérdidas de créditos a largo plazo, empresas del grupo","Pèrdues de crèdits a llarg termini, empreses del grup"
"account_group_6671","6671","Losses on non-current non-trade receivables, associates","Pérdidas de créditos a largo plazo, empresas asociadas","Pèrdues de crèdits a llarg termini, empreses associades"
"account_group_6672","6672","Losses on non-current non-trade receivables, other related parties","Pérdidas de créditos a largo plazo, otras partes vinculadas","Pèrdues de crèdits a llarg termini, altres parts vinculades"
"account_group_6673","6673","Losses on non-current non-trade receivables, other companies","Pérdidas de créditos a largo plazo, otras empresas","Pèrdues de crèdits a llarg termini, altres empreses"
"account_group_6675","6675","Losses on current non-trade receivables, group companies","Pérdidas de créditos a corto plazo, empresas del grupo","Pèrdues de crèdits a curt termini, empreses del grup"
"account_group_6676","6676","Losses on current non-trade receivables, associates","Pérdidas de créditos a corto plazo, empresas asociadas","Pèrdues de crèdits a curt termini, empreses associades"
"account_group_6677","6677","Losses on current non-trade receivables, other related parties","Pérdidas de créditos a corto plazo, otras partes vinculadas","Pèrdues de crèdits a curt termini, altres parts vinculades"
"account_group_6678","6678","Losses on current non-trade receivables, other companies","Pérdidas de créditos a corto plazo, otras empresas","Pèrdues de crèdits a curt termini, altres empreses"
"account_group_668","668","Exchange losses","Diferencias negativas de cambio","Diferències negatives de canvi"
"account_group_669","669","Other finance expenses","Otros gastos financieros","Altres despeses financeres"
"account_group_67","67","Losses on non-current assets and exceptional expenses","Pérdidas procedentes de activos no corrientes y gastos excepcionales","PÈRDUES PROCEDENTS D’ACTIUS NO CORRENTS I DESPESES EXCEPCIONALS"
"account_group_670","670","Losses on intangible assets","Pérdidas procedentes del inmovilizado intangible","Pèrdues procedents de l’immobilitzat intangible"
"account_group_671","671","Losses on property, plant and equipment","Pérdidas procedentes del inmovilizado material","Pèrdues procedents de l’immobilitzat material"
"account_group_672","672","Losses on investment property","Pérdidas procedentes de las inversiones inmobiliarias","Pèrdues procedents de les inversions immobiliàries"
"account_group_673","673","Losses on non-current investments in related parties","Pérdidas procedentes de participaciones a largo plazo en partes vinculadas","Pèrdues procedents de participacions a llarg termini en parts vinculades"
"account_group_6733","6733","Losses on non-current investments, group companies","Pérdidas procedentes de participaciones a largo plazo, empresas del grupo","Pèrdues procedents de participacions a llarg termini, empreses del grup"
"account_group_6734","6734","Losses on non-current investments, associates","Pérdidas procedentes de participaciones a largo plazo, empresas asociadas","Pèrdues procedents de participacions a llarg termini, empreses associades"
"account_group_6735","6735","Losses on non-current investments, other related parties","Pérdidas procedentes de participaciones a largo plazo, otras partes vinculadas","Pèrdues procedents de participacions a llarg termini, altres parts vinculades"
"account_group_675","675","Losses on transactions with own bonds","Pérdidas por operaciones con obligaciones propias","Pèrdues per operacions amb obligacions pròpies"
"account_group_678","678","Exceptional expenses","Gastos excepcionales","Despeses excepcionals"
