"id","code","uom_code","name"
"tariff_fraction_6402991993","6402991993","09","Las demás para niños o niñas."
"tariff_fraction_6402992001","6402992001","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6402992002","6402992002","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6402992003","6402992003","09","Para niños, niñas o infantes."
"tariff_fraction_6402992101","6402992101","09","Para hombres, adultos y jóvenes, con corte de caucho o plástico, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6402992102","6402992102","09","Para mujeres, adultas y jóvenes, con corte de caucho o plástico, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6402992103","6402992103","09","Calzado para niños o niñas, con corte de caucho o plástico, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6402992104","6402992104","09","Calzado para infantes con corte de caucho o plástico, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6402992191","6402992191","09","Los demás para hombres, adultos y jóvenes."
"tariff_fraction_6402992192","6402992192","09","Los demás para mujeres, adultas y jóvenes."
"tariff_fraction_6402992193","6402992193","09","Los demás para niños o niñas."
"tariff_fraction_6402999100","6402999100","09","Los demás para hombres, adultos y jóvenes."
"tariff_fraction_6402999200","6402999200","09","Los demás para mujeres, adultas y jóvenes."
"tariff_fraction_6402999300","6402999300","09","Los demás, para niños y niñas."
"tariff_fraction_6402999400","6402999400","09","Los demás para infantes."
"tariff_fraction_6403120100","6403120100","09","Calzado de esquí y calzado para la práctica de ""snowboard"" (tabla para nieve)."
"tariff_fraction_6403190200","6403190200","09","Para hombres, adultos y jóvenes, excepto de construcción ""Welt""."
"tariff_fraction_6403199901","6403199901","09","Para hombres, adultos y jóvenes, de construcción ""Welt""."
"tariff_fraction_6403199902","6403199902","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403199903","6403199903","09","Para niños o niñas."
"tariff_fraction_6403199999","6403199999","09","Los demás."
"tariff_fraction_6403200100","6403200100","09","Calzado con suela de cuero natural y parte superior de tiras de cuero natural que pasan por el empeine y rodean el dedo gordo."
"tariff_fraction_6403409101","6403409101","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403409102","6403409102","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403409103","6403409103","09","Para niños, niñas o infantes."
"tariff_fraction_6403510501","6403510501","09","Para hombres, adultos y jóvenes, de construcción ""Welt""."
"tariff_fraction_6403510502","6403510502","09","Para hombres, adultos y jóvenes, excepto lo comprendido en el número de identificación comercial 6403.51.05.01."
"tariff_fraction_6403510503","6403510503","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403510504","6403510504","09","Para niños, niñas o infantes."
"tariff_fraction_6403599901","6403599901","09","Para hombres, adultos y jóvenes, de construcción ""Welt""."
"tariff_fraction_6403599902","6403599902","09","Sandalias para hombres, adultos y jóvenes."
"tariff_fraction_6403599903","6403599903","09","Sandalias para mujeres, adultas y jóvenes."
"tariff_fraction_6403599904","6403599904","09","Sandalias para niños, niñas o infantes."
"tariff_fraction_6403599991","6403599991","09","Los demás para hombres, adultos y jóvenes."
"tariff_fraction_6403599992","6403599992","09","Los demás para mujeres, adultas y jóvenes."
"tariff_fraction_6403599993","6403599993","09","Los demás para niños, niñas o infantes."
"tariff_fraction_6403910400","6403910400","09","Con palmilla o plataforma de madera, sin plantillas ni puntera metálica de protección."
"tariff_fraction_6403911201","6403911201","09","Para hombres, adultos y jóvenes, mujeres, adultas y jóvenes."
"tariff_fraction_6403911202","6403911202","09","Para niños, niñas o infantes."
"tariff_fraction_6403911301","6403911301","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403911302","6403911302","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403911303","6403911303","09","Para niños, niñas o infantes."
"tariff_fraction_6403919901","6403919901","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403919902","6403919902","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403919903","6403919903","09","Para niños, niñas o infantes."
"tariff_fraction_6403990100","6403990100","09","De construcción ""Welt""."
"tariff_fraction_6403990600","6403990600","09","Con palmilla o plataforma de madera, sin plantillas ni puntera metálica de protección."
"tariff_fraction_6403991200","6403991200","09","Sandalias para niños, niñas o infantes."
"tariff_fraction_6403991301","6403991301","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403991302","6403991302","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403991303","6403991303","09","Para niños, niñas o infantes."
"tariff_fraction_6403991401","6403991401","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403991402","6403991402","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6403999100","6403999100","09","Los demás para niños, niñas o infantes."
"tariff_fraction_6403999901","6403999901","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6403999902","6403999902","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6404110900","6404110900","09","De deporte para niños, niñas o infantes, excepto los que tengan una banda o aplicación similar pegada o moldeada a la suela y sobrepuesta al corte."
"tariff_fraction_6404111201","6404111201","09","Para niños o niñas."
"tariff_fraction_6404111202","6404111202","09","Para infantes."
"tariff_fraction_6404111601","6404111601","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6404111602","6404111602","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6404111701","6404111701","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6404111702","6404111702","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6404119901","6404119901","09","Para hombres, adultos y jóvenes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404119902","6404119902","09","Para mujeres, adultas y jóvenes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404119903","6404119903","09","Para niños o niñas, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404119904","6404119904","09","Para infantes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404119991","6404119991","09","Los demás para hombres, adultos y jóvenes."
"tariff_fraction_6404119992","6404119992","09","Los demás para mujeres, adultas y jóvenes."
"tariff_fraction_6404119993","6404119993","09","Los demás para niños o niñas."
"tariff_fraction_6404119994","6404119994","09","Los demás para infantes."
"tariff_fraction_6404190200","6404190200","09","Para mujeres, adultas y jóvenes, excepto el que tenga una banda o aplicación similar pegada o moldeada a la suela y sobrepuesta al corte y lo comprendido en la fracción arancelaria 6404.19.08."
"tariff_fraction_6404190801","6404190801","09","Básica."
"tariff_fraction_6404190802","6404190802","09","Formal o de vestir."
"tariff_fraction_6404199901","6404199901","09","Para hombres, adultos y jóvenes, excepto el que tenga una banda o aplicación similar pegada o moldeada a la suela y sobrepuesta al corte y lo comprendido en el número de identificación comercial 6404.19.99.06."
"tariff_fraction_6404199902","6404199902","09","Para niños o niñas, excepto el que tenga una banda o aplicación similar pegada o moldeada a la suela y sobrepuesta al corte y sandalias."
"tariff_fraction_6404199903","6404199903","09","Para infantes, excepto el que tenga una banda o aplicación similar pegada o moldeada a la suela y sobrepuesta al corte y sandalias."
"tariff_fraction_6404199904","6404199904","09","Para hombres, adultos y jóvenes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404199905","6404199905","09","Para mujeres, adultas y jóvenes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404199906","6404199906","09","Para niños, niñas o infantes, que tenga una banda pegada a la suela y sobrepuesta al corte unido mediante el proceso de ""vulcanizado""."
"tariff_fraction_6404199907","6404199907","09","Sandalias para hombres, adultos y jóvenes."
"tariff_fraction_6404199908","6404199908","09","Sandalias para niños, niñas o infantes."
"tariff_fraction_6404199909","6404199909","09","Sandalia formal o de vestir, para hombres, adultos y jóvenes."
"tariff_fraction_6404199910","6404199910","09","Sandalia formal o de vestir, para niños o niñas."
"tariff_fraction_6404199991","6404199991","09","Los demás para hombres, adultos y jóvenes."
"tariff_fraction_6404199992","6404199992","09","Los demás para mujeres, adultas y jóvenes."
"tariff_fraction_6404199993","6404199993","09","Los demás para niños o niñas."
"tariff_fraction_6404199994","6404199994","09","Los demás para infantes."
"tariff_fraction_6404200101","6404200101","09","Para hombres, adultos y jóvenes."
"tariff_fraction_6404200102","6404200102","09","Para mujeres, adultas y jóvenes."
"tariff_fraction_6404200199","6404200199","09","Los demás."
"tariff_fraction_6405100100","6405100100","09","Con la parte superior de cuero natural o regenerado."
"tariff_fraction_6405200100","6405200100","09","Con la suela de madera o corcho."
"tariff_fraction_6405200200","6405200200","09","Con suela y parte superior de fieltro de lana."
"tariff_fraction_6405209991","6405209991","09","Los demás calzados para hombres, adultos y jóvenes."
"tariff_fraction_6405209992","6405209992","09","Los demás calzados para mujeres, adultas y jóvenes."
"tariff_fraction_6405209993","6405209993","09","Los demás calzados para niños o niñas."
"tariff_fraction_6405209994","6405209994","09","Los demás calzados para infantes."
"tariff_fraction_6405909901","6405909901","09","Calzado desechable."
"tariff_fraction_6405909902","6405909902","09","Calzado para infantes, excepto los desechables."
"tariff_fraction_6405909999","6405909999","09","Los demás."
"tariff_fraction_6406100801","6406100801","09","De cuero o piel, sin formar ni moldear."
"tariff_fraction_6406100802","6406100802","09","De materia textil, sin formar ni moldear."
"tariff_fraction_6406100899","6406100899","09","Las demás."
"tariff_fraction_6406100901","6406100901","06","De cuero o piel."
"tariff_fraction_6406100902","6406100902","06","De materia textil."
"tariff_fraction_6406100999","6406100999","06","Las demás."
"tariff_fraction_6406200100","6406200100","06","Suelas."
"tariff_fraction_6406200200","6406200200","06","Tacones (tacos)."
"tariff_fraction_6406900100","6406900100","01","De madera."
"tariff_fraction_6406900200","6406900200","01","Botines, polainas y artículos similares y sus partes."
"tariff_fraction_6406909900","6406909900","01","Los demás."
"tariff_fraction_6501000100","6501000100","06","Cascos sin ahormado ni perfilado del ala, platos (discos) y cilindros aunque estén cortados en el sentido de la altura, de fieltro, para sombreros."
"tariff_fraction_6502000100","6502000100","06","Cascos para sombreros, trenzados o fabricados por unión de tiras de cualquier materia, sin ahormado ni perfilado del ala y sin guarnecer."
"tariff_fraction_6504000100","6504000100","06","Sombreros y demás tocados, trenzados o fabricados por unión de tiras de cualquier materia, incluso guarnecidos."
"tariff_fraction_6505000401","6505000401","06","Redecillas para el cabello."
"tariff_fraction_6505000402","6505000402","06","Gorras, cachuchas, boinas, monteras o bonetes."
"tariff_fraction_6505000403","6505000403","06","Sombreros y demás tocados de fieltro, fabricados con cascos o platos de la partida 65.01, incluso guarnecidos."
"tariff_fraction_6505000499","6505000499","06","Los demás."
"tariff_fraction_6506100100","6506100100","06","Cascos de seguridad."
"tariff_fraction_6506910100","6506910100","06","Gorras."
"tariff_fraction_6506919900","6506919900","06","Los demás."
"tariff_fraction_6506999100","6506999100","06","De las demás materias."
"tariff_fraction_6507000100","6507000100","01","Desudadores, forros, fundas, armaduras, viseras y barboquejos (barbijos), para sombreros y demás tocados."
"tariff_fraction_6601100100","6601100100","06","Quitasoles toldo y artículos similares."
"tariff_fraction_6601910100","6601910100","06","Con astil o mango telescópico."
"tariff_fraction_6601999900","6601999900","06","Los demás."
"tariff_fraction_6602000100","6602000100","06","Bastones, bastones asiento, látigos, fustas y artículos similares."
"tariff_fraction_6603200100","6603200100","01","Monturas ensambladas, sin puños."
"tariff_fraction_6603209900","6603209900","01","Los demás."
"tariff_fraction_6603909900","6603909900","01","Los demás."
"tariff_fraction_6701000100","6701000100","01","Artículos de pluma o plumón."
"tariff_fraction_6701009900","6701009900","01","Los demás."
"tariff_fraction_6702100100","6702100100","01","De plástico."
"tariff_fraction_6702909100","6702909100","01","De las demás materias."
"tariff_fraction_6703000100","6703000100","01","Cabello peinado, afinado, blanqueado o preparado de otra forma; lana, pelo u otra materia textil, preparados para la fabricación de pelucas o artículos similares."
"tariff_fraction_6704110100","6704110100","01","Pelucas que cubran toda la cabeza."
"tariff_fraction_6704199900","6704199900","01","Los demás."
"tariff_fraction_6704200100","6704200100","01","De cabello."
"tariff_fraction_6704909100","6704909100","01","De las demás materias."
"tariff_fraction_6801000100","6801000100","01","Adoquines, encintados (bordillos) y losas para pavimentos, de piedra natural (excepto la pizarra)."
"tariff_fraction_6802100100","6802100100","01","Losetas, cubos, dados y artículos similares, incluso de forma distinta a la cuadrada o rectangular, en los que la superficie mayor pueda inscribirse en un cuadrado de lado inferior a 7 cm."
"tariff_fraction_6802109900","6802109900","01","Los demás."
"tariff_fraction_6802210100","6802210100","01","Mármol, travertinos y alabastro."
"tariff_fraction_6802230201","6802230201","01","Placas para recuadrar."
"tariff_fraction_6802230299","6802230299","01","Los demás."
"tariff_fraction_6802299101","6802299101","01","Piedras calizas."
"tariff_fraction_6802299199","6802299199","01","Las demás."
"tariff_fraction_6802910100","6802910100","01","Mármol, travertinos y alabastro."
"tariff_fraction_6802929100","6802929100","01","Las demás piedras calizas."
"tariff_fraction_6802930100","6802930100","01","Granito."
"tariff_fraction_6802999100","6802999100","01","Las demás piedras."
"tariff_fraction_6803000100","6803000100","01","En losas rectangulares, cuyas medidas en milímetros sean: longitud inferior o igual a 700, anchura inferior o igual a 350 y un espesor inferior o igual a 26."
"tariff_fraction_6803009900","6803009900","01","Las demás."
"tariff_fraction_6804100201","6804100201","01","Muelas circulares."
"tariff_fraction_6804100299","6804100299","01","Los demás."
"tariff_fraction_6804210201","6804210201","01","Elementos o segmentos con polvo de diamante aglomerado, para integrarse a soportes de metal común."
"tariff_fraction_6804210299","6804210299","01","Los demás."
"tariff_fraction_6804229101","6804229101","01","Discos dentados o con bordes continuos."
"tariff_fraction_6804229102","6804229102","01","Piedras para afilar o pulir a mano, de abrasivos aglomerados o de pasta cerámica."
"tariff_fraction_6804229103","6804229103","01","Insertos de cerámica en cualquier forma, reconocibles exclusivamente para el trabajo de los metales."
"tariff_fraction_6804229199","6804229199","01","Los demás."
"tariff_fraction_6804230201","6804230201","01","Discos dentados o con bordes continuos."
"tariff_fraction_6804230299","6804230299","01","Los demás."
"tariff_fraction_6804300100","6804300100","01","Piedras de afilar o pulir a mano."
"tariff_fraction_6805100101","6805100101","01","De anchura superior a 1800 mm."
"tariff_fraction_6805100199","6805100199","01","Los demás."
"tariff_fraction_6805200100","6805200100","01","Con soporte constituido solamente por papel o cartón."
"tariff_fraction_6805300100","6805300100","01","Con soporte de otras materias."
"tariff_fraction_6806100100","6806100100","01","Lana de escoria, de roca y lanas minerales similares, incluso mezcladas entre sí, en masa, hojas o enrolladas."
"tariff_fraction_6806200100","6806200100","01","Vermiculita dilatada, arcilla dilatada, espuma de escoria y productos minerales similares dilatados, incluso mezclados entre sí."
"tariff_fraction_6806909900","6806909900","01","Los demás."
"tariff_fraction_6807100100","6807100100","01","En rollos."
"tariff_fraction_6807909900","6807909900","01","Las demás."
"tariff_fraction_6808000100","6808000100","01","Paneles, placas, losetas, bloques y artículos similares, de fibra vegetal, paja o viruta, de plaquitas o partículas, o de aserrín o demás desperdicios de madera, aglomerados con cemento, yeso fraguable o demás aglutinantes minerales."
"tariff_fraction_6809110100","6809110100","01","Revestidos o reforzados exclusivamente con papel o cartón."
"tariff_fraction_6809199900","6809199900","01","Los demás."
"tariff_fraction_6809909100","6809909100","01","Las demás manufacturas."
"tariff_fraction_6810110100","6810110100","01","Bloques y ladrillos para la construcción."
"tariff_fraction_6810199900","6810199900","01","Los demás."
"tariff_fraction_6810910100","6810910100","01","Postes, no decorativos."
"tariff_fraction_6810919900","6810919900","01","Las demás."
"tariff_fraction_6810999900","6810999900","01","Las demás."
"tariff_fraction_6811400300","6811400300","01","Tubería de presión, tubería sanitaria o para ductos eléctricos."
"tariff_fraction_6811400500","6811400500","01","Placas, paneles, losetas, tejas y artículos similares."
"tariff_fraction_6811409100","6811409100","01","Los demás tubos, fundas y accesorios de tubería."
"tariff_fraction_6811409900","6811409900","01","Las demás."
"tariff_fraction_6811810100","6811810100","01","Placas onduladas."
"tariff_fraction_6811829100","6811829100","01","Las demás placas, paneles, losetas, tejas y artículos similares."
"tariff_fraction_6811890200","6811890200","01","Tubos, fundas y accesorios de tubería."
"tariff_fraction_6811899900","6811899900","01","Las demás."
"tariff_fraction_6812800100","6812800100","01","Prendas y complementos (accesorios), de vestir, calzado, sombreros y demás tocados."
"tariff_fraction_6812800500","6812800500","01","Crocidolita en fibras, trabajada; mezclas a base de crocidolita o a base de crocidolita y carbonato de magnesio."
"tariff_fraction_6812800600","6812800600","01","Hilados."
"tariff_fraction_6812800800","6812800800","01","Tejidos, incluso de punto."
"tariff_fraction_6812809900","6812809900","01","Las demás."
"tariff_fraction_6812910100","6812910100","01","Prendas y complementos (accesorios), de vestir, calzado, sombreros y demás tocados."
"tariff_fraction_6812990200","6812990200","01","Amianto (asbesto) en fibras trabajado; mezclas a base de amianto o a base de amianto y carbonato de magnesio."
"tariff_fraction_6812990300","6812990300","01","Hilados."
"tariff_fraction_6812990500","6812990500","01","Tejidos, incluso de punto."
"tariff_fraction_6812990600","6812990600","01","Amianto (asbesto) y elastómeros comprimidos, para juntas o empaquetaduras, en hojas o rollos, excepto lo comprendido en la fracción arancelaria 6812.99.02."
"tariff_fraction_6812999900","6812999900","01","Las demás."
"tariff_fraction_6813200501","6813200501","01","Discos de embrague, excepto con diámetro interior superior a 7.5 cm, sin exceder de 8 cm, y diámetro exterior igual o superior a 34.5 cm, sin exceder de 35 cm."
"tariff_fraction_6813200599","6813200599","01","Las demás."
"tariff_fraction_6813810100","6813810100","01","Reconocibles para naves aéreas."
"tariff_fraction_6813819900","6813819900","01","Las demás."
"tariff_fraction_6813899901","6813899901","01","Discos de embrague, excepto reconocibles para naves aéreas."
"tariff_fraction_6813899999","6813899999","01","Las demás."
"tariff_fraction_6814100200","6814100200","01","Placas, hojas y tiras de mica aglomerada o reconstituida, incluso con soporte."
"tariff_fraction_6814909900","6814909900","01","Las demás."
"tariff_fraction_6815110100","6815110100","01","Fibras de carbono."
"tariff_fraction_6815120100","6815120100","01","Textiles de fibras de carbono."
"tariff_fraction_6815139100","6815139100","01","Las demás manufacturas de fibras de carbono."
"tariff_fraction_6815190100","6815190100","01","Tapones o tapas de grafito."
"tariff_fraction_6815190200","6815190200","01","Bloques y ladrillos de carbón, con aglutinantes."
"tariff_fraction_6815190300","6815190300","01","Filtros, caños, codos o uniones de grafito, impermeabilizados con resinas polimerizadas, reconocibles como diseñadas exclusivamente para intercambiadores de calor."
"tariff_fraction_6815190400","6815190400","01","Láminas de grafito natural."
"tariff_fraction_6815199900","6815199900","01","Las demás."
"tariff_fraction_6815200100","6815200100","01","Manufacturas de turba."
"tariff_fraction_6815910201","6815910201","01","A base de óxidos, fundidos eléctricamente."
"tariff_fraction_6815910299","6815910299","01","Las demás."
"tariff_fraction_6815919900","6815919900","01","Las demás."
"tariff_fraction_6815990100","6815990100","01","A base de óxidos, fundidos eléctricamente."
"tariff_fraction_6815999900","6815999900","01","Las demás."
"tariff_fraction_6901000100","6901000100","01","Ladrillos, placas, baldosas y demás piezas cerámicas de harinas silíceas fósiles (por ejemplo: ""kieselguhr"", tripolita, diatomita) o de tierras silíceas análogas."
"tariff_fraction_6902100100","6902100100","01","Con un contenido de los elementos Mg (magnesio), Ca (calcio) o Cr (cromo), considerados aislada o conjuntamente, superior al 50% en peso, expresados en MgO (óxido de magnesio), CaO (óxido de calcio) o Cr2O3 (óxido crómico)."
"tariff_fraction_6902200100","6902200100","01","Con un contenido de alúmina (Al2O3), de sílice (SiO2) o de una mezcla o combinación de estos productos, superior al 50% en peso."
"tariff_fraction_6902909900","6902909900","01","Los demás."
"tariff_fraction_6903100301","6903100301","01","Con un contenido igual o superior al 85% de carburo de silicio."
"tariff_fraction_6903100399","6903100399","01","Los demás."
"tariff_fraction_6903200601","6903200601","01","Crisoles, con capacidad de hasta 300 decímetros cúbicos."
"tariff_fraction_6903200602","6903200602","01","Boquillas."
"tariff_fraction_6903200603","6903200603","01","Norias o botas, cubiertas de norias, y tubos, agujas o émbolos, rotores, agitadores o anillos."
"tariff_fraction_6903200699","6903200699","01","Los demás."
"tariff_fraction_6903909900","6903909900","01","Los demás."
"tariff_fraction_6904100100","6904100100","01","Ladrillos de construcción."
"tariff_fraction_6904909900","6904909900","01","Los demás."
"tariff_fraction_6905100100","6905100100","01","Tejas."
"tariff_fraction_6905900100","6905900100","01","Ornamentos arquitectónicos (cornisas, frisos, etc.) y demás artículos cerámicos de construcción, (sombretes, cañones de chimenea, etc.)."
"tariff_fraction_6905909900","6905909900","01","Los demás."
"tariff_fraction_6906000100","6906000100","01","Tubos, canalones y accesorios de tubería, de cerámica."
"tariff_fraction_6907210201","6907210201","04","Azulejos, losas y artículos similares, sin barnizar ni esmaltar, incluso de forma distinta de la cuadrada o rectangular para pavimentación o revestimiento, con absorción de agua inferior o igual a 0.5% de acuerdo al método de prueba ASTM C373."
"tariff_fraction_6907210202","6907210202","04","Azulejos, losas y artículos similares, barnizadas o esmaltadas, incluso de forma distinta de la cuadrada o rectangular para pavimentación o revestimiento, con absorción de agua inferior o igual a 0.5% de acuerdo al método de prueba ASTM C373."
"tariff_fraction_6907210299","6907210299","04","Los demás."
"tariff_fraction_6907220201","6907220201","04","Azulejos, losas y artículos similares, incluso de forma distinta de la cuadrada o rectangular para pavimentación o revestimiento."
"tariff_fraction_6907220299","6907220299","04","Los demás."
"tariff_fraction_6907230201","6907230201","04","Azulejos, losas y artículos similares, incluso de forma distinta de la cuadrada o rectangular para pavimentación o revestimiento."
"tariff_fraction_6907230299","6907230299","04","Los demás."
"tariff_fraction_6907300100","6907300100","04","Cubos, dados y artículos similares para mosaicos, excepto los de la subpartida 6907.40."
"tariff_fraction_6907400100","6907400100","04","Piezas de acabado."
"tariff_fraction_6909110600","6909110600","01","De porcelana."
"tariff_fraction_6909120100","6909120100","01","Artículos con una dureza equivalente a 9 o superior en la escala de Mohs."
"tariff_fraction_6909199900","6909199900","01","Los demás."
"tariff_fraction_6909909900","6909909900","01","Los demás."
"tariff_fraction_6910100100","6910100100","01","De porcelana."
"tariff_fraction_6910900100","6910900100","01","Inodoros (retretes)."
"tariff_fraction_6910909900","6910909900","01","Los demás."
"tariff_fraction_6911100100","6911100100","01","Artículos para el servicio de mesa o cocina."
"tariff_fraction_6911909900","6911909900","01","Los demás."
"tariff_fraction_6912000300","6912000300","01","De Talavera."
"tariff_fraction_6912009901","6912009901","01","Vajillas y demás artículos para el servicio de mesa."
"tariff_fraction_6912009999","6912009999","01","Los demás."
"tariff_fraction_6913100100","6913100100","01","De porcelana."
"tariff_fraction_6913900100","6913900100","01","De Talavera."
"tariff_fraction_6913909900","6913909900","01","Los demás."
"tariff_fraction_6914100100","6914100100","01","De porcelana."
"tariff_fraction_6914900100","6914900100","01","De Talavera."
"tariff_fraction_6914909900","6914909900","01","Las demás."
"tariff_fraction_7001000100","7001000100","01","Calcín y demás desperdicios y desechos de vidrio, excepto el vidrio de tubos de rayos catódicos y demás vidrios activados de la partida 85.49; vidrio en masa."
"tariff_fraction_7002100100","7002100100","01","Bolas."
"tariff_fraction_7002200500","7002200500","01","Barras o varillas."
"tariff_fraction_7002310301","7002310301","01","De borosilicato."
"tariff_fraction_7002310399","7002310399","01","Los demás."
"tariff_fraction_7002320100","7002320100","01","De otro vidrio con un coeficiente de dilatación lineal inferior o igual a 5x10-6 por Kelvin, entre 0°C y 300°C."
"tariff_fraction_7002399900","7002399900","01","Los demás."
"tariff_fraction_7003120200","7003120200","01","Coloreadas en la masa, opacificadas, chapadas o con capa absorbente, reflectante o antirreflectante."
"tariff_fraction_7003190201","7003190201","01","De vidrio claro, estriado, ondulado o estampado con espesor igual o inferior a 6 mm."
"tariff_fraction_7003190299","7003190299","01","Las demás."
"tariff_fraction_7003200100","7003200100","01","Placas y hojas, armadas."
"tariff_fraction_7003300100","7003300100","01","Perfiles."
"tariff_fraction_7004200300","7004200300","01","Vidrio coloreado en la masa, opacificado, chapado o con capa absorbente, reflectante o antirreflectante."
"tariff_fraction_7004909100","7004909100","01","Los demás vidrios."
"tariff_fraction_7005100201","7005100201","01","Curvado, biselado, grabado, taladrado, o trabajado de otro modo, sin enmarcar ni combinar con otras materias."
"tariff_fraction_7005100299","7005100299","01","Los demás."
"tariff_fraction_7005210301","7005210301","01","De vidrio flotado, coloreado en la masa, con espesor inferior o igual a 6 mm."
"tariff_fraction_7005210302","7005210302","01","De vidrio flotado, coloreado en la masa, con espesor superior a 6 mm."
"tariff_fraction_7005210399","7005210399","01","Los demás."
"tariff_fraction_7005290100","7005290100","01","De vidrio flotado claro, con espesor inferior o igual a 1 mm y con una superficie que no exceda de 4.65 m²."
"tariff_fraction_7005299901","7005299901","01","De vidrio flotado claro, con espesor inferior o igual a 6 mm, excepto lo comprendido en el número de identificación comercial 7005.29.99.03."
"tariff_fraction_7005299902","7005299902","01","De vidrio flotado claro, con espesor superior a 6 mm."
"tariff_fraction_7005299903","7005299903","01","De vidrio flotado claro, con espesor superior a 1 mm sin exceder de 2 mm."
"tariff_fraction_7005299999","7005299999","01","Los demás."
"tariff_fraction_7005300100","7005300100","01","Vidrio armado."
"tariff_fraction_7006000401","7006000401","01","Estriado, ondulado y estampado."
"tariff_fraction_7006000402","7006000402","01","Flotado claro."
"tariff_fraction_7006000499","7006000499","01","Los demás."
"tariff_fraction_7007110100","7007110100","01","Reconocibles para naves aéreas."
"tariff_fraction_7007119901","7007119901","01","Vidrios laterales, claros, planos o curvos para uso automotriz."
"tariff_fraction_7007119902","7007119902","01","Medallones sombreados, de color o polarizados, planos o curvos, para uso automotriz."
"tariff_fraction_7007119999","7007119999","01","Los demás."
"tariff_fraction_7007199901","7007199901","01","Vidrios planos o curvos, biselados, grabados, taladrados, esmaltados o trabajados de otra forma, con espesor igual o inferior a 6 mm."
"tariff_fraction_7007199999","7007199999","01","Los demás."
"tariff_fraction_7007210300","7007210300","01","Reconocibles para naves aéreas."
"tariff_fraction_7007219901","7007219901","01","Parabrisas, medallones y vidrios laterales, claros, planos o curvos, para uso automotriz."
"tariff_fraction_7007219902","7007219902","01","Parabrisas, medallones y vidrios laterales, planos o curvos, sombreados y de color o polarizados, para uso automotriz."
"tariff_fraction_7007219999","7007219999","01","Los demás."
"tariff_fraction_7007299900","7007299900","01","Los demás."
"tariff_fraction_7008000100","7008000100","01","Vidrieras aislantes de paredes múltiples."
"tariff_fraction_7009100400","7009100400","01","Reconocibles para naves aéreas."
"tariff_fraction_7009109901","7009109901","01","Con control remoto, excepto deportivos."
"tariff_fraction_7009109902","7009109902","01","Con marco de uso automotriz."
"tariff_fraction_7009109999","7009109999","01","Los demás."
"tariff_fraction_7009910100","7009910100","01","Espejos semitransparentes, sin película reflejante de plata, sin montar, con espesor igual o inferior a 2 mm y con dimensiones máximas de 900 mm de largo y 320 mm de ancho."
"tariff_fraction_7009919900","7009919900","01","Los demás."
"tariff_fraction_7009920100","7009920100","01","Enmarcados."
"tariff_fraction_7010100100","7010100100","01","Para inseminación artificial."
"tariff_fraction_7010109900","7010109900","01","Los demás."
"tariff_fraction_7010200100","7010200100","01","Tapones, tapas y demás dispositivos de cierre."
"tariff_fraction_7010909901","7010909901","01","De capacidad superior a 1 l."
"tariff_fraction_7010909902","7010909902","01","De capacidad superior a 0.33 l pero inferior o igual a 1 l."
"tariff_fraction_7010909903","7010909903","01","De capacidad superior a 0.15 l pero inferior o igual a 0.33 l."
"tariff_fraction_7010909999","7010909999","01","Los demás."
