"id","name","code","account_type","reconcile","name@fr"
"syscebnl_6011","Purchases of goods and services related to the activity in the State",6011,"expense_direct_cost","False","Achats de biens et services liés à l'activité dans l’État partie"
"syscebnl_6012","Purchases of goods and services related to operations in the Region",6012,"expense_direct_cost","False","Achats de biens et services liés à l'activité dans la Région"
"syscebnl_6013","Purchases of goods and services related to activities outside the Region",6013,"expense_direct_cost","False","Achats de biens et services liés à l'activité hors Région"
"syscebnl_6015","Expenses on purchases of goods and services related to the activity",6015,"expense_direct_cost","False","Frais sur achats de biens et services liés à l'activité"
"syscebnl_6019","Discounts and rebates obtained (not broken down)",6019,"expense_direct_cost","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_6021","Purchases of goods and raw materials in the State",6021,"expense_direct_cost","False","Achats de marchandises et matières premières dans l'État partie"
"syscebnl_6022","Purchases of goods and raw materials in the Region",6022,"expense_direct_cost","False","Achats de marchandises et matières premières dans la Région"
"syscebnl_6023","Purchases of goods and raw materials outside the Region",6023,"expense_direct_cost","False","Achats de marchandises et matières premières hors Région"
"syscebnl_6025","Expenses on purchases of goods and materials",6025,"expense_direct_cost","False","Frais sur achats de marchandises et matières"
"syscebnl_6029","Discounts and rebates obtained (not broken down)",6029,"expense_direct_cost","False","Rabais, Remises et Ristournes obtenus (non ventile)"
"syscebnl_6031","Changes in inventories of goods and services related to operations",6031,"expense","False","Variations des stocks de biens et services liés à l'activité"
"syscebnl_6032","Changes in inventories of goods",6032,"expense","False","Variations des stocks de marchandises"
"syscebnl_6033","Changes in inventories of raw materials and related supplies",6033,"expense","False","Variations des stocks de matières premières et fournitures liées"
"syscebnl_6034","Changes in inventories of other supplies",6034,"expense","False","Variations des stocks d'autres approvisionnements"
"syscebnl_6035","Changes in inventories of gifts in kind to be distributed",6035,"expense","False","Variations de stocks de dons en nature à distribuer"
"syscebnl_6041","Stocked purchases of onsumables",6041,"expense_direct_cost","False","Achats stockés de atières consommables"
"syscebnl_6042","Stocked purchases of combustible materials",6042,"expense_direct_cost","False","Achats stockés de atières combustibles"
"syscebnl_6043","Stocked purchases of maintenance products",6043,"expense_direct_cost","False","Achats stockés de produits d'entretien"
"syscebnl_6045","Cost of consumables and supplies",6045,"expense_direct_cost","False","Frais sur achats matières et fournitures consommables"
"syscebnl_6046","Stocked purchases of shop supplies",6046,"expense_direct_cost","False","Achats stockés de fournitures de magasin"
"syscebnl_6047","Stocked purchases of office supplies",6047,"expense_direct_cost","False","Achats stockés de fournitures de bureau"
"syscebnl_6049","Discounts and rebates obtained (not broken down)",6049,"expense_direct_cost","False","Rabais, Remises et Ristoumes obtenus (non ventilés)"
"syscebnl_6051","Non-stockable supplies - Water",6051,"expense","False","Fournitures non stockables -Eau"
"syscebnl_6052","Non-stockable supplies-Electricity",6052,"expense","False","Fournitures non stockables-Électricité"
"syscebnl_6053","Non-stockable supplies-Other energy",6053,"expense","False","Fournitures non stockables-Autres énergies"
"syscebnl_6054","Non-stockable maintenance supplies",6054,"expense","False","Fournitures d'entretien non stockables"
"syscebnl_6055","Non-stockable office supplies",6055,"expense","False","Fournitures de bureau non stockables"
"syscebnl_6056","Purchases of small equipment and tools",6056,"expense","False","Achats de petit matériel et outillage"
"syscebnl_6057","Purchases of studies and services",6057,"expense","False","Achats d'études et prestations de services"
"syscebnl_6058","Purchases of works, materials and equipment",6058,"expense","False","Achats de travaux, matériels et équipements"
"syscebnl_6059","Discounts and rebates obtained (not broken down)",6059,"expense","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_6061","Purchases for ticket sales",6061,"expense","False","Achats pour billetteries"
"syscebnl_6062","Purchases for tombola and other games",6062,"expense","False","Achats pour tombola et autres jeux"
"syscebnl_6063","Purchases for shopping vouchers",6063,"expense","False","Achats pour bons d'achats"
"syscebnl_6064","Purchases for trips and outings",6064,"expense","False","Achats pour voyages et sorties"
"syscebnl_6068","Purchases for other activities",6068,"expense","False","Achats pour autres activités"
"syscebnl_6081","Lost packaging purchases",6081,"expense","False","Achats d'emballages perdus"
"syscebnl_6082","Unidentifiable recoverable packaging purchases",6082,"expense","False","Achats d'emballages récupérables non identifiables"
"syscebnl_6083","Mixed-use packaging purchases",6083,"expense","False","Achats d'emballages à usage mixte"
"syscebnl_6085","Expenses on packaging purchases",6085,"expense","False","Frais sur achats d'emballages"
"syscebnl_6089","Discounts and rebates obtained (not broken down)",6089,"expense","False","Rabais, Remises et Ristournes obtenus (non ventilés)"
"syscebnl_612","Transport on sales",612,"expense","False","Transports sur ventes"
"syscebnl_613","Transport on behalf of third parties",613,"expense","False","Transports pour le compte de tiers"
"syscebnl_614","Staff transport",614,"expense","False","Transports du personnel"
"syscebnl_616","Transport of mail",616,"expense","False","Transports de plis"
"syscebnl_6181","Travel and journeys costs",6181,"expense","False","Frais de voyages et déplacements"
"syscebnl_6183","Administrative transport costs",6183,"expense","False","Frais de transports administratifs"
"syscebnl_619","Discounts and rebates obtained (not broken down)",619,"expense","False","Rabais, Remises et Ristournes Obtenus (non ventilés)"
"syscebnl_621","General sub-contracting",621,"expense","False","Sous-traitance générale"
"syscebnl_6221","Rental of land, expenses",6221,"expense","False","Locations de terrains, charges locatives"
"syscebnl_6222","Rental of buildings, expenses",6222,"expense","False","Locations de bâtiments, charges locatives"
"syscebnl_6223","Rental of equipment and tools, expenses",6223,"expense","False","Locations de matériels et outillages, charges locatives"
"syscebnl_6224","Packaging waste, expenses",6224,"expense","False","Malis sur emballages, charges locatives"
"syscebnl_6225","Packaging rental, expenses",6225,"expense","False","Locations d'emballages, charges locatives"
"syscebnl_6226","Lease and rental of land, expenses",6226,"expense","False","Fermages et loyers du foncier, charges locatives"
"syscebnl_6228","Miscellaneous rental expenses",6228,"expense","False","Locations et charges locatives diverses"
"syscebnl_6232","Property leasing",6232,"expense","False","Crédit-bail immobilier"
"syscebnl_6233","Equipment leasing",6233,"expense","False","Crédit-bail mobilier"
"syscebnl_6234","Hire purchase",6234,"expense","False","Location-vente"
"syscebnl_6238","Other capital leases",6238,"expense","False","Autres contrats de location-acquisition"
"syscebnl_6241","Maintenance and repair of property",6241,"expense","False","Entretien et réparation des biens immobiliers"
"syscebnl_6242","Maintenance and repair of movable property",6242,"expense","False","Entretien et réparation des biens mobiliers"
"syscebnl_6243","Maintenance",6243,"expense","False","Maintenance"
"syscebnl_6244","Dismantling and restoration costs",6244,"expense","False","Charges de démantèlement et remise en état"
"syscebnl_6248","Other maintenance and repairs",6248,"expense","False","Autres entretiens et réparation"
"syscebnl_6251","Comprehensive insurance",6251,"expense","False","Assurances multirisques"
"syscebnl_6252","Material transport insurance",6252,"expense","False","Assurances matérielles de transport"
"syscebnl_6253","Business risk insurance",6253,"expense","False","Assurances risques d'exploitation"
"syscebnl_6258","Other insurance premiums",6258,"expense","False","Autres primes d'assurances"
"syscebnl_6261","Studies and research",6261,"expense","False","Études et recherches"
"syscebnl_6265","General documentation",6265,"expense","False","Documentation générale"
"syscebnl_6266","Technical documentation",6266,"expense","False","Documentation technique"
"syscebnl_6271","Advertisements, insertions",6271,"expense","False","Annonces, insertions"
"syscebnl_6272","Catalogues, printed advertising material",6272,"expense","False","Catalogues, imprimés publicitaires"
"syscebnl_6273","Congresses, universities and similar events",6273,"expense","False","Congrès, universités et assimilés"
"syscebnl_6274","Events",6274,"expense","False","Manifestations"
"syscebnl_6275","Publications",6275,"expense","False","Publications"
"syscebnl_6277","Cost of symposia, seminars, conferences",6277,"expense","False","Frais de colloques, séminaires, conférences"
"syscebnl_6278","Other advertising and public relations expenses",6278,"expense","False","Autres charges de publicité et relations publiques"
"syscebnl_6281","Telephone charges",6281,"expense","False","Frais de téléphone"
"syscebnl_6283","Fax charges",6283,"expense","False","Frais de télécopie"
"syscebnl_6284","Internet costs",6284,"expense","False","Frais d'internet"
"syscebnl_6288","Other telecommunications costs",6288,"expense","False","Autres frais de télécommunications"
"syscebnl_6311","Securities fees (sale, custody)",6311,"expense","False","Frais sur titres (vente, garde)"
"syscebnl_6312","Bill charges",6312,"expense","False","Frais sur effets"
"syscebnl_6313","Safety deposit box hire",6313,"expense","False","Location de coffres"
"syscebnl_6315","Credit card commissions",6315,"expense","False","Commissions sur cartes de crédit"
"syscebnl_6316","Loan issue fees",6316,"expense","False","Frais d'émission d'emprunts"
"syscebnl_6317","Charges on electronic money instruments",6317,"expense","False","Frais sur instruments de monnaie électronique"
"syscebnl_6318","Other bank charges",6318,"expense","False","Autres frais bancaires"
"syscebnl_6322","Commissions",6322,"expense","False","Commissions"
"syscebnl_6324","Fees paid to regulated professions",6324,"expense","False","Honoraires des professions réglementées"
"syscebnl_6325","Legal fees",6325,"expense","False","Frais d'actes et de contentieux"
"syscebnl_6327","Fees paid to other service providers",6327,"expense","False","Rémunérations des autres prestataires de services"
"syscebnl_6328","Miscellaneous expenses",6328,"expense","False","Divers frais"
"syscebnl_633","Training costs",633,"expense","False","Frais de formation"
"syscebnl_6342","Royalties for patents, licences",6342,"expense","False","Redevances pour brevets, licences"
"syscebnl_6343","Software royalties",6343,"expense","False","Redevances pour logiciels"
"syscebnl_6345","Website royalties",6345,"expense","False","Redevances pour sites internet"
"syscebnl_6346","Fees for concessions, rights and similar entitlements",6346,"expense","False","Redevances pour concessions, droits et valeurs similaires"
"syscebnl_6348","Other royalties",6348,"expense","False","Autres redevances"
"syscebnl_6351","Contributions",6351,"expense","False","Cotisations"
"syscebnl_6358","Miscellaneous contributions",6358,"expense","False","Concours divers"
"syscebnl_636","Fundraising expenses",636,"expense","False","Frais de recherche de fonds"
"syscebnl_6371","Temporary staff",6371,"expense","False","Personnel intérimaire"
"syscebnl_6372","Staff seconded or loaned to the entity",6372,"expense","False","Personnel détaché ou prêté à l'entité"
"syscebnl_6381","Staff recruitment costs",6381,"expense","False","Frais de recrutement du personnel"
"syscebnl_6382","Removal expenses",6382,"expense","False","Frais de déménagement"
"syscebnl_6383","Entertainment",6383,"expense","False","Réceptions"
"syscebnl_6384","Missions",6384,"expense","False","Missions"
"syscebnl_6385","Co-ownership expenses",6385,"expense","False","Charges de copropriété"
"syscebnl_6388","Miscellaneous external expenses",6388,"expense","False","Charges externes diverses"
"syscebnl_6411","Property tax and related taxes",6411,"expense","False","Impôts fonciers et taxes annexes"
"syscebnl_6412","Licences and related taxes",6412,"expense","False","Licences et taxes annexes"
"syscebnl_6413","Taxes on wages and salaries",6413,"expense","False","Taxes sur appointements et salaires"
"syscebnl_6414","Apprenticeship tax",6414,"expense","False","Taxes d'apprentissage"
"syscebnl_6415","Continuing vocational training",6415,"expense","False","Formation professionnelle continue"
"syscebnl_6416","Patente or local economic contribution",6416,"expense","False","Patente ou contribution économique locale"
"syscebnl_6418","Other direct taxes",6418,"expense","False","Autres impôts et taxes directs"
"syscebnl_6461","Transfer duties",6461,"expense","False","Droits de mutation"
"syscebnl_6462","Stamp duties",6462,"expense","False","Droits de timbre"
"syscebnl_6464","Vignettes",6464,"expense","False","Vignettes"
"syscebnl_6468","Other registration duties",6468,"expense","False","Autres droits d'enregistrement"
"syscebnl_6471","Assessment penalties, direct taxes",6471,"expense","False","Pénalités d'assiette, impôts directs"
"syscebnl_6472","Assessment penalties, indirect taxes",6472,"expense","False","Pénalités d'assiette, impôts indirects"
"syscebnl_6473","Recovery penalties, direct taxes",6473,"expense","False","Pénalités de recouvrement, impôts directs"
"syscebnl_6474","Recovery penalties, indirect taxes",6474,"expense","False","Pénalités de recouvrement, impôts indirects"
"syscebnl_6478","Other penalties and tax fines",6478,"expense","False","Autres pénalités et amendes fiscales"
"syscebnl_648","Other taxes",648,"expense","False","Autres impôts et taxes"
"syscebnl_649","Tax relief and cancellations",649,"expense","False","Dégrèvements et annulations des impôts et taxes"
"syscebnl_6511","Losses on trade , customer-users",6511,"expense","False","Pertes sur créances clients-usagers"
"syscebnl_6512","Losses on trade members",6512,"expense","False","Pertes sur créances adhérents"
"syscebnl_6515","Losses on trade other debtors",6515,"expense","False","Pertes sur créances autres débiteurs"
"syscebnl_652","Subsidies granted by the entity",652,"expense","False","Subventions accordées par l'entité"
"syscebnl_6541","Unrestricted current distributable donations in kind",6541,"expense","False","Dons en nature courants à distribuer non affectés"
"syscebnl_6545","Restricted current distributable donations in kind",6545,"expense","False","Dons en nature courants à distribuer affectés"
"syscebnl_657","Penalties and fines",657,"expense","False","Pénalités et amendes pénales"
"syscebnl_658","Sundry expenses",658,"expense","False","Charges diverses"
"syscebnl_6591","Provisions for short-term risks",6591,"expense","False","Provisions sur risques à court terme"
"syscebnl_6593","Impairment losses on inventories",6593,"expense","False","Charges pour dépréciations sur stocks"
"syscebnl_6594","Impairment losses on receivables",6594,"expense","False","Charges pour dépréciations sur créances"
"syscebnl_6598","Other charges for impairment and provisions for short-term risks",6598,"expense","False","Autres charges pour dépréciations et provisions pour risques à court terme"
"syscebnl_6611","Wages, salaries and commissions paid to national staff",6611,"expense","False","Appointements salaires et commissions versés au personnel national"
"syscebnl_6612","Bonuses and gratuities paid to national staff",6612,"expense","False","Primes et gratifications versées au personnel national"
"syscebnl_6613","Paid holidays to national staff",6613,"expense","False","Congés payes au personnel national"
"syscebnl_6614","Compensation in lieu of notice and for dismissal paid to national staff",6614,"expense","False","Indemnités de préavis et de licenciement versées au personnel national"
"syscebnl_6615","Sick pay paid to employees of national staff",6615,"expense","False","Indemnités de maladie versées aux travailleurs, personnel national"
"syscebnl_6616","Family supplements paid to national staff",6616,"expense","False","Supplément familial versé au personnel national"
"syscebnl_6617","Benefits in kind paid to national staff",6617,"expense","False","Avantages en nature versés au personnel national"
"syscebnl_6618","Other direct remuneration paid to national staff",6618,"expense","False","Autres rémunérations directes versées au personnel national"
"syscebnl_6621","Wages, salaries and commissions paid to non-national staff",6621,"expense","False","Appointements salaires et commissions versés au personnel non national"
"syscebnl_6622","Bonuses and gratuities paid to non-national staff",6622,"expense","False","Primes et gratifications versées au personnel non national"
"syscebnl_6623","Paid holidays to non-national staff",6623,"expense","False","Congés payés au personnel non national"
"syscebnl_6624","Compensation in lieu of notice and for dismissal paid to non-national staff",6624,"expense","False","Indemnités de préavis et de licenciement versées au personnel non national"
"syscebnl_6625","Sick pay paid to employees ofnon-national staff",6625,"expense","False","Indemnités de maladie versées aux travailleurs versées au personnel non national"
"syscebnl_6626","Family supplements paid to non-national staff",6626,"expense","False","Supplément familial versé au personnel non national"
"syscebnl_6627","Benefits in kind paid to non-national staff",6627,"expense","False","Avantages en nature versés au personnel non national"
"syscebnl_6628","Other direct remuneration paid to non-national staff",6628,"expense","False","Autres rémunérations directes versées au personnel non national"
"syscebnl_6631","Housing allowances",6631,"expense","False","Indemnités de logement"
"syscebnl_6632","Representation allowances",6632,"expense","False","Indemnités de représentation"
"syscebnl_6633","Expatriation allowances",6633,"expense","False","Indemnités d'expatriation"
"syscebnl_6634","Transport allowances",6634,"expense","False","Indemnités de transport"
"syscebnl_6638","Other allowances and miscellaneous benefits",6638,"expense","False","Autres indemnités et avantages divers"
"syscebnl_6641","Social security contributions on remuneration of national staff",6641,"expense","False","Charges sociales sur rémunération du personnel national"
"syscebnl_6642","Social security contributions on remuneration of non-national staff",6642,"expense","False","Charges sociales sur rémunération personnel non national"
"syscebnl_665","Staff clothing and equipment",665,"expense","False","Habillement et équipement du personnel"
"syscebnl_6671","Temporary staff",6671,"expense","False","Personnel intérimaire extérieur"
"syscebnl_6672","Staff seconded or loaned to the entity",6672,"expense","False","Personnel détaché ou prêté à l'entité"
"syscebnl_6681","Payments to trade unions and similar bodies",6681,"expense","False","Versements aux syndicats et assimilés"
"syscebnl_6682","Payments to health and safety committees",6682,"expense","False","Versements aux comités d'hygiène et de sécurité"
"syscebnl_6683","Payments and contributions to other social works",6683,"expense","False","Versements et contributions aux autres œuvres sociales"
"syscebnl_6684","Occupational medicine and pharmacy",6684,"expense","False","Médecine du travail et pharmacie"
"syscebnl_6685","Insurance and health organisations",6685,"expense","False","Assurances et organismes de santé"
"syscebnl_6686","Retirement insurance and pension funds",6686,"expense","False","Assurances retraite et fonds de pensions"
"syscebnl_6687","Social security surcharges and penalties",6687,"expense","False","Majorations et pénalités sociales"
"syscebnl_6688","Miscellaneous social security charges",6688,"expense","False","Charges sociales diverses"
"syscebnl_669","Waivers and cancellations of social security contributions",669,"expense","False","Dégrèvements et annulations des charges sociales"
"syscebnl_6711","Bond issues",6711,"expense","False","Intérêts des emprunts obligataires"
"syscebnl_6712","Borrowings from credit institutions",6712,"expense","False","Intérêts des emprunts auprès des établissements de crédit"
"syscebnl_6713","Bond redemption premiums",6713,"expense","False","Primes de remboursement des obligations"
"syscebnl_6721","Interest on capital leases and property finance leases",6721,"expense","False","Intérêts dans loyers de location-acquisition/crédit-bail immobilier"
"syscebnl_6722","Interest on capital leases and equipment finance leases",6722,"expense","False","Intérêts dans loyers de location-acquisition/crédit-bail mobilier"
"syscebnl_6723","Interest in capital leases/sales leases",6723,"expense","False","Intérêts dans loyers de location-acquisition/location-vente"
"syscebnl_6724","Interest on other capital leases",6724,"expense","False","Intérêts dans loyers des autres locations-acquisition"
"syscebnl_673","Discounts granted",673,"expense","False","Escomptes accordés"
"syscebnl_6741","Advances received and deposits",6741,"expense","False","Avances reçues et dépôts créditeurs"
"syscebnl_6742","Blocked current accounts",6742,"expense","False","Comptes courants bloqués"
"syscebnl_6744","Interest on trade debts",6744,"expense","False","Intérêts sur dettes commerciales"
"syscebnl_6745","Interest on bank and financing transactions (discounting, etc.)",6745,"expense","False","Intérêts bancaires et sur opérations de financement (escompte...)"
"syscebnl_6748","Interest on sundry debts",6748,"expense","False","Intérêts sur dettes diverses"
"syscebnl_676","Financial exchange losses",676,"expense","False","Pertes de change financières"
"syscebnl_677","Losses on marketable securities",677,"expense","False","Pertes sur titres de placement"
"syscebnl_6771","Losses on disposals of marketable securities",6771,"expense","False","Pertes sur cessions de titres de placement"
"syscebnl_6781","Losses and expenses on financial risks on life annuities",6781,"expense","False","Pertes et charges sur risques financiers sur rentes viagères"
"syscebnl_6782","Losses and expenses on financial risks on financial transactions",6782,"expense","False","Pertes et charges sur risques financiers sur opérations financières"
"syscebnl_6791","Charges for impairment and provisions for short-term financial risks",6791,"expense","False","Charges pour dépréciations et provisions pour risques à court terme financières sur risques financiers"
"syscebnl_6795","Charges for impairment and provisions for short-term marketable securities",6795,"expense","False","Charges pour dépréciations et provisions pour risques à court terme financières sur titres de placement"
"syscebnl_6798","Other charges for impairment and provisions for short-term financial risks",6798,"expense","False","Autres charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_680","Depreciation of temporary usufruct",680,"expense","False","Dotations aux amortissements d'usufruit temporaire"
"syscebnl_6812","Depreciation of intangible fixed assets",6812,"expense","False","Dotations aux amortissements des immobilisations incorporelles"
"syscebnl_6813","Depreciation of property, plant and equipment",6813,"expense","False","Dotations aux amortissements des immobilisations corporelles"
"syscebnl_6911","Provisions for liabilities and charges",6911,"expense","False","Dotations aux provisions pour risques et charges"
"syscebnl_6913","Impairment of intangible assets",6913,"expense","False","Dotations aux dépréciations des immobilisations incorporelles"
"syscebnl_6914","Impairment of property, plant and equipment",6914,"expense","False","Dotations aux dépréciations des immobilisations corporelles"
"syscebnl_6951","Provisions for temporary usufruct",6951,"expense","False","Dotations aux dépréciations d'usufruit temporaire"
"syscebnl_6952","Provisions for impairment in value of fixed assets held for sale arising from gifts and bequests not yet received and from temporary usufruct",6952,"expense","False","Dotations aux dépréciations d'immobilisations destinées à la vente provenant des dons et legs non encore reçus et"
"syscebnl_6971","Provisions for liabilities and charges",6971,"expense","False","Dotations aux provisions pour risques et charges"
"syscebnl_6972","Impairment of financial assets",6972,"expense","False","Dotations aux dépréciations des immobilisations financières"
"syscebnl_701","Membership fees",701,"income_other","False","Cotisations des adhérents"
"syscebnl_702","Share of administrative funds transferred",702,"income_other","False","Quote-part de fonds d'administration transférés"
"syscebnl_703","Share of consumable endowment transferred",703,"income_other","False","Quote-part de dotation consomptible transférée"
"syscebnl_7041","Donations",7041,"income_other","False","Dons"
"syscebnl_7042","Bequests",7042,"income_other","False","Legs"
"syscebnl_7043","Religious donations",7043,"income_other","False","Deniers du culte"
"syscebnl_7044","Zakat, tithes, bequests and the like",7044,"income_other","False","Zakat, Dime, quête et assimilées"
"syscebnl_7045","Celebrations",7045,"income_other","False","Célébrations"
"syscebnl_7046","Patronage",7046,"income_other","False","Mécénats"
"syscebnl_7047","Sponsorship",7047,"income_other","False","Parrainage"
"syscebnl_7048","Other income from generosity",7048,"income_other","False","Autres revenus liés à la générosité"
"syscebnl_7051","Sales of goods",7051,"income","False","Ventes marchandises"
"syscebnl_7052","Services sold",7052,"income","False","Services vendus"
"syscebnl_7053","Sales of finished goods",7053,"income","False","Ventes de produits finis"
"syscebnl_7054","Sales of intermediate products",7054,"income","False","Ventes de produits intermédiaires"
"syscebnl_7055","Sales of residual products",7055,"income","False","Ventes de produits résiduels"
"syscebnl_706","Income from events",706,"income_other","False","Revenus des manifestations"
"syscebnl_707","Ancillary revenue",707,"income_other","False","Produits accessoires"
"syscebnl_7081","Sales of donations in kind",7081,"income_other","False","Ventes de dons en nature"
"syscebnl_7082","Income from usufruct",7082,"income_other","False","Revenus d'usufruit"
"syscebnl_711","Operating grants from the State and local authorities",711,"income_other","False","Subventions d'exploitation versées par l'État et les Collectivités publiques"
"syscebnl_713","Operating grants from national and international bodies",713,"income_other","False","Subventions d'exploitation versées par les organismes nationaux et internationaux"
"syscebnl_718","Other operating grants",718,"income_other","False","Autres subventions d'exploitation"
"syscebnl_721","Capitalised production, intangible fixed assets",721,"income_other","False","Production immobilisée, immobilisations incorporelles"
"syscebnl_722","Capitalised production, tangible fixed assets",722,"income_other","False","Production immobilisée, immobilisations corporelles"
"syscebnl_724","Own consumption",724,"income_other","False","Production auto-consommée"
"syscebnl_726","Capitalised production, financial fixed assets",726,"income_other","False","Production immobilisée, immobilisations financières"
"syscebnl_735","Changes in inventories of finished goods and services in progress",735,"income_other","False","Variations des stocks de produits finis et services en cours"
"syscebnl_736","Changes in inventories of finished goods, intermediate products and residuals",736,"income_other","False","Variations des stocks de produits finis,produit intermédiaires et résiduels"
"syscebnl_751","Gains on receivables Members, customer-users and other debtors",751,"income_other","False","Profits sur créances Adhérents, clients-usagers, et autres débiteurs"
"syscebnl_752","Founder's contribution",752,"income_other","False","Contribution du fondateur"
"syscebnl_7542","Current donations in kind received for distribution",7542,"income_other","False","Dons en nature courants reçus à distribuer"
"syscebnl_7582","Insurance indemnities received",7582,"income_other","False","Indemnités d'assurances reçues"
"syscebnl_7583","Waiver of expenses by volunteers",7583,"income_other","False","Abandons de frais par les bénévoles"
"syscebnl_7588","Other miscellaneous income",7588,"income_other","False","Autres produits divers"
"syscebnl_7591","Reversals of provisions for short-term risks",7591,"income_other","False","Reprises provisions sur risques à court terme"
"syscebnl_7593","Reversals of charges for impairment of inventories",7593,"income_other","False","Reprises de charges pour dépréciations sur stocks"
"syscebnl_7594","Reversals of charges for impairment of receivables",7594,"income_other","False","Reprises de charges pour dépréciations sur créances"
"syscebnl_7598","Other reversals of charges for impairment and provisions for short-term operating risks",7598,"income_other","False","Autres reprises de charges pour dépréciations et provisions pour risques à court terme d'exploitation"
"syscebnl_7712","Interest on loans",7712,"income_other","False","Intérêts de prêts"
"syscebnl_7713","Interest on other receivables",7713,"income_other","False","Intérêts sur créances diverses"
"syscebnl_7721","Income from participating interests",7721,"income_other","False","Revenus des titres de participation"
"syscebnl_7722","Income from other long-term securities",7722,"income_other","False","Revenus autres titres immobilisés"
"syscebnl_773","Discounts received",773,"income_other","False","Escomptes obtenus"
"syscebnl_7745","Income from bonds",7745,"income_other","False","Revenus des obligations"
"syscebnl_7746","Income from investment securities",7746,"income_other","False","Revenus des titres de placement"
"syscebnl_7747","Income from term deposits and similar transactions",7747,"income_other","False","Revenus des dépôts à terme et opérations assimilées"
"syscebnl_7748","Other investment income",7748,"income_other","False","Autres revenus de placement"
"syscebnl_776","Financial exchange gains",776,"income_other","False","Gains de change financiers"
"syscebnl_777","Gains on disposals of marketable securities",777,"income_other","False","Gains sur cessions de titres de placement"
"syscebnl_7781","Gains on life annuities",7781,"income_other","False","Gains sur rentes viagères"
"syscebnl_7782","Gains on financial transactions",7782,"income_other","False","Gains sur opérations financières"
"syscebnl_7791","Reversals of provisions for financial risks",7791,"income_other","False","Reprises de provisions sur risques financiers"
"syscebnl_7795","Reversals of impairment losses on marketable securities",7795,"income_other","False","Reprises de charges pour dépréciations sur titres de placement"
"syscebnl_7798","Other reversals of charges for impairment and provisions for short-term financial risks",7798,"income_other","False","Autre reprises de charges pour dépréciations et provisions pour risques à court terme financières"
"syscebnl_781","Transfers of operating expenses",781,"income_other","False","Transferts de charges d'exploitation"
"syscebnl_787","Transfers of financial expenses",787,"income_other","False","Transferts de charges financières"
"syscebnl_7911","Reversals of provisions for liabilities and charges",7911,"income_other","False","Reprises de provisions pour risques et charges"
"syscebnl_7913","Reversals of impairment of intangible assets",7913,"income_other","False","Reprises de dépréciations des immobilisations incorporelles"
"syscebnl_7914","Reversals of impairment of property, plant and equipment",7914,"income_other","False","Reprises de dépréciations des immobilisations corporelles"
"syscebnl_7923","Write-backs of restricted funds from gifts and bequests of fixed assets",7923,"income_other","False","Reprises de fonds affectés provenant de dons et legs d'immobilisations"
"syscebnl_7925","Reversals of restricted funds for a specific project",7925,"income_other","False","Reprises de fonds affectés à un projet spécifique"
"syscebnl_7928","Other reversals of restricted funds",7928,"income_other","False","Autres reprises de fonds affectés"
"syscebnl_7951","Reversals of impairment losses on temporary usufruct",7951,"income_other","False","Reprises des dépréciations d'usufruit temporaire"
"syscebnl_7952","Reversals of impairment losses on fixed assets received for sale from gifts and bequests",7952,"income_other","False","Reprises des dépréciations d'immobilisations reçues destinées à la vente provenant des dons et legs"
"syscebnl_7961","Write-backs of funds carried forward from temporary usufruct gifts",7961,"income_other","False","Reprises de fonds reportés provenant de la donation temporaire d'usufruit"
"syscebnl_7962","Write-backs of deferred funds from gifts and bequests of fixed assets received for sale",7962,"income_other","False","Reprises de fonds reportés provenant de dons et legs d'immobilisations reçues destinées à la vente"
"syscebnl_7968","Other reversals of deferred funds",7968,"income_other","False","Autres reprises de fonds reportés"
"syscebnl_7971","Reversals of provisions for liabilities and charges",7971,"income_other","False","Reprises de provisions pour risques et charges"
"syscebnl_7972","Reversals of impairment of financial assets",7972,"income_other","False","Reprises de dépréciations des immobilisations financières"
"syscebnl_798","Write-backs of depreciation",798,"income_other","False","Reprises d'amortissements"
"syscebnl_799","Reversals of investment grants",799,"income_other","False","Reprises de subventions d'investissement"
"syscebnl_811","Book value of disposals of intangible assets",811,"expense","False","Valeurs comptables des cessions d'immobilisations incorporelles"
"syscebnl_812","Book value of disposals of tangible fixed assets",812,"expense","False","Valeurs comptables des cessions d'immobilisations corporelles"
"syscebnl_816","Book value of disposals of financial assets",816,"expense","False","Valeurs comptables des cessions d'immobilisations financières"
"syscebnl_818","Book value of disposals of fixed assets received for sale as gifts and bequests",818,"expense","False","Valeurs comptables des cessions d'immobilisations reçues destinées à la vente provenant de dons et legs"
"syscebnl_821","Proceeds from disposals of intangible assets",821,"income_other","False","Produits des cessions d'immobilisations incorporelles"
"syscebnl_822","Proceeds from disposals of property, plant and equipment",822,"income_other","False","Produits des cessions d'immobilisations corporelles"
"syscebnl_826","Proceeds from disposals of financial assets",826,"income_other","False","Produits des cessions d'immobilisations financières"
"syscebnl_828","Proceeds from disposals of fixed assets received for sale from gifts and bequests",828,"income_other","False","Produits des cessions d'immobilisations reçues destinées à la vente provenant de dons et legs"
"syscebnl_831","H.A.O. expenses recognised",831,"expense","False","Charges H.A.O. constatées"
