"id","note","code","name","reconcile","user_type_id:id","chart_template_id:id"
"ru_acc_66_03","    Субсчет 66.03 ""Краткосрочные займы"" предназначен для обобщения информации о состоянии краткосрочных (на срок не более 12 месяцев) займов, полученных организацией в валюте Российской Федерации.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.03","Краткосрочные займы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_66_04","    Субсчет 66.04 ""Проценты по краткосрочным займам"" предназначен для обобщения информации о начислении и погашении процентов по краткосрочным (на срок не более 12 месяцев) займам, полученным организацией в валюте Российской Федерации.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.04","Проценты по краткосрочным займам","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_66_21","    Субсчет 66.21 ""Краткосрочные кредиты (в валюте)"" предназначен для обобщения информации о состоянии краткосрочных (на срок не более 12 месяцев) кредитов, полученных организацией в иностранных валютах.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.21","Краткосрочные кредиты (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_66_22","    Субсчет 66.22 ""Проценты по краткосрочным кредитам (в валюте)"" предназначен для обобщения информации о начислении и погашении процентов по краткосрочным (на срок не более 12 месяцев) кредитам, полученным организацией в иностранных валютах.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.22","Проценты по краткосрочным кредитам (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_66_23","    Субсчет 66.23 ""Краткосрочные займы (в валюте)"" предназначен для обобщения информации о состоянии краткосрочных (на срок не более 12 месяцев) займов, полученных организацией в иностранных валютах.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.23","Краткосрочные займы (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_66_24","    Субсчет 66.24 ""Проценты по краткосрочным займам (в валюте)"" предназначен для обобщения информации о начислении и погашении процентов по краткосрочным (на срок не более 12 месяцев) займам, полученным организацией в иностранных валютах.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","66.24","Проценты по краткосрочным займам (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67","    Счет 67 ""Расчеты по долгосрочным кредитам и займам"" предназначен для обобщения информации о состоянии краткосрочных (на срок более 12 месяцев) кредитов и займов, полученных организацией.     Аналитический учет долгосрочных кредитов и займов ведется по кредитным организациям и другим заимодавцам, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация или заемщик - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67","Расчеты по долгосрочным кредитам и займам","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_01","    Субсчет 67.01 ""Долгосрочные кредиты"" предназначен для обобщения информации о состоянии долгосрочных (на срок более 12 месяцев) кредитов, полученных организацией в валюте Российской Федерации.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.01","Долгосрочные кредиты","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_02","    Субсчет 67.02 ""Проценты по долгосрочным кредитам"" предназначен для обобщения информации о начислении и погашении процентов по долгосрочным (на срок более 12 месяцев) кредитам, полученным организацией в валюте Российской Федерации.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.02","Проценты по долгосрочным кредитам","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_03","    Субсчет 67.03 ""Долгосрочные займы"" предназначен для обобщения информации о состоянии долгосрочных (на срок более 12 месяцев) займов, полученных организацией в валюте Российской Федерации.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.03","Долгосрочные займы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_04","    Субсчет 67.04 ""Проценты по долгосрочным займам (в рублях)"" предназначен для обобщения информации о начислении и погашении процентов по долгосрочным (на срок более 12 месяцев) займам, полученным организацией в валюте Российской Федерации.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.04","Проценты по долгосрочным займам","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_21","    Субсчет 67.21 ""Долгосрочные кредиты (в валюте)"" предназначен для обобщения информации о состоянии краткосрочных (на срок более 12 месяцев) кредитов, полученных организацией в иностранных валютах.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.21","Долгосрочные кредиты (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_22","    Субсчет 67.22 ""Проценты по долгосрочным кредитам (в валюте)"" предназначен для обобщения информации о начислении и погашении процентов по долгосрочным (на срок более 12 месяцев) кредитам, полученным организацией в иностранных валютах.     Аналитический учет ведется по кредитным организациям, предоставившим их (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая кредитная организация - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.22","Проценты по долгосрочным кредитам (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_23","    Субсчет 67.23 ""Долгосрочные займы (в валюте)"" предназначен для обобщения информации о состоянии долгосрочных (на срок более 12 месяцев) займов, полученных организацией в иностранных валютах.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.23","Долгосрочные займы (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_67_24","    Субсчет 67.24 ""Проценты по долгосрочным займам (в валюте)"" предназначен для обобщения информации о начислении и погашении процентов по долгосрочным (на срок более 12 месяцев) займам, полученным организацией в иностранных валютах.     Аналитический учет ведется по организациям, предоставившим заем (субконто ""Контрагенты"") и заключенным договорам (субконто ""Договоры""). Каждая организация, предоставившая заем - элемент справочника ""Контрагенты"". Каждый заключенный договор - элемент справочника ""Договоры контрагентов"".","67.24","Проценты по долгосрочным займам (в валюте)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68","    Счет 68 ""Расчеты по налогам и сборам"" предназначен для обобщения информации о расчетах с бюджетами по налогам и сборам, уплачиваемым организацией, и налогам с работниками этой организации.     Аналитический учет ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","68","Расчеты по налогам и сборам","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_01","    Субсчет 68.01 ""Налог на доходы физических лиц"" предназначен для обобщения информации о расчетах с бюджетом по подоходному налогу.","68.01","Налог на доходы физических лиц","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_02","    Субсчет 68.02 ""Налог на добавленную стоимость"" предназначен для обобщения информации о расчетах с бюджетом по налогу на добавленную стоимость.","68.02","Налог на добавленную стоимость","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_03","    Субсчет 68.03 ""Акцизы"" предназначен для обобщения информации о расчетах с бюджетом по акцизам.","68.03","Акцизы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_04","    Субсчет 68.04 ""Налог на прибыль"" предназначен для обобщения информации о расчетах с бюджетом по налогу на доходы (прибыль) организаций.","68.04","Налог на прибыль","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_04_1","    Субсчет 68.04.1 ""Расчеты с бюджетом"" предназначен для обобщения информации о расчетах с бюджетом по налогу на доходы (прибыль) организаций. На данном счете не отражаются подробности расчета суммы налога на прибыль, производимого в соответствии с ПБУ 18/02 ""Учет расчетов по налогу на прибыль"".     Организации, не применяющие положения ПБУ 18/02, отражают начисление сумм налога на прибыль к уплате в бюджет (либо уменьшение сумм, причитающихся к уплате в бюджет), на данном субсчете в корреспонденции со счетом 99.01 ""Прибыли и убытки"".     Организации, применяющие положения ПБУ 18/02, отражают начисление сумм текущего налога на прибыль к уплате в бюджет (либо уменьшение сумм, причитающихся к уплате в бюджет), на данном субсчете в корреспонденции с субсчетом 68.04.2 ""Расчет налога на прибыль"".     Аналитический учет ведется по бюджетам, в которые налог подлежит зачислению (субконто ""Уровни бюджетов""). Субконто могут принимать значения: - ""Федеральный бюджет"", - ""Региональный бюджет"", - ""Местный бюджет"".","68.04.1","Расчеты с бюджетом","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_04_2","    Субсчет 68.04.2 ""Расчет налога на прибыль"" предназначен для обобщения информации о порядке расчета налога на прибыль организаций в соответствии с ПБУ 18/02 ""Учет расчетов по налогу на прибыль"".     Полученная в результате расчета сумма текущего налога на прибыль (к начислению либо к уменьшению платежей в бюджет) списывается на субсчет 68.04.1 ""Расчеты с бюджетом"" с одновременным распределением по бюджетам различных уровней.     Аналитический учет по субсчету 68.04.2 ""Расчет налога на прибыль"" не предусмотрен.","68.04.2","Расчет налога на прибыль","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_07","    Субсчет 68.07 ""Транспортный налог"" предназначен для обобщения информации о расчетах по транспортному налогу.","68.07","Транспортный налог","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_08","    Субсчет 68.08 ""Налог на имущество"" предназначен для обобщения информации о расчетах с бюджетом по налогу на имущество организации.","68.08","Налог на имущество","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_09","    Субсчет 68.09 ""Налог на рекламу"" предназначен для обобщения информации о расчетах с бюджетом по налогу на рекламу.","68.09","Налог на рекламу","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_10","    Субсчет 68.10 ""Прочие налоги и сборы"" предназначен для обобщения информации о расчетах с бюджетами по другим видам налогов.","68.10","Прочие налоги и сборы","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_11","    Субсчет 68.11 ""Единый налог на вмененный доход"" предназначен для обобщения информации о расчетах с бюджетом по ЕНВД.","68.11","Единый налог на вмененный доход","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_12","    Субсчет 68.12 ""Единый налог при применении упрощенной системы налогообложения"" предназначен для обобщения информации о расчетах с бюджетом по единому налогу при применении организацией упрощенной системы налогообложения.","68.12","Единый налог при применении упрощенной системы налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_22","    Субсчет 68.22 ""НДС по экспорту к возмещению"" предназначен для учета НДС по экспортным операциям к возмещению, если для возмещения требуется дополнительное разрешение налогового органа.","68.22","НДС по экспорту к возмещению","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_68_32","","68.32","НДС при исполнении обязанностей налогового агента","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69","    Счет 69 ""Расчеты по социальному страхованию и обеспечению"" предназначен для обобщения информации о расчетах по социальному страхованию, пенсионному обеспечению и обязательному медицинскому страхованию работников организации.     Аналитический учет ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69","Расчеты по социальному страхованию и обеспечению","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_01","    На субсчете 69.01 ""Расчеты по социальному страхованию"" учитываются расчеты по взносам, зачисляемым в Фонд социального страхования Российской Федерации.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.01","Расчеты по социальному страхованию","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02","    На субсчете 69.02 ""Расчеты по пенсионному обеспечению"" учитываются расчеты по взносам, зачисляемым в Пенсионный фонд России.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.02","Расчеты по пенсионному обеспечению","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_1","    На субсчете 69.02.1 ""Страховая часть трудовой пенсии"" учитываются расчеты по взносам, зачисляемым в Пенсионный фонд России на страховую часть трудовой пенсии.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.02.1","Страховая часть трудовой пенсии","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_2","    На субсчете 69.02.2 ""Накопительная часть трудовой пенсии"" учитываются расчеты по взносам, зачисляемым в Пенсионный фонд России на накопительную часть трудовой пенсии.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.02.2","Накопительная часть трудовой пенсии","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_3","    На субсчете 69.02.3 ""Взносы на доплату к пенсии членам летных экипажей"" учитываются расчеты по дополнительным взносам, зачисляемым в Пенсионный фонд России членам летных экипажей.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.02.3","Взносы на доплату к пенсии членам летных экипажей","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_4","    На субсчете 69.02.4 ""Взносы на доплату к пенсии работникам организаций угольной промышленности"" учитываются расчеты по дополнительным взносам, зачисляемым в Пенсионный фонд России работникам организаций угольной промышленности.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.02.4","Взносы на доплату к пенсии работникам организаций угольной промышленности","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_5","","69.02.5","Дополнительные взносы на страховую часть пенсии работникам, занятым на работах с вредными условиями труда","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_02_6","","69.02.6","Дополнительные взносы на страховую часть пенсии работникам, занятым на работах с тяжелыми условиями труда","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_03","    На субсчете 69.03 ""Расчеты по обязательному медицинскому страхованию"" учитываются расчеты по взносам в части зачисляемой в фонды обязательного медицинского страхования.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.03","Расчеты по обязательному медицинскому страхованию","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_03_1","    На субсчете 69.03.1 ""Федеральный фонд ОМС"" учитываются расчеты по взносам в части, зачисляемой в Федеральный фонд ОМС.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.03.1","Федеральный фонд ОМС","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_03_2","    На субсчете 69.03.2 ""Территориальный фонд ОМС"" учитываются расчеты по взносам в части, зачисляемой в Территориальный фонд ОМС.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.03.2","Территориальный фонд ОМС","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_04","    На субсчете 69.04 ""ЕСН в части, перечисляемой в Федеральный бюджет"" учитываются расчеты по единому социальному налогу (взносу) в части зачисляемой в Федеральный бюджет.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.04","ЕСН в части, перечисляемой в Федеральный бюджет","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_05","    На субсчете 69.05 ""Добровольные взносы на накопительную часть трудовой пенсии"" учитываются расчеты по добровольным взносам, зачисляемым в Пенсионный фонд России на накопительную часть пенсии.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.05","Добровольные взносы на накопительную часть трудовой пенсии","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_05_1","    На субсчете 69.05.1 ""Взносы за счет работодателя"" учитываются расчеты по добровольным взносам, зачисляемым в Пенсионный фонд России на накопительную часть пенсии, уплачиваемые работодателем.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.05.1","Взносы за счет работодателя","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_05_2","    На субсчете 69.05.2 ""Взносы, удерживаемые из доходов работника"" учитываются расчеты по добровольным взносам, зачисляемым в Пенсионный фонд России на накопительную часть пенсии, уплачиваемые за счет работника организации.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.05.2","Взносы, удерживаемые из доходов работника","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_06","    На субсчете 69.06 ""Расчеты по страховым взносам, уплачиваемым исходя из стоимости страхового года"" учитываются расчеты по взносам, зачисляемым в Пенсионный фонд России, расчеты по взносам, зачисляемым в фонды обязательного медицинского страхования, а также расчеты по взносам, зачисляемым в Фонд социального страхования Российской Федерации плательщиками страховых взносов, не производящими выплаты и иные вознаграждения физическим лицам.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.06","Расчеты по страховым взносам, уплачиваемым исходя из стоимости страхового года","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_06_1","    На субсчете 69.06.1 ""Взносы в ПФР (страховая часть)"" учитываются расчеты по взносам на страховую часть трудовой пенсии, зачисляемым в Пенсионный фонд России плательщиками страховых взносов, не производящими выплаты и иные вознаграждения физическим лицам.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.06.1","Взносы в ПФР (страховая часть)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_06_2","    На субсчете 69.06.2 ""Взносы в ПФР (накопительная часть)"" учитываются расчеты по взносам на накопительную часть трудовой пенсии, зачисляемым в Пенсионный фонд России плательщиками страховых взносов, не производящими выплаты и иные вознаграждения физическим лицам.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.06.2","Взносы в ПФР (накопительная часть)","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_06_3","    На субсчете 69.06.3 ""Взносы в ФОМС"" учитываются расчеты по взносам в фонды обязательного медицинского страхования плательщиками страховых взносов, не производящими выплаты и иные вознаграждения физическим лицам.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.06.3","Взносы в ФОМС","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_06_4","    На субсчете 69.06.4 ""Взносы в ФСС"" учитываются расчеты по взносам в Фонд социального страхования Российской Федерации плательщиками страховых взносов, не производящими выплаты и иные вознаграждения физическим лицам, добровольно вступившие в правоотношения по обязательному социальному страхованию.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)""). ","69.06.4","Взносы в ФСС","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_11","    На субсчете 69.11 ""Расчеты по обязательному страхованию от НС и ПЗ"" учитываются расчеты по отчислениям на обязательное страхование от несчастных случаев на производстве и профессиональных заболеваний.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.11","Расчеты по обязательному социальному страхованию от несчастных случаев на производстве и профессиональных заболеваний","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_12","    На субсчете 69.12 ""Расчеты по добровольным взносам в ФСС на страхование работников на случай временной нетрудоспособности"" учитываются расчеты по добровольной уплате страховых взносов на обязательное социальное страхование на случай временной нетрудоспособности и в связи с материнством, утвержденными Постановлением Правительства Российской Федерации от 5 марта 2003 г. N 144. Данный счет используется налогоплательщиками, применяющими специальный режим налогообложения (например, в виде уплаты единого налога на вмененный доход), и добровольно уплачивающими страховые взносы в соответствии со ст. 3 Федерального закона от 31.12.2002 г. № 190-ФЗ.     Аналитический учет по счету ведется по видам платежей (субконто ""Виды платежей в бюджет (фонды)"").","69.12","Расчеты по добровольным взносам в ФСС на страхование работников на случай временной нетрудоспособности","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_13","    На субсчете 69.13 ""Расчеты по средствам ФСС для страхователей, применяющих специальные режимы налогообложения"" учитываются расчеты по средствам ФСС для страхователей, применяющих специальные налоговые режимы.     Аналитический учет ведется по видам расчетов по средствам в ФСС (субконто ""Виды расчетов по средствам в ФСС"", только обороты). Виды расчетов по средствам в ФСС могут принимать следующие значения: - ""Расходы по страхованию"", - ""Перечислено страхователем"", - ""Не принято к зачету"".","69.13","Расчеты по средствам ФСС для страхователей, применяющих специальные режимы налогообложения","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_13_1","    На субсчете 69.13.1 ""Расчеты по средствам ФСС для страхователей, уплачивающих ЕНВД"" учитываются расчеты по средствам ФСС для страхователей, уплачивающих ЕНВД.     Аналитический учет ведется по видам расчетов по средствам в ФСС (субконто ""Виды расчетов по средствам в ФСС"", только обороты).","69.13.1","Расчеты по средствам ФСС для страхователей, уплачивающих ЕНВД","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_69_13_2","    На субсчете 69.13.2 ""Расчеты по средствам ФСС для страхователей, применяющих УСН"" учитываются расчеты по средствам ФСС для страхователей, применяющих УСН.     Аналитический учет ведется по видам расчетов по средствам в ФСС (субконто ""Виды расчетов по средствам в ФСС"", только обороты).","69.13.2","Расчеты по средствам ФСС для страхователей, применяющих УСН","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
"ru_acc_70","    Счет 70 ""Расчеты с персоналом по оплате труда"" предназначен для обобщения информации о расчетах с работниками организации, по оплате труда (по всем видам оплаты труда, премиям, пособиям, пенсиям работающих пенсионеров и другим выплатам), а также по выплате доходов по акциям и другим ценным бумагам данной организации.     Аналитический учет по счету ведется по каждому работнику (субконто ""Работники организаций""). Каждый работник - элемент справочника ""Физические лица"". ","70","Расчеты с персоналом по оплате труда","True","account.data_account_type_expenses","l10n_ru_account_chart_template"
