"id","code","name","account_type","tag_ids","reconcile","name@de","name@fr"
"lu_2011_account_61522","61522","Relocation expenses","expense","l10n_lu.account_tag_appendix_361","False","Umzugskosten des Unternehmens","Frais de déménagement de l'entreprise"
"lu_2011_account_61523","61523","Business assignments","expense","l10n_lu.account_tag_appendix_361","False","Dienstreisen","Missions"
"lu_2011_account_61524","61524","Receptions and entertainment costs","expense","l10n_lu.account_tag_appendix_283","False","Bewirtungs- und Repräsentationskosten","Réceptions et frais de représentation"
"lu_2011_account_61531","61531","Postal charges","expense","l10n_lu.account_tag_appendix_332","False","Postgebühren","Frais postaux"
"lu_2011_account_61532","61532","Telecommunication costs","expense","l10n_lu.account_tag_appendix_301","False","Sonstige Telekommunikationskosten","Frais de télécommunication"
"lu_2011_account_6161","6161","Transportation of purchased goods","expense","l10n_lu.account_tag_appendix_343","False","Transporte von Einkäufen","Transports sur achats"
"lu_2011_account_6162","6162","Transportation of sold goods","expense","l10n_lu.account_tag_appendix_343","False","Transporte von Verkäufen","Transports sur ventes"
"lu_2011_account_6165","6165","Collective staff transportation","expense","l10n_lu.account_tag_appendix_343","False","Beförderungen von Personal","Transports collectifs du personnel"
"lu_2011_account_6168","6168","Other transportation","expense","l10n_lu.account_tag_appendix_343","False","Sonstige Transporte","Autres transports"
"lu_2011_account_6171","6171","Temporary staff","expense","l10n_lu.account_tag_appendix_188","False","Aushilfskräfte","Personnel intérimaire"
"lu_2011_account_6172","6172","External staff on secondment","expense","l10n_lu.account_tag_appendix_188","False","Ausgeliehenes Personal","Personnel prêté à l'entreprise"
"lu_2020_account_6181","6181","Documentation","expense","l10n_lu.account_tag_appendix_361","False","Dokumentation",""
"lu_2011_account_6182","6182","Costs of training, symposiums, seminars, conferences","expense","l10n_lu.account_tag_appendix_361","False","Kosten von Weiterbildungen, Kolloquien, Seminaren, Konferenzen","Frais de formation, colloques, séminaires, conférences"
"lu_2011_account_6183","6183","Industrial and non-industrial waste treatment","expense","l10n_lu.account_tag_appendix_361","False","Abfallbeseitigung von Industrieabfällen und sonstigen Abfällen","Elimination des déchets industriels et non industriels"
"lu_2020_account_61841","61841","Solid fuels","expense","l10n_lu.account_tag_appendix_361","False","Feste Brennstoffe","Combustibles solides"
"lu_2020_account_61842","61842","Liquid fuels (oil, motor fuel, etc.)","expense","l10n_lu.account_tag_appendix_361","False","Flüssige Brennsoffe","Combustibles liquides (mazout, carburants, etc.)"
"lu_2020_account_61843","61843","Gas","expense","l10n_lu.account_tag_appendix_361","False","Gas","Gaz"
"lu_2020_account_61844","61844","Water and waste water","expense","l10n_lu.account_tag_appendix_361","False","Wasserversorgung und Abwasserbeseitigung","Eau et eaux usées"
"lu_2020_account_61845","61845","Electricity","expense","l10n_lu.account_tag_appendix_361","False","Strom","Electricité"
"lu_2020_account_61851","61851","Office supplies","expense","l10n_lu.account_tag_appendix_361","False","Büromaterial","Fournitures administratives et de bureau"
"lu_2020_account_61852","61852","Small equipment","expense","l10n_lu.account_tag_appendix_361","False","Kleines Werkzeug","Petit équipement"
"lu_2020_account_61853","61853","Work clothes","expense","l10n_lu.account_tag_appendix_361","False","Berufsbekleidung","Vêtements professionnels"
"lu_2020_account_61854","61854","Maintenance supplies","expense","l10n_lu.account_tag_appendix_361","False","Pflegemittel","Produits d'entretien"
"lu_2020_account_61858","61858","Other","expense","l10n_lu.account_tag_appendix_361","False","Sonstige","Autres"
"lu_2011_account_6186","6186","Surveillance and security charges","expense","l10n_lu.account_tag_appendix_361","False","Wach- und Sicherheitsdienste","Frais de surveillance et de gardiennage"
"lu_2011_account_6187","6187","Contributions to professional associations","expense","l10n_lu.account_tag_appendix_336","False","Beiträge für Berufsverbände","Cotisations aux associations professionnelles"
"lu_2011_account_6188","6188","Other miscellaneous external charges","expense","l10n_lu.account_tag_appendix_361","False","Andere sonstige externe Aufwendungen","Autres charges externes diverses"
"lu_2011_account_619","619","Rebates, discounts and refunds received on other external charges","expense","l10n_lu.account_tag_appendix_239","False","Erhaltene Rabatte, Preisnachlässe und Rückvergütungen auf sonstige externe Aufwendungen","Rabais, remises et ristournes (RRR) obtenus et non directement déduits des autres charges externes"
"lu_2011_account_62111","62111","Base wages","expense","l10n_lu.account_tag_appendix_239","False","Grundlöhne","Salaires de base"
"lu_2011_account_621121","621121","Sunday","expense","l10n_lu.account_tag_appendix_239","False","Sonntagsarbeit","Dimanche"
"lu_2011_account_621122","621122","Public holidays","expense","l10n_lu.account_tag_appendix_239","False","Feiertagsarbeit","Jours fériés légaux"
"lu_2011_account_621123","621123","Overtime","expense","l10n_lu.account_tag_appendix_239","False","Überstunden","Heures supplémentaires"
"lu_2011_account_621128","621128","Other supplements","expense","l10n_lu.account_tag_appendix_239","False","Sonstige Zuschläge","Autres suppléments"
"lu_2011_account_62114","62114","Incentives, bonuses and commissions","expense","l10n_lu.account_tag_appendix_239","False","Gratifikationen, Prämien und Provisionen","Gratifications, primes et commissions"
"lu_2011_account_62115","62115","Benefits in kind","expense","l10n_lu.account_tag_appendix_239","False","Sachleistungen","Avantages en nature"
"lu_2011_account_62116","62116","Severance pay","expense","l10n_lu.account_tag_appendix_239","False","Abfindungen","Indemnités de licenciement"
"lu_2011_account_62117","62117","Survivor's pay","expense","l10n_lu.account_tag_appendix_239","False","Hinterbliebenenzuschuss","Trimestre de faveur"
"lu_2011_account_6218","6218","Other benefits","expense","l10n_lu.account_tag_appendix_239","False","Sonstige Zulagen","Autres avantages"
"lu_2020_account_6219","6219","Refunds on wages paid","expense","l10n_lu.account_tag_appendix_244","False","Erstattungen von gezahlten Löhnen","Remboursements sur salaires"
"lu_2011_account_6221","6221","Students","expense","l10n_lu.account_tag_appendix_247","False","Studentische Aushilfskräfte","Etudiants"
"lu_2011_account_6222","6222","Casual workers","expense","l10n_lu.account_tag_appendix_247","False","Gelegenheitsarbeitskräfte","Salaires occasionnels"
"lu_2011_account_6228","6228","Other","expense","l10n_lu.account_tag_appendix_247","False","Sonstige","Autres"
"lu_2020_account_6231","6231","Social security on pensions","expense","l10n_lu.account_tag_appendix_250","False","Soziale Aufwendungen für Renten","Charges sociales couvrant les pensions"
"lu_2011_account_6232","6232","Other social security costs (including illness, accidents, a.s.o.)","expense","l10n_lu.account_tag_appendix_253","False","Sonstige soziale Aufwendungen (einschließlich für Krankheits- und Arbeitsunfallversicherung)","Autres charges sociales (y inclus maladie, accident, etc.)"
"lu_2020_account_62411","62411","Premiums for external pensions funds","expense","l10n_lu.account_tag_appendix_361","False","Beiträge für externe Rentenfonds","Primes à des fonds de pensions extérieurs"
"lu_2020_account_62412","62412","Changes to provisions for complementary pensions","expense","l10n_lu.account_tag_appendix_361","False","Zuführung zu Rückstellungen für Zusatzrenten","Variations sur provisions pour pensions complémentaires"
"lu_2020_account_62413","62413","Withholding tax on complementary pensions","expense","l10n_lu.account_tag_appendix_361","False","Einbehaltene Steuer auf Zusatzrenten","Retenue d'impôt sur pension complémentaire"
"lu_2020_account_62414","62414","Insolvency insurance premiums","expense","l10n_lu.account_tag_appendix_361","False","Beiträge zur Insolvenzversicherung","Prime d'assurance insolvabilité"
"lu_2020_account_62415","62415","Complementary pensions paid by the employer","expense","l10n_lu.account_tag_appendix_361","False","Ausgezahlte betriebliche Zusatzrente","Pensions complémentaires versées par l'employeur"
"lu_2020_account_6248","6248","Other staff expenses not mentioned above","expense","l10n_lu.account_tag_appendix_361","False","Sonstige nicht oben aufgeführte Personalaufwendungen","Autres frais de personnel non visés ci-dessus"
"lu_2011_account_6311","6311","AVA on set-up and start-up costs","expense","","False","ZWb von Gründungs- und Errichtungskosten (Rechts- und Beratungskosten)","DCV sur frais de constitution et de premier établissement"
"lu_2011_account_6313","6313","AVA on expenses for capital increases and various operations (mergers, demergers, changes of legal form)","expense","","False","ZWb von Kosten für Kapitalerhöhung und anderen Vorgängen (Verschmelzungen, Spaltungen und Umwandlungen)","DCV sur frais d'augmentation de capital et d'opérations diverses (fusions, scissions, transformations)"
"lu_2011_account_6314","6314","AVA on loan-issuance expenses","expense","","False","ZWb von Emissionskosten von Anleihen","DCV sur frais d'émission d'emprunts"
"lu_2011_account_6318","6318","AVA on other similar expenses","expense","","False","ZWb von sonstigen vergleichbaren Kosten","DCV sur autres frais assimilés"
"lu_2011_account_6321","6321","AVA on development costs","expense","","False","ZWb von Entwicklungskosten","DCV sur frais de développement"
"lu_2011_account_6322","6322","AVA on concessions, patents, licences, trademarks and similar rights and assets","expense","","False","ZWb von Konzessionen, Patenten, Lizenzen, Warenzeichen und vergleichbaren Rechten und Werten","DCV sur concessions, brevets, licences, marques ainsi que droits et valeurs similaires"
"lu_2011_account_6323","6323","AVA on goodwill acquired for consideration","expense","","False","ZWb vom Geschäfts- oder Firmenwert, soweit er entgeltlich erworben wurde","DCV sur fonds de commerce dans la mesure où il a été acquis à titre onéreux"
"lu_2011_account_6324","6324","AVA on down payments and intangible fixed assets under development","expense","","False","ZWb von geleisteten Anzahlungen und immateriellen Vermögensgegenständen in Entwicklung","DCV sur acomptes versés et immobilisations incorporelles en cours"
"lu_2011_account_63311","63311","AVA on land","expense","","False","ZWb von Grundstücken","DCV sur terrains"
"lu_2011_account_63312","63312","AVA on fixtures and fittings-out of land","expense","","False","ZWb von Erschließungen von Grundstücken","DCV sur agencements et aménagements de terrains"
"lu_2011_account_63313","63313","AVA on buildings","expense","","False","ZWb von Bauten / Gebäuden","DCV sur constructions / bâtiments"
"lu_2020_account_63314","63314","AVA on fixtures and fittings-out of buildings","expense","","False","ZWb von Einrichtungen von Bauten/Gebäuden","DCV sur agencements et aménagements de constructions / bâtiments"
"lu_2020_account_63315","63315","FVA on investment properties","expense","","False","AFV von Anlageimmobilien","AJV sur immeubles de placement"
"lu_2011_account_6332","6332","AVA on plant and machinery","expense","","False","ZWb von technischen Anlagen und Maschinen","DCV sur installations techniques et machines"
"lu_2011_account_6333","6333","AVA on other fixtures and fittings, tools and equipment (including rolling stock)","expense","","False","ZWb von anderen Anlagen, Betriebs- und Geschäftsausstattung und Fuhrpark","DCV sur autres installations, outillage et mobilier (y compris matériel roulant)"
"lu_2011_account_6334","6334","AVA on down payments and tangible fixed assets under development","expense","","False","ZWb von geleisteten Anzahlungen und Anlagen im Bau","DCV sur acomptes versés et immobilisations corporelles en cours"
"lu_2011_account_6341","6341","AVA on inventories of raw materials and consumables","expense","","False","ZWb von Roh-, Hilfs- und Betriebsstoffen","DCV sur stocks de matières premières et consommables"
"lu_2011_account_6342","6342","AVA on inventories of work and contracts in progress","expense","","False","ZWb von unfertigen Erzeugnissen und in Arbeit befindlichen Aufträgen","DCV sur stocks de produits en cours de fabrication et commandes en cours"
"lu_2011_account_6343","6343","AVA on inventories of goods","expense","","False","ZWb von Erzeugnissen","DCV sur stocks de produits"
"lu_2011_account_6344","6344","AVA on inventories of merchandise and other goods for resale","expense","","False","ZWb von Waren und zum Verkauf bestimmten Gütern/Vermögensgegenständen","DCV sur stocks de marchandises et d'autres biens destinés à la revente"
"lu_2011_account_6345","6345","AVA on down payments on inventories","expense","","False","ZWb von geleisteten Anzahlungen auf Vorräte","DCV sur acomptes versés sur stocks"
"lu_2011_account_6351","6351","AVA on trade receivables","expense","","False","ZWb von Forderungen aus Lieferungen und Leistungen","DCV sur créances résultant de ventes et prestations de services"
"lu_2011_account_6352","6352","AVA on amounts owed by affiliated undertakings and undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","ZWb von Forderungen gegen verbundene Unternehmen und Unternehmen, mit denen ein Beteiligungsverhältnis besteht","DCV sur créances sur des entreprises liées et sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_6353","6353","AVA on other receivables","expense","","False","ZWb von sonstigen Forderungen","DCV sur autres créances"
"lu_2020_account_6354","6354","FVA on receivables from current assets","expense","","False","AFV von Forderungen des Umlaufvermögens","AJV sur créances de l'actif circulant"
"lu_2011_account_6411","6411","Concessions","expense","","False","Konzessionen",""
"lu_2011_account_6412","6412","Patents","expense","","False","Patente","Brevets"
"lu_2011_account_6413","6413","Software licences","expense","","False","Software- und Softwarepaketlizenzen","Licences informatiques"
"lu_2011_account_6414","6414","Trademarks and franchise","expense","","False","Warenzeichen und Franchising (Verkaufskonzession/Alleinverkaufsrecht)","Marques et franchises"
"lu_2011_account_64151","64151","Copyrights and reproduction rights","expense","","False","Urheber- und Reproduktionsrechte","Droits d'auteur et de reproduction"
"lu_2011_account_64158","64158","Other similar rights and assets","expense","","False","Sonstige vergleichbare Rechte und Werte","Autres droits et valeurs similaires"
"lu_2011_account_642","642","Indemnities, damages and interest","expense","","False","Entschädigungen, Schadensersatz und Zinsen","Indemnités, dommages et intérêts"
"lu_2020_account_6431","6431","Attendance fees","expense","","False","Sitzungsgeld","Jetons de présence"
"lu_2020_account_6432","6432","Director's fees","expense","","False","Tantiemen","Tantièmes"
"lu_2020_account_6438","6438","Other similar remuneration","expense","","False","Sonstige ähnliche Vergütungen","Autres rémunérations assimilées"
"lu_2020_account_64411","64411","Book value of intangible fixed assets disposed of","expense","","False","Buchwert der verkauften immateriellen Anlagewerte","Valeur comptable d'immobilisations incorporelles cédées"
"lu_2020_account_64412","64412","Disposal proceeds of intangible fixed assets","expense","","False","Verkaufserlös von immateriellen Anlagewerten","Produits de cession d'immobilisations incorporelles"
"lu_2020_account_64421","64421","Book value of tangible fixed assets disposed of","expense","","False","Buchwert der verkauften materiellen Anlagewerte","Valeur comptable d'immobilisations corporelles cédées"
"lu_2020_account_64422","64422","Disposal proceeds of tangible fixed assets","expense","","False","Verkaufserlös von materiellen Anlagewerten","Produits de cession d'immobilisations corporelles"
"lu_2011_account_6451","6451","Trade receivables","expense","","False","Verkäufe und Dienstleistungen","Ventes et prestations de services"
"lu_2011_account_6452","6452","Amounts owed by affiliated undertakings","expense","","False","Forderungen gegen verbundene Unternehmen","Créances sur des entreprises liées"
"lu_2011_account_6453","6453","Amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Créances sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_6454","6454","Other receivables","expense","","False","Sonstige Forderungen","Autres créances"
"lu_2011_account_6461","6461","Real property tax","expense","","False","Grundsteuer","Impôt foncier"
"lu_2011_account_6462","6462","Non-refundable VAT","expense","","False","Nicht erstattungsfähige Mehrwertsteuer (MwSt)","TVA non récupérable"
"lu_2020_account_6463","6463","Duties on imported merchandise","expense","","False","Zölle und Einfuhrabgaben","Droits sur les marchandises en provenance de l'étranger"
"lu_2011_account_6464","6464","Excise duties on production and tax on consumption","expense","","False","Verbrauchsabgaben aus der Produktion und Verbrauchssteuer","Droits d'accises à la production et taxe de consommation"
"lu_2011_account_64651","64651","Registration fees","expense","","False","Eintragungsgebühren","Droits d'enregistrement"
"lu_2011_account_64658","64658","Other registration fees, stamp duties and mortgage duties","expense","","False","Sonstige Eintragungs- und Stempelgebühren und Hypothekensteuern","Autres droits d'enregistrement et de timbre, droits d'hypothèques"
"lu_2011_account_6466","6466","Motor-vehicle taxes","expense","l10n_lu.account_tag_appendix_190","False","Kfz-Steuern","Taxes sur les véhicules"
"lu_2011_account_6467","6467","Bar licence tax","expense","l10n_lu.account_tag_appendix_358","False","Getränkesteuer","Taxe de cabaretage"
"lu_2011_account_6468","6468","Other duties and taxes","expense","l10n_lu.account_tag_appendix_358","False","Sonstige Gebühren und Steuern","Autres droits et taxes"
"lu_2011_account_647","647","Allocations to tax-exempt capital gains","expense","","False","Zuführungen zu Sonderposten mit Rücklageanteil","Dotations aux plus-values immunisées"
"lu_2020_account_6481","6481","Fines, sanctions and penalties","expense","","False","Steuer- und strafrechtliche Bußgelder","Amendes, sanctions et pénalités"
"lu_2020_account_6488","6488","Miscellaneous operating charges","expense","","False","Sonstige betriebliche Aufwendungen","Charges d'exploitation diverses"
"lu_2020_account_6491","6491","Allocations to tax provisions","expense","","False","Zuführungen zu Steuerrückstellungen","Dotations aux provisions pour impôts"
"lu_2020_account_6492","6492","Allocations to operating provisions","expense","","False","Zuführungen zu betrieblichen Rückstellungen","Dotations aux provisions d'exploitation"
"lu_2011_account_65111","65111","AVA on shares in affiliated undertakings","expense","","False","ZWb von Anteilen an verbundenen Unternehmen","DCV sur parts dans des entreprises liées"
"lu_2011_account_65112","65112","AVA on amounts owed by affiliated undertakings","expense","","False","ZWb von Forderungen gegen verbundene Unternehmen","DCV sur créances sur des entreprises liées"
"lu_2011_account_65113","65113","AVA on participating interests","expense","","False","ZWb von Anteilen","DCV sur participations"
"lu_2011_account_65114","65114","AVA on amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","ZWb von Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","DCV sur créances sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_65115","65115","AVA on securities held as fixed assets","expense","","False","ZWb von Wertpapieren des Anlagevermögens","DCV sur titres ayant le caractère d'immobilisations"
"lu_2011_account_65116","65116","AVA on loans, deposits and claims held as fixed assets","expense","","False","ZWb von Ausleihungen, geleisteten Hinterlegungen und Forderungen des Anlagevermögens","DCV sur prêts, dépôts et créances immobilisés"
"lu_2011_account_6512","6512","FVA on financial fixed assets","expense","","False","AFV der Finanzanlagen","AJV sur immobilisations financières"
"lu_2020_account_65211","65211","Shares in affiliated undertakings","expense","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2020_account_65212","65212","Amounts owed by affiliated undertakings","expense","","False","Forderungen gegen verbundene Unternehmen","Créances sur des entreprises liées"
"lu_2020_account_65213","65213","Participating interests","expense","","False","Anteile","Participations"
"lu_2020_account_65214","65214","Amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Créances sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_65215","65215","Securities held as fixed assets","expense","","False","Wertpapiere des Anlagevermögens","Titres ayant le caractère d'immobilisations"
"lu_2020_account_65216","65216","Loans, deposits and claims held as fixed assets","expense","","False","Ausleihungen, geleistete Hinterlegungen und Forderungen (Anlagevermögen)","Prêts, dépôts et créances immobilisés"
"lu_2020_account_652211","652211","Book value of shares in affiliated undertakings disposed of","expense","","False","Buchwert der verkauften Beteiligungen an verbundenen Unternehmen","Valeur comptable de parts cédées dans des entreprises liées"
"lu_2020_account_652212","652212","Disposal proceeds of shares in affiliated undertakings","expense","","False","Veräußerungswert der Anteile an verbundenen Unternehmen","Produits de cession de parts dans des entreprises liées"
"lu_2020_account_652221","652221","Book value of amounts owed by affiliated undertakings disposed of","expense","","False","Buchwert der verkauften Forderungen gegen verbundene Unternehmen","Valeur comptable de créances cédées sur des entreprises liées"
"lu_2020_account_652222","652222","Disposal proceeds of amounts owed by affiliated undertakings","expense","","False","Veräußerungswert der Forderungen gegen verbundene Unternehmen","Produits de cession de créances sur des entreprises liées"
"lu_2020_account_652231","652231","Book value of participating interests disposed of","expense","","False","Buchwert der verkauften Anteile","Valeur comptable de participations cédées"
"lu_2020_account_652232","652232","Disposal proceeds of participating interests","expense","","False","Veräußerungswert der Anteile","Produits de cession de participations"
"lu_2020_account_652241","652241","Book value of amounts owed by undertakings with which the undertaking is linked by virtue of participating interests disposed of","expense","","False","Buchwert der verkauften Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Valeur comptable de créances cédées sur participations"
"lu_2020_account_652242","652242","Disposal proceeds of amounts owed by undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","Veräußerungswert der Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Produits de cession de créances sur participations"
"lu_2020_account_652251","652251","Book value of securities held as fixed assets disposed of","expense","","False","Buchwert der verkauften Wertpapiere des Anlagevermögens","Valeur comptable de titres cédés ayant le caractère d'immobilisations"
"lu_2020_account_652252","652252","Disposal proceeds of securities held as fixed assets","expense","","False","Veräußerungswert der Wertpapiere des Anlagevermögens","Produits de cession de titres ayant le caractère d'immobilisations"
"lu_2020_account_652261","652261","Book value of yielded loans, deposits and claims held as fixed assets","expense","","False","Buchwert der verkauften Ausleihungen, geleistete Hinterlegungen und Forderungen des Umlaufvermögens","Valeur comptable de prêts, dépôts et créances immobilisés cédés"
"lu_2020_account_652262","652262","Disposal proceeds of loans, deposits and claims held as fixed assets","expense","","False","Veräußerungswert der Ausleihungen, geleistete Hinterlegungen und Forderungen des Umlaufvermögens","Produits de cession de prêts, dépôts et créances immobilisés"
"lu_2011_account_65311","65311","AVA on shares in affiliated undertakings","expense","","False","ZWb von Anteilen an verbundenen Unternehmen","DCV sur parts dans des entreprises liées"
"lu_2011_account_65312","65312","AVA on own shares or own corporate units","expense","","False","ZWb von eigenen Aktien oder Anteilen","DCV sur actions propres ou parts propres"
"lu_2011_account_65313","65313","AVA on shares in undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","ZWb von Anteilen an Unternehmen, mit denen ein Beteiligungsverhältnis besteht","DCV sur parts dans des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2011_account_65318","65318","AVA on other transferable securities","expense","","False","ZWb von sonstigen Wertpapieren","DCV sur autres valeurs mobilières"
"lu_2011_account_6532","6532","FVA on transferable securities","expense","","False","AFV der Wertpapiere","AJV sur valeurs mobilières"
"lu_2020_account_65411","65411","From affiliated undertakings","expense","","False","Forderungen gegen verbundene Unternehmen","Sur des entreprises liées"
"lu_2020_account_65412","65412","From undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","Forderungen gegen Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_65413","65413","From other receivables from current assets","expense","","False","Sonstige Forderungen","Sur autres créances de l'actif circulant"
"lu_2020_account_65421","65421","Shares in affiliated undertakings","expense","","False","Anteile an verbundenen Unternehmen","Parts dans des entreprises liées"
"lu_2020_account_65422","65422","Own shares or corporate units","expense","","False","Eigene Aktien oder Anteile","Actions propres ou parts propres"
"lu_2020_account_65423","65423","Shares in undertakings with which the undertaking is linked by virtue of participating interests","expense","","False","Anteile an Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Parts dans des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_65428","65428","Other transferable securities","expense","","False","Sonstige Wertpapiere","Autres valeurs mobilières"
"lu_2011_account_65511","65511","Interest on debenture loans - affiliated undertakings","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Anleihen - verbundene Unternehmen","Intérêts sur emprunts obligataires - entreprises liées"
"lu_2011_account_65512","65512","Interest on debenture loans - other","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Anleihen - sonstige","Intérêts sur emprunts obligataires - autres"
"lu_2011_account_65521","65521","Banking interest on current accounts","expense","l10n_lu.account_tag_appendix_327","False","Kontozinsen","Intérêts sur comptes bancaires"
"lu_2011_account_65522","65522","Banking interest on financing operations","expense","l10n_lu.account_tag_appendix_326","False","Bankzinsen auf Finanzoperationen","Intérêts bancaires sur opérations de financement"
"lu_2020_account_655231","655231","Interest on financial leases - affiliated undertakings","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Finanzierungsleasings - verbundene Unternehmen","Intérêts sur leasings financiers - entreprises liées"
"lu_2020_account_655232","655232","Interest on financial leases - other","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Finanzierungsleasings - sonstige","Intérêts sur leasings financiers - autres"
"lu_2011_account_6553","6553","Interest on trade payables","expense","l10n_lu.account_tag_appendix_327","False","Zinsen auf Verbindlichkeiten aus Lieferungen und Leistungen","Intérêts sur dettes commerciales"
"lu_2020_account_65541","65541","Interest payable to affiliated undertakings","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Verbindlichkeiten gegenüber verbundenen Unternehmen","Intérêts sur des entreprises liées"
"lu_2020_account_65542","65542","Interest payable to undertakings with which the undertaking is linked by virtue of participating interests","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf Verbindlichkeiten gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht","Intérêts sur des entreprises avec lesquelles l'entreprise a un lien de participation"
"lu_2020_account_65551","65551","Discounts and charges on bills of exchange - affiliated undertakings","expense","l10n_lu.account_tag_appendix_328","False","Diskonte und Kosten von Handelswechsel - verbundene Unternehmen","Escomptes et frais sur effets de commerce - entreprises liées"
"lu_2020_account_65552","65552","Discounts and charges on bills of exchange - other","expense","l10n_lu.account_tag_appendix_328","False","Diskonte und Kosten von Handelswechsel - sonstige","Escomptes et frais sur effets de commerce - autres"
"lu_2020_account_65561","65561","Granted discounts - affiliated undertakings","expense","l10n_lu.account_tag_appendix_328","False","Gewährte Diskonten - verbundene Unternehmen","Escomptes accordés - entreprises liées"
"lu_2020_account_65562","65562","Granted discounts - other","expense","l10n_lu.account_tag_appendix_328","False","Gewährte Diskonten - sonstige","Escomptes accordés - autres"
"lu_2011_account_657","657","Share in the losses of undertakings accounted for under the equity method","expense","l10n_lu.account_tag_appendix_328","False","Verlustanteile in den gemeinsamen Unternehmen (andere als Kapitalgesellschaften)","Quote-part dans la perte des entreprises mises en équivalence"
"lu_2020_account_65581","65581","Interest payable on other loans and debts - affiliated undertakings","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf sonstige Ausleihungen und Verbindlichkeiten - verbundene Unternehmen","Intérêts sur autres emprunts et dettes - entreprises liées"
"lu_2020_account_65582","65582","Interest payable on other loans and debts - other","expense","l10n_lu.account_tag_appendix_326","False","Zinsen auf sonstige Ausleihungen und Verbindlichkeiten - sonstige","Intérêts sur autres emprunts et dettes - autres"
"lu_2020_account_6561","6561","Foreign currency exchange losses - affiliated undertakings","expense","","False","Wechselkursverluste - verbundene Unternehmen","Pertes de change - entreprises liées"
"lu_2020_account_6562","6562","Foreign currency exchange losses - other","expense","","False","Wechselkursverluste - sonstige","Pertes de change - autres"
"lu_2020_account_6581","6581","Other financial charges - affiliated undertakings","expense","l10n_lu.account_tag_appendix_328","False","Sonstige finanzielle Aufwendungen - verbundene Unternehmen","Autres charges financières - entreprises liées"
"lu_2020_account_6582","6582","Other financial charges - other","expense","l10n_lu.account_tag_appendix_328","False","Sonstige finanzielle Aufwendungen - sonstige","Autres charges financières - autres"
"lu_2020_account_6591","6591","Allocations to financial provisions - affiliated undertakings","expense","l10n_lu.account_tag_appendix_328","False","Zuführungen zu finanziellen Rückstellungen - verbundene Unternehmen","Dotations aux provisions financières - entreprises liées"
"lu_2020_account_6592","6592","Allocations to financial provisions - other","expense","l10n_lu.account_tag_appendix_328","False","Zuführungen zu finanziellen Rückstellungen - sonstige","Dotations aux provisions financières - autres"
"lu_2011_account_6711","6711","CIT - current financial year","expense","","False","KSt - laufendes Geschäftsjahr","IRC - exercice courant"
"lu_2011_account_6712","6712","CIT - previous financial years","expense","","False","KSt - vorhergehende Geschäftsjahre","IRC - exercices antérieurs"
"lu_2011_account_6721","6721","MBT - current financial year","expense","","False","GewSt - laufendes Geschäftsjahr","ICC - exercice courant"
"lu_2011_account_6722","6722","MBT - previous financial years","expense","","False","GewSt - vorhergehende Geschäftsjahre","ICC - exercices antérieurs"
"lu_2011_account_6731","6731","Withholding taxes","expense","","False","Quellensteuern","Retenues d'impôt à la source"
"lu_2011_account_67321","67321","Current financial year","expense","","False","Laufendes Geschäftsjahr","Exercice courant"
"lu_2011_account_67322","67322","Previous financial years","expense","","False","Vorhergehende Geschäftsjahre","Exercices antérieurs"
"lu_2011_account_6733","6733","Taxes levied on non-resident undertakings","expense","","False","Steuern, die durch die nicht gebietsansässige Unternehmen getragen wurden","Impôts supportés par les entreprises non résidentes"
