id,name,state_id:id,country_id:id
city_us_11018,Morenci,base.state_us_35,base.us
city_us_11019,Charlotte,base.state_us_43,base.us
city_us_11020,Rogue River,base.state_us_32,base.us
city_us_11021,Melrose Park,base.state_us_27,base.us
city_us_11022,Cedar Heights,base.state_us_33,base.us
city_us_11023,Dudley,base.state_us_28,base.us
city_us_11024,Atlanta,base.state_us_14,base.us
city_us_11025,Fallsburg,base.state_us_27,base.us
city_us_11026,Oakland,base.state_us_33,base.us
city_us_11027,Grove Hill,base.state_us_1,base.us
city_us_11028,Bellville,base.state_us_30,base.us
city_us_11029,Augusta,base.state_us_4,base.us
city_us_11030,Lampeter,base.state_us_39,base.us
city_us_11031,Krebs,base.state_us_31,base.us
city_us_11032,Bethel Island,base.state_us_5,base.us
city_us_11033,Pinehurst,base.state_us_13,base.us
city_us_11034,Westernport,base.state_us_33,base.us
city_us_11035,Hallsville,base.state_us_38,base.us
city_us_11036,Great River,base.state_us_27,base.us
city_us_11037,Arthur,base.state_us_14,base.us
city_us_11038,Bronson,base.state_us_35,base.us
city_us_11039,Goodrich,base.state_us_35,base.us
city_us_11040,Gaston,base.state_us_41,base.us
city_us_11041,Narrows,base.state_us_47,base.us
city_us_11042,Byhalia,base.state_us_37,base.us
city_us_11043,Cedar Glen West,base.state_us_25,base.us
city_us_11044,Milan,base.state_us_38,base.us
city_us_11045,Emporium,base.state_us_39,base.us
city_us_11046,Slater,base.state_us_38,base.us
city_us_11047,Mount Cobb,base.state_us_39,base.us
city_us_11048,Boring,base.state_us_32,base.us
city_us_11049,Aristocrat Ranchettes,base.state_us_6,base.us
city_us_11050,Prudhoe Bay,base.state_us_2,base.us
city_us_11051,Manhattan,base.state_us_21,base.us
city_us_11052,Dover,base.state_us_43,base.us
city_us_11053,Lincoln University,base.state_us_39,base.us
city_us_11054,Stewartstown,base.state_us_39,base.us
city_us_11055,Icard,base.state_us_28,base.us
city_us_11056,Indian Springs,base.state_us_11,base.us
city_us_11057,Epworth,base.state_us_16,base.us
city_us_11058,Lake Ripley,base.state_us_50,base.us
city_us_11059,Milan,base.state_us_15,base.us
city_us_11060,Mulberry,base.state_us_28,base.us
city_us_11061,Tres Arroyos,base.state_us_26,base.us
city_us_11062,Jasonville,base.state_us_15,base.us
city_us_11063,Jonestown,base.state_us_39,base.us
city_us_11064,Grandview,base.state_us_44,base.us
city_us_11065,Lake Kerr,base.state_us_10,base.us
city_us_11066,Reynolds Heights,base.state_us_39,base.us
city_us_11067,Camden,base.state_us_30,base.us
city_us_11068,Winchester,base.state_us_38,base.us
city_us_11069,Navassa,base.state_us_28,base.us
city_us_11070,Port Dickinson,base.state_us_27,base.us
city_us_11071,San Juan Bautista,base.state_us_5,base.us
city_us_11072,Clatskanie,base.state_us_32,base.us
city_us_11073,Elsberry,base.state_us_38,base.us
city_us_11074,Smackover,base.state_us_4,base.us
city_us_11075,Feasterville,base.state_us_39,base.us
city_us_11076,Washburn,base.state_us_50,base.us
city_us_11077,Raymond,base.state_us_37,base.us
city_us_11078,Soulsbyville,base.state_us_5,base.us
city_us_11079,Kapaau,base.state_us_12,base.us
city_us_11080,Logansport,base.state_us_19,base.us
city_us_11081,Middleport,base.state_us_27,base.us
city_us_11082,Sylvania,base.state_us_1,base.us
city_us_11083,North Eastham,base.state_us_34,base.us
city_us_11084,Cordova,base.state_us_1,base.us
city_us_11085,Pacolet,base.state_us_41,base.us
city_us_11086,Clancy,base.state_us_21,base.us
city_us_11087,Byram Center,base.state_us_25,base.us
city_us_11088,Edgewood,base.state_us_15,base.us
city_us_11089,Roberts,base.state_us_50,base.us
city_us_11090,Franklin Park,base.state_us_10,base.us
city_us_11091,Ida Grove,base.state_us_16,base.us
city_us_11092,Wilber,base.state_us_22,base.us
city_us_11093,Enfield,base.state_us_28,base.us
city_us_11094,Prairie Grove,base.state_us_14,base.us
city_us_11095,Orion,base.state_us_14,base.us
city_us_11096,Minonk,base.state_us_14,base.us
city_us_11097,Spinnerstown,base.state_us_39,base.us
city_us_11098,Crow Agency,base.state_us_21,base.us
city_us_11099,Youngstown,base.state_us_27,base.us
city_us_11100,Lake Mills,base.state_us_16,base.us
city_us_11101,Billington Heights,base.state_us_27,base.us
city_us_11102,Buena Vista,base.state_us_11,base.us
city_us_11103,Prince George,base.state_us_47,base.us
city_us_11104,Winsted,base.state_us_36,base.us
city_us_11105,Cade,base.state_us_19,base.us
city_us_11106,Owingsville,base.state_us_18,base.us
city_us_11107,Stowell,base.state_us_44,base.us
city_us_11108,Anza,base.state_us_5,base.us
city_us_11109,Ben Wheeler,base.state_us_44,base.us
city_us_11110,Montrose,base.state_us_35,base.us
city_us_11111,Glen Lyon,base.state_us_39,base.us
city_us_11112,Winlock,base.state_us_48,base.us
city_us_11113,Roaming Shores,base.state_us_30,base.us
city_us_11114,Princeville,base.state_us_14,base.us
city_us_11115,Bartonville,base.state_us_44,base.us
city_us_11116,St. Bonifacius,base.state_us_36,base.us
city_us_11117,Beattyville,base.state_us_18,base.us
city_us_11118,Clyde,base.state_us_27,base.us
city_us_11119,North Corbin,base.state_us_18,base.us
city_us_11120,Fort Recovery,base.state_us_30,base.us
city_us_11121,Elkton,base.state_us_18,base.us
city_us_11122,South Deerfield,base.state_us_34,base.us
city_us_11123,Southworth,base.state_us_48,base.us
city_us_11124,Willow,base.state_us_2,base.us
city_us_11125,Century,base.state_us_10,base.us
city_us_11126,Abram,base.state_us_44,base.us
city_us_11127,Sebewaing,base.state_us_35,base.us
city_us_11128,New Athens,base.state_us_14,base.us
city_us_11129,Carterville,base.state_us_38,base.us
city_us_11130,Town Line,base.state_us_27,base.us
city_us_11131,Honey Grove,base.state_us_44,base.us
city_us_11132,Waldport,base.state_us_32,base.us
city_us_11133,Mercer,base.state_us_39,base.us
city_us_11134,Granger,base.state_us_16,base.us
city_us_11135,Roseto,base.state_us_39,base.us
city_us_11136,Mangonia Park,base.state_us_10,base.us
city_us_11137,Pinckney,base.state_us_35,base.us
city_us_11138,Lynchburg,base.state_us_37,base.us
city_us_11139,Caruthers,base.state_us_5,base.us
city_us_11140,Canyonville,base.state_us_32,base.us
city_us_11141,Stratford Downtown,base.state_us_7,base.us
city_us_11142,Veedersburg,base.state_us_15,base.us
city_us_11143,Moweaqua,base.state_us_14,base.us
city_us_11144,Belzoni,base.state_us_37,base.us
city_us_11145,Pinedale,base.state_us_51,base.us
city_us_11146,Victoria,base.state_us_47,base.us
city_us_11147,Fern Prairie,base.state_us_48,base.us
city_us_11148,Crump,base.state_us_43,base.us
city_us_11149,Hamilton,base.state_us_11,base.us
city_us_11150,Lillian,base.state_us_1,base.us
city_us_11151,Gordonsville,base.state_us_47,base.us
city_us_11152,Crab Orchard,base.state_us_49,base.us
city_us_11153,Saranac,base.state_us_35,base.us
city_us_11154,Cabazon,base.state_us_5,base.us
city_us_11155,Kemah,base.state_us_44,base.us
city_us_11156,Camanche Village,base.state_us_5,base.us
city_us_11157,Brice Prairie,base.state_us_50,base.us
city_us_11158,Sparta,base.state_us_11,base.us
city_us_11159,Unionville,base.state_us_43,base.us
city_us_11160,Mickleton,base.state_us_25,base.us
city_us_11161,Tyler Run,base.state_us_39,base.us
city_us_11162,Mackinaw,base.state_us_14,base.us
city_us_11163,Central,base.state_us_43,base.us
city_us_11164,L'Anse,base.state_us_35,base.us
city_us_11165,Oyster Bay Cove,base.state_us_27,base.us
city_us_11166,Humboldt,base.state_us_17,base.us
city_us_11167,Troy,base.state_us_43,base.us
city_us_11168,Sardis City,base.state_us_1,base.us
city_us_11169,Beech Mountain Lakes,base.state_us_39,base.us
city_us_11170,Calhoun Falls,base.state_us_41,base.us
city_us_11171,South Fallsburg,base.state_us_27,base.us
city_us_11172,Lewistown,base.state_us_14,base.us
city_us_11173,Clinton,base.state_us_50,base.us
city_us_11174,Parma,base.state_us_13,base.us
city_us_11175,Orchard Grass Hills,base.state_us_18,base.us
city_us_11176,Aquebogue,base.state_us_27,base.us
city_us_11177,Hampden-Sydney,base.state_us_47,base.us
city_us_11178,Eldorado,base.state_us_44,base.us
city_us_11179,West Buechel,base.state_us_18,base.us
city_us_11180,Uhland,base.state_us_44,base.us
city_us_11181,Jones Creek,base.state_us_44,base.us
city_us_11182,Lyons,base.state_us_6,base.us
city_us_11183,Belford,base.state_us_25,base.us
city_us_11184,Kinder,base.state_us_19,base.us
city_us_11185,Ware Shoals,base.state_us_41,base.us
city_us_11186,San Pasqual,base.state_us_5,base.us
city_us_11187,Charlack,base.state_us_38,base.us
city_us_11188,Conneaut Lakeshore,base.state_us_39,base.us
city_us_11189,Kentwood,base.state_us_19,base.us
city_us_11190,Campbellsport,base.state_us_50,base.us
city_us_11191,Mason Neck,base.state_us_47,base.us
city_us_11192,Hagerstown,base.state_us_15,base.us
city_us_11193,Seymour,base.state_us_38,base.us
city_us_11194,St. Matthews,base.state_us_41,base.us
city_us_11195,Delaware City,base.state_us_8,base.us
city_us_11196,Colorado City,base.state_us_6,base.us
city_us_11197,Columbus,base.state_us_21,base.us
city_us_11198,Stockton,base.state_us_38,base.us
city_us_11199,Kerens,base.state_us_44,base.us
city_us_11200,Little Cypress,base.state_us_44,base.us
city_us_11201,Brownlee Park,base.state_us_35,base.us
city_us_11202,Millwood,base.state_us_48,base.us
city_us_11203,Noel,base.state_us_38,base.us
city_us_11204,Mitchell,base.state_us_22,base.us
city_us_11205,Pawnee,base.state_us_31,base.us
city_us_11206,Clinton,base.state_us_27,base.us
city_us_11207,South Floral Park,base.state_us_27,base.us
city_us_11208,Columbine Valley,base.state_us_6,base.us
city_us_11209,Malvern,base.state_us_1,base.us
city_us_11210,Cardington,base.state_us_30,base.us
city_us_11211,Conesus Lake,base.state_us_27,base.us
city_us_11212,Mayo,base.state_us_41,base.us
city_us_11213,Hemby Bridge,base.state_us_28,base.us
city_us_11214,Shippensburg University,base.state_us_39,base.us
city_us_11215,East Bronson,base.state_us_10,base.us
city_us_11216,Woodlands,base.state_us_5,base.us
city_us_11217,Sewall's Point,base.state_us_10,base.us
city_us_11218,North Warren,base.state_us_39,base.us
city_us_11219,Seth Ward,base.state_us_44,base.us
city_us_11220,Denver,base.state_us_16,base.us
city_us_11221,Auburn,base.state_us_35,base.us
city_us_11222,Britt,base.state_us_16,base.us
city_us_11223,Capac,base.state_us_35,base.us
city_us_11224,Orchard Hills,base.state_us_39,base.us
city_us_11225,Sharon,base.state_us_37,base.us
city_us_11226,Kingsbury,base.state_us_23,base.us
city_us_11227,Sorrento,base.state_us_19,base.us
city_us_11228,Halls,base.state_us_43,base.us
city_us_11229,Spring Park,base.state_us_36,base.us
city_us_11230,Tappahannock,base.state_us_47,base.us
city_us_11231,Wilkinson Heights,base.state_us_41,base.us
city_us_11232,Melville,base.state_us_40,base.us
city_us_11233,Lynnwood-Pricedale,base.state_us_39,base.us
city_us_11234,Poplar-Cotton Center,base.state_us_5,base.us
city_us_11235,Walnutport,base.state_us_39,base.us
city_us_11236,Lester Prairie,base.state_us_36,base.us
city_us_11237,Sussex,base.state_us_25,base.us
city_us_11238,Byron,base.state_us_5,base.us
city_us_11239,Woodworth,base.state_us_30,base.us
city_us_11240,Biltmore,base.state_us_43,base.us
city_us_11241,Bernie,base.state_us_38,base.us
city_us_11242,Williamsport,base.state_us_33,base.us
city_us_11243,Taylorsville,base.state_us_37,base.us
city_us_11244,Dayton,base.state_us_47,base.us
city_us_11245,Monteagle,base.state_us_43,base.us
city_us_11246,Grand Canyon Village,base.state_us_3,base.us
city_us_11247,Chelsea,base.state_us_31,base.us
city_us_11248,Sandy Valley,base.state_us_23,base.us
city_us_11249,Wellston,base.state_us_38,base.us
city_us_11250,Reform,base.state_us_1,base.us
city_us_11251,West Hamburg,base.state_us_39,base.us
city_us_11252,Valley View,base.state_us_30,base.us
city_us_11253,Woodville,base.state_us_30,base.us
city_us_11254,West Glendive,base.state_us_21,base.us
city_us_11255,Cooper,base.state_us_44,base.us
city_us_11256,Gate City,base.state_us_47,base.us
city_us_11257,Cave Junction,base.state_us_32,base.us
city_us_11258,Washington Mills,base.state_us_27,base.us
city_us_11259,New California,base.state_us_30,base.us
city_us_11260,Sesser,base.state_us_14,base.us
city_us_11261,Buna,base.state_us_44,base.us
city_us_11262,Harlan,base.state_us_18,base.us
city_us_11263,Hamilton College,base.state_us_27,base.us
city_us_11264,Butler,base.state_us_50,base.us
city_us_11265,Ocean Park,base.state_us_48,base.us
city_us_11266,Beverly Hills,base.state_us_44,base.us
city_us_11267,Superior,base.state_us_22,base.us
city_us_11268,El Portal,base.state_us_10,base.us
city_us_11269,Stagecoach,base.state_us_23,base.us
city_us_11270,Port Byron,base.state_us_14,base.us
city_us_11271,Edisto,base.state_us_41,base.us
city_us_11272,Sterling,base.state_us_11,base.us
city_us_11273,Durant,base.state_us_16,base.us
city_us_11274,Claremont,base.state_us_28,base.us
city_us_11275,Baden,base.state_us_33,base.us
city_us_11276,Hope,base.state_us_15,base.us
city_us_11277,Mowbray Mountain,base.state_us_43,base.us
city_us_11278,St. George,base.state_us_41,base.us
city_us_11279,Olathe,base.state_us_6,base.us
city_us_11280,Rice,base.state_us_36,base.us
city_us_11281,Sterling Ranch,base.state_us_6,base.us
city_us_11282,Mountain Lake,base.state_us_36,base.us
city_us_11283,Stone Ridge,base.state_us_27,base.us
city_us_11284,South Park,base.state_us_51,base.us
city_us_11285,Lakeside,base.state_us_44,base.us
city_us_11286,Edmonton,base.state_us_18,base.us
city_us_11287,Pahala,base.state_us_12,base.us
city_us_11288,Ahwahnee,base.state_us_5,base.us
city_us_11289,Rehobeth,base.state_us_1,base.us
city_us_11290,Franklin Furnace,base.state_us_30,base.us
city_us_11291,Glen Alpine,base.state_us_28,base.us
city_us_11292,Stacy,base.state_us_36,base.us
city_us_11293,Three Forks,base.state_us_21,base.us
city_us_11294,Greenock,base.state_us_39,base.us
city_us_11295,Brooklawn,base.state_us_25,base.us
city_us_11296,Minerva Park,base.state_us_30,base.us
city_us_11297,Selmont-West Selmont,base.state_us_1,base.us
city_us_11298,Edgerton,base.state_us_17,base.us
city_us_11299,Freeland,base.state_us_48,base.us
city_us_11300,Katonah,base.state_us_27,base.us
city_us_11301,Newkirk,base.state_us_31,base.us
city_us_11302,Haubstadt,base.state_us_15,base.us
city_us_11303,Frewsburg,base.state_us_27,base.us
city_us_11304,Mount Sterling,base.state_us_30,base.us
city_us_11305,Devon,base.state_us_39,base.us
city_us_11306,Huntsville,base.state_us_43,base.us
city_us_11307,Monroe,base.state_us_16,base.us
city_us_11308,Plainville,base.state_us_17,base.us
city_us_11309,Level Plains,base.state_us_1,base.us
city_us_11310,Vevay,base.state_us_15,base.us
city_us_11311,Eureka Mill,base.state_us_41,base.us
city_us_11312,Wyoming,base.state_us_8,base.us
city_us_11313,Churchville,base.state_us_27,base.us
city_us_11314,Prague,base.state_us_31,base.us
city_us_11315,Coalgate,base.state_us_31,base.us
city_us_11316,Suffield Depot,base.state_us_7,base.us
city_us_11317,Decatur,base.state_us_35,base.us
city_us_11318,Trexlertown,base.state_us_39,base.us
city_us_11319,Lowry Crossing,base.state_us_44,base.us
city_us_11320,Twin Lake,base.state_us_35,base.us
city_us_11321,Chevy Chase Village,base.state_us_33,base.us
city_us_11322,Clarkesville,base.state_us_11,base.us
city_us_11323,Boronda,base.state_us_5,base.us
city_us_11324,Hickman,base.state_us_18,base.us
city_us_11325,South Connellsville,base.state_us_39,base.us
city_us_11326,Angustura,base.state_us_26,base.us
city_us_11327,Watervliet,base.state_us_35,base.us
city_us_11328,Duchesne,base.state_us_45,base.us
city_us_11329,Shenorock,base.state_us_27,base.us
city_us_11330,Jackson,base.state_us_41,base.us
city_us_11331,Keno,base.state_us_32,base.us
city_us_11332,Salyersville,base.state_us_18,base.us
city_us_11333,Monroe North,base.state_us_48,base.us
city_us_11334,Upper Brookville,base.state_us_27,base.us
city_us_11335,Judson,base.state_us_41,base.us
city_us_11336,Merritt Park,base.state_us_27,base.us
city_us_11337,Inola,base.state_us_31,base.us
city_us_11338,Hamilton,base.state_us_38,base.us
city_us_11339,Tecumseh,base.state_us_22,base.us
city_us_11340,West Unity,base.state_us_30,base.us
city_us_11341,Ogden,base.state_us_16,base.us
city_us_11342,Ben Avon,base.state_us_39,base.us
city_us_11343,Ramseur,base.state_us_28,base.us
city_us_11344,South Zanesville,base.state_us_30,base.us
city_us_11345,Lincolnton,base.state_us_11,base.us
city_us_11346,Warm Springs,base.state_us_5,base.us
city_us_11347,Fennville,base.state_us_35,base.us
city_us_11348,East Jordan,base.state_us_35,base.us
city_us_11349,Syracuse,base.state_us_22,base.us
city_us_11350,Palm Valley,base.state_us_44,base.us
city_us_11351,Stony Point,base.state_us_35,base.us
city_us_11352,St. George,base.state_us_38,base.us
city_us_11353,Centerburg,base.state_us_30,base.us
city_us_11354,Hoback,base.state_us_51,base.us
city_us_11355,Lisbon,base.state_us_16,base.us
city_us_11356,Kingstown,base.state_us_33,base.us
city_us_11357,Ordway,base.state_us_6,base.us
city_us_11358,Gordo,base.state_us_1,base.us
city_us_11359,South Temple,base.state_us_39,base.us
city_us_11360,Blue Grass,base.state_us_16,base.us
city_us_11361,Salem,base.state_us_49,base.us
city_us_11362,Garrett,base.state_us_48,base.us
city_us_11363,Jefferson,base.state_us_28,base.us
city_us_11364,Wilderness Rim,base.state_us_48,base.us
city_us_11365,Rosedale,base.state_us_37,base.us
city_us_11366,Pelahatchie,base.state_us_37,base.us
city_us_11367,Ko Olina,base.state_us_12,base.us
city_us_11368,Doe Valley,base.state_us_18,base.us
city_us_11369,West Pasco,base.state_us_48,base.us
city_us_11370,Lawton,base.state_us_35,base.us
city_us_11371,Enetai,base.state_us_48,base.us
city_us_11372,Irrigon,base.state_us_32,base.us
city_us_11373,Veazie,base.state_us_20,base.us
city_us_11374,Navarre,base.state_us_30,base.us
city_us_11375,Ronan,base.state_us_21,base.us
city_us_11376,Irwin,base.state_us_41,base.us
city_us_11377,Hale Center,base.state_us_44,base.us
city_us_11378,Arnold,base.state_us_5,base.us
city_us_11379,Arkoma,base.state_us_31,base.us
city_us_11380,East Pittsburgh,base.state_us_39,base.us
city_us_11381,Huachuca City,base.state_us_3,base.us
city_us_11382,Coleraine,base.state_us_36,base.us
city_us_11383,Laughlin AFB,base.state_us_44,base.us
city_us_11384,Berry Hill,base.state_us_43,base.us
city_us_11385,Bristol,base.state_us_15,base.us
city_us_11386,Memphis,base.state_us_38,base.us
city_us_11387,Jenkins,base.state_us_18,base.us
city_us_11388,Cowpens,base.state_us_41,base.us
city_us_11389,Scotland Neck,base.state_us_28,base.us
city_us_11390,Farmer City,base.state_us_14,base.us
city_us_11391,Wapello,base.state_us_16,base.us
city_us_11392,Zwolle,base.state_us_19,base.us
city_us_11393,Slocomb,base.state_us_1,base.us
city_us_11394,Mechanicsburg,base.state_us_30,base.us
city_us_11395,Durham,base.state_us_32,base.us
city_us_11396,South Bend,base.state_us_48,base.us
city_us_11397,Albany,base.state_us_38,base.us
city_us_11398,Arroyo Seco,base.state_us_26,base.us
city_us_11399,Weedsport,base.state_us_27,base.us
city_us_11400,Crest View Heights,base.state_us_27,base.us
city_us_11401,La Luz,base.state_us_26,base.us
city_us_11402,Bonneauville,base.state_us_39,base.us
city_us_11403,Vinita Park,base.state_us_38,base.us
city_us_11404,Weyauwega,base.state_us_50,base.us
city_us_11405,Governors Club,base.state_us_28,base.us
city_us_11406,Milan,base.state_us_30,base.us
city_us_11407,Westlake,base.state_us_10,base.us
city_us_11408,Moundridge,base.state_us_17,base.us
city_us_11409,Walcott,base.state_us_16,base.us
city_us_11410,Horse Shoe,base.state_us_28,base.us
city_us_11411,Marble Hill,base.state_us_38,base.us
city_us_11412,Bradford,base.state_us_30,base.us
city_us_11413,Salt Creek Commons,base.state_us_15,base.us
city_us_11414,Calhoun City,base.state_us_37,base.us
city_us_11415,Annandale,base.state_us_25,base.us
city_us_11416,Howard Lake,base.state_us_36,base.us
city_us_11417,Roanoke,base.state_us_15,base.us
city_us_11418,Peosta,base.state_us_16,base.us
city_us_11419,Davenport,base.state_us_48,base.us
city_us_11420,Derwood,base.state_us_33,base.us
city_us_11421,Grapeland,base.state_us_44,base.us
city_us_11422,Twin City,base.state_us_11,base.us
city_us_11423,Lucasville,base.state_us_30,base.us
city_us_11424,Frankton,base.state_us_15,base.us
city_us_11425,Cheltenham Village,base.state_us_39,base.us
city_us_11426,Crystal Lawns,base.state_us_14,base.us
city_us_11427,Tekamah,base.state_us_22,base.us
city_us_11428,Warrenton,base.state_us_11,base.us
city_us_11429,Stonebridge,base.state_us_25,base.us
city_us_11430,Williamsport,base.state_us_15,base.us
city_us_11431,San Augustine,base.state_us_44,base.us
city_us_11432,Linden,base.state_us_5,base.us
city_us_11433,Lopezville,base.state_us_44,base.us
city_us_11434,Rocky Top,base.state_us_43,base.us
city_us_11435,Cold Spring,base.state_us_27,base.us
city_us_11436,Bellport,base.state_us_27,base.us
city_us_11437,New Johnsonville,base.state_us_43,base.us
city_us_11438,Erma,base.state_us_25,base.us
city_us_11439,Trenton,base.state_us_10,base.us
city_us_11440,Hildebran,base.state_us_28,base.us
city_us_11441,Lewisburg,base.state_us_30,base.us
city_us_11442,Old River-Winfree,base.state_us_44,base.us
city_us_11443,West Tawakoni,base.state_us_44,base.us
city_us_11444,Mill Plain,base.state_us_7,base.us
city_us_11445,Scenic,base.state_us_3,base.us
city_us_11446,Decatur,base.state_us_43,base.us
city_us_11447,Holden,base.state_us_38,base.us
city_us_11448,Pleasantville,base.state_us_16,base.us
city_us_11449,Mooreville,base.state_us_37,base.us
city_us_11450,Rhome,base.state_us_44,base.us
city_us_11451,Mount Ayr,base.state_us_16,base.us
city_us_11452,Buffalo,base.state_us_44,base.us
city_us_11453,Moscow,base.state_us_39,base.us
city_us_11454,Earlville,base.state_us_14,base.us
city_us_11455,Lakeside,base.state_us_32,base.us
city_us_11456,Blountsville,base.state_us_1,base.us
city_us_11457,Rankin,base.state_us_39,base.us
city_us_11458,Henryville,base.state_us_15,base.us
city_us_11459,Richgrove,base.state_us_5,base.us
city_us_11460,Fairview-Ferndale,base.state_us_39,base.us
city_us_11461,Marion,base.state_us_17,base.us
city_us_11462,Howard City,base.state_us_35,base.us
city_us_11463,Roseland,base.state_us_30,base.us
city_us_11464,Sigourney,base.state_us_16,base.us
city_us_11465,Manchester Center,base.state_us_46,base.us
city_us_11466,Mayfield,base.state_us_39,base.us
city_us_11467,Blossburg,base.state_us_39,base.us
city_us_11468,Milton,base.state_us_27,base.us
city_us_11469,Old Brookville,base.state_us_27,base.us
city_us_11470,Wilmerding,base.state_us_39,base.us
city_us_11471,Mount Jackson,base.state_us_47,base.us
city_us_11472,Jeffersonville,base.state_us_18,base.us
city_us_11473,Farley,base.state_us_16,base.us
city_us_11474,Bertram,base.state_us_44,base.us
city_us_11475,Morgan,base.state_us_11,base.us
city_us_11476,Brownsville,base.state_us_32,base.us
city_us_11477,Long Beach,base.state_us_48,base.us
city_us_11478,Browns Lake,base.state_us_50,base.us
city_us_11479,Raintree Plantation,base.state_us_38,base.us
city_us_11480,Cimarron,base.state_us_17,base.us
city_us_11481,Elizabeth,base.state_us_6,base.us
city_us_11482,Woodville,base.state_us_5,base.us
city_us_11483,Montour Falls,base.state_us_27,base.us
city_us_11484,Newfield,base.state_us_25,base.us
city_us_11485,Rainbow,base.state_us_5,base.us
city_us_11486,Cataula,base.state_us_11,base.us
city_us_11487,Westwood,base.state_us_17,base.us
city_us_11488,East Helena,base.state_us_21,base.us
city_us_11489,Holley,base.state_us_27,base.us
city_us_11490,Shamokin Dam,base.state_us_39,base.us
city_us_11491,Northville,base.state_us_27,base.us
city_us_11492,Churubusco,base.state_us_15,base.us
city_us_11493,Arcade,base.state_us_11,base.us
city_us_11494,Cleona,base.state_us_39,base.us
city_us_11495,Ada,base.state_us_36,base.us
city_us_11496,Millville,base.state_us_45,base.us
city_us_11497,Cowan,base.state_us_43,base.us
city_us_11498,Old Orchard,base.state_us_39,base.us
city_us_11499,Pearson,base.state_us_11,base.us
city_us_11500,Union City,base.state_us_35,base.us
city_us_11501,Walla Walla East,base.state_us_48,base.us
city_us_11502,Hopewell,base.state_us_25,base.us
city_us_11503,Sac City,base.state_us_16,base.us
city_us_11504,Greenup,base.state_us_14,base.us
city_us_11505,Roundup,base.state_us_21,base.us
city_us_11506,Waurika,base.state_us_31,base.us
city_us_11507,Loveland Park,base.state_us_30,base.us
city_us_11508,Grove City,base.state_us_10,base.us
city_us_11509,Haskell,base.state_us_31,base.us
city_us_11510,Cross Plains,base.state_us_43,base.us
city_us_11511,Midland City,base.state_us_1,base.us
city_us_11512,Calico Rock,base.state_us_4,base.us
city_us_11513,Eden,base.state_us_44,base.us
city_us_11514,Picacho Hills,base.state_us_26,base.us
city_us_11515,Gilbert,base.state_us_36,base.us
city_us_11516,McEwen,base.state_us_43,base.us
city_us_11517,Kenyon,base.state_us_36,base.us
city_us_11518,Belleville,base.state_us_39,base.us
city_us_11519,Port Edwards,base.state_us_50,base.us
city_us_11520,Jonesboro,base.state_us_14,base.us
city_us_11521,César Chávez,base.state_us_44,base.us
city_us_11522,Goldthwaite,base.state_us_44,base.us
city_us_11523,Allentown,base.state_us_25,base.us
city_us_11524,McArthur,base.state_us_30,base.us
city_us_11525,Goliad,base.state_us_44,base.us
city_us_11526,Rushford,base.state_us_36,base.us
city_us_11527,Benson,base.state_us_45,base.us
city_us_11528,Ledbetter,base.state_us_18,base.us
city_us_11529,Westlake Corner,base.state_us_47,base.us
city_us_11530,Claycomo,base.state_us_38,base.us
city_us_11531,Garberville,base.state_us_5,base.us
city_us_11532,Blue Jay,base.state_us_30,base.us
city_us_11533,Unionville,base.state_us_38,base.us
city_us_11534,South Amherst,base.state_us_30,base.us
city_us_11535,Merlin,base.state_us_32,base.us
city_us_11536,Braddock,base.state_us_39,base.us
city_us_11537,Shavertown,base.state_us_39,base.us
city_us_11538,McMechen,base.state_us_49,base.us
city_us_11539,Dobson,base.state_us_28,base.us
city_us_11540,Antwerp,base.state_us_30,base.us
city_us_11541,Teutopolis,base.state_us_14,base.us
city_us_11542,Loretto,base.state_us_43,base.us
city_us_11543,Stanley,base.state_us_47,base.us
city_us_11544,Kentland,base.state_us_15,base.us
city_us_11545,Comer,base.state_us_11,base.us
city_us_11546,Stansberry Lake,base.state_us_48,base.us
city_us_11547,Purvis,base.state_us_37,base.us
city_us_11548,Caledonia,base.state_us_35,base.us
city_us_11549,Manteo,base.state_us_28,base.us
city_us_11550,Del Norte,base.state_us_6,base.us
city_us_11551,Quitman,base.state_us_37,base.us
city_us_11552,Jellico,base.state_us_43,base.us
city_us_11553,Manitou Beach-Devils Lake,base.state_us_35,base.us
city_us_11554,Terra Bella,base.state_us_5,base.us
city_us_11555,Webster,base.state_us_42,base.us
city_us_11556,Orwell,base.state_us_30,base.us
city_us_11557,Waverly,base.state_us_36,base.us
city_us_11558,Center Point,base.state_us_44,base.us
city_us_11559,Mantachie,base.state_us_37,base.us
city_us_11560,Tariffville,base.state_us_7,base.us
city_us_11561,Walden,base.state_us_43,base.us
city_us_11562,WaKeeney,base.state_us_17,base.us
city_us_11563,Vernon,base.state_us_1,base.us
city_us_11564,Flatonia,base.state_us_44,base.us
city_us_11565,Loop,base.state_us_39,base.us
city_us_11566,Cameron,base.state_us_50,base.us
city_us_11567,Dover,base.state_us_4,base.us
city_us_11568,Pablo,base.state_us_21,base.us
city_us_11569,Seaside Park,base.state_us_25,base.us
city_us_11570,Baldwin,base.state_us_10,base.us
city_us_11571,Sebree,base.state_us_18,base.us
city_us_11572,Ridgely,base.state_us_43,base.us
city_us_11573,Somonauk,base.state_us_14,base.us
city_us_11574,Marlette,base.state_us_35,base.us
