id,code_prefix_start,name,name@es,name@ca
account_group_86,86,Expenses arising on non-current assets held for sale,Gastos por activos no corrientes en venta,DESPESES PER ACTIUS NO CORRENTS EN VENDA
account_group_860,860,Losses on non-current assets and disposal groups held for sale,Pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,Pèrdues en actius no corrents i grups alienables d’elements mantinguts per a la venda
account_group_862,862,Transfer of gains on non-current assets and disposal groups held for sale,Transferencia de beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,Transferència de beneficis en actius no corrents i grups alienables d’elements mantinguts per a la venda
account_group_89,89,Expenses arising on investments in group companies or associates with prior positive valuation adjustments,Gastos de participaciones en empresas del grupo o asociadas con ajustes valorativos positivos previos,DESPESES DE PARTICIPACIONS EN EMPRESES DEL GRUP O ASSOCIADES AMB AJUSTOS VALORATIUS POSITIUS PREVIS
account_group_891,891,"Impairment of investments, group companies","Deterioro de participaciones en el patrimonio, empresas del grupo","Deteriorament de participacions en el patrimoni, empreses del grup"
account_group_892,892,"Impairment of investments, associates","Deterioro de participaciones en el patrimonio, empresas asociadas","Deteriorament de participacions en el patrimoni, empreses associades"
account_group_9,9,Income recognised in equity,Ingresos imputados al patrimonio neto,INGRESSOS IMPUTATS AL PATRIMONI NET
account_group_90,90,Finance income from measurement of assets and liabilities,Ingresos financieros por valoración de activosy pasivos,INGRESSOS FINANCERS PER VALORACIÓ D’ACTIUS I PASSIUS
account_group_900,900,Gains on available-for-sale financial assets,Beneficios en activos financieros disponibles para la venta,Beneficis en actius financers a valor raonable amb canvis en el patrimoni net
account_group_902,902,Transfer of losses on available-for-sale financial assets,Transferencia de pérdidas de activos financieros disponibles para la venta,Transferència de pèrdues d’actius financers a valor raonable amb canvis en el patrimoni net
account_group_91,91,Income from hedging transactions,Ingresos en operaciones de cobertura,INGRESSOS EN OPERACIONS DE COBERTURA
account_group_910,910,Gains on cash flow hedges,Beneficios por coberturas de flujos de efectivo,Beneficis per cobertures de fluxos d’efectiu
account_group_911,911,Gains on hedges of a net investment in a foreign operation,Beneficios por coberturas de una inversión neta en un negocio en el extranjero,Beneficis per cobertures d’una inversió neta en un negoci a l’estranger
account_group_912,912,Transfer of losses on cash flow hedges,Transferencia de pérdidas por coberturas de flujos de efectivo,Transferència de pèrdues per cobertures de fluxos d’efectiu
account_group_913,913,Transfer of losses on hedges of a net investment in a foreign operation,Transferencia de pérdidas por coberturas de una inversión neta en un negocio en el extranjero,Transferència de pèrdues per cobertures d’una inversió neta en un negoci a l’estranger
account_group_92,92,Income from translation differences,Ingresos por diferencias de conversión,INGRESSOS PER DIFERÈNCIES DE CONVERSIÓ
account_group_920,920,Positive translation differences,Diferencias de conversión positivas,Diferències de conversió positives
account_group_921,921,Transfer of negative translation differences,Transferencia de diferencias de conversión negativas,Transferència de diferències de conversió negatives
account_group_94,94,"Income from grants, donations and bequests","Ingresos por subvenciones, donaciones y legados","INGRESSOS PER SUBVENCIONS, DONACIONS I LLEGATS"
account_group_940,940,Income from government capital grants,Ingresos de subvenciones oficiales de capital,Ingressos de subvencions oficials de capital
account_group_941,941,Income from capital donations and bequests,Ingresos de donaciones y legados de capital,Ingressos de donacions i llegats de capital
account_group_942,942,"Income from other grants, donations and bequests","Ingresos de otras subvenciones, donaciones y legados","Ingressos d’altres subvencions, donacions i llegats"
account_group_95,95,Actuarial gains and adjustments to long-term defined benefit assets,Ingresos por ganancias actuariales y ajustes en los activos por retribuciones a largo plazo de prestación definida,INGRESSOS PER GUANYS ACTUARIALS I AJUSTOS EN ELS ACTIUS PER RETRIBUCIONS A LLARG TERMINI DE PRESTACIÓ DEFINIDA
account_group_950,950,Actuarial gains,Ganancias actuariales,Guanys actuarials
account_group_951,951,Positive adjustments to long-term defined benefit assets,Ajustes positivos en activos por retribuciones a largo plazo de prestación definida,Ajustos positius en actius per retribucions a llarg termini de prestació definida
account_group_96,96,Income from non-current assets held from sale,Ingresos por activos no corrientes en venta,INGRESSOS PER ACTIUS NO CORRENTS EN VENDA
account_group_960,960,Gains on non-current assets and disposal groups held for sale,Beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,Beneficis en actius no corrents i grups alienables d’elements mantinguts per a la venda
account_group_962,962,Transfer of losses on non-current assets and disposal groups held for sale,Transferencia de pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,Transferència de pèrdues en actius no corrents i grups alienables d’elements mantinguts per a la venda
account_group_99,99,Income from investments in group companies or associates with prior negative valuation adjustments,Ingresos de participaciones en empresas del grupo o asociadas con ajustes valorativos negativos previos,INGRESSOS DE PARTICIPACIONS EN EMPRESES DEL GRUP O ASSOCIADES AMB AJUSTOS VALORATIUS NEGATIUS PREVIS
account_group_991,991,"Reversal of prior negative valuation adjustments, group companies","Recuperación de ajustes valorativos negativos previos, empresas del grupo","Recuperació d’ajustos valoratius negatius previs, empreses del grup"
account_group_992,992,"Reversal of prior negative valuation adjustments, associates","Recuperación de ajustes valorativos negativos previos, empresas asociadas","Recuperació d’ajustos valoratius negatius previs, empreses associades"
account_group_993,993,"Transfer for impairment of prior negative valuation adjustments, group companies","Transferencia por deterioro de ajustes valorativos negativos previos, empresas del grupo","Transferència per deteriorament d’ajustos valoratius negatius previs, empreses del grup"
account_group_994,994,"Transfer for impairment of prior negative valuation adjustments, associates","Transferencia por deterioro de ajustes valorativos negativos previos, empresas asociadas","Transferència per deteriorament d’ajustos valoratius negatius previs, empreses associades"
