"id","code","name","account_type","reconcile","non_trade","name@pt"
"account_template_201010928","2.01.01.09.28","Other Taxes to Collect – Current","liability_current","","","Outros Tributos a Recolher – Circulante"
"account_template_201010929","2.01.01.09.29","CBS Deferred Payable – Current","liability_current","","","CBS Diferido a Pagar – Corrente"
"account_template_201010930","2.01.01.09.30","IBS Deferred Payable – Current","liability_current","","","IBS Diferido a Pagar – Corrente"
"account_template_201010931","2.01.01.09.31","IBS UF Deferred Payable – Current","liability_current","","","IBS UF Diferido a Pagar – Corrente"
"account_template_201010932","2.01.01.09.32","IBS Deferred Mun Payable – Current","liability_current","","","IBS Diferido Mun Pagável – Corrente"
"account_template_201010933","2.01.01.09.33","CBS Subject to retention Payable – Current","liability_current","","","CBS Sujeito a retenção a pagar – Corrente"
"account_template_201010934","2.01.01.09.34","CBS Previously Retained Payable – Current","liability_current","","","CBS Anteriormente Retido a Pagar – Atual"
"account_template_201010935","2.01.01.09.35","IBS Subject to withholding Payable – Current","liability_current","","","IBS Sujeito a retenção na fonte a pagar – Corrente"
"account_template_201010936","2.01.01.09.36","IBS Previously Retained Payable – Current","liability_current","","","IBS Anteriormente Retido a Pagar – Corrente"
"account_template_201010937","2.01.01.09.37","CBS Returned (Cashback) Payable – Current","liability_current","","","CBS Devolvido (Cashback) Pagável – Atual"
"account_template_201010938","2.01.01.09.38","IBS State Returned (Cashback) Payable – Current","liability_current","","","IBS State Returned (Cashback) a pagar – Atual"
"account_template_201010939","2.01.01.09.39","IBS Mun Returned (Cashback) Payable – Current","liability_current","","","IBS Mun Devolvido (Cashback) Pagável – Corrente"
"account_template_201010940","2.01.01.09.40","CBS Government Compensation Payable – Current","liability_current","","","Compensação do Governo da CBS a Pagar – Atual"
"account_template_201010941","2.01.01.09.41","IBS UF Government Compensation Payable – Current","liability_current","","","Compensação governamental a pagar pelo IBS UF – atual"
"account_template_201010942","2.01.01.09.42","IBS Municipal Government Compensation Payable – Current","liability_current","","","Compensação do Governo Municipal do IBS a Pagar – Corrente"
"account_template_201010943","2.01.01.09.43","IBS Presumed Credit in ZFM Payable – Current","liability_current","","","Crédito Presumido IBS na ZFM a Pagar – Corrente"
"account_template_201010944","2.01.01.09.44","CBS Transferred Credit Payable – Current","liability_current","","","Crédito a Pagar Transferido CBS – Corrente"
"account_template_201010945","2.01.01.09.45","IBS Transferred Credit Payable – Current","liability_current","","","Crédito Transferido IBS a Pagar – Corrente"
"account_template_201011101","2.01.01.11.01","Derivatives - Hedge Fair Value - In the Country","liability_current","","","Derivativos - Hedge Valor Justo - No País"
"account_template_201011102","2.01.01.11.02","Derivatives - Cash Flow Hedge - In the Country","liability_current","","","Derivativos - Hedge Fluxo de Caixa - No País"
"account_template_201011103","2.01.01.11.03","Derivatives - Hedge Foreign Investment - In the Country","liability_current","","","Derivativos - Hedge Investimento no Exterior - No País"
"account_template_201011170","2.01.01.11.70","Subaccount - Fair Value Adjustment - Securities – Hedge - In the Country","liability_current","","","Subconta - Ajuste a Valor Justo - Valores Mobiliários – Hedge - No País"
"account_template_201011190","2.01.01.11.90","Subaccount – Initial Adoption - Securities – Hedge - In the Country","liability_current","","","Subconta – Adoção Inicial - Valores Mobiliários – Hedge - No País"
"account_template_201011201","2.01.01.12.01","Derivatives - Hedge Fair Value - Abroad","liability_current","","","Derivativos - Hedge Valor Justo - No Exterior"
"account_template_201011202","2.01.01.12.02","Derivatives - Cash Flow Hedge - Abroad","liability_current","","","Derivativos - Hedge Fluxo de Caixa - No Exterior"
"account_template_201011203","2.01.01.12.03","Derivatives - Hedge Foreign Investment - Abroad","liability_current","","","Derivativos - Hedge Investimento no Exterior - No Exterior"
"account_template_201011270","2.01.01.12.70","Subaccount - Fair Value Adjustment - Securities – Hedge - Abroad","liability_current","","","Subconta - Ajuste a Valor Justo - Valores Mobiliários – Hedge - No Exterior"
"account_template_201011290","2.01.01.12.90","Subaccount – Initial Adoption - Securities – Hedge - Abroad","liability_current","","","Subconta – Adoção Inicial - Valores Mobiliários – Hedge - No Exterior"
"account_template_201011301","2.01.01.13.01","Debentures Payable – Current","liability_current","","","Debêntures a Pagar – Circulante"
"account_template_201011302","2.01.01.13.02","Premium in the Emission of Debentures – Current","liability_current","","","Prêmio na Emissão de Debêntures – Circulante"
"account_template_201011304","2.01.01.13.04","Promissory Notes Payable","liability_current","","","Notas Promissórias a Pagar"
"account_template_201011305","2.01.01.13.05","Bonds Paying","liability_current","","","Bonds a Pagar"
"account_template_201011306","2.01.01.13.06","Real Estate Receiver Certificates - CRI","liability_current","","","Certificados de Recebíveis Imobiliários - CRI"
"account_template_201011307","2.01.01.13.07","Certificates of Agribusiness Receivers - CRA","liability_current","","","Certificados de Recebíveis do Agronegócio - CRA"
"account_template_201011325","2.01.01.13.25","Other Debt Securities Payable – For Amortized Cost - Current","liability_current","","","Outros Títulos de Dívida a Pagar – Pelo Custo Amortizado - Circulante"
"account_template_201011327","2.01.01.13.27","(-) Costs to Amortize – Debt Securities - Current","liability_current","","","(-) Custos a Amortizar – Títulos de Dívida - Circulante"
"account_template_201011328","2.01.01.13.28","Other Debt Securities Payable – For Fair Value (VJPR) - Current","liability_current","","","Outros Títulos de Dívida a Pagar – Pelo Pelo Valor Justo(VJPR) - Circulante"
"account_template_201011329","2.01.01.13.29","(-) Negative goodwill to appropriate - Debt securities - Current","liability_current","","","(-) Deságio a Apropriar – Títulos de Dívida - Circulante"
"account_template_201011350","2.01.01.13.50","(-) Accrued interest due to adjustment to present value (AVP) - Debt securities - Current","liability_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Títulos de Dívida - Circulante"
"account_template_201011370","2.01.01.13.70","Subaccount - Fair Value Adjustment – Debt securities payable - Current","liability_current","","","Subconta - Ajuste a Valor Justo – Títulos de Dívida a Pagar - Circulante"
"account_template_201011390","2.01.01.13.90","Subaccount – Initial Adoption - Debt Securities - Current","liability_current","","","Subconta – Adoção Inicial - Títulos de Dívida - Circulante"
"account_template_201011501","2.01.01.15.01","Provision for Income Tax","liability_current","","","Provisão para o Imposto de Renda"
"account_template_201011502","2.01.01.15.02","Provision for Social Contribution on Net Income","liability_current","","","Provisão para a Contribuição Social sobre o Lucro Líquido"
"account_template_201011503","2.01.01.15.03","Holidays Payable","liability_current","","","Férias a Pagar"
"account_template_201011504","2.01.01.15.04","13th Salary Payable","liability_current","","","13º Salário a Pagar"
"account_template_201011505","2.01.01.15.05","Labor Provisions - Current","liability_current","","","Provisões de Natureza Trabalhista - Circulante"
"account_template_201011506","2.01.01.15.06","Tax Provisions – Current","liability_current","","","Provisões de Natureza Tributária – Circulante"
"account_template_201011507","2.01.01.15.07","Provisions of a civil nature - Current","liability_current","","","Provisões de Natureza Cível – Circulante"
"account_template_201011528","2.01.01.15.28","Other Provisions","liability_current","","","Outras Provisões"
"account_template_201011550","2.01.01.15.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) - Provisions - Current","liability_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Provisões - Circulante"
"account_template_201011701","2.01.01.17.01","Mutual Loans – Non-Related Parties – In the Country - Current","liability_current","","","Mútuos – Partes Não Relacionadas – No País - Ciculante"
"account_template_201011702","2.01.01.17.02","Mutual Loans - Non-Related Parties – Abroad - Current","liability_current","","","Mútuos - Partes Não Relacionadas – No Exterior - Ciculante"
"account_template_201011703","2.01.01.17.03","Mutual Loans – Related Parties – In the Country – Current","liability_current","","","Mútuos – Partes Relacionadas – No País – Circulante"
"account_template_201011704","2.01.01.17.04","Mutual Loans - Related Parties – Abroad - Current","liability_current","","","Mútuos - Partes Relacionadas – No Exterior - Circulante"
"account_template_201011709","2.01.01.17.09","Contingent consideration Liabilities - Business Combination - Current","liability_current","","","Contraprestação Contingente Passiva - Combinação de Negócios - Circulante"
"account_template_201011710","2.01.01.17.10","Contingent Liabilities Assumed in Business Combinations - Current","liability_current","","","Passivo Contingente Assumido em Combinação de Negócios - Circulante"
"account_template_201011711","2.01.01.17.11","Future Delivery - Current","liability_current","","","Faturamento para Entrega Futura - Circulante"
"account_template_201011712","2.01.01.17.12","Interest on Shareholders' Equity Payable - Current","liability_current","","","Juros sobre o Capital Próprio a Pagar - Circulante"
"account_template_201011713","2.01.01.17.13","Dividends Payable – Current","liability_current","","","Dividendos a Pagar – Circulante"
"account_template_201011715","2.01.01.17.15","Cost Control Account Hired - Current","liability_current","","","Conta de Controle de Custo Contratado - Circulante"
"account_template_201011716","2.01.01.17.16","Cost Control Account Ordained - Current","liability_current","","","Conta de Controle de Custo Orçado - Circulante"
"account_template_201011725","2.01.01.17.25","Creditor Rights Payable - Current","liability_current","","","Direitos Creditórios a Pagar - Circulante"
"account_template_201011728","2.01.01.17.28","Other Liabilities – Current","liability_current","","","Outras Obrigações – Circulante"
"account_template_201011750","2.01.01.17.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) – Accounts Payable - Current","liability_current","","","(-)Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) – Outras Contas a Pagar - Circulante"
"account_template_201011760","2.01.01.17.60","CPC 47 - Contract Liabilities - Current","liability_current","","","CPC 47 - Passivos de Contrato - Circulante"
"account_template_201011901","2.01.01.19.01","Deferred Income","liability_current","","","Receitas Diferidas"
"account_template_201011902","2.01.01.19.02","(-) Costs Corresponding to Deferred Income","liability_current","","","(-) Custos Correspondentes às Receitas Diferidas"
"account_template_201011903","2.01.01.19.03","Government Grants to be Appropriated","liability_current","","","Subvenção Governamental a Apropriar"
"account_template_201011950","2.01.01.19.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) – Deferred Income","liability_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) – Receitas Diferidas"
"account_template_202010101","2.02.01.01.01","Suppliers - In the Country - Long Term","liability_non_current","","","Fornecedores - No País - Longo Prazo"
"account_template_202010102","2.02.01.01.02","Suppliers - Abroad - Long Term","liability_non_current","","","Fornecedores - No Exterior - Longo Prazo"
"account_template_202010103","2.02.01.01.03","Creditors for Financing - Long Term","liability_non_current","","","Credores por Financiamento - Longo Prazo"
"account_template_202010104","2.02.01.01.04","Securities Payable - Long Term","liability_non_current","","","Títulos a Pagar - Longo Prazo"
"account_template_202010105","2.02.01.01.05","Discounted Trade Bills - Long Term","liability_non_current","","","Duplicatas Descontadas - Longo Prazo"
"account_template_202010106","2.02.01.01.06","Loans or Financing - In the Country - Long term","liability_non_current","","","Empréstimos ou Financiamentos - no País - Longo Prazo"
"account_template_202010107","2.02.01.01.07","Loans or Financing - Abroad - Long Term","liability_non_current","","","Empréstimos ou Financiamentos - no Exterior - Longo Prazo"
"account_template_202010108","2.02.01.01.08","Exchange Contract Advances - Long Term","liability_non_current","","","Adiantamentos de Contrato de Câmbio - Longo Prazo"
"account_template_202010109","2.02.01.01.09","Lease In the Country - Long Term","liability_non_current","","","Arrendamento no País - Longo Prazo"
"account_template_202010110","2.02.01.01.10","Lease Abroad - Long Term","liability_non_current","","","Arrendamento no Exterior - Longo Prazo"
"account_template_202010111","2.02.01.01.11","Advances from Customers - In the Country – Long Term","liability_non_current","","","Adiantamentos de Clientes - no País – Longo Prazo"
"account_template_202010112","2.02.01.01.12","Advances from Customers - Abroad – Long Term","liability_non_current","","","Adiantamentos de Clientes - no Exterior – Longo Prazo"
"account_template_202010150","2.02.01.01.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) – Loans and Financing - Long Term","liability_non_current","","","(-)Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) – Empréstimos e Financiamentos - Longo Prazo"
"account_template_202010170","2.02.01.01.70","Subaccount - Fair Value Adjustment - Loans and Financing - Long Term","liability_non_current","","","Subconta - Ajuste a Valor Justo - Empréstimos e Financiamentos - Longo Prazo"
"account_template_202010190","2.02.01.01.90","Subaccount – Initial Adoption - Loans and Financing - Long Term","liability_non_current","","","Subconta – Adoção Inicial - Empréstimos e Financiamentos - Longo Prazo"
"account_template_202010201","2.02.01.02.01","Post Employment Benefits - Long Term","liability_non_current","","","Benefícios Pós Emprego - Longo Prazo"
"account_template_202010202","2.02.01.02.02","Other Long Term Benefits - Long Term","liability_non_current","","","Outro Benefícios de Longo Prazo - Longo Prazo"
"account_template_202010203","2.02.01.02.03","Rescission Benefits - Long Term","liability_non_current","","","Benefícios Rescisórios - Longo Prazo"
"account_template_202010301","2.02.01.03.01","Special and Ordinary Installments Payable - Federal Taxes - Long Term","liability_non_current","","","Parcelamentos Especiais e Ordinários a Recolher - Tributos Federais - Longo Prazo"
"account_template_202010302","2.02.01.03.02","Special and Ordinary Installments Payable - State and Municipal Taxes - Long Term","liability_non_current","","","Parcelamentos Especiais e Ordinários a Recolher - Tributos Estaduais e Municipais - Longo Prazo"
"account_template_202010328","2.02.01.03.28","Other Taxes to Collect - Long Term","liability_non_current","","","Outros Tributos a Recolher - Longo Prazo"
"account_template_202010501","2.02.01.05.01","IRPJ - Temporary Differences - Long Term","liability_non_current","","","Débitos Fiscais IRPJ - Diferenças Temporárias - Longo Prazo"
"account_template_202010502","2.02.01.05.02","CSLL - Temporary Differences - Long Term","liability_non_current","","","Débitos Fiscais CSLL - Diferenças Temporárias - Longo Prazo"
"account_template_202010701","2.02.01.07.01","Debentures Payable - Long Term","liability_non_current","","","Debêntures a Pagar - Longo Prazo"
"account_template_202010702","2.02.01.07.02","Premium on the Emission of Debentures - Long Term","liability_non_current","","","Prêmio na Emissão de Debêntures - Longo Prazo"
"account_template_202010704","2.02.01.07.04","Promissory Notes Payable – Long Term","liability_non_current","","","Notas Promissórias a Pagar – Longo Prazo"
"account_template_202010705","2.02.01.07.05","Bonds Paying","liability_non_current","","","Bonds a Pagar"
"account_template_202010706","2.02.01.07.06","Real Estate Receiver Certificates (CRI) – Long Term","liability_non_current","","","Certificados de Recebíveis Imobiliários(CRI) – Longo Prazo"
"account_template_202010707","2.02.01.07.07","Certificates of Agribusiness Receivers (CRA) – Long Term","liability_non_current","","","Certificados de Recebíveis do Agronegócio(CRA) – Longo Prazo"
"account_template_202010725","2.02.01.07.25","Other Debt Securities Payable - For Amortised Cost - Long Term","liability_non_current","","","Outros Títulos de Dívida a Pagar - – Pelo Custo Amortizado - Longo Prazo"
"account_template_202010727","2.02.01.07.27","(-) Costs to Amortize - Debt Securities - Long Term","liability_non_current","","","(-) Custos a Amortizar - Títulos de Dívida - Longo Prazo"
"account_template_202010728","2.02.01.07.28","Other Debt Securities Payable – For Fair Value(VJPR) – Long Term","liability_non_current","","","Outros Títulos de Dívida a Pagar – Pelo Pelo Valor Justo(VJPR) - – Longo Prazo"
"account_template_202010729","2.02.01.07.29","(-) Negative goodwill - Debentures - Long Term","liability_non_current","","","(-) Deságio a Apropriar - Debêntures - Longo Prazo"
"account_template_202010770","2.02.01.07.70","Subaccount - Fair Value Adjustment – Debt securities payable – Long Term","liability_non_current","","","Subconta - Ajuste a Valor Justo – Títulos de Dívida a Pagar - – Longo Prazo"
"account_template_202010901","2.02.01.09.01","Labor Provisions - Long Term","liability_non_current","","","Provisões de Natureza Trabalhista - Longo Prazo"
"account_template_202010902","2.02.01.09.02","Tax Provisions - Long Term","liability_non_current","","","Provisões de Natureza Tributária - Longo Prazo"
"account_template_202010903","2.02.01.09.03","Nature Forecasts - Long-term","liability_non_current","","","Provisões de Natureza Cível - Longo Prazo"
"account_template_202010928","2.02.01.09.28","Other Provisions - Long Term","liability_non_current","","","Outras Provisões - Longo Prazo"
"account_template_202011001","2.02.01.10.01","IRRF to Collect - Long Term","liability_non_current","","","IRRF a Recolher - Longo Prazo"
"account_template_202011002","2.02.01.10.02","IPI to Collect - Long Term","liability_non_current","","","IPI a Recolher - Longo Prazo"
"account_template_202011003","2.02.01.10.03","ICMS to Collect - Long Term","liability_payable","True","True","ICMS a Recolher - Longo Prazo"
"account_template_202011004","2.02.01.10.04","PIS payable - Long term","liability_non_current","","","PIS a Recolher - Longo Prazo"
"account_template_202011005","2.02.01.10.05","COFINS to Collect - Long Term","liability_non_current","","","COFINS a Recolher - Longo Prazo"
"account_template_202011006","2.02.01.10.06","IOF to Collect - Long Term","liability_non_current","","","IOF a Recolher - Longo Prazo"
"account_template_202011007","2.02.01.10.07","CIDE to Collect - Long Term","liability_non_current","","","CIDE a Recolher - Longo Prazo"
"account_template_202011008","2.02.01.10.08","Municipal Taxes to Collect - Long Term","liability_non_current","","","Tributos Municipais a Recolher - Longo Prazo"
"account_template_202011009","2.02.01.10.09","Special Installments Payable - Federal Taxes – Long Term","liability_non_current","","","Parcelamentos Especiais a Recolher - Tributos Federais – Longo Prazo"
"account_template_202011010","2.02.01.10.10","Special Installments Payable - State and Municipal taxes – Long Term","liability_non_current","","","Parcelamentos Especiais a Recolher - Tributos Estaduais e Municipais – Longo Prazo"
"account_template_202011011","2.02.01.10.11","Contribution payable - Payroll Exoneration - Long Term","liability_non_current","","","Contribuição a Recolher - Desoneração da Folha de Pagamento - Longo Prazo"
"account_template_202011012","2.02.01.10.12","IS to Collect - Long Term","liability_non_current","","","IS para coletar - Longo prazo"
"account_template_202011013","2.02.01.10.13","IS Specific to Collect - Long Term","liability_non_current","","","É específico para coletar - Longo prazo"
"account_template_202011014","2.02.01.10.14","CBS to Collect - Long Term","liability_non_current","","","CBS para coletar - longo prazo"
"account_template_202011015","2.02.01.10.15","IBS to Collect - Long Term","liability_non_current","","","IBS para coletar - Longo prazo"
"account_template_202011016","2.02.01.10.16","IBS UF to Collect - Long Term","liability_non_current","","","IBS UF para coletar - Longo prazo"
"account_template_202011017","2.02.01.10.17","IBS Mun. to Collect - Long Term","liability_non_current","","","IBS Mun. para coletar - Longo prazo"
"account_template_202011018","2.02.01.10.18","CBS Presumed to Collect - Long Term","liability_non_current","","","Presume-se que a CBS irá cobrar - Longo prazo"
"account_template_202011019","2.02.01.10.19","IBS Presumed to Collect - Long Term","liability_non_current","","","Presume-se que a SII se acumula - Longo prazo"
"account_template_202011020","2.02.01.10.20","CBS Presumed credit under suspensive condition to Collect - Long Term","liability_non_current","","","CBS Crédito presumido sob condição suspensiva para cobrar - Longo prazo"
"account_template_202011021","2.02.01.10.21","IBS Presumed credit under suspensive condition to Collect - Long Term","liability_non_current","","","IBS Crédito Presumido sob Condição Suspensiva para Cobrar - Longo Prazo"
"account_template_202011022","2.02.01.10.22","CBS Regular to Collect - Long Term","liability_non_current","","","CBS Regular para Coletar - Longo Prazo"
"account_template_202011023","2.02.01.10.23","IBS UF Regular to Collect - Long Term","liability_non_current","","","IBS UF Regular para Coletar - Longo Prazo"
"account_template_202011024","2.02.01.10.24","IBS Mun Regular to Collect - Long Term","liability_non_current","","","IBS Mun Regular para Coletar - Longo Prazo"
"account_template_202011025","2.02.01.10.25","CBS Deferred to Collect - Long Term","liability_non_current","","","CBS adiada para cobrança - longo prazo"
"account_template_202011026","2.02.01.10.26","IBS Deferred to Collect - Long Term","liability_non_current","","","IBS Diferido para Cobrança - Longo Prazo"
"account_template_202011027","2.02.01.10.27","IBS UF Deferred to Collect - Long Term","liability_non_current","","","IBS UF Diferido para Cobrança - Longo Prazo"
"account_template_202011028","2.02.01.10.28","Other Taxes to Collect - Long Term","liability_non_current","","","Outros Tributos a Recolher - Longo Prazo"
"account_template_202011029","2.02.01.10.29","IBS Deferred Mun to Collect - Long Term","liability_non_current","","","IBS Mun Diferido para Cobrar - Longo Prazo"
"account_template_202011030","2.02.01.10.30","CBS Subject to retention to Collect - Long Term","liability_non_current","","","CBS Sujeito a retenção para Cobrança - Longo Prazo"
"account_template_202011031","2.02.01.10.31","CBS Previously Retained to Collect - Long Term","liability_non_current","","","CBS anteriormente contratada para arrecadação - longo prazo"
"account_template_202011032","2.02.01.10.32","IBS Subject to withholding to Collect - Long Term","liability_non_current","","","IBS sujeito a retenção para cobrança - Longo prazo"
"account_template_202011033","2.02.01.10.33","IBS Previously Retained to Collect - Long Term","liability_non_current","","","IBS anteriormente retido para coleta - longo prazo"
"account_template_202011034","2.02.01.10.34","CBS Returned (Cashback) to Collect - Long Term","liability_non_current","","","CBS devolveu (dinheiro de volta) para coletar - longo prazo"
"account_template_202011035","2.02.01.10.35","IBS State Returned (Cashback) to Collect - Long Term","liability_non_current","","","IBS State Returned (Cashback) para Coletar - Longo Prazo"
"account_template_202011036","2.02.01.10.36","IBS Mun Returned (Cashback) to Collect - Long Term","liability_non_current","","","IBS Mun Devolvido (Cashback) para Coletar - Longo Prazo"
"account_template_202011037","2.02.01.10.37","CBS Government Compensation to Collect - Long Term","liability_non_current","","","Compensação do Governo da CBS a Receber - Longo Prazo"
"account_template_202011038","2.02.01.10.38","IBS UF Government Compensation to Collect - Long Term","liability_non_current","","","Compensação do Governo IBS UF a Receber - Longo Prazo"
"account_template_202011092","2.02.01.10.92","IBS Municipal Government Compensation to Collect - Long Term","liability_non_current","","","Compensação do Governo Municipal do IBS a Receber - Longo Prazo"
"account_template_202011093","2.02.01.10.93","IBS Presumed Credit in ZFM to Collect - Long Term","liability_non_current","","","Crédito Presumido do IBS na ZFM para Cobrar - Longo Prazo"
"account_template_202011094","2.02.01.10.94","CBS Transferred Credit to Collect - Long Term","liability_non_current","","","Crédito transferido da CBS para cobrança - Longo prazo"
"account_template_202011095","2.02.01.10.95","IBS Transferred Credit to Collect - Long Term","liability_non_current","","","Crédito transferido do IBS para cobrança - Longo prazo"
"account_template_202011101","2.02.01.11.01","Mutual Loans - Non-Related Parties – Country - Long Term","liability_non_current","","","Mútuos - Partes Não Relacionadas – No País - Longo Prazo"
"account_template_202011102","2.02.01.11.02","Mutual Loans - Non-Related Parties - Abroad - Long Term","liability_non_current","","","Mútuos - Partes Não Relacionadas - No Exterior - Longo Prazo"
"account_template_202011103","2.02.01.11.03","Mutual Loans – Related Parties – In the Country - Long Term","liability_non_current","","","Mútuos – Partes Relacionadas – No País - Longo Prazo"
"account_template_202011104","2.02.01.11.04","Mutual Loans - Related Parties – Abroad - Long Term","liability_non_current","","","Mútuos - Partes Relacionadas – No Exterior - Longo Prazo"
"account_template_202011110","2.02.01.11.10","Contingent Liabilities Assumed in Business Combinations - Long Term","liability_non_current","","","Passivo Contingente Assumido em Combinação de Negócios - Longo Prazo"
"account_template_202011113","2.02.01.11.13","Advance for Future Capital Increase - Liabilities - Long Term","liability_non_current","","","Adiantamento para Futuro Aumento de Capital - Passivo - Longo Prazo"
"account_template_202011115","2.02.01.11.15","Contracted Cost Control Account - Long Term","liability_non_current","","","Conta de Controle de Custo Contratado - Longo Prazo"
"account_template_202011116","2.02.01.11.16","Budgeted Cost Control Account - Long Term","liability_non_current","","","Conta de Controle de Custo Orçado - Longo Prazo"
"account_template_202011122","2.02.01.11.22","Creditor Rights Payable – Long Term","liability_non_current","","","Direitos Creditórios a Pagar – Longo Prazo"
"account_template_202011128","2.02.01.11.28","Other Liabilities - Long Term","liability_non_current","","","Outras Obrigações - Longo Prazo"
"account_template_202011150","2.02.01.11.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) Other Obligations - Long Term","liability_non_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Outras Obrigações - Longo Prazo"
"account_template_202011160","2.02.01.11.60","CPC 47 - Contract Liabilities - Long Term","liability_non_current","","","CPC 47 - Passivos de Contrato - Longo Prazo"
"account_template_202011170","2.02.01.11.70","Subaccount - Fair Value Adjustment – Other Liabilities - Long Term","liability_non_current","","","Subconta - Ajuste a Valor Justo – Outras Obrigações - Longo Prazo"
"account_template_202011190","2.02.01.11.90","Subaccount – Initial Adoption - Other Obligations - Long Term","liability_non_current","","","Subconta – Adoção Inicial - Outras Obrigações - Longo Prazo"
"account_template_202012101","2.02.01.21.01","Deferred Income","liability_non_current","","","Receitas Diferidas"
"account_template_202012102","2.02.01.21.02","(-) Costs Corresponding to Deferred Income","liability_non_current","","","(-) Custos Correspondentes às Receitas Diferidas"
"account_template_202012103","2.02.01.21.03","Government Grants to be Appropriated","liability_non_current","","","Subvenção Governamental a Apropriar"
"account_template_202012150","2.02.01.21.50","(-) Interest to be Appropriated Arising from Adjustment to Present Value (AVP) - Revenue Deferred - Long Term","liability_non_current","","","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Receita Diferida - Longo Prazo"
"account_template_202012170","2.02.01.21.70","Subaccount - Fair Value Adjustment – Deferred Income - Long Term","liability_non_current","","","Subconta - Ajuste a Valor Justo – Receita Diferida - Longo Prazo"
"account_template_202012190","2.02.01.21.90","Subaccount – Initial Adoption - Deferred Income - Long Term","liability_non_current","","","Subconta – Adoção Inicial - Receita Diferida - Longo Prazo"
"account_template_203010101","2.03.01.01.01","Subscribed Capital of Households and Residents in the Country","equity","","","Capital Subscrito de Domiciliados e Residentes no País"
"account_template_203010121","2.03.01.01.21","(-) Capital to Integralize of Households and Residents in the Country","equity","","","(-) Capital a Integralizar de Domiciliados e Residentes no País"
"account_template_203010201","2.03.01.02.01","Subscribed Capital of Households and Residents Abroad","equity","","","Capital Subscrito de Domiciliados e Residentes no Exterior"
"account_template_203010210","2.03.01.02.10","(-) Capital to Integralize of Households and Residents abroad","equity","","","(-) Capital a Integralizar de Domiciliados e Residentes no Exterior"
"account_template_203011001","2.03.01.10.01","(-) Expenses with Issuance of Shares","equity","","","(-) Gastos com Emissão de Ações"
"account_template_203020101","2.03.02.01.01","Premium on Issuance of Shares","equity","","","Ágio na Emissão de Ações"
"account_template_203020102","2.03.02.01.02","Special Reserve for Goodwill on Merger","equity","","","Reserva Especial de Ágio na Incorporação"
"account_template_203020103","2.03.02.01.03","Sale of Participating Interest and Subscription Bonus","equity","","","Alienação de Partes Beneficiárias e Bônus de Subscrição"
"account_template_203020111","2.03.02.01.11","Donations and Investment Grants (Reserve constituted until 31/12/2007)","equity","","","Doações e Subvenções para Investimentos (Reserva constituída até 31/12/2007)"
"account_template_203020112","2.03.02.01.12","Premium Received on the Issue of Debentures (Reserve established until 31/12/2007)","equity","","","Prêmio Recebido na Emissão de Debêntures (Reserva constituída até 31/12/2007)"
"account_template_203020199","2.03.02.01.99","Other Capital Reserves","equity","","","Outras Reservas de Capital"
"account_template_203020201","2.03.02.02.01","Revaluation Reserve","equity","","","Reserva de Reavaliação"
"account_template_203020202","2.03.02.02.02","Revaluation Reserve Reflected","equity","","","Reserva de Reavaliação Reflexa"
"account_template_203020301","2.03.02.03.01","Legal Reserve","equity","","","Reserva Legal"
"account_template_203020302","2.03.02.03.02","State Reserve","equity","","","Reserva Estatutária"
"account_template_203020303","2.03.02.03.03","Reserves for Contingency","equity","","","Reserva para Contingência"
"account_template_203020304","2.03.02.03.04","Tax Incentive Reserve","equity","","","Reserva de Incentivos Fiscais"
"account_template_203020305","2.03.02.03.05","Expansion Profit Reserve","equity","","","Reserva de Lucros para Expansão"
"account_template_203020306","2.03.02.03.06","Unrealised Profit Reserve","equity","","","Reserva de Lucros a Realizar"
"account_template_203020307","2.03.02.03.07","Special Reserve for Undistributed Mandatory Dividend","equity","","","Reserva Especial para Dividendo Obrigatório não Distribuído"
"account_template_203020308","2.03.02.03.08","Premium Reserve in the Issue of Debentures","equity","","","Reserva de Prêmio na Emissão de Debêntures"
"account_template_203020309","2.03.02.03.09","Reserve for Capital Increase (Law No. 9,249/1995, Art. 9, § 9)","equity","","","Reserva para Aumento de Capital (Lei nº 9.249/1995, art. 9º, § 9º)"
"account_template_203020399","2.03.02.03.99","Other Revenue Reserves","equity","","","Outras Reservas de Lucros"
"account_template_203030101","2.03.03.01.01","Offsetting entry of Financial Assets Available for Sale","equity","","","Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda"
"account_template_203030102","2.03.03.01.02","Offsetting entries to hedging operations","equity","","","Contrapartidas Ajustes em Operações de Hedge"
