id,parent_id:id,code,sign,sequence,name,info
lu_tax_code_template_t_FB-PA-17,lu_tct_m458,t_FB-PA-17,1,,Taxe - Frais Biens 17% - Pays,
lu_tax_code_template_t_FB-PA-3,lu_tct_m458,t_FB-PA-3,1,,Taxe - Frais Biens 3% - Pays,
lu_tax_code_template_t_FB-PA-6,lu_tct_m458,t_FB-PA-6,1,,Taxe - Frais Biens 6% - Pays,
lu_tax_code_template_t_FB-PA-8,lu_tct_m458,t_FB-PA-8,1,,Taxe - Frais Biens 8% - Pays,
lu_tax_code_template_t_FP-EC-12,lu_tct_m444,t_FP-EC-12,1,,Taxe - Frais Prestations 12% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-12-n,lu_tct_m461,t_FP-EC-12-n,1,,Taxe - Frais Prestations 12% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-14,lu_tct_m754,t_FP-EC-14,1,,Taxe - Frais Prestations 14% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-14-n,lu_tct_m461,t_FP-EC-14-n,1,,Taxe - Frais Prestations 14% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-15,lu_tct_m438,t_FP-EC-15,1,,Taxe - Frais Prestations 15% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-15-n,lu_tct_m461,t_FP-EC-15-n,1,,Taxe - Frais Prestations 15% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-17,lu_tct_m752,t_FP-EC-17,1,,Taxe - Frais Prestations 17% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-17-n,lu_tct_m461,t_FP-EC-17-n,1,,Taxe - Frais Prestations 17% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-3,lu_tct_m442,t_FP-EC-3,1,,Taxe - Frais Prestations 3% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-3-n,lu_tct_m461,t_FP-EC-3-n,1,,Taxe - Frais Prestations 3% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-6,lu_tct_m440,t_FP-EC-6,1,,Taxe - Frais Prestations 6% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-6-n,lu_tct_m461,t_FP-EC-6-n,1,,Taxe - Frais Prestations 6% - Extracommunautaire (-),
lu_tax_code_template_t_FP-EC-8,lu_tct_m756,t_FP-EC-8,1,,Taxe - Frais Prestations 8% - Extracommunautaire (+),
lu_tax_code_template_t_FP-EC-8-n,lu_tct_m461,t_FP-EC-8-n,1,,Taxe - Frais Prestations 8% - Extracommunautaire (-),
lu_tax_code_template_t_FP-IC-12,lu_tct_m434,t_FP-IC-12,1,,Taxe - Frais Prestations 12% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-12-n,lu_tct_m461,t_FP-IC-12-n,1,,Taxe - Frais Prestations 12% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-14,lu_tct_m744,t_FP-IC-14,1,,Taxe - Frais Prestations 14% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-14-n,lu_tct_m461,t_FP-IC-14-n,1,,Taxe - Frais Prestations 14% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-15,lu_tct_m428,t_FP-IC-15,1,,Taxe - Frais Prestations 15% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-15-n,lu_tct_m461,t_FP-IC-15-n,1,,Taxe - Frais Prestations 15% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-17,lu_tct_m742,t_FP-IC-17,1,,Taxe - Frais Prestations 17% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-17-n,lu_tct_m461,t_FP-IC-17-n,1,,Taxe - Frais Prestations 17% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-3,lu_tct_m432,t_FP-IC-3,1,,Taxe - Frais Prestations 3% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-3-n,lu_tct_m461,t_FP-IC-3-n,1,,Taxe - Frais Prestations 3% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-6,lu_tct_m430,t_FP-IC-6,1,,Taxe - Frais Prestations 6% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-6-n,lu_tct_m461,t_FP-IC-6-n,1,,Taxe - Frais Prestations 6% - Intracommunautaire (-),
lu_tax_code_template_t_FP-IC-8,lu_tct_m746,t_FP-IC-8,1,,Taxe - Frais Prestations 8% - Intracommunautaire (+),
lu_tax_code_template_t_FP-IC-8-n,lu_tct_m461,t_FP-IC-8-n,1,,Taxe - Frais Prestations 8% - Intracommunautaire (-),
lu_tax_code_template_t_FP-PA-12,lu_tct_m458,t_FP-PA-12,1,,Taxe - Frais Prestations 12% - Pays,
lu_tax_code_template_t_FP-PA-14,lu_tct_m458,t_FP-PA-14,1,,Taxe - Frais Prestations 14% - Pays,
lu_tax_code_template_t_FP-PA-15,lu_tct_m458,t_FP-PA-15,1,,Taxe - Frais Prestations 15% - Pays,
lu_tax_code_template_t_FP-PA-17,lu_tct_m458,t_FP-PA-17,1,,Taxe - Frais Prestations 17% - Pays,
lu_tax_code_template_t_FP-PA-3,lu_tct_m458,t_FP-PA-3,1,,Taxe - Frais Prestations 3% - Pays,
lu_tax_code_template_t_FP-PA-6,lu_tct_m458,t_FP-PA-6,1,,Taxe - Frais Prestations 6% - Pays,
lu_tax_code_template_t_FP-PA-8,lu_tct_m458,t_FP-PA-8,1,,Taxe - Frais Prestations 8% - Pays,
lu_tax_code_template_t_IB-EC-12,lu_tct_m069,t_IB-EC-12,1,,Taxe - Investissement Biens 12% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-12-n,lu_tct_m460,t_IB-EC-12-n,1,,Taxe - Investissement Biens 12% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-14,lu_tct_m724,t_IB-EC-14,1,,Taxe - Investissement Biens 14% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-14-n,lu_tct_m460,t_IB-EC-14-n,1,,Taxe - Investissement Biens 14% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-15,lu_tct_m066,t_IB-EC-15,1,,Taxe - Investissement Biens 15% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-15-n,lu_tct_m460,t_IB-EC-15-n,1,,Taxe - Investissement Biens 15% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-17,lu_tct_m722,t_IB-EC-17,1,,Taxe - Investissement Biens 17% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-17-n,lu_tct_m460,t_IB-EC-17-n,1,,Taxe - Investissement Biens 17% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-3,lu_tct_m068,t_IB-EC-3,1,,Taxe - Investissement Biens 3% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-3-n,lu_tct_m460,t_IB-EC-3-n,1,,Taxe - Investissement Biens 3% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-6,lu_tct_m067,t_IB-EC-6,1,,Taxe - Investissement Biens 6% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-6-n,lu_tct_m460,t_IB-EC-6-n,1,,Taxe - Investissement Biens 6% - Extracommunautaire (-),
lu_tax_code_template_t_IB-EC-8,lu_tct_m726,t_IB-EC-8,1,,Taxe - Investissement Biens 8% - Extracommunautaire (+),
lu_tax_code_template_t_IB-EC-8-n,lu_tct_m460,t_IB-EC-8-n,1,,Taxe - Investissement Biens 8% - Extracommunautaire (-),
lu_tax_code_template_t_IB-ECP-12,lu_tct_m074,t_IB-ECP-12,1,,Taxe - Investissement Biens 12% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-12-n,lu_tct_m460,t_IB-ECP-12-n,1,,Taxe - Investissement Biens 12% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-14,lu_tct_m734,t_IB-ECP-14,1,,Taxe - Investissement Biens 14% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-14-n,lu_tct_m460,t_IB-ECP-14-n,1,,Taxe - Investissement Biens 14% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-15,lu_tct_m071,t_IB-ECP-15,1,,Taxe - Investissement Biens 15% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-15-n,lu_tct_m460,t_IB-ECP-15-n,1,,Taxe - Investissement Biens 15% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-17,lu_tct_m732,t_IB-ECP-17,1,,Taxe - Investissement Biens 17% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-17-n,lu_tct_m460,t_IB-ECP-17-n,1,,Taxe - Investissement Biens 17% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-3,lu_tct_m073,t_IB-ECP-3,1,,Taxe - Investissement Biens 3% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-3-n,lu_tct_m460,t_IB-ECP-3-n,1,,Taxe - Investissement Biens 3% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-6,lu_tct_m072,t_IB-ECP-6,1,,Taxe - Investissement Biens 6% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-6-n,lu_tct_m460,t_IB-ECP-6-n,1,,Taxe - Investissement Biens 6% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-ECP-8,lu_tct_m736,t_IB-ECP-8,1,,Taxe - Investissement Biens 8% - Extracommunautaire fin privées (+),
lu_tax_code_template_t_IB-ECP-8-n,lu_tct_m460,t_IB-ECP-8-n,1,,Taxe - Investissement Biens 8% - Extracommunautaire fin privées (-),
lu_tax_code_template_t_IB-IC-12,lu_tct_m055,t_IB-IC-12,1,,Taxe - Investissement Biens 12% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-12-n,lu_tct_m459,t_IB-IC-12-n,1,,Taxe - Investissement Biens 12% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-14,lu_tct_m714,t_IB-IC-14,1,,Taxe - Investissement Biens 14% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-14-n,lu_tct_m459,t_IB-IC-14-n,1,,Taxe - Investissement Biens 14% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-15,lu_tct_m052,t_IB-IC-15,1,,Taxe - Investissement Biens 15% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-15-n,lu_tct_m459,t_IB-IC-15-n,1,,Taxe - Investissement Biens 15% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-17,lu_tct_m712,t_IB-IC-17,1,,Taxe - Investissement Biens 17% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-17-n,lu_tct_m459,t_IB-IC-17-n,1,,Taxe - Investissement Biens 17% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-3,lu_tct_m054,t_IB-IC-3,1,,Taxe - Investissement Biens 3% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-3-n,lu_tct_m459,t_IB-IC-3-n,1,,Taxe - Investissement Biens 3% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-6,lu_tct_m053,t_IB-IC-6,1,,Taxe - Investissement Biens 6% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-6-n,lu_tct_m459,t_IB-IC-6-n,1,,Taxe - Investissement Biens 6% - Intracommunautaire (-),
lu_tax_code_template_t_IB-IC-8,lu_tct_m716,t_IB-IC-8,1,,Taxe - Investissement Biens 8% - Intracommunautaire (+),
lu_tax_code_template_t_IB-IC-8-n,lu_tct_m459,t_IB-IC-8-n,1,,Taxe - Investissement Biens 8% - Intracommunautaire (-),
lu_tax_code_template_t_IB-PA-12,lu_tct_m458,t_IB-PA-12,1,,Taxe - Investissement Biens 12% - Pays,
lu_tax_code_template_t_IB-PA-14,lu_tct_m458,t_IB-PA-14,1,,Taxe - Investissement Biens 14% - Pays,
lu_tax_code_template_t_IB-PA-15,lu_tct_m458,t_IB-PA-15,1,,Taxe - Investissement Biens 15% - Pays,
lu_tax_code_template_t_IB-PA-17,lu_tct_m458,t_IB-PA-17,1,,Taxe - Investissement Biens 17% - Pays,
lu_tax_code_template_t_IB-PA-3,lu_tct_m458,t_IB-PA-3,1,,Taxe - Investissement Biens 3% - Pays,
lu_tax_code_template_t_IB-PA-6,lu_tct_m458,t_IB-PA-6,1,,Taxe - Investissement Biens 6% - Pays,
lu_tax_code_template_t_IB-PA-8,lu_tct_m458,t_IB-PA-8,1,,Taxe - Investissement Biens 8% - Pays,
lu_tax_code_template_t_IP-EC-12,lu_tct_m444,t_IP-EC-12,1,,Taxe - Investissement Prestations 12% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-12-n,lu_tct_m461,t_IP-EC-12-n,1,,Taxe - Investissement Prestations 12% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-14,lu_tct_m754,t_IP-EC-14,1,,Taxe - Investissement Prestations 14% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-14-n,lu_tct_m461,t_IP-EC-14-n,1,,Taxe - Investissement Prestations 14% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-15,lu_tct_m438,t_IP-EC-15,1,,Taxe - Investissement Prestations 15% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-15-n,lu_tct_m461,t_IP-EC-15-n,1,,Taxe - Investissement Prestations 15% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-17,lu_tct_m752,t_IP-EC-17,1,,Taxe - Investissement Prestations 17% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-17-n,lu_tct_m461,t_IP-EC-17-n,1,,Taxe - Investissement Prestations 17% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-3,lu_tct_m442,t_IP-EC-3,1,,Taxe - Investissement Prestations 3% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-3-n,lu_tct_m461,t_IP-EC-3-n,1,,Taxe - Investissement Prestations 3% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-6,lu_tct_m440,t_IP-EC-6,1,,Taxe - Investissement Prestations 6% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-6-n,lu_tct_m461,t_IP-EC-6-n,1,,Taxe - Investissement Prestations 6% - Extracommunautaire (-),
lu_tax_code_template_t_IP-EC-8,lu_tct_m756,t_IP-EC-8,1,,Taxe - Investissement Prestations 8% - Extracommunautaire (+),
lu_tax_code_template_t_IP-EC-8-n,lu_tct_m461,t_IP-EC-8-n,1,,Taxe - Investissement Prestations 8% - Extracommunautaire (-),
lu_tax_code_template_t_IP-IC-12,lu_tct_m434,t_IP-IC-12,1,,Taxe - Investissement Prestations 12% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-12-n,lu_tct_m461,t_IP-IC-12-n,1,,Taxe - Investissement Prestations 12% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-14,lu_tct_m744,t_IP-IC-14,1,,Taxe - Investissement Prestations 14% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-14-n,lu_tct_m461,t_IP-IC-14-n,1,,Taxe - Investissement Prestations 14% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-15,lu_tct_m428,t_IP-IC-15,1,,Taxe - Investissement Prestations 15% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-15-n,lu_tct_m461,t_IP-IC-15-n,1,,Taxe - Investissement Prestations 15% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-17,lu_tct_m742,t_IP-IC-17,1,,Taxe - Investissement Prestations 17% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-17-n,lu_tct_m461,t_IP-IC-17-n,1,,Taxe - Investissement Prestations 17% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-3,lu_tct_m432,t_IP-IC-3,1,,Taxe - Investissement Prestations 3% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-3-n,lu_tct_m461,t_IP-IC-3-n,1,,Taxe - Investissement Prestations 3% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-6,lu_tct_m430,t_IP-IC-6,1,,Taxe - Investissement Prestations 6% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-6-n,lu_tct_m461,t_IP-IC-6-n,1,,Taxe - Investissement Prestations 6% - Intracommunautaire (-),
lu_tax_code_template_t_IP-IC-8,lu_tct_m746,t_IP-IC-8,1,,Taxe - Investissement Prestations 8% - Intracommunautaire (+),
lu_tax_code_template_t_IP-IC-8-n,lu_tct_m461,t_IP-IC-8-n,1,,Taxe - Investissement Prestations 8% - Intracommunautaire (-),
lu_tax_code_template_t_IP-PA-12,lu_tct_m458,t_IP-PA-12,1,,Taxe - Investissement Prestations 12% - Pays,
lu_tax_code_template_t_IP-PA-14,lu_tct_m458,t_IP-PA-14,1,,Taxe - Investissement Prestations 14% - Pays,
lu_tax_code_template_t_IP-PA-15,lu_tct_m458,t_IP-PA-15,1,,Taxe - Investissement Prestations 15% - Pays,
lu_tax_code_template_t_IP-PA-17,lu_tct_m458,t_IP-PA-17,1,,Taxe - Investissement Prestations 17% - Pays,
lu_tax_code_template_t_IP-PA-3,lu_tct_m458,t_IP-PA-3,1,,Taxe - Investissement Prestations 3% - Pays,
lu_tax_code_template_t_IP-PA-6,lu_tct_m458,t_IP-PA-6,1,,Taxe - Investissement Prestations 6% - Pays,
lu_tax_code_template_t_IP-PA-8,lu_tct_m458,t_IP-PA-8,1,,Taxe - Investissement Prestations 8% - Pays,
lu_tax_code_template_t_VB-PA-12,lu_tct_m041,t_VB-PA-12,1,,Taxe - Vente Biens 12% - Pays,
lu_tax_code_template_t_VB-PA-14,lu_tct_m704,t_VB-PA-14,1,,Taxe - Vente Biens 14% - Pays,
lu_tax_code_template_t_VB-PA-15,lu_tct_m038,t_VB-PA-15,1,,Taxe - Vente Biens 15% - Pays,
lu_tax_code_template_t_VB-PA-17,lu_tct_m702,t_VB-PA-17,1,,Taxe - Vente Biens 17% - Pays,
lu_tax_code_template_t_VB-PA-3,lu_tct_m040,t_VB-PA-3,1,,Taxe - Vente Biens 3% - Pays,
lu_tax_code_template_t_VB-PA-6,lu_tct_m039,t_VB-PA-6,1,,Taxe - Vente Biens 6% - Pays,
lu_tax_code_template_t_VB-PA-8,lu_tct_m706,t_VB-PA-8,1,,Taxe - Vente Biens 8% - Pays,
lu_tax_code_template_t_VP-PA-12,lu_tct_m041,t_VP-PA-12,1,,Taxe - Vente Prestations 12% - Pays,
lu_tax_code_template_t_VP-PA-14,lu_tct_m704,t_VP-PA-14,1,,Taxe - Vente Prestations 14% - Pays,
lu_tax_code_template_t_VP-PA-15,lu_tct_m038,t_VP-PA-15,1,,Taxe - Vente Prestations 15% - Pays,
lu_tax_code_template_t_VP-PA-17,lu_tct_m702,t_VP-PA-17,1,,Taxe - Vente Prestations 17% - Pays,
lu_tax_code_template_t_VP-PA-3,lu_tct_m040,t_VP-PA-3,1,,Taxe - Vente Prestations 3% - Pays,
lu_tax_code_template_t_VP-PA-6,lu_tct_m039,t_VP-PA-6,1,,Taxe - Vente Prestations 6% - Pays,
lu_tax_code_template_t_VP-PA-8,lu_tct_m706,t_VP-PA-8,1,,Taxe - Vente Prestations 8% - Pays,
