"id","code","name","account_type","tag_ids","reconcile","name@nb_NO"
"chart6240","6240","Firewood","expense","","False","Ved"
"chart6250","6250","Petrol, diesel fuel","expense","","False","Bensin, dieselolje"
"chart6260","6260","Water","expense","","False","Vann"
"chart6290","6290","Other fuel","expense","","False","Annet brensel"
"chart6300","6300","Rent, premises","expense","","False","Leie lokale"
"chart6320","6320","Waste disposal, water, sewage etc.","expense","","False","Renovasjon, vann, avløp o.l."
"chart6340","6340","Lighting","expense","","False","Lys"
"chart6345","6345","Heating","expense","","False","Varme"
"chart6360","6360","Cleaning","expense","","False","Renhold"
"chart6391","6391","Joint/administrative cost, shopping centre merchants association","expense","","False","Felles-/administrasjonskostnad senterforening"
"chart6399","6399","Other costs related to premises","expense","","False","Annen kostnad lokaler"
"chart6400","6400","Rental of machinery","expense","","False","Leie maskiner"
"chart6410","6410","Rental of fixtures and fittings","expense","","False","Leie inventar"
"chart6420","6420","Rental of computer systems","expense","","False","Leie datasystemer"
"chart6430","6430","Rental of other office machines","expense","","False","Leie andre kontormaskiner"
"chart6440","6440","Rental of means of transport","expense","","False","Leie transportmidler"
"chart6490","6490","Other rental costs","expense","","False","Annen leiekostnad"
"chart6500","6500","Motorised tools","expense","","False","Motordrevet verktøy"
"chart6510","6510","Hand tools","expense","","False","Håndverktøy"
"chart6520","6520","Auxiliary tools","expense","","False","Hjelpeverktøy"
"chart6530","6530","Special tools","expense","","False","Spesialverktøy"
"chart6540","6540","Fixtures and fittings","expense","","False","Inventar"
"chart6551","6551","Computer equipment","expense","","False","Datautstyr"
"chart6552","6552","Software, procurement","expense","","False","Programvare anskaffelse"
"chart6553","6553","Software, annual maintenance","expense","","False","Programvare årlig vedlikehold"
"chart6560","6560","Supplies","expense","","False","Rekvisita"
"chart6570","6570","Work clothing, reportable","expense","","False","Arbeidsklær, opplysningspliktig"
"chart6571","6571","Work clothing, non-reportable","expense","","False","Arbeidsklær, ikke opplysningspliktig"
"chart6575","6575","Protective gear","expense","","False","Verneutstyr"
"chart6590","6590","Other operating materials","expense","","False","Annet driftsmateriale"
"chart6600","6600","Repair and maintenance of buildings","expense","","False","Reparasjon og vedlikehold bygninger"
"chart6620","6620","Repair and maintenance of equipment","expense","","False","Reparasjon og vedlikehold utstyr"
"chart6690","6690","Other repair and maintenance","expense","","False","Reparasjon og vedlikehold annet"
"chart6700","6700","Auditors remuneration","expense","","False","Revisjonshonorar"
"chart6702","6702","Auditors remuneration for other services","expense","","False","Honorar annen bistand fra revisor"
"chart6705","6705","Accountants fees","expense","","False","Regnskapshonorar"
"chart6706","6706","Fees for other services from accountants","expense","","False","Honorarer annen bistand fra regnskapsfører"
"chart6720","6720","Fees for other financial advising","expense","","False","Honorar for annen økonomisk rådgivning"
"chart6725","6725","Fees for legal services, deductible","expense","","False","Honorar for juridisk bistand, fradragsberettiget"
"chart6726","6726","Fees for legal services, non-deductible","expense","","False","Honorar for juridisk bistand, ikke fradragsberettiget"
"chart6750","6750","Fees for computer services","expense","","False","Honorar for databistand"
"chart6790","6790","Other external services, reportable","expense","","False","Annen fremmed tjeneste, opplysningspliktig"
"chart6795","6795","Other external services, non-reportable","expense","","False","Annen fremmed tjeneste, ikke opplysningspliktig"
"chart6800","6800","Office supplies","expense","","False","Kontorrekvisita"
"chart6820","6820","Printed matter","expense","","False","Trykksak"
"chart6840","6840","Newspapers, journals/periodicals, books etc.","expense","","False","Aviser, tidsskrifter, bøker o.l."
"chart6860","6860","Meetings, seminars/courses, refresher courses etc.","expense","","False","Møte, kurs, oppdatering o.l."
"chart6890","6890","Other office costs","expense","","False","Annen kontorkostnad"
"chart6900","6900","Telephone","expense","","False","Telefon"
"chart6903","6903","Mobile telephone","expense","","False","Mobiltelefon"
"chart6907","6907","Data communication","expense","","False","Datakommunikasjon"
"chart6909","6909","Other telecommunication","expense","","False","Annen telekommunikasjon"
"chart6940","6940","Postage","expense","","False","Porto"
"chart7000","7000","Fuel, means of transport 1","expense","","False","Drivstoff transportmiddel 1"
"chart7020","7020","Maintenance, means of transport 1","expense","","False","Vedlikehold transportmiddel 1"
"chart7040","7040","Insurance, means of transport 1","expense","","False","Forsikring transportmiddel 1"
"chart7090","7090","Other costs, means of transport 1","expense","","False","Annen kostnad transportmiddel 1"
"chart7100","7100","Car allowance, reportable","expense","","False","Bilgodtgjørelse, opplysningspliktig"
"chart7130","7130","Travel expenses, reportable","expense","","False","Reisekostnad, opplysningspliktig"
"chart7140","7140","Travel expenses, non-reportable","expense","","False","Reisekostnad, ikke opplysningspliktig"
"chart7150","7150","Subsistence expenses, reportable","expense","","False","Diettkostnad, opplysningspliktig"
"chart7160","7160","Subsistence expenses, non-reportable","expense","","False","Diettkostnad, ikke opplysningspliktig"
"chart7190","7190","Tool allowance","expense","","False","Verktøygodtgjørelse"
"chart7195","7195","Work clothing allowance","expense","","False","Arbeidstøygodtgjørelse"
"chart7199","7199","Other expense allowance","expense","","False","Annen kostnadsgodtgjørelse"
"chart7200","7200","Commission charges, reportable","expense","","False","Provisjonskostnad, opplysningspliktig"
"chart7210","7210","Commission charges, non-reportable","expense","","False","Provisjonskostnad, ikke opplysningspliktig"
"chart7300","7300","Selling costs","expense","","False","Salgskostnad"
"chart7320","7320","Advertisements","expense","","False","Reklameannonser"
"chart7322","7322","Advertising supplements/catalogues etc.","expense","","False","Reklameavis/-katalog mv."
"chart7323","7323","Advertising articles","expense","","False","Reklameartikler"
"chart7329","7329","Other advertising costs","expense","","False","Annen reklamekostnad"
"chart7350","7350","Entertainment expenses, deductible","expense","","False","Representasjon, fradragsberettiget"
"chart7360","7360","Entertainment expenses, non-deductible","expense","","False","Representasjon, ikke fradragsberettiget"
"chart7390","7390","Other selling costs, deductible","expense","","False","Annen salgskostnad, fradragsberettiget"
"chart7395","7395","Other selling costs, non-deductible","expense","","False","Annen salgskostnad, ikke fradragsberettiget"
"chart7400","7400","Membership dues, deductible","expense","","False","Kontingent, fradragsberettiget"
"chart7410","7410","Membership dues, non-deductible","expense","","False","Kontingent, ikke fradragsberettiget"
"chart7420","7420","Gifts, deductible","expense","","False","Gave, fradragsberettiget"
"chart7430","7430","Gifts, non-deductible","expense","","False","Gave, ikke fradragsberettiget"
"chart7500","7500","Insurance premiums","expense","","False","Forsikringspremie"
"chart7530","7530","Voluntary supplemental national insurance for self-employed","expense","","False","Frivillig tilleggstrygd for næringsdrivende"
"chart7550","7550","Guarantee costs","expense","","False","Garantikostnad"
"chart7560","7560","Service costs","expense","","False","Servicekostnad"
"chart7600","7600","Licence fees","expense","","False","Lisensavgift"
"chart7605","7605","Royalties","expense","","False","Royalties"
"chart7610","7610","Patent costs for own patent","expense","","False","Patentkostnad ved egen patent"
"chart7620","7620","Cost related to trademarks etc.","expense","","False","Kostnad ved varemerke o.l."
"chart7630","7630","Inspection-, testing- and stamp duty fees","expense","","False","Kontroll-, prøve- og stempelavgifter"
"chart7710","7710","Board meetings","expense","","False","Styremøter"
"chart7715","7715","Corporate assembly meetings","expense","","False","Bedriftsforsamlingsmøter"
"chart7720","7720","General meeting","expense","","False","Generalforsamling"
"chart7730","7730","Cost of own shares (treasury stock)","expense","","False","Kostnad ved egne aksjer"
"chart7740","7740","Rounding","expense","","False","Øresavrunding"
"chart7750","7750","Property tax and ground rent","expense","","False","Eiendoms- og festeavgift"
"chart7770","7770","Bank charges and card fees","expense","","False","Bank- og kortgebyr"
"chart7775","7775","Credit card commissions","expense","","False","Kredittkortprovisjoner"
"chart7780","7780","Basis VAT import of goods, high rate","expense","","False","Grunnlag MVA innførsel av varer, høy sats"
"chart7781","7781","Basis VAT import of goods, high rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, høy sats, motkonto"
"chart7782","7782","Basis VAT import of goods, medium rate","expense","","False","Grunnlag MVA innførsel av varer, middels sats"
"chart7783","7783","Basis VAT import of goods, medium rate, contra account","expense","","False","Grunnlag MVA innførsel av varer, middels sats, motkonto"
"chart7784","7784","Basis import of goods with zero rate","expense","","False","Grunnlag innførsel av varer med null sats"
"chart7785","7785","Basis import of goods with zero rate, contra account","expense","","False","Grunnlag innførsel av varer med null sats, motkonto"
"chart7786","7786","Basis outgoing VAT purchase of services from abroad","expense","","False","Grunnlag utgående MVA kjøp tjenester fra utlandet"
"chart7787","7787","Basis outgoing VAT purchase of services from abroad, contra account","expense","","False","Grunnlag utgående MVA kjøp tjenester fra utlandet, motkonto"
"chart7788","7788","Domestic purchase of goods and services, reversed VAT liability","expense","","False","Innenlands kjøp av varer og tjenester, omvendt avgiftsplikt"
"chart7789","7789","Domestic purchase of goods and services, reversed VAT liability, contra account","expense","","False","Innenlands kjøp av varer og tjenester, omvendt avgiftsplikt, motkonto"
"chart7798","7798","Other expenses, deductible","expense","","False","Annen kostnad, fradragsberettiget"
"chart7799","7799","Other expenses, non-deductible","expense","","False","Annen kostnad, ikke fradragsberettiget"
"chart7820","7820","Income on bad debts previously written off, taxable","expense","","False","Innkommet på tidligere nedskrevne fordringer, skattepliktig"
"chart7825","7825","Income on bad debts previously written off, non-taxable","expense","","False","Innkommet på tidligere nedskrevne fordringer, ikke skattepliktig"
"chart7830","7830","Bad debts, deductible","expense","","False","Tap på fordringer, fradragsberettiget"
"chart7835","7835","Bad debts, non-deductible","expense","","False","Tap på fordringer, ikke fradragsberettiget"
"chart7839","7839","Change in provision for expected loss","expense","","False","Endring i avsetning for forventet tap"
"chart7860","7860","Losses on contracts","expense","","False","Tap på kontrakter"
"chart7880","7880","Losses on sale fixed assets","expense","","False","Tap ved avgang anleggsmidler"
"chart7881","7881","Selling price, intangible assets and tangible fixed assets, sale subject to VAT","expense","","False","Salgssum immatr. eiendeler og varige driftsmidler, avgiftspliktig salg"
"chart7882","7882","Selling price, intangible assets and tangible fixed assets, sale not subject to VAT","expense","","False","Salgssum immatr. eiendeler og varige driftsmidler, avgiftsfritt salg"
"chart7883","7883","Selling price of intangible assets and tangible fixed assets, exempt from VAT","expense","","False","Salgssum immatr. eiendeler og varige driftsmidler, unntatt avgiftsplikt"
"chart7889","7889","Contra account, book value of sold intangible assets and tangible fixed assets","expense","","False","Motkonto, balanseverdi solgte immatr. eiendeler og varige driftsmidler"
"chart7891","7891","Selling price of financial assets","expense","","False","Salgssum finansielle anleggsmidler"
"chart7899","7899","Contra account, book value of sold financial assets","expense","","False","Motkonto balanseført verdi solgte finansielle driftsmidler"
"chart7971","7971","Ajustment VAT property","expense","","False","Justering inngående merverdiavgift fast eiendom"
"chart7972","7972","Ajustment VAT machinery, fixtures and fittings etc","expense","","False","Justering inngående merverdiavgift maskiner, inventar mv"
"chart7980","7980","Reversal ingoing VAT","expense","","False","Tilbakeføring av inngående merverdiavgift"
"chart8000","8000","Dividends from Norwegian subsidiaries","expense","","False","Aksjeutbytte fra norsk datterselskap"
"chart8003","8003","Dividends from foreign subsidiaries, included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk datterselskap, innenfor fritaksmetoden"
"chart8004","8004","Dividends from foreign subsidiaries, not included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk datterselskap, utenfor fritaksmetoden"
"chart8005","8005","Share of income from subsidiaries according to the equity method","expense","","False","Resultatandel fra datterselskap etter egenkapitalmetoden"
"chart8007","8007","Gain/loss on the disposal of shares/units in subsidiaries, included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i datterselskap, innenfor fritaksmetoden"
"chart8008","8008","Gain/loss on the disposal of shares/units in subsidiaries, not included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i datterselskap, utenfor fritaksmetoden"
"chart8010","8010","Dividends from Norwegian group companies","expense","","False","Aksjeutbytte fra norsk foretak i samme konsern"
"chart8013","8013","Dividends from foreign group companies, included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk foretak i samme konsern, innenfor fritaksmetoden"
"chart8014","8014","Dividends from foreign group companies, not included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk foretak i samme konsern, utenfor fritaksmetoden"
"chart8017","8017","Gain/loss on disposal of shares/units in group companies, included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i foretak i samme konsern, innenfor fritaksmodellen"
"chart8018","8018","Gain/loss on disposal of shares/units in group companies, not included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i foretak i samme konsern, utenfor fritaksmetoden"
"chart8020","8020","Dividends from Norwegian associated companies","expense","","False","Aksjeutbytte fra norsk tilknyttet selskap"
"chart8023","8023","Dividends from foreign associated companies, included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk tilknyttet selskap, innenfor fritaksmetoden"
"chart8024","8024","Dividends from foreign associated companies, not included in the exemption model","expense","","False","Aksjeutbytte fra utenlandsk tilknyttet selskap, utenfor fritaksmetoden"
"chart8025","8025","Share of income from associated companies according to the equity method","expense","","False","Resultatandel fra tilknyttet selskap etter egenkapitalmetoden"
"chart8027","8027","Gain/loss on disposal of shares/units in associated companies, included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i tilknyttet selskap, innenfor fritaksmetoden"
"chart8028","8028","Gain/loss on disposal of shares/units in associated companies, not included in the exemption model","expense","","False","Gevinst/tap ved realisasjon av aksjer/andeler i tilknyttet selskap, utenfor fritaksmetoden"
"chart8030","8030","Interest income from group companies","expense","","False","Renteinntekt fra foretak i samme konsern"
"chart8040","8040","Interest income, tax-exempt","expense","","False","Renteinntekt, skattefri"
"chart8050","8050","Interest income from bank deposits","expense","","False","Renteinntekt bankinnskudd"
"chart8055","8055","Interest income from trade debtors","expense","","False","Renteinntekt kundefordringer"
"chart8059","8059","Other interest income","expense","","False","Annen renteinntekt"
"chart8060","8060","Foreign exchange gains (agio)","expense","","False","Valutagevinst (agio)"
"chart8070","8070","Dividends from Norwegian companies with tax credit","expense","account.account_tag_financing","False","Aksjeutbytte fra norsk foretak"
"chart8073","8073","Dividends from foreign companies, included in the exemption model","expense","account.account_tag_financing","False","Aksjeutbytte fra utenlandsk foretak, innenfor fritaksmetoden"
"chart8074","8074","Dividends from foreign companies, not included in the exemption model","expense","account.account_tag_financing","False","Aksjeutbytte fra utenlandsk foretak, utenfor fritaksmetoden"
"chart8077","8077","Gain on disposal of other shares/units, included in the exemption model","expense","","False","Gevinst ved realisasjon av andre aksjer/andeler, innenfor fritaksmetoden"
"chart8078","8078","Gain on disposal of other shares/units, not included in the exemption model","expense","","False","Gevinst ved realisasjon av andre aksjer/andeler, utenfor fritaksmetoden"
"chart8079","8079","Other financial income","expense","account.account_tag_financing","False","Annen finansinntekt"
"chart8080","8080","Increase in value of financial instruments valued at fair value, unrealised","expense","account.account_tag_financing","False","Verdiøkning av finansielle instrumenter vurdert til virkelig verdi, urealisert"
"chart8082","8082","Increase in value of financial instruments valued at fair value, realised","expense","account.account_tag_financing","False","Verdiøkning av finansielle instrumenter vurdert til virkelig verdi realisert"
"chart8090","8090","Income from other investments","expense","","False","Inntekt på andre investeringer"
"chart8100","8100","Reduction in value of financial instruments valued at fair value, unrealised","expense","account.account_tag_financing","False","Verdireduksjon av finansielle instrumenter vurdert til virkelig verdi, urealisert"
"chart8105","8105","Reduction in value of financial instruments valued at fair value, realised","expense","account.account_tag_financing","False","Verdireduksjon av finansielle instrumenter vurdert til virkelig verdi, realisert"
"chart8110","8110","Write-down on other financial current assets","expense","account.account_tag_financing","False","Nedskrivning av andre finansielle omløpsmidler"
"chart8120","8120","Write-down on long-term financial assets","expense","account.account_tag_financing","False","Nedskrivning av finansielle anleggsmidler"
"chart8129","8129","Reversal of write-down on long-term financial assets","expense","account.account_tag_financing","False","Reversering av nedskrivning finansielle anleggsmidler"
"chart8130","8130","Interest paid to group companies","expense","","False","Rentekostnad til foretak i samme konsern"
"chart8140","8140","Interest expenses, non-deductible","expense","","False","Rentekostnad, ikke fradragsberettiget"
"chart8150","8150","Interest paid on bank loans","expense","","False","Rentekostnad banklån"
"chart8154","8154","Interest/commission paid on overdraft facility","expense","","False","Renter/provisjon kassekreditt"
"chart8155","8155","Interest paid on accounts payable","expense","","False","Rentekostnad leverandørgjeld"
"chart8159","8159","Other interest paid","expense","","False","Annen rentekostnad"
"chart8160","8160","Foreign exchange losses (disagio)","expense","","False","Valutatap (disagio)"
"chart8177","8177","Loss on disposal of shares/units, included in the exemption model (cf. account codes 8007, 8017 and 8027)","expense","","False","Tap ved realisasjon av aksjer/andeler, innenfor fritaksmetoden (jf. konto 8007, 8017 og 8027)"
"chart8178","8178","Loss on disposal of shares/units, not included in the exemption model (cf. account codes 8008, 8018 and 8028)","expense","","False","Tap ved realisasjon av aksjer/andeler, utenfor fritaksmetoden (jf. konto 8008, 8018 og 8028)"
"chart8179","8179","Other financial expenses","expense","","False","Annen finanskostnad"
"chart8300","8300","Tax payable","expense","","False","Betalbar skatt"
"chart8309","8309","Tax payable, too much/little allocated in previous year(s)","expense","","False","Betalbar skatt, for mye/lite avsatt tidligere år"
"chart8320","8320","Change in deferred tax/tax assets","expense","","False","Endring i utsatt skatt/skattefordel"
"chart8800","8800","Net profit or loss for the year","expense","","False","Årsresultat"
"chart8900","8900","Reserve transfers","expense","","False","Overføringer fond"
"chart8910","8910","Transfers, jointly-owned cooperative share capital for cooperative society","expense","","False","Overføringer felleseid andelskapital for samvirkeforetak"
"chart8920","8920","Allocated dividend / interest on equity certificates / dividend for cooperative society","expense","","False","Avsatt utbytte/ renter på egenkapitalbevis / etterbetaling for samvirkeforetak"
"chart8921","8921","Allocated additional dividend","expense","","False","Avsatt tilleggsutbytte"
"chart8922","8922","Allocated extraordinary dividend","expense","","False","Avsatt ekstraordinær utbytte"
"chart8930","8930","Received group contributions","expense","","False","Mottatt konsernbidrag"
"chart8935","8935","Allocated group contributions","expense","","False","Avsatt konsernbidrag"
"chart8950","8950","Bonus issues","expense","","False","Fondsemisjon"
"chart8960","8960","Transfers to other equity","expense","","False","Overføringer annen egenkapital"
"chart8968","8968","Transfers to retained profits","expense","","False","Overføringer udisponert vinning"
"chart8969","8969","Transfers to unapplied loss","expense","","False","Overføringer udisponert tap"
"chart8980","8980","Private withdrawals","expense","","False","Privatuttak"
"chart8990","8990","Uncovered losses","expense","","False","Udekket tap"
