"id","parent_id","active","name","code","account_type","reconcile","non_trade","name@ar_001"
"lb_account_651245","lb_group_126","True","Depreciation kitchenware & silvery hotels & restaurants","651245","expense","False","","إهلاك أدوات المطبخ وأدوات المطبخ والفنادق والمطاعم الفضية"
"lb_account_651251","lb_group_126","True","Depreciation of touristic vehicles (cars)","651251","expense","False","","إهلاك المركبات السياحية (السيارات)"
"lb_account_651253","lb_group_126","True","Depreciation of marine transportation - boats","651253","expense","False","","إهلاك وسائل النقل البحري - القوارب"
"lb_account_651254","lb_group_126","True","Depreciation of airline transportation - airplanes","651254","expense","False","","إهلاك النقل الجوي - الطائرات"
"lb_account_651261","lb_group_126","True","Depreciation of installations, decoration, renovation","651261","expense","False","","إهلاك التركيبات والديكور والتجديدات"
"lb_account_651262","lb_group_126","True","Depreciation of office & computer equipment","651262","expense","False","","إهلاك المعدات المكتبية والحاسوبية"
"lb_account_651263","lb_group_126","True","Depreciation of furniture & housewhite","651263","expense","False","","إهلاك الأثاث والمفروشات المنزلية"
"lb_account_651265","lb_group_126","True","Depreciation of reusable packing material","651265","expense","False","","إهلاك مواد التعبئة القابلة لإعادة الاستخدام"
"lb_account_651500","lb_group_127","True","Amortization of deferred charges","651500","expense","False","","استهلاك الرسوم المؤجلة"
"lb_account_655100","lb_group_129","True","Provision for diminution in value intangible fixed assets","655100","expense","False","","حكم لتناقص قيمة الأصول الثابتة غير الملموسة"
"lb_account_655200","lb_group_130","True","Provision for diminution in value tangible fixed assets","655200","expense","False","","حكم لتناقص قيمة الأصول الثابتة الملموسة"
"lb_account_655300","lb_group_131","True","Provision for diminution in value inventory & goods in process","655300","expense","False","","حكم لتناقص قيمة المخزون والسلع قيد التصنيع"
"lb_account_655410","lb_group_132","True","Provisions for bad & doubtful debts","655410","expense","False","","أحكام الديون المُعدَمة والمشكوك في تحصيلها"
"lb_account_655420","lb_group_132","True","Provisions for losses of receivables bankruptcy","655420","expense","False","","أحكام خسائر إفلاس الذمم المدينة"
"lb_account_655510","lb_group_133","True","Provisions for risks & charges (operational)","655510","expense","False","","أحكام المخاطر والرسوم (التشغيلية)"
"lb_account_655551","lb_group_133","True","Provision charges over many years","655551","expense","False","","رسوم الأحكام على مدى سنوات عديدة"
"lb_account_655552","lb_group_133","True","Provision regulation end of service & work accidents","655552","expense","False","","تنظيم الأحكام المتعلقة بنهاية الخدمة وحوادث العمل"
"lb_account_655553","lb_group_133","True","Provision for taxes (other exploitation)","655553","expense","False","","أحكام الضرائب (الاستغلال الآخر)"
"lb_account_661100","lb_group_135","True","Attendance allowance of board directors","661100","expense","False","","بدل حضور أعضاء مجلس الإدارة"
"lb_account_661200","lb_group_136","True","Losses on irrecoverable operating receivables","661200","expense","False","","خسائر الذمم المدينة التشغيلية مستحقة القبض غير القابلة للاسترداد"
"lb_account_665000","lb_group_137","True","Loss on joint venture","665000","expense","False","","الخسارة في مشروع مشترك"
"lb_account_673100","lb_group_138","True","Interest - account payable & loans","673100","expense","False","","الفوائد - الحسابات مستحقة الدفع والقروض"
"lb_account_673601","lb_group_139","True","Interest - banks & financial operation","673601","expense","False","","الفوائد - البنوك والعمليات المالية"
"lb_account_673602","lb_group_139","True","Interest - banks long terms loan","673602","expense","False","","الفوائد - قرض طويل الأجل من البنوك"
"lb_account_673900","lb_group_140","True","Bank charges & commissions","673900","expense","False","","رسوم وعمولات البنوك"
"lb_account_675100","lb_group_141","True","Difference on exchange - negative","675100","expense","False","","الفرق في الصرف - سالب"
"lb_account_675200","lb_group_142","True","Difference on exchange - negative capital","675200","expense","False","","الفرق في الصرف - رأس المال السالب"
"lb_account_676000","lb_group_143","True","Net charges on disposal of securities placements","676000","expense","False","","صافي رسوم التصرف في إيداعات الأوراق المالية"
"lb_account_679100","lb_group_144","True","Amortization of reimbursement premiums","679100","expense","False","","استهلاك أقساط التعويض"
"lb_account_679200","lb_group_145","True","Provision for diminution in value financial fixed assets","679200","expense","False","","حكم لتناقص قيمة الأصول المالية الثابتة"
"lb_account_679400","lb_group_146","True","Provision for diminution in value securities placements","679400","expense","False","","حكم لتناقص قيمة إيداعات الأوراق المالية"
"lb_account_679500","lb_group_147","True","Provision for risks & financial charges","679500","expense","False","","أحكام المخاطر والرسوم المالية"
"lb_account_681100","lb_group_149","True","Net book value of disposed intangible fixed assets","681100","expense","False","","صافي القيمة الدفترية للأصول الثابتة غير الملموسة المتصرف فيها"
"lb_account_681200","lb_group_150","True","Net Book value of disposed tangible fixed assets","681200","expense","False","","صافي القيمة الدفترية للأصول الثابتة الملموسة المتصرف فيها"
"lb_account_681500","lb_group_151","True","Net Book value of disposed financial fixed assets","681500","expense","False","","صافي القيمة الدفترية للأصول المالية الثابتة المتصرف فيها"
"lb_account_685110","lb_group_152","True","Donations","685110","expense","False","","التبرعات"
"lb_account_685130","lb_group_152","True","Fines & penalties","685130","expense","False","","الغرامات والعقوبات"
"lb_account_685132","lb_group_152","True","Penalties NSSF & interest on delay","685132","expense","False","","غرامات الصندوق الوطني للضمان الاجتماعي والفوائد عند التأخير"
"lb_account_685133","lb_group_152","True","Penalties - fines & tickets cars","685133","expense","False","","العقوبات - غرامات ومخالفات السيارات"
"lb_account_685150","lb_group_152","True","Irrecoverable receivables","685150","expense","False","","المستحقات غير القابلة للتحصيل"
"lb_account_685160","lb_group_152","True","Other administrative operations","685160","expense","False","","العمليات الإدارية الأخرى"
"lb_account_685500","lb_group_153","True","Charges on capital operations","685500","expense","False","","رسوم العمليات الرأسمالية"
"lb_account_688000","lb_group_154","True","Losses exceptional events","688000","expense","False","","خسائر الأحداث الاستثنائية"
"lb_account_689100","lb_group_156","True","Exceptional depreciation of fixed assets","689100","expense","False","","الإهلاك الاستثنائي للأصول الثابتة"
"lb_account_689200","lb_group_157","True","Provision for exceptional diminution in prices","689200","expense","False","","حكم الانخفاض الاستثنائي في الأسعار"
"lb_account_689500","lb_group_158","True","Provisions for risks & charges non-operational","689500","expense","False","","أحكام المخاطر والرسوم غير التشغيلية"
"lb_account_690100","lb_group_159","True","Income tax on profit","690100","expense","False","","ضريبة الدخل على الأرباح"
"lb_account_690510","lb_group_160","True","Tax due in Lebanon","690510","expense","False","","الضريبة المستحقة الدفع في لبنان"
"lb_account_701000","lb_group_161","True","Sales of Merchandises","701000","income","False","","مبيعات البضائع"
"lb_account_709000","lb_group_162","True","Discount & allowances allowed","709000","income","False","","الخصم والبدلات المسموح بها"
"lb_account_709001","lb_group_162","True","Cash Discount Loss","709001","expense","False","","خسائر الخصم النقدي"
"lb_account_711100","lb_group_164","True","Sales of manufactured goods","711100","income","False","","مبيعات البضائع المصنّعة"
"lb_account_711200","lb_group_165","True","Sales of by-products items","711200","income","False","","مبيعات المنتجات الثانوية"
"lb_account_711300","lb_group_166","True","Sales of scrap","711300","income","False","","مبيعات مخلفات التصنيع"
"lb_account_712000","lb_group_167","True","Sales of works","712000","income","False","","مبيعات الأشغال"
"lb_account_713000","lb_group_168","True","Revenue of services","713000","income","False","","إيرادات الخدمات"
"lb_account_717100","lb_group_170","True","Proceeds from ancillary activities - products","717100","income","False","","عائدات الأنشطة الإضافية - المنتجات"
"lb_account_717200","lb_group_171","True","Proceeds from ancillary activities - workshop","717200","income","False","","عائدات الأنشطة الإضافية - ورشة عمل"
"lb_account_717300","lb_group_172","True","Proceeds from ancillary activities - services","717300","income","False","","عائدات الأنشطة الإضافية - الخدمات"
"lb_account_719100","lb_group_174","True","Discount & allowances allowed - production","719100","income","False","","الخصومات والبدلات المسموح بها - الإنتاج"
"lb_account_719200","lb_group_175","True","Discount & allowances allowed - works","719200","income","False","","الخصومات والبدلات المسموح بها - الأشغال"
"lb_account_719300","lb_group_176","True","Discount & allowances allowed - services","719300","income","False","","الخصومات والبدلات المسموح بها - الخدمات"
"lb_account_721100","lb_group_178","True","Production in process","721100","income","False","","الإنتاج قيد التنفيذ"
"lb_account_721200","lb_group_179","True","Works in progress","721200","income","False","","العمل قيد التنفيذ"
"lb_account_722500","lb_group_181","True","Studies in progress","722500","income","False","","الدراسات قيد التنفيذ"
"lb_account_722600","lb_group_182","True","Services in progress","722600","income","False","","الخدمات قيد التنفيذ"
"lb_account_725100","lb_group_184","True","By-products items","725100","income","False","","عناصر المنتجات الثانوية"
"lb_account_725500","lb_group_185","True","Manufactured goods","725500","income","False","","البضائع المصنّعة"
"lb_account_725800","lb_group_186","True","Scrap","725800","income","False","","مخلفات التصنيع"
"lb_account_731000","lb_group_187","True","Production of intangible fixed assets","731000","income","False","","إنتاج الأصول الثابتة غير الملموسة"
"lb_account_732000","lb_group_188","True","Production of tangible fixed assets","732000","income","False","","إنتاج الأصول الثابتة الملموسة"
"lb_account_741000","lb_group_189","True","Operating subsidies related to products","741000","income","False","","الدعم التشغيلي المتعلق بالمنتجات"
"lb_account_742000","lb_group_190","True","Operating subsidies related to production","742000","income","False","","الدعم التشغيلي المتعلق بالإنتاج"
"lb_account_752100","lb_group_192","True","Write-back diminution value of intangible fixed assets","752100","income","False","","إرجاع قيمة التناقص في الأصول الثابتة غير الملموسة"
"lb_account_752200","lb_group_193","True","Write-back diminution value of tangible fixed assets","752200","income","False","","إرجاع قيمة التناقص في الأصول الثابتة الملموسة"
"lb_account_753300","lb_group_195","True","Write-back diminution in value of stock","753300","income","False","","إرجاع النقصان في قيمة المخزون بعد استرجاعه"
"lb_account_753410","lb_group_196","True","Write-back diminution in value of doubtful debts","753410","income","False","","إرجاع النقصان في قيمة الديون المشكوك في تحصيلها"
"lb_account_753420","lb_group_196","True","Write-back diminution in loosed doubtful debts","753420","income","False","","إرجاع النقصان في الديون المشكوك في تحصيلها"
"lb_account_755100","lb_group_198","True","Returned provision in risks - charges exploitation","755100","income","False","","الأحكام المستردة في المخاطر - استغلال الرسوم"
"lb_account_755210","lb_group_199","True","Returned provision in charges many years","755210","income","False","","الأحكام المستردة في الرسوم لسنوات عديدة"
"lb_account_755220","lb_group_199","True","Returned provision in EOS - compensation","755220","income","False","","الحكم المسترد في EOS - التعويض"
"lb_account_755230","lb_group_199","True","Returned provision in taxes not on profit","755230","income","False","","الحكم المسترد في الضرائب غير المردودة على الأرباح"
"lb_account_761100","lb_group_201","True","Royalties patents licenses trademarks know-how","761100","income","False","","الإتاوات براءات الاختراع التراخيص العلامات التجارية المعرفة"
"lb_account_761200","lb_group_202","True","Rent income","761200","income","False","","إيرادات الإيجار"
"lb_account_761300","lb_group_203","True","Director's attendance fees & allowances","761300","income","False","","رسوم وبدلات حضور المدير العام"
"lb_account_761500","lb_group_204","True","Income deferred resulting from exploitation","761500","income","False","","الدخل المؤجل الناتج عن الاستغلال"
"lb_account_761900","lb_group_205","True","Allocation of operating expenses","761900","income","False","","تخصيص نفقات التشغيل"
"lb_account_765100","lb_group_207","True","Joint venture income net transfers allocated charges","765100","income","False","","صافي إيرادات المشاريع المشتركة والرسوم المخصّصة"
"lb_account_765500","lb_group_208","True","Joint venture income net attributions","765500","income","False","","صافي إيرادات المشاريع المشتركة"
"lb_account_771000","lb_group_209","True","Revenues from equity participations","771000","income","False","","الإيرادات من المشاركات في حقوق الملكية"
"lb_account_772000","lb_group_210","True","Revenues from other blocked equity","772000","income","False","","الإيرادات من حقوق الملكية الأخرى المحجوبة"
"lb_account_773000","lb_group_211","True","Interest & similar revenues","773000","income","False","","الفوائد والإيرادات المماثلة"
"lb_account_775100","lb_group_212","True","Difference on exchange current operations","775100","income","False","","الفرق في عمليات الصرف الجارية"
"lb_account_775500","lb_group_213","True","Difference on exchange capital","775500","income","False","","فرق رأس المال المتداول"
"lb_account_778001","lb_group_214","True","Cash Discount Gain","778001","income_other","False","","مكاسب الخصم النقدي"
"lb_account_778100","lb_group_215","True","Net income on sale of security placement","778100","income","False","","صافي الإيرادات من بيع الأوراق المالية المودعة"
"lb_account_778900","lb_group_216","True","Allocation of financial charges","778900","income","False","","تخصيص الرسوم المالية"
"lb_account_779300","lb_group_218","True","Write-back of provisions for diminution of values","779300","income","False","","إرجاع أحكام تناقص القيم"
"lb_account_779400","lb_group_219","True","Write-back of provisions for diminution of bills","779400","income","False","","إرجاع أحكام تناقص الفواتير"
"lb_account_779500","lb_group_220","True","Write-back of provisions for risks & charges","779500","income","False","","إرجاع أحكام المخاطر والرسوم"
"lb_account_781100","lb_group_221","True","Revenues from intangible fixed assets disposals","781100","income","False","","إيرادات التصرف في الأصول الثابتة غير الملموسة"
"lb_account_781200","lb_group_222","True","Revenues from tangible fixed assets disposals","781200","income","False","","إيرادات التصرف في الأصول الثابتة الملموسة"
"lb_account_781500","lb_group_223","True","Revenues from financial fixed assets disposals","781500","income","False","","إيرادات التصرف في الأصول المالية الثابتة"
"lb_account_781900","lb_group_224","True","Charges from fixed assets disposals","781900","income","False","","رسوم التصرف في الأصول الثابتة"
"lb_account_782000","lb_group_225","True","Investment subsidies transferred to profit & loss","782000","income","False","","تحويل إعانات الاستثمار إلى الأرباح والخسائر"
"lb_account_788100","lb_group_227","True","Exceptional revenues on business operation","788100","income","False","","إيرادات استثنائية من العمليات التجارية"
"lb_account_788800","lb_group_228","True","Other revenue on exceptional capital operations","788800","income","False","","الإيرادات الأخرى من العمليات الرأسمالية الاستثنائية"
"lb_account_788900","lb_group_229","True","Allocation of exceptional charges","788900","income","False","","تخصيص الرسوم الاستثنائية"
"lb_account_789100","lb_group_231","True","Write-back of provision for diminution in values","789100","income","False","","إرجاع حكم تناقص القيمة"
"lb_account_789500","lb_group_232","True","Write-back of provision of risks & charges","789500","income","False","","إرجاع أحكام المخاطر والرسوم"
"lb_account_810000","lb_group_233","True","Accounts external to accounting Dr. (Hors Bilan)","810000","off_balance","False","","الحسابات الخارجية للمحاسبة Dr. (Hors Bilan)"
"lb_account_900000","lb_group_234","True","Accounts external to accounting Cr. (Hors Bilan)","900000","off_balance","False","","الحسابات الخارجية للمحاسبة Cr. (Hors Bilan)"
