"id","parent_id","active","code","name","description","reconcile","account_type","tax_ids","depreciation_model_id","name@es","description@es"
"co_puc_157200","l10n_co_group_1572","True","157200","Mines and quarry","","False","asset_non_current","","","Minas Y Canteras",""
"co_puc_157600","l10n_co_group_1576","True","157600","Artesian wells","","False","asset_non_current","","","Pozos Artesianos",""
"co_puc_158000","l10n_co_group_1580","True","158000","Fields, sites","","False","asset_non_current","","","Yacimientos",""
"co_puc_158400","l10n_co_group_1584","True","158400","Livestock","","False","asset_non_current","","","Semovientes",""
"co_puc_158800","l10n_co_group_1588","True","158800","Property, plant and equipment in transit","","False","asset_non_current","","","Propiedades Planta Y Equipo En Transito",""
"co_puc_159200","l10n_co_group_1592","True","159200","Accumulated depreciation","","False","asset_non_current","","","Depreciacion Acumulada",""
"co_puc_159600","l10n_co_group_1596","True","159600","Deferred depreciation","","False","asset_non_current","","","Depreciacion Diferida",""
"co_puc_159700","l10n_co_group_1597","True","159700","Accumulated amortization","","False","asset_non_current","","","Amortizacion Acumulada",""
"co_puc_159800","l10n_co_group_1598","True","159800","Accumulated depletion","","False","asset_non_current","","","Agotamiento Acumulado",""
"co_puc_159900","l10n_co_group_1599","True","159900","Provisions","","False","asset_non_current","","","Provisiones",""
"co_puc_160500","l10n_co_group_1605","True","160500","Goodwill","","False","asset_non_current","","","Credito Mercantil",""
"co_puc_161000","l10n_co_group_1610","True","161000","Brands and trademarks","","False","asset_non_current","","","Marcas",""
"co_puc_161500","l10n_co_group_1615","True","161500","Patents","","False","asset_non_current","","","Patentes",""
"co_puc_162000","l10n_co_group_1620","True","162000","Concessions and franchises","","False","asset_non_current","","","Concesiones Y Franquicias",""
"co_puc_162500","l10n_co_group_1625","True","162500","Copyrights","","False","asset_non_current","","","Derechos",""
"co_puc_163000","l10n_co_group_1630","True","163000","Know how","","False","asset_non_current","","","Know How",""
"co_puc_163500","l10n_co_group_1635","True","163500","Licenses","","False","asset_non_current","","","Licencias",""
"co_puc_169800","l10n_co_group_1698","True","169800","Accumulated depreciation","","False","asset_non_current","","","Depreciacion Acumulada",""
"co_puc_169900","l10n_co_group_1699","True","169900","Provisions","","False","asset_non_current","","","Provisiones",""
"co_puc_170500","l10n_co_group_1705","True","170500","Prepaid costs","","False","asset_current","","","Gastos Pagados Por Anticipado",""
"co_puc_171000","l10n_co_group_1710","True","171000","Charges","","False","asset_current","","","Cargos Diferidos",""
"co_puc_171500","l10n_co_group_1715","True","171500","Exploration costs to be amortized","","False","asset_non_current","","","Costos De Exploracion Por Amortizar",""
"co_puc_172000","l10n_co_group_1720","True","172000","Exploitation and development costs","","False","asset_non_current","","","Costos De Explotacion Y Desarrollo",""
"co_puc_179801","l10n_co_group_1798","True","179801","Accumulated amortization (for current assets)","","False","asset_current","","","Amortización acumulada (para activos corrientes)",""
"co_puc_179802","l10n_co_group_1798","True","179802","Accumulated amortization (for non-current assets)","","False","asset_non_current","","","Amortización acumulada (para activos no corrientes)",""
"co_puc_180500","l10n_co_group_1805","True","180500","Art and culture goods","","False","asset_non_current","","","Bienes De Arte Y Cultura",""
"co_puc_189500","l10n_co_group_1895","True","189500","Various assets","","False","asset_non_current","","","Diversos",""
"co_puc_189900","l10n_co_group_1899","True","189900","Provisions","","False","asset_current","","","Provisiones",""
"co_puc_190500","l10n_co_group_1905","True","190500","Of investments","","False","asset_non_current","","","De Inversiones",""
"co_puc_191000","l10n_co_group_1910","True","191000","Of Property, plant & equipment","","False","asset_non_current","","","De Propiedades Planta Y Equipo",""
"co_puc_199500","l10n_co_group_1995","True","199500","Of other assets","","False","asset_non_current","","","De Otros Activos",""
"co_puc_210500","l10n_co_group_2105","True","210500","National banks","","False","liability_current","","","Bancos Nacionales",""
"co_puc_211000","l10n_co_group_2110","True","211000","Foreign banks","","False","liability_current","","","Bancos Del Exterior",""
"co_puc_211500","l10n_co_group_2115","True","211500","Financial corporations","","False","liability_current","","","Corporaciones Financieras",""
"co_puc_212000","l10n_co_group_2120","True","212000","Trade finance companies","","False","liability_current","","","Compañías De Financiamiento Comercial",""
"co_puc_212500","l10n_co_group_2125","True","212500","Savings and housing corporations","","False","liability_current","","","Corporaciones De Ahorro Y Vivienda",""
"co_puc_213000","l10n_co_group_2130","True","213000","Foreign financial entities","","False","liability_current","","","Entidades Financieras Del Exterior",""
"co_puc_213500","l10n_co_group_2135","True","213500","Traded investment repurchase commitments","","False","liability_current","","","Compromisos De Recompra De Inversiones Negociadas",""
"co_puc_214000","l10n_co_group_2140","True","214000","Traded portfolio repurchase commitments","","False","liability_current","","","Compromisos De Recompra De Cartera Negociada",""
"co_puc_214500","l10n_co_group_2145","True","214500","Governmental obligations","","False","liability_current","","","Obligaciones Gubernamentales",""
"co_puc_219500","l10n_co_group_2195","True","219500","Others","","False","liability_current","","","Otras Inversiones",""
"co_puc_220500","l10n_co_group_2205","True","220500","National","","True","liability_payable","","","Nacionales",""
"co_puc_221000","l10n_co_group_2210","True","221000","Foreign","","True","liability_payable","","","Del Exterior",""
"co_puc_221500","l10n_co_group_2215","True","221500","Business checking accounts","","False","liability_current","","","Cuentas Corrientes Comerciales",""
"co_puc_222000","l10n_co_group_2220","True","222000","Parent company","","False","liability_current","","","Casa Matriz",""
"co_puc_222500","l10n_co_group_2225","True","222500","Related companies","","False","liability_current","","","Compañías Vinculadas",""
"co_puc_230500","l10n_co_group_2305","True","230500","Business checking accounts","","False","liability_current","","","Cuentas Corrientes Comerciales",""
"co_puc_231000","l10n_co_group_2310","True","231000","To parent company","","False","liability_current","","","A Casa Matriz",""
"co_puc_231500","l10n_co_group_2315","True","231500","To related companies","","False","liability_current","","","A Compañías Vinculadas",""
"co_puc_232000","l10n_co_group_2320","True","232000","To contractors","","False","liability_current","","","A Contratistas",""
"co_puc_233000","l10n_co_group_2330","True","233000","Purchase orders to use","","False","liability_current","","","Ordenes De Compra Por Utilizar",""
"co_puc_233500","l10n_co_group_2335","True","233500","Costs and expenses","","False","liability_current","","","Costos Y Gastos Por  Pagar",""
"co_puc_234000","l10n_co_group_2340","True","234000","Installations","","False","liability_current","","","Instalamentos Por Pagar",""
"co_puc_234500","l10n_co_group_2345","True","234500","Official creditors","","False","liability_current","","","Acreedores Oficiales",""
"co_puc_235000","l10n_co_group_2350","True","235000","Royalties","","False","liability_current","","","Regalias Por Pagar",""
"co_puc_235500","l10n_co_group_2355","True","235500","Debts with shareholders and partners","","False","liability_current","","","Deudas Con Accionistas O Socios",""
"co_puc_235700","l10n_co_group_2357","True","235700","Debts with directors","","False","liability_current","","","Deudas con directores",""
"co_puc_236000","l10n_co_group_2360","True","236000","Dividends or shares","","False","liability_current","","","Dividendos O Participaciones Por Pagar",""
"co_puc_236500","l10n_co_group_2365","True","236500","Withheld at source","","False","liability_current","","","Retencion En La Fuente",""
"co_puc_236505","l10n_co_group_2365","True","236505","Labor wages and payments","","False","liability_current","","","Salarios y pagos laborales",""
"co_puc_236510","l10n_co_group_2365","True","236510","Dividends and/or participations","","False","liability_current","","","Dividendos y/o participaciones",""
"co_puc_236515","l10n_co_group_2365","True","236515","Fees","","False","liability_current","","","Cuotas Por Devolver",""
"co_puc_236520","l10n_co_group_2365","True","236520","Commissions","","False","liability_current","","","Comisiones",""
"co_puc_236525","l10n_co_group_2365","True","236525","Services","","False","liability_current","","","Servicios",""
"co_puc_236530","l10n_co_group_2365","True","236530","Leases","","False","liability_current","","","Arrendamientos",""
"co_puc_236535","l10n_co_group_2365","True","236535","Financial returns","","False","liability_current","","","Rendimientos financieros",""
"co_puc_236540","l10n_co_group_2365","True","236540","Purchases","","False","liability_current","","","Compras",""
"co_puc_236545","l10n_co_group_2365","True","236545","Lotteries, raffles, bets and similar","","False","liability_current","","","Loterías, rifas, apuestas y similares",""
"co_puc_236550","l10n_co_group_2365","True","236550","For payments abroad","","False","liability_current","","","Por pagos al exterior",""
"co_puc_236555","l10n_co_group_2365","True","236555","For income earned abroad","","False","liability_current","","","Por ingresos obtenidos en el exterior",""
"co_puc_236560","l10n_co_group_2365","True","236560","Disposal of property, plant and equipment, natural persons","","False","liability_current","","","Enajenación propiedades planta y equipo, personas naturales",""
"co_puc_236565","l10n_co_group_2365","True","236565","For stamp duty","","False","liability_current","","","Por impuesto de timbre",""
"co_puc_236570","l10n_co_group_2365","True","236570","Other withholdings and assets","","False","liability_current","","","Otras retenciones y patrimonio",""
"co_puc_236575","l10n_co_group_2365","True","236575","Self-withholdings","","False","liability_current","","","Autorretenciones",""
"co_puc_236700","l10n_co_group_2367","True","236700","Sales tax withheld","","False","liability_current","","","Impuesto a las ventas retenido",""
"co_puc_236800","l10n_co_group_2368","True","236800","Industry and commerce tax withheld","","False","liability_current","","","Impuesto de industria y comercio retenido",""
"co_puc_237000","l10n_co_group_2370","True","237000","Payroll withholdings and contributions","","False","liability_current","","","Retenciones Y Aportes De Nomina",""
"co_puc_237500","l10n_co_group_2375","True","237500","Fees","","False","liability_current","","","Cuotas Por Devolver",""
"co_puc_238000","l10n_co_group_2380","True","238000","Other creditors","","False","liability_current","","","Acreedores Varios",""
"co_puc_240400","l10n_co_group_2404","True","240400","On rent and complementary","","False","liability_current","","","De Renta Y Complementarios",""
"co_puc_240805","l10n_co_group_2408","True","240805","Accrued VAT","","False","liability_current","","","IVA Generado",""
"co_puc_240810","l10n_co_group_2408","True","240810","Discountable VAT","","False","liability_current","","","IVA Descontable",""
"co_puc_240820","l10n_co_group_2408","True","240820","Discountable VAT to simplified regime (Communal/Proportional)","","False","liability_current","","","IVA Descontable a Regimen Simplificado (Commun/Proporcional) - Solo Esta la DIAN lo Interpreta Utilizable",""
"co_puc_240821","l10n_co_group_2408","True","240821","VAT withheld under simplified regime","","False","liability_current","","","IVA retenido a regimen simplificado",""
"co_puc_240825","l10n_co_group_2408","True","240825","Accrued INC","","False","liability_current","","","INC Generado",""
"co_puc_240830","l10n_co_group_2408","True","240830","Discountable INC","","False","liability_current","","","INC Descontable",""
"co_puc_241200","l10n_co_group_2412","True","241200","On industry and commerce","","False","liability_current","","","De Industria Y Comercio",""
"co_puc_241600","l10n_co_group_2416","True","241600","To the head company","","False","liability_current","","","A La Propiedad Raiz",""
"co_puc_242000","l10n_co_group_2420","True","242000","Rights on public instruments","","False","liability_current","","","Derechos Sobre Instrumentos Publicos",""
"co_puc_242400","l10n_co_group_2424","True","242400","On valuation","","False","liability_current","","","De Valorizacion",""
"co_puc_242800","l10n_co_group_2428","True","242800","For tourism","","False","liability_current","","","De Turismo",""
"co_puc_243200","l10n_co_group_2432","True","243200","For ports utilization","","False","liability_current","","","Tasa Por Utilizacion De Puertos",""
"co_puc_243600","l10n_co_group_2436","True","243600","On vehicles","","False","liability_current","","","De Vehiculos",""
"co_puc_244000","l10n_co_group_2440","True","244000","On public shows","","False","liability_current","","","De Espectaculos Publicos",""
"co_puc_244400","l10n_co_group_2444","True","244400","On hydrocarbons and mines","","False","liability_current","","","De Hidrocarburos Y Minas",""
"co_puc_244800","l10n_co_group_2448","True","244800","Royalties and taxes on small and medium mining","","False","liability_current","","","Regalias E Impuestos A La Pequeña Y Mediana Mineria",""
"co_puc_245200","l10n_co_group_2452","True","245200","On coffee exports","","False","liability_current","","","A Las Exportaciones Cafeteras",""
"co_puc_245600","l10n_co_group_2456","True","245600","On imports","","False","liability_current","","","A Las Importaciones",""
"co_puc_246000","l10n_co_group_2460","True","246000","Development quotas","","False","liability_current","","","Cuotas De Fomento",""
"co_puc_246400","l10n_co_group_2464","True","246400","On liquors, beers and cigarettes","","False","liability_current","","","De Licores, Cervezas Y Cigarrillos",""
"co_puc_246800","l10n_co_group_2468","True","246800","On cattle sacrifice","","False","liability_current","","","Al Sacrificio De Ganado",""
"co_puc_247200","l10n_co_group_2472","True","247200","On gambling and games","","False","liability_current","","","Al Azar Y Juegos",""
"co_puc_247600","l10n_co_group_2476","True","247600","Taxes and royalties for land use","","False","liability_current","","","Gravámenes y regalías por utilización del suelo",""
"co_puc_249500","l10n_co_group_2495","True","249500","Others","","False","liability_current","","","Otras Inversiones",""
"co_puc_249515","l10n_co_group_2495","True","249515","IBUA","","False","liability_current","","","IBUA",""
"co_puc_249525","l10n_co_group_2495","True","249525","ICUI","","False","liability_current","","","ICUI",""
"co_puc_250500","l10n_co_group_2505","True","250500","Wages payable","","False","liability_current","","","Salarios Por Pagar",""
"co_puc_251000","l10n_co_group_2510","True","251000","Consolidated layoffs","","False","liability_current","","","Cesantias Consolidadas",""
"co_puc_251500","l10n_co_group_2515","True","251500","Interest on severance pay","","False","liability_current","","","Intereses Sobre Cesantias",""
"co_puc_252000","l10n_co_group_2520","True","252000","Service bonus","","False","liability_current","","","Prima De Servicios",""
"co_puc_252500","l10n_co_group_2525","True","252500","Consolidated vacations","","False","liability_current","","","Vacaciones Consolidadas",""
"co_puc_253000","l10n_co_group_2530","True","253000","Extralegal benefits","","False","liability_current","","","Prestaciones Extralegales",""
"co_puc_253200","l10n_co_group_2532","True","253200","Payable pensions","","False","liability_current","","","Pensiones Por Pagar",""
"co_puc_253500","l10n_co_group_2535","True","253500","Retirement pensions and installments","","False","liability_current","","","Cuotas Partes Pensiones De Jubilacion",""
"co_puc_254000","l10n_co_group_2540","True","254000","Labor indemnities","","False","liability_current","","","Indemnizaciones Laborales",""
"co_puc_260500","l10n_co_group_2605","True","260500","For costs and expenses","","False","liability_non_current","","","Para Costos Y Gastos",""
"co_puc_261000","l10n_co_group_2610","True","261000","For laboral obligations","","False","liability_non_current","","","Para Obligaciones Laborales",""
"co_puc_261500","l10n_co_group_2615","True","261500","For fiscal obligations","","False","liability_non_current","","","Para Obligaciones Fiscales",""
"co_puc_262000","l10n_co_group_2620","True","262000","For retirement pensions","","False","liability_non_current","","","Pensiones De Jubilacion",""
"co_puc_262500","l10n_co_group_2625","True","262500","For urban planning works","","False","liability_non_current","","","Para Obras De Urbanismo",""
"co_puc_263000","l10n_co_group_2630","True","263000","For maintenance and repair","","False","liability_non_current","","","Para Mantenimiento Y Reparaciones",""
"co_puc_263500","l10n_co_group_2635","True","263500","For contingencies","","False","liability_non_current","","","Para Contingencias",""
"co_puc_264000","l10n_co_group_2640","True","264000","For collateral obligations","","False","liability_non_current","","","Para Obligaciones De Garantias",""
"co_puc_269500","l10n_co_group_2695","True","269500","Other provisions","","False","liability_non_current","","","Provisiones Diversas",""
"co_puc_270500","l10n_co_group_2705","True","270500","Income received in advance","","False","liability_non_current","","","Ingresos Recibidos Por Anticipado",""
"co_puc_271000","l10n_co_group_2710","True","271000","Payments","","False","liability_non_current","","","Abonos Diferidos",""
"co_puc_271500","l10n_co_group_2715","True","271500","Profit on installment sales","","False","liability_non_current","","","Utilidad Diferida En Ventas A Plazos",""
"co_puc_272500","l10n_co_group_2725","True","272500","Taxes","","False","liability_non_current","","","Impuestos Diferidos",""
"co_puc_280500","l10n_co_group_2805","True","280500","Received advances","","False","liability_current","","","Anticipos Y Avances Recibidos",""
"co_puc_281000","l10n_co_group_2810","True","281000","Received deposits","","False","liability_current","","","Depositos Recibidos",""
"co_puc_281500","l10n_co_group_2815","True","281500","Income received from third parties","","False","liability_current","","","Ingresos Recibidos Para Terceros",""
"co_puc_282000","l10n_co_group_2820","True","282000","Jointly operated accounts","","False","liability_current","","","Cuentas De Operacion Conjunta",""
"co_puc_282500","l10n_co_group_2825","True","282500","Withholding on contracts with third parties","","False","liability_current","","","Retenciones A Terceros Sobre Contratos",""
"co_puc_283000","l10n_co_group_2830","True","283000","Judicial liens","","False","liability_non_current","","","Embargos Judiciales",""
"co_puc_283500","l10n_co_group_2835","True","283500","System creditors","","False","liability_non_current","","","Acreedores Del Sistema",""
"co_puc_284000","l10n_co_group_2840","True","284000","Participation accounts","","False","liability_non_current","","","Cuentas En Participacion",""
"co_puc_289500","l10n_co_group_2895","True","289500","Others","","False","liability_non_current","","","Otras Inversiones",""
"co_puc_290500","l10n_co_group_2905","True","290500","Outstanding bonds","","False","liability_non_current","","","Bonos En Circulacion",""
"co_puc_291000","l10n_co_group_2910","True","291000","Bonds obligatorily convertible into actions","","False","liability_non_current","","","Bonos Obligatoriamente Convertibles En Acciones",""
"co_puc_291500","l10n_co_group_2915","True","291500","Commercial papers","","False","liability_non_current","","","Papeles Comerciales",""
"co_puc_292000","l10n_co_group_2920","True","292000","Pension bonds","","False","liability_non_current","","","Bonos pensionales",""
"co_puc_292500","l10n_co_group_2925","True","292500","Pension titles","","False","liability_non_current","","","Títulos pensionales",""
"co_puc_310500","l10n_co_group_3105","True","310500","Subscribed and paid-in capital","","False","equity","","","Capital Suscrito Y Pagado",""
"co_puc_311500","l10n_co_group_3115","True","311500","Social contributions","","False","equity","","","Aportes Sociales",""
"co_puc_312000","l10n_co_group_3120","True","312000","Assigned capital","","False","equity","","","Capital Asignado",""
"co_puc_312500","l10n_co_group_3125","True","312500","Supplementary investment to allocated capital","","False","equity","","","Inversion Suplementaria Al Capital Asignado",""
"co_puc_313000","l10n_co_group_3130","True","313000","Equity of individuals","","False","equity","","","Capital De Personas Naturales",""
"co_puc_313500","l10n_co_group_3135","True","313500","State Contributions","","False","equity","","","Aportes Del Estado",""
"co_puc_314000","l10n_co_group_3140","True","314000","Social Fund","","False","equity","","","Fondo Social",""
"co_puc_320500","l10n_co_group_3205","True","320500","Premium on placement of shares, quotas or parts of capital stock","","False","equity","","","Prima En Colocacion De Acciones, Cuotas O Partes De Interes",""
"co_puc_321000","l10n_co_group_3210","True","321000","Donations","","False","equity","","","Donaciones",""
"co_puc_321500","l10n_co_group_3215","True","321500","Goodwill","","False","equity","","","Credito Mercantil",""
"co_puc_322000","l10n_co_group_3220","True","322000","Know how","","False","equity","","","Know How",""
"co_puc_322500","l10n_co_group_3225","True","322500","Equity method surplus","","False","equity","","","Superávit método de participación",""
"co_puc_330500","l10n_co_group_3305","True","330500","Mandatory reserves","","False","equity","","","Reservas Obligatorias",""
"co_puc_331000","l10n_co_group_3310","True","331000","Statutory reserves","","False","equity","","","Reservas Estatutarias",""
"co_puc_331500","l10n_co_group_3315","True","331500","Occasional reserves","","False","equity","","","Reservas Ocasionales",""
"co_puc_341000","l10n_co_group_3410","True","341000","Fiscal consolidation","","False","equity","","","Saneamiento Fiscal",""
"co_puc_350500","l10n_co_group_3505","True","350500","Dividends declared in shares","","False","equity","","","Dividendos Decretados En Acciones",""
"co_puc_351000","l10n_co_group_3510","True","351000","Participations declared in shares or equity interests","","False","equity","","","Participaciones Decretadas En Cuotas O Partes De Interes Social",""
"co_puc_360500","l10n_co_group_3605","True","360500","Results for the year – Profit","","False","equity","","","Utilidad Del Ejercicio",""
"co_puc_361000","l10n_co_group_3610","True","361000","Results for the year – Loss","","False","equity","","","Perdida Del Ejercicio",""
"co_puc_370500","l10n_co_group_3705","True","370500","Retained earnings","","False","equity","","","Utilidades O Excedentes Acumulados",""
"co_puc_371000","l10n_co_group_3710","True","371000","Accumulated losses","","False","equity","","","Perdidas Acumuladas",""
"co_puc_380500","l10n_co_group_3805","True","380500","Of investments","","False","equity","","","De Inversiones",""
"co_puc_381000","l10n_co_group_3810","True","381000","Of property, plant and equipment","","False","equity","","","De Propiedades Planta Y Equipo",""
"co_puc_389500","l10n_co_group_3895","True","389500","Of other assets","","False","equity","","","De Otros Activos",""
"co_puc_410500","l10n_co_group_4105","True","410500","Agriculture, livestock, hunting and silviculture","","False","income","","","Agricultura, Ganaderia, Caza Y Silvicultura",""
"co_puc_411000","l10n_co_group_4110","True","411000","Fishing","","False","income","","","Pesca",""
"co_puc_411500","l10n_co_group_4115","True","411500","Mining and quarrying","","False","income","","","Explotacion De Minas Y Canteras",""
"co_puc_412000","l10n_co_group_4120","True","412000","Manufacturing industries","","False","income","","","Industrias Manufactureras",""
"co_puc_412500","l10n_co_group_4125","True","412500","Electricity, gas and water supply","","False","income","","","Suministro De Electricidad, Gas Y Agua",""
"co_puc_413000","l10n_co_group_4130","True","413000","Construction","","False","income","","","Construccion",""
"co_puc_413500","l10n_co_group_4135","True","413500","Wholesale and retail trade","","False","income","","","Comercio Al Por Mayor Y Al Por Menor",""
"co_puc_414000","l10n_co_group_4140","True","414000","Hotels and restaurants","","False","income","","","Hoteles Y Restaurantes",""
"co_puc_414500","l10n_co_group_4145","True","414500","Transportation, warehousing and communications","","False","income","","","Transporte, Almacenamiento Y Comunicaciones",""
"co_puc_415000","l10n_co_group_4150","True","415000","Financial activity","","False","income","","","Actividad Financiera",""
"co_puc_415500","l10n_co_group_4155","True","415500","Real estate, business and rental activities","","False","income","","","Actividades Inmobiliarias, Empresariales Y De Alquiler",""
"co_puc_416000","l10n_co_group_4160","True","416000","Education","","False","income","","","Enseñanza",""
"co_puc_416500","l10n_co_group_4165","True","416500","Health and social services","","False","income","","","Servicios Sociales Y De Salud",""
"co_puc_417000","l10n_co_group_4170","True","417000","Other community, social and personal service activities","","False","income","","","Otras Actividades De Servicios Comunitarios, Sociales Y Personales",""
"co_puc_417500","l10n_co_group_4175","True","417500","Returns on sales (DB)","","False","income","","","Devoluciones, Rebajas Y Descuentos En Ventas (DB)",""
"co_puc_420500","l10n_co_group_4205","True","420500","Other sales","","False","income","","","Otras Ventas",""
"co_puc_421000","l10n_co_group_4210","True","421000","Financial","","False","income","","","Financieros",""
"co_puc_421005","l10n_co_group_4210","True","421005","Currency Exchange Gain","","False","income","","","Intereses",""
"co_puc_421040","l10n_co_group_4210","True","421040","Conditional trade discounts","","False","income","","","Financieros",""
"co_puc_421500","l10n_co_group_4215","True","421500","Dividends and participations","","False","income","","","Dividendos Y Participaciones",""
"co_puc_421800","l10n_co_group_4218","True","421800","Income equity method","","False","income","","","Ingresos método de participación",""
"co_puc_422000","l10n_co_group_4220","True","422000","Leases","","False","income","","","Arrendamientos",""
"co_puc_422500","l10n_co_group_4225","True","422500","Commissions","","False","income","","","Comisiones",""
"co_puc_423000","l10n_co_group_4230","True","423000","Fees","","False","income","","","Cuotas Por Devolver",""
"co_puc_423500","l10n_co_group_4235","True","423500","Services","","False","income","","","Servicios",""
"co_puc_424000","l10n_co_group_4240","True","424000","Gain on sale of investments","","False","income","","","Utilidad En Venta De Inversiones",""
"co_puc_424500","l10n_co_group_4245","True","424500","Gain on sale of property, plant and equipment","","False","income","","","Utilidad En Venta De Propiedades Planta Y Equipo",""
"co_puc_424800","l10n_co_group_4248","True","424800","Gain on sale of other assets","","False","income","","","Utilidad En Venta De Otros Bienes",""
"co_puc_425000","l10n_co_group_4250","True","425000","Recoveries","","False","income","","","Recuperaciones",""
"co_puc_425500","l10n_co_group_4255","True","425500","Indemnifications","","False","income","","","Indemnizaciones",""
"co_puc_426000","l10n_co_group_4260","True","426000","Concession participations","","False","income","","","Participaciones En Concesiones",""
"co_puc_426500","l10n_co_group_4265","True","426500","Revenues from prior years","","False","income","","","Ingresos De Ejercicios Anteriores",""
"co_puc_427500","l10n_co_group_4275","True","427500","Returns on other sales (DB)","","False","income","","","Devoluciones, Rebajas Y Descuentos En Otras Ventas (DB)",""
"co_puc_428000","l10n_co_group_42","True","428000","Cash Difference Gain","","False","income","","","Ganancia por diferencia de efectivo",""
"co_puc_429500","l10n_co_group_4295","True","429500","Others","","False","income","","","Otras Inversiones",""
"co_puc_510500","l10n_co_group_5105","True","510500","Personnel expenses","","False","expense","","","Gastos De Personal",""
"co_puc_510506","l10n_co_group_5105","True","510506","Salaries","Compensation costs for employees and manual workers employed by the company","False","expense","l10n_co_tax_7","","Sueldos","Costos de compensación para empleados y trabajadores manuales contratados por la empresa"
"co_puc_510563","l10n_co_group_5105","True","510563","Staff training","Training fees not including food and drinks","False","expense","l10n_co_tax_6,l10n_co_tax_23","","Capacitación al personal","Gastos de capacitación (sin incluir alimentos ni bebidas)"
"co_puc_510569","l10n_co_group_5105","True","510569","Contributions to health promoting entities (EPS)","All fees related to pension plans and social security contributions","False","expense","l10n_co_tax_7","","Aportes a entidades promotoras de salud, EPS","Todos los aportes relacionados con planes de pensión y contribuciones a la seguridad social"
"co_puc_511000","l10n_co_group_5110","True","511000","Fees","","False","expense","","","Cuotas Por Devolver",""
"co_puc_511010","l10n_co_group_5110","True","511010","Statutory audit","Bills from your accountant or accounting firm","False","expense","l10n_co_tax_6,l10n_co_tax_23","","Revisoría fiscal","Facturas de su contador o firma contable"
"co_puc_511015","l10n_co_group_5110","True","511015","External audit","Compensation and fees paid to other parties","False","expense","l10n_co_tax_6,l10n_co_tax_23","","Auditoría externa","Honorarios y compensaciones pagadas a otras partes"
"co_puc_511025","l10n_co_group_5110","True","511025","Legal consulting","Bills from lawyers, fees paid to the justice system","False","expense","l10n_co_tax_6,l10n_co_tax_23","","Asesoría jurídica","Facturas de abogados, honorarios pagados al sistema judicial"
"co_puc_511035","l10n_co_group_5110","True","511035","Technical consulting","Compensation and fees with other partners that act as subcontractors or consultants for your activity","False","expense","l10n_co_tax_6,l10n_co_tax_23","","Asesoría técnica","Honorarios y compensaciones con otros socios que actúan como subcontratistas o consultores de su actividad"
"co_puc_511500","l10n_co_group_5115","True","511500","Taxes","","False","expense","","","Impuestos Diferidos",""
"co_puc_512000","l10n_co_group_5120","True","512000","Leases","","False","expense","","","Arrendamientos",""
"co_puc_512500","l10n_co_group_5125","True","512500","Contributions and affiliations","","False","expense","","","Contribuciones Y Afiliaciones",""
"co_puc_513000","l10n_co_group_5130","True","513000","Insurance","","False","expense","","","Seguros",""
"co_puc_513010","l10n_co_group_5130","True","513010","Compliance","Insurance against legal costs incurred in the context of your activity","False","expense","l10n_co_tax_6","","Cumplimiento","Seguro contra gastos legales incurridos en el contexto de su actividad"
"co_puc_513025","l10n_co_group_5130","True","513025","Fire insurance","Fees related to insurance to protect your property (building and content) against fire or other natural catastrophies","False","expense","l10n_co_tax_6","","Incendio","Primas relacionadas con seguros que protegen su propiedad (edificio y contenido) contra incendios u otras catástrofes naturales"
"co_puc_513060","l10n_co_group_5130","True","513060","Civil and non-contractual liability","Insurance for damage caused to third parties","False","expense","l10n_co_tax_6","","Responsabilidad civil y extracontractual","Seguro por daños causados a terceros"
"co_puc_513500","l10n_co_group_5135","True","513500","Services","","False","expense","","","Servicios",""
"co_puc_513505","l10n_co_group_5135","True","513505","Cleaning and security","Services related to the maintenance of your worplace, like repair or cleaning fees","False","expense","l10n_co_tax_1,l10n_co_tax_26","","Aseo y vigilancia","Servicios relacionados con el mantenimiento del lugar de trabajo, como reparaciones o limpieza"
"co_puc_513510","l10n_co_group_5135","True","513510","Temporary services","All expenses made for your office or workplace that are not material goods or are temporal","False","expense","l10n_co_tax_1,l10n_co_tax_23","","Temporales","Todos los gastos realizados en su oficina o lugar de trabajo que no sean bienes materiales o sean temporales"
"co_puc_513525","l10n_co_group_5135","True","513525","Water supply and sewage","Bills from your water and sewage suppliers","False","expense","l10n_co_tax_7","","Acueducto y alcantarillado","Facturas de sus proveedores de agua y alcantarillado"
"co_puc_513530","l10n_co_group_5135","True","513530","Electric power","Bills from your energy suppliers","False","expense","l10n_co_tax_1","","Energía eléctrica","Facturas de sus proveedores de energía"
"co_puc_513535","l10n_co_group_5135","True","513535","Telephone","Internet or phone bills incurred","False","expense","l10n_co_tax_1,l10n_co_tax_23","","Teléfono","Facturas de internet o telefonía"
"co_puc_514000","l10n_co_group_5140","True","514000","Legal expenses","","False","expense","","","Gastos Legales",""
"co_puc_514020","l10n_co_group_5140","True","514020","Customs fees","Customs fees incurred while importing goods from outside of the European Union","False","expense","l10n_co_tax_5","","Aduaneros","Gastos de aduana incurridos al importar bienes desde fuera de la Unión Europea"
"co_puc_514500","l10n_co_group_5145","True","514500","Maintenance and repairs","","False","expense","","","Mantenimiento Y Reparaciones",""
