"id","chart_template_id/id","name","code_prefix_start"
"account_subgroup_resultado_de_ejercicios_anteriores","l10n_mx.mx_coa","Resultado de ejercicios anteriores","304"
"account_subgroup_utilidad_de_ejercicios_anteriores","l10n_mx.mx_coa","Utilidad de ejercicios anteriores","304.01"
"account_subgroup_pérdida_de_ejercicios_anteriores","l10n_mx.mx_coa","Pérdida de ejercicios anteriores","304.02"
"account_subgroup_resultado_integral_de_ejercicios_anteriores","l10n_mx.mx_coa","Resultado integral de ejercicios anteriores","304.03"
"account_subgroup_déficit_o_remanente_de_ejercicio_anteriores","l10n_mx.mx_coa","Déficit o remanente de ejercicio anteriores","304.04"
"account_subgroup_resultado_del_ejercicio","l10n_mx.mx_coa","Resultado del ejercicio","305"
"account_subgroup_utilidad_del_ejercicio","l10n_mx.mx_coa","Utilidad del ejercicio","305.01"
"account_subgroup_pérdida_del_ejercicio","l10n_mx.mx_coa","Pérdida del ejercicio","305.02"
"account_subgroup_resultado_integral","l10n_mx.mx_coa","Resultado integral","305.03"
"account_subgroup_otras_cuentas_de_capital","l10n_mx.mx_coa","Otras cuentas de capital","306"
"account_subgroup_otras_cuentas_de_capital_1","l10n_mx.mx_coa","Otras cuentas de capital","306.01"
"account_group_ingresos","l10n_mx.mx_coa","Ingresos","4"
"account_subgroup_ingresos","l10n_mx.mx_coa","Ingresos","401"
"account_subgroup_ventas_y/o_servicios_gravados_a_la_tasa_general","l10n_mx.mx_coa","Ventas y/o servicios gravados a la tasa general","401.01"
"account_subgroup_ventas_y/o_servicios_gravados_a_la_tasa_general_de_contado","l10n_mx.mx_coa","Ventas y/o servicios gravados a la tasa general de contado","401.02"
"account_subgroup_ventas_y/o_servicios_gravados_a_la_tasa_general_a_crédito","l10n_mx.mx_coa","Ventas y/o servicios gravados a la tasa general a crédito","401.03"
"account_subgroup_ventas_y/o_servicios_gravados_al_0%","l10n_mx.mx_coa","Ventas y/o servicios gravados al 0%","401.04"
"account_subgroup_ventas_y/o_servicios_gravados_al_0%_de_contado","l10n_mx.mx_coa","Ventas y/o servicios gravados al 0% de contado","401.05"
"account_subgroup_ventas_y/o_servicios_gravados_al_0%_a_crédito","l10n_mx.mx_coa","Ventas y/o servicios gravados al 0% a crédito","401.06"
"account_subgroup_ventas_y/o_servicios_exentos","l10n_mx.mx_coa","Ventas y/o servicios exentos","401.07"
"account_subgroup_ventas_y/o_servicios_exentos_de_contado","l10n_mx.mx_coa","Ventas y/o servicios exentos de contado","401.08"
"account_subgroup_ventas_y/o_servicios_exentos_a_crédito","l10n_mx.mx_coa","Ventas y/o servicios exentos a crédito","401.09"
"account_subgroup_ventas_y/o_servicios_gravados_a_la_tasa_general_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios gravados a la tasa general nacionales partes relacionadas","401.10"
"account_subgroup_ventas_y/o_servicios_gravados_a_la_tasa_general_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios gravados a la tasa general extranjeros partes relacionadas","401.11"
"account_subgroup_ventas_y/o_servicios_gravados_al_0%_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios gravados al 0% nacionales partes relacionadas","401.12"
"account_subgroup_ventas_y/o_servicios_gravados_al_0%_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios gravados al 0% extranjeros partes relacionadas","401.13"
"account_subgroup_ventas_y/o_servicios_exentos_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios exentos nacionales partes relacionadas","401.14"
"account_subgroup_ventas_y/o_servicios_exentos_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ventas y/o servicios exentos extranjeros partes relacionadas","401.15"
"account_subgroup_ingresos_por_servicios_administrativos","l10n_mx.mx_coa","Ingresos por servicios administrativos","401.16"
"account_subgroup_ingresos_por_servicios_administrativos_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ingresos por servicios administrativos nacionales partes relacionadas","401.17"
"account_subgroup_ingresos_por_servicios_administrativos_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ingresos por servicios administrativos extranjeros partes relacionadas","401.18"
"account_subgroup_ingresos_por_servicios_profesionales","l10n_mx.mx_coa","Ingresos por servicios profesionales","401.19"
"account_subgroup_ingresos_por_servicios_profesionales_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ingresos por servicios profesionales nacionales partes relacionadas","401.20"
"account_subgroup_ingresos_por_servicios_profesionales_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ingresos por servicios profesionales extranjeros partes relacionadas","401.21"
"account_subgroup_ingresos_por_arrendamiento","l10n_mx.mx_coa","Ingresos por arrendamiento","401.22"
"account_subgroup_ingresos_por_arrendamiento_nacionales_partes_relacionadas","l10n_mx.mx_coa","Ingresos por arrendamiento nacionales partes relacionadas","401.23"
"account_subgroup_ingresos_por_arrendamiento_extranjeros_partes_relacionadas","l10n_mx.mx_coa","Ingresos por arrendamiento extranjeros partes relacionadas","401.24"
"account_subgroup_ingresos_por_exportación","l10n_mx.mx_coa","Ingresos por exportación","401.25"
"account_subgroup_ingresos_por_comisiones","l10n_mx.mx_coa","Ingresos por comisiones","401.26"
"account_subgroup_ingresos_por_maquila","l10n_mx.mx_coa","Ingresos por maquila","401.27"
"account_subgroup_ingresos_por_coordinados","l10n_mx.mx_coa","Ingresos por coordinados","401.28"
"account_subgroup_ingresos_por_regalías","l10n_mx.mx_coa","Ingresos por regalías","401.29"
"account_subgroup_ingresos_por_asistencia_técnica","l10n_mx.mx_coa","Ingresos por asistencia técnica","401.30"
"account_subgroup_ingresos_por_donativos","l10n_mx.mx_coa","Ingresos por donativos","401.31"
"account_subgroup_ingresos_por_intereses_(actividad_propia)","l10n_mx.mx_coa","Ingresos por intereses (actividad propia)","401.32"
"account_subgroup_ingresos_de_copropiedad","l10n_mx.mx_coa","Ingresos de copropiedad","401.33"
"account_subgroup_ingresos_por_fideicomisos","l10n_mx.mx_coa","Ingresos por fideicomisos","401.34"
"account_subgroup_ingresos_por_factoraje_financiero","l10n_mx.mx_coa","Ingresos por factoraje financiero","401.35"
"account_subgroup_ingresos_por_arrendamiento_financiero","l10n_mx.mx_coa","Ingresos por arrendamiento financiero","401.36"
"account_subgroup_ingresos_de_extranjeros_con_establecimiento_en_el_país","l10n_mx.mx_coa","Ingresos de extranjeros con establecimiento en el país","401.37"
"account_subgroup_otros_ingresos_propios","l10n_mx.mx_coa","Otros ingresos propios","401.38"
"account_subgroup_ventas_y/o_servicios_gravados_realizados_en_zona_fronteriza_norte","l10n_mx.mx_coa","Ventas y/o servicios gravados realizados en zona fronteriza norte","401.39"
"account_subgroup_ventas_y/o_servicios_gravados_realizados_en_zona_fronteriza_norte_de_contado","l10n_mx.mx_coa","Ventas y/o servicios gravados realizados en zona fronteriza norte de contado","401.40"
"account_subgroup_ventas_y/o_servicios_gravados_realizados_en_zona_fronteriza_norte_a_crédito","l10n_mx.mx_coa","Ventas y/o servicios gravados realizados en zona fronteriza norte a crédito","401.41"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_ingresos","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre ingresos","402"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_ventas_y/o_servicios_a_la_tasa_general","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre ventas y/o servicios a la tasa general","402.01"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_ventas_y/o_servicios_al_0%","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre ventas y/o servicios al 0%","402.02"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_ventas_y/o_servicios_exentos","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre ventas y/o servicios exentos","402.03"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_de_otros_ingresos","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones de otros ingresos","402.04"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_ventas_y/o_servicios_en_zona_fronteriza_norte","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre ventas y/o servicios en zona fronteriza norte","402.05"
"account_subgroup_otros_ingresos","l10n_mx.mx_coa","Otros ingresos","403"
"account_subgroup_otros_ingresos_1","l10n_mx.mx_coa","Otros Ingresos","403.01"
"account_subgroup_otros_ingresos_nacionales_parte_relacionada","l10n_mx.mx_coa","Otros ingresos nacionales parte relacionada","403.02"
"account_subgroup_otros_ingresos_extranjeros_parte_relacionada","l10n_mx.mx_coa","Otros ingresos extranjeros parte relacionada","403.03"
"account_subgroup_ingresos_por_operaciones_discontinuas","l10n_mx.mx_coa","Ingresos por operaciones discontinuas","403.04"
"account_subgroup_ingresos_por_condonación_de_adeudo","l10n_mx.mx_coa","Ingresos por condonación de adeudo","403.05"
"account_group_costos","l10n_mx.mx_coa","Costos","5"
"account_subgroup_costo_de_venta_y/o_servicio","l10n_mx.mx_coa","Costo de venta y/o servicio","501"
"account_subgroup_costo_de_venta","l10n_mx.mx_coa","Costo de venta","501.01"
"account_subgroup_costo_de_servicios_(mano_de_obra)","l10n_mx.mx_coa","Costo de servicios (Mano de obra)","501.02"
"account_subgroup_materia_prima_directa_utilizada_para_la_producción","l10n_mx.mx_coa","Materia prima directa utilizada para la producción","501.03"
"account_subgroup_materia_prima_consumida_en_el_proceso_productivo","l10n_mx.mx_coa","Materia prima consumida en el proceso productivo","501.04"
"account_subgroup_mano_de_obra_directa_consumida","l10n_mx.mx_coa","Mano de obra directa consumida","501.05"
"account_subgroup_mano_de_obra_directa","l10n_mx.mx_coa","Mano de obra directa","501.06"
"account_subgroup_cargos_indirectos_de_producción","l10n_mx.mx_coa","Cargos indirectos de producción","501.07"
"account_subgroup_otros_conceptos_de_costo","l10n_mx.mx_coa","Otros conceptos de costo","501.08"
"account_subgroup_compras","l10n_mx.mx_coa","Compras","502"
"account_subgroup_compras_nacionales","l10n_mx.mx_coa","Compras nacionales","502.01"
"account_subgroup_compras_nacionales_parte_relacionada","l10n_mx.mx_coa","Compras nacionales parte relacionada","502.02"
"account_subgroup_compras_de_importación","l10n_mx.mx_coa","Compras de Importación","502.03"
"account_subgroup_compras_de_importación_partes_relacionadas","l10n_mx.mx_coa","Compras de Importación partes relacionadas","502.04"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_compras","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre compras","503"
"account_subgroup_devoluciones,_descuentos_o_bonificaciones_sobre_compras_1","l10n_mx.mx_coa","Devoluciones, descuentos o bonificaciones sobre compras","503.01"
"account_subgroup_otras_cuentas_de_costos","l10n_mx.mx_coa","Otras cuentas de costos","504"
"account_subgroup_gastos_indirectos_de_fabricación","l10n_mx.mx_coa","Gastos indirectos de fabricación","504.01"
"account_subgroup_gastos_indirectos_de_fabricación_de_partes_relacionadas_nacionales","l10n_mx.mx_coa","Gastos indirectos de fabricación de partes relacionadas nacionales","504.02"
"account_subgroup_gastos_indirectos_de_fabricación_de_partes_relacionadas_extranjeras","l10n_mx.mx_coa","Gastos indirectos de fabricación de partes relacionadas extranjeras","504.03"
"account_subgroup_otras_cuentas_de_costos_incurridos","l10n_mx.mx_coa","Otras cuentas de costos incurridos","504.04"
"account_subgroup_otras_cuentas_de_costos_incurridos_con_partes_relacionadas_nacionales","l10n_mx.mx_coa","Otras cuentas de costos incurridos con partes relacionadas nacionales","504.05"
"account_subgroup_otras_cuentas_de_costos_incurridos_con_partes_relacionadas_extranjeras","l10n_mx.mx_coa","Otras cuentas de costos incurridos con partes relacionadas extranjeras","504.06"
"account_subgroup_depreciación_de_edificios","l10n_mx.mx_coa","Depreciación de edificios","504.07"
"account_subgroup_depreciación_de_maquinaria_y_equipo","l10n_mx.mx_coa","Depreciación de maquinaria y equipo","504.08"
"account_subgroup_depreciación_de_automóviles,_autobuses,_camiones_de_carga,_tractocamiones,_montacargas_y_remolques","l10n_mx.mx_coa","Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques","504.09"
"account_subgroup_depreciación_de_mobiliario_y_equipo_de_oficina","l10n_mx.mx_coa","Depreciación de mobiliario y equipo de oficina","504.10"
"account_subgroup_depreciación_de_equipo_de_cómputo","l10n_mx.mx_coa","Depreciación de equipo de cómputo","504.11"
"account_subgroup_depreciación_de_equipo_de_comunicación","l10n_mx.mx_coa","Depreciación de equipo de comunicación","504.12"
"account_subgroup_depreciación_de_activos_biológicos,_vegetales_y_semovientes","l10n_mx.mx_coa","Depreciación de activos biológicos, vegetales y semovientes","504.13"
"account_subgroup_depreciación_de_otros_activos_fijos","l10n_mx.mx_coa","Depreciación de otros activos fijos","504.14"
"account_subgroup_depreciación_de_ferrocarriles","l10n_mx.mx_coa","Depreciación de ferrocarriles","504.15"
"account_subgroup_depreciación_de_embarcaciones","l10n_mx.mx_coa","Depreciación de embarcaciones","504.16"
"account_subgroup_depreciación_de_aviones","l10n_mx.mx_coa","Depreciación de aviones","504.17"
"account_subgroup_depreciación_de_troqueles,_moldes,_matrices_y_herramental","l10n_mx.mx_coa","Depreciación de troqueles, moldes, matrices y herramental","504.18"
"account_subgroup_depreciación_de_equipo_de_comunicaciones_telefónicas","l10n_mx.mx_coa","Depreciación de equipo de comunicaciones telefónicas","504.19"
"account_subgroup_depreciación_de_equipo_de_comunicación_satelital","l10n_mx.mx_coa","Depreciación de equipo de comunicación satelital","504.20"
"account_subgroup_depreciación_de_equipo_de_adaptaciones_para_personas_con_capacidades_diferentes","l10n_mx.mx_coa","Depreciación de equipo de adaptaciones para personas con capacidades diferentes","504.21"
"account_subgroup_depreciación_de_maquinaria_y_equipo_de_generación_de_energía_de_fuentes_renovables_o_de_sistemas_de_cogeneración_de_electricidad_eficiente","l10n_mx.mx_coa","Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente","504.22"
"account_subgroup_depreciación_de_adaptaciones_y_mejoras","l10n_mx.mx_coa","Depreciación de adaptaciones y mejoras","504.23"
"account_subgroup_depreciación_de_otra_maquinaria_y_equipo","l10n_mx.mx_coa","Depreciación de otra maquinaria y equipo","504.24"
"account_subgroup_otras_cuentas_de_costos_1","l10n_mx.mx_coa","Otras cuentas de costos","504.25"
"account_subgroup_costo_de_activo_fijo","l10n_mx.mx_coa","Costo de activo fijo","505"
"account_subgroup_costo_por_venta_de_activo_fijo","l10n_mx.mx_coa","Costo por venta de activo fijo","505.01"
"account_subgroup_costo_por_baja_de_activo_fijo","l10n_mx.mx_coa","Costo por baja de activo fijo","505.02"
"account_group_gastos","l10n_mx.mx_coa","Gastos","6"
"account_subgroup_gastos_generales","l10n_mx.mx_coa","Gastos generales","601"
"account_subgroup_sueldos_y_salarios","l10n_mx.mx_coa","Sueldos y salarios","601.01"
"account_subgroup_compensaciones","l10n_mx.mx_coa","Compensaciones","601.02"
"account_subgroup_tiempos_extras","l10n_mx.mx_coa","Tiempos extras","601.03"
"account_subgroup_premios_de_asistencia","l10n_mx.mx_coa","Premios de asistencia","601.04"
"account_subgroup_premios_de_puntualidad","l10n_mx.mx_coa","Premios de puntualidad","601.05"
"account_subgroup_vacaciones","l10n_mx.mx_coa","Vacaciones","601.06"
"account_subgroup_prima_vacacional","l10n_mx.mx_coa","Prima vacacional","601.07"
"account_subgroup_prima_dominical","l10n_mx.mx_coa","Prima dominical","601.08"
"account_subgroup_días_festivos","l10n_mx.mx_coa","Días festivos","601.09"
"account_subgroup_gratificaciones","l10n_mx.mx_coa","Gratificaciones","601.10"
"account_subgroup_primas_de_antigüedad","l10n_mx.mx_coa","Primas de antigüedad","601.11"
"account_subgroup_aguinaldo","l10n_mx.mx_coa","Aguinaldo","601.12"
"account_subgroup_indemnizaciones","l10n_mx.mx_coa","Indemnizaciones","601.13"
"account_subgroup_destajo","l10n_mx.mx_coa","Destajo","601.14"
"account_subgroup_despensa","l10n_mx.mx_coa","Despensa","601.15"
"account_subgroup_transporte","l10n_mx.mx_coa","Transporte","601.16"
"account_subgroup_servicio_médico","l10n_mx.mx_coa","Servicio médico","601.17"
"account_subgroup_ayuda_en_gastos_funerarios","l10n_mx.mx_coa","Ayuda en gastos funerarios","601.18"
"account_subgroup_fondo_de_ahorro","l10n_mx.mx_coa","Fondo de ahorro","601.19"
"account_subgroup_cuotas_sindicales","l10n_mx.mx_coa","Cuotas sindicales","601.20"
"account_subgroup_ptu","l10n_mx.mx_coa","PTU","601.21"
"account_subgroup_estímulo_al_personal","l10n_mx.mx_coa","Estímulo al personal","601.22"
"account_subgroup_previsión_social","l10n_mx.mx_coa","Previsión social","601.23"
"account_subgroup_aportaciones_para_el_plan_de_jubilación","l10n_mx.mx_coa","Aportaciones para el plan de jubilación","601.24"
"account_subgroup_otras_prestaciones_al_personal","l10n_mx.mx_coa","Otras prestaciones al personal","601.25"
"account_subgroup_cuotas_al_imss","l10n_mx.mx_coa","Cuotas al IMSS","601.26"
"account_subgroup_aportaciones_al_infonavit","l10n_mx.mx_coa","Aportaciones al infonavit","601.27"
"account_subgroup_aportaciones_al_sar","l10n_mx.mx_coa","Aportaciones al SAR","601.28"
"account_subgroup_impuesto_estatal_sobre_nóminas","l10n_mx.mx_coa","Impuesto estatal sobre nóminas","601.29"
"account_subgroup_otras_aportaciones","l10n_mx.mx_coa","Otras aportaciones","601.30"
"account_subgroup_asimilados_a_salarios","l10n_mx.mx_coa","Asimilados a salarios","601.31"
"account_subgroup_servicios_administrativos","l10n_mx.mx_coa","Servicios administrativos","601.32"
"account_subgroup_servicios_administrativos_partes_relacionadas","l10n_mx.mx_coa","Servicios administrativos partes relacionadas","601.33"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales","601.34"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales partes relacionadas","601.35"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero","601.36"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero partes relacionadas","601.37"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales","601.38"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales partes relacionadas","601.39"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero","601.40"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero partes relacionadas","601.41"
"account_subgroup_honorarios_aduanales_personas_físicas","l10n_mx.mx_coa","Honorarios aduanales personas físicas","601.42"
"account_subgroup_honorarios_aduanales_personas_morales","l10n_mx.mx_coa","Honorarios aduanales personas morales","601.43"
"account_subgroup_honorarios_al_consejo_de_administración","l10n_mx.mx_coa","Honorarios al consejo de administración","601.44"
"account_subgroup_arrendamiento_a_personas_físicas_residentes_nacionales","l10n_mx.mx_coa","Arrendamiento a personas físicas residentes nacionales","601.45"
"account_subgroup_arrendamiento_a_personas_morales_residentes_nacionales","l10n_mx.mx_coa","Arrendamiento a personas morales residentes nacionales","601.46"
"account_subgroup_arrendamiento_a_residentes_del_extranjero","l10n_mx.mx_coa","Arrendamiento a residentes del extranjero","601.47"
"account_subgroup_combustibles_y_lubricantes","l10n_mx.mx_coa","Combustibles y lubricantes","601.48"
"account_subgroup_viáticos_y_gastos_de_viaje","l10n_mx.mx_coa","Viáticos y gastos de viaje","601.49"
"account_subgroup_teléfono,_internet","l10n_mx.mx_coa","Teléfono, internet","601.50"
"account_subgroup_agua","l10n_mx.mx_coa","Agua","601.51"
"account_subgroup_energía_eléctrica","l10n_mx.mx_coa","Energía eléctrica","601.52"
"account_subgroup_vigilancia_y_seguridad","l10n_mx.mx_coa","Vigilancia y seguridad","601.53"
"account_subgroup_limpieza","l10n_mx.mx_coa","Limpieza","601.54"
"account_subgroup_papelería_y_artículos_de_oficina","l10n_mx.mx_coa","Papelería y artículos de oficina","601.55"
"account_subgroup_mantenimiento_y_conservación","l10n_mx.mx_coa","Mantenimiento y conservación","601.56"
"account_subgroup_seguros_y_fianzas","l10n_mx.mx_coa","Seguros y fianzas","601.57"
"account_subgroup_otros_impuestos_y_derechos","l10n_mx.mx_coa","Otros impuestos y derechos","601.58"
"account_subgroup_recargos_fiscales","l10n_mx.mx_coa","Recargos fiscales","601.59"
"account_subgroup_cuotas_y_suscripciones","l10n_mx.mx_coa","Cuotas y suscripciones","601.60"
"account_subgroup_propaganda_y_publicidad","l10n_mx.mx_coa","Propaganda y publicidad","601.61"
"account_subgroup_capacitación_al_personal","l10n_mx.mx_coa","Capacitación al personal","601.62"
"account_subgroup_donativos_y_ayudas","l10n_mx.mx_coa","Donativos y ayudas","601.63"
"account_subgroup_asistencia_técnica","l10n_mx.mx_coa","Asistencia técnica","601.64"
"account_subgroup_regalías_sujetas_a_otros_porcentajes","l10n_mx.mx_coa","Regalías sujetas a otros porcentajes","601.65"
"account_subgroup_regalías_sujetas_al_5%","l10n_mx.mx_coa","Regalías sujetas al 5%","601.66"
"account_subgroup_regalías_sujetas_al_10%","l10n_mx.mx_coa","Regalías sujetas al 10%","601.67"
"account_subgroup_regalías_sujetas_al_15%","l10n_mx.mx_coa","Regalías sujetas al 15%","601.68"
"account_subgroup_regalías_sujetas_al_25%","l10n_mx.mx_coa","Regalías sujetas al 25%","601.69"
"account_subgroup_regalías_sujetas_al_30%","l10n_mx.mx_coa","Regalías sujetas al 30%","601.70"
"account_subgroup_regalías_sin_retención","l10n_mx.mx_coa","Regalías sin retención","601.71"
"account_subgroup_fletes_y_acarreos","l10n_mx.mx_coa","Fletes y acarreos","601.72"
"account_subgroup_gastos_de_importación","l10n_mx.mx_coa","Gastos de importación","601.73"
"account_subgroup_comisiones_sobre_ventas","l10n_mx.mx_coa","Comisiones sobre ventas","601.74"
"account_subgroup_comisiones_por_tarjetas_de_crédito","l10n_mx.mx_coa","Comisiones por tarjetas de crédito","601.75"
"account_subgroup_patentes_y_marcas","l10n_mx.mx_coa","Patentes y marcas","601.76"
"account_subgroup_uniformes","l10n_mx.mx_coa","Uniformes","601.77"
"account_subgroup_prediales","l10n_mx.mx_coa","Prediales","601.78"
"account_subgroup_gastos_generales_de_urbanización","l10n_mx.mx_coa","Gastos generales de urbanización","601.79"
"account_subgroup_gastos_generales_de_construcción","l10n_mx.mx_coa","Gastos generales de construcción","601.80"
"account_subgroup_fletes_del_extranjero","l10n_mx.mx_coa","Fletes del extranjero","601.81"
"account_subgroup_recolección_de_bienes_del_sector_agropecuario_y/o_ganadero","l10n_mx.mx_coa","Recolección de bienes del sector agropecuario y/o ganadero","601.82"
"account_subgroup_gastos_no_deducibles_(sin_requisitos_fiscales)","l10n_mx.mx_coa","Gastos no deducibles (sin requisitos fiscales)","601.83"
"account_subgroup_otros_gastos_generales","l10n_mx.mx_coa","Otros gastos generales","601.84"
"account_subgroup_gastos_de_venta","l10n_mx.mx_coa","Gastos de venta","602"
"account_subgroup_sueldos_y_salarios_1","l10n_mx.mx_coa","Sueldos y salarios","602.01"
"account_subgroup_compensaciones_1","l10n_mx.mx_coa","Compensaciones","602.02"
"account_subgroup_tiempos_extras_1","l10n_mx.mx_coa","Tiempos extras","602.03"
"account_subgroup_premios_de_asistencia_1","l10n_mx.mx_coa","Premios de asistencia","602.04"
"account_subgroup_premios_de_puntualidad_1","l10n_mx.mx_coa","Premios de puntualidad","602.05"
"account_subgroup_vacaciones_1","l10n_mx.mx_coa","Vacaciones","602.06"
"account_subgroup_prima_vacacional_1","l10n_mx.mx_coa","Prima vacacional","602.07"
"account_subgroup_prima_dominical_1","l10n_mx.mx_coa","Prima dominical","602.08"
"account_subgroup_días_festivos_1","l10n_mx.mx_coa","Días festivos","602.09"
"account_subgroup_gratificaciones_1","l10n_mx.mx_coa","Gratificaciones","602.10"
"account_subgroup_primas_de_antigüedad_1","l10n_mx.mx_coa","Primas de antigüedad","602.11"
"account_subgroup_aguinaldo_1","l10n_mx.mx_coa","Aguinaldo","602.12"
"account_subgroup_indemnizaciones_1","l10n_mx.mx_coa","Indemnizaciones","602.13"
"account_subgroup_destajo_1","l10n_mx.mx_coa","Destajo","602.14"
"account_subgroup_despensa_1","l10n_mx.mx_coa","Despensa","602.15"
"account_subgroup_transporte_1","l10n_mx.mx_coa","Transporte","602.16"
"account_subgroup_servicio_médico_1","l10n_mx.mx_coa","Servicio médico","602.17"
"account_subgroup_ayuda_en_gastos_funerarios_1","l10n_mx.mx_coa","Ayuda en gastos funerarios","602.18"
"account_subgroup_fondo_de_ahorro_1","l10n_mx.mx_coa","Fondo de ahorro","602.19"
"account_subgroup_cuotas_sindicales_1","l10n_mx.mx_coa","Cuotas sindicales","602.20"
"account_subgroup_ptu_1","l10n_mx.mx_coa","PTU","602.21"
"account_subgroup_estímulo_al_personal_1","l10n_mx.mx_coa","Estímulo al personal","602.22"
"account_subgroup_previsión_social_1","l10n_mx.mx_coa","Previsión social","602.23"
"account_subgroup_aportaciones_para_el_plan_de_jubilación_1","l10n_mx.mx_coa","Aportaciones para el plan de jubilación","602.24"
"account_subgroup_otras_prestaciones_al_personal_1","l10n_mx.mx_coa","Otras prestaciones al personal","602.25"
"account_subgroup_cuotas_al_imss_1","l10n_mx.mx_coa","Cuotas al IMSS","602.26"
"account_subgroup_aportaciones_al_infonavit_1","l10n_mx.mx_coa","Aportaciones al infonavit","602.27"
"account_subgroup_aportaciones_al_sar_1","l10n_mx.mx_coa","Aportaciones al SAR","602.28"
"account_subgroup_impuesto_estatal_sobre_nóminas_1","l10n_mx.mx_coa","Impuesto estatal sobre nóminas","602.29"
"account_subgroup_otras_aportaciones_1","l10n_mx.mx_coa","Otras aportaciones","602.30"
"account_subgroup_asimilados_a_salarios_1","l10n_mx.mx_coa","Asimilados a salarios","602.31"
"account_subgroup_servicios_administrativos_1","l10n_mx.mx_coa","Servicios administrativos","602.32"
"account_subgroup_servicios_administrativos_partes_relacionadas_1","l10n_mx.mx_coa","Servicios administrativos partes relacionadas","602.33"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_1","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales","602.34"
"account_subgroup_honorarios_a_personas_físicas_residentes_nacionales_partes_relacionadas_1","l10n_mx.mx_coa","Honorarios a personas físicas residentes nacionales partes relacionadas","602.35"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_1","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero","602.36"
"account_subgroup_honorarios_a_personas_físicas_residentes_del_extranjero_partes_relacionadas_1","l10n_mx.mx_coa","Honorarios a personas físicas residentes del extranjero partes relacionadas","602.37"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_1","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales","602.38"
"account_subgroup_honorarios_a_personas_morales_residentes_nacionales_partes_relacionadas_1","l10n_mx.mx_coa","Honorarios a personas morales residentes nacionales partes relacionadas","602.39"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_1","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero","602.40"
"account_subgroup_honorarios_a_personas_morales_residentes_del_extranjero_partes_relacionadas_1","l10n_mx.mx_coa","Honorarios a personas morales residentes del extranjero partes relacionadas","602.41"
