"code","id","parent_id:id","type","user_type:id","name"
"295","kn_gd_295","kn_gd_29","view","account_type_view","DDV OD DANIH PREDUJMOV"
"295000","kn_gd_295000","kn_gd_295","other","account_type_other","DDV OD DANIH PREDUJMOV"
"3","kn_gd_3","kn_gd","view","account_type_view","ZALOGE SUROVIN IN MATERIALA"
"30","kn_gd_30","kn_gd_3","view","account_type_view","OBRAČUN NABAVE SUROVIN IN MATERIALA (TUDI DROBNEGA INVENTARJA IN EMBALAŽE)"
"300","kn_gd_300","kn_gd_30","view","account_type_view","VREDNOST SUROVIN IN MATERIALA PO OBRAČUNIH DOBAVITELJEV"
"300000","kn_gd_300000","kn_gd_300","other","account_type_other","VREDNOST SUROVIN IN MATERIALA PO OBRAČUNIH DOBAVITELJEV"
"301","kn_gd_301","kn_gd_30","view","account_type_view","ODVISNI STROŠKI NABAVE SUROVIN IN MATERIALA"
"301000","kn_gd_301000","kn_gd_301","other","account_type_other","ODVISNI STROŠKI NABAVE SUROVIN IN MATERIALA"
"302","kn_gd_302","kn_gd_30","view","account_type_view","CARINA IN DRUGE UVOZNE DAVŠČINE OD SUROVIN IN MATERIALA"
"302000","kn_gd_302000","kn_gd_302","other","account_type_other","CARINA IN DRUGE UVOZNE DAVŠČINE OD SUROVIN IN MATERIALA"
"303","kn_gd_303","kn_gd_30","view","account_type_view","DDV IN DRUGE DAVŠČINE OD SUROVIN IN MATERIALA"
"303000","kn_gd_303000","kn_gd_303","other","account_type_other","DDV IN DRUGE DAVŠČINE OD SUROVIN IN MATERIALA"
"309","kn_gd_309","kn_gd_30","view","account_type_view","OBRAČUN NABAVE SUROVIN IN MATERIALA"
"309000","kn_gd_309000","kn_gd_309","other","account_type_other","OBRAČUN NABAVE SUROVIN IN MATERIALA"
"31","kn_gd_31","kn_gd_3","view","account_type_view","ZALOGE SUROVIN IN MATERIALA"
"310","kn_gd_310","kn_gd_31","view","account_type_view","ZALOGE SUROVIN IN MATERIALA V SKLADIŠČU"
"310000","kn_gd_310000","kn_gd_310","other","account_type_other","ZALOGE SUROVIN IN MATERIALA V SKLADIŠČU"
"312","kn_gd_312","kn_gd_31","view","account_type_view","ZALOGE SUROVIN IN MATERIALA NA POTI"
"312000","kn_gd_312000","kn_gd_312","other","account_type_other","ZALOGE SUROVIN IN MATERIALA NA POTI"
"316","kn_gd_316","kn_gd_31","view","account_type_view","ZALOGE SUROVIN IN MATERIALA V DODELAVI IN PREDELAVI"
"316000","kn_gd_316000","kn_gd_316","other","account_type_other","ZALOGE SUROVIN IN MATERIALA V DODELAVI IN PREDELAVI"
"319","kn_gd_319","kn_gd_31","view","account_type_view","ODMIKI OD CEN ZALOG SUROVIN IN MATERIALA"
"319000","kn_gd_319000","kn_gd_319","other","account_type_other","ODMIKI OD CEN ZALOG SUROVIN IN MATERIALA"
"32","kn_gd_32","kn_gd_3","view","account_type_view","ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE"
"320","kn_gd_320","kn_gd_32","view","account_type_view","ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE V SKLADIŠČU"
"320000","kn_gd_320000","kn_gd_320","other","account_type_other","ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE V SKLADIŠČU"
"321","kn_gd_321","kn_gd_32","view","account_type_view","ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE, DANE V UPORABO"
"321000","kn_gd_321000","kn_gd_321","other","account_type_other","ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE, DANE V UPORABO"
"329","kn_gd_329","kn_gd_32","view","account_type_view","ODMIKI OD CEN DROBNEGA INVENTARJA IN EMBALAŽE"
"329000","kn_gd_329000","kn_gd_329","other","account_type_other","ODMIKI OD CEN DROBNEGA INVENTARJA IN EMBALAŽE"
"4","kn_gd_4","kn_gd","view","account_type_view","STROŠKI"
"40","kn_gd_40","kn_gd_4","view","account_type_view","STROŠKI MATERIALA"
"400","kn_gd_400","kn_gd_40","view","account_type_view","STROŠKI MATERIALA"
"400000","kn_gd_400000","kn_gd_400","other","account_type_other","STROŠKI MATERIALA"
"401","kn_gd_401","kn_gd_40","view","account_type_view","STROŠKI POMOŽNEGA MATERIALA"
"401000","kn_gd_401000","kn_gd_401","other","account_type_other","STROŠKI POMOŽNEGA MATERIALA"
"402","kn_gd_402","kn_gd_40","view","account_type_view","STROŠKI ENERGIJE"
"402000","kn_gd_402000","kn_gd_402","other","account_type_other","STROŠKI ENERGIJE"
"403","kn_gd_403","kn_gd_40","view","account_type_view","STROŠKI NADOMESTNIH DELOV ZA OSNOVNA SREDSTVA IN MATERIALA ZA VZDRŽEVANJE OSNOVNIH SREDSTEV"
"403000","kn_gd_403000","kn_gd_403","other","account_type_other","STROŠKI NADOMESTNIH DELOV ZA OSNOVNA SREDSTVA IN MATERIALA ZA VZDRŽEVANJE OSNOVNIH SREDSTEV"
"404","kn_gd_404","kn_gd_40","view","account_type_view","ODPIS DROBNEGA INVENTARJA IN EMBALAŽE"
"404000","kn_gd_404000","kn_gd_404","other","account_type_other","ODPIS DROBNEGA INVENTARJA IN EMBALAŽE"
"405","kn_gd_405","kn_gd_40","view","account_type_view","USKLADITEV STROŠKOV MATERIALA IN DROBNEGA INVENTARJA ZARADI UGOTOVLJENIH POPISNIH RAZLIK"
"405000","kn_gd_405000","kn_gd_405","other","account_type_other","USKLADITEV STROŠKOV MATERIALA IN DROBNEGA INVENTARJA ZARADI UGOTOVLJENIH POPISNIH RAZLIK"
"406","kn_gd_406","kn_gd_40","view","account_type_view","STROŠKI PISARNIŠKEGA MATERIALA IN STROKOVNE LITERATURE"
"406000","kn_gd_406000","kn_gd_406","other","account_type_other","STROŠKI PISARNIŠKEGA MATERIALA IN STROKOVNE LITERATURE"
"407","kn_gd_407","kn_gd_40","view","account_type_view","DRUGI STROŠKI MATERIALA"
"407000","kn_gd_407000","kn_gd_407","other","account_type_other","DRUGI STROŠKI MATERIALA"
"41","kn_gd_41","kn_gd_4","view","account_type_view","STROŠKI STORITEV"
"410","kn_gd_410","kn_gd_41","view","account_type_view","STROŠKI STORITEV PRI USTVARJANJU PROIZVODOV IN OPRAVLJANJU STORITEV"
"410000","kn_gd_410000","kn_gd_410","other","account_type_other","STROŠKI STORITEV PRI USTVARJANJU PROIZVODOV IN OPRAVLJANJU STORITEV"
"411","kn_gd_411","kn_gd_41","view","account_type_view","STROŠKI TRANSPORTNIH STORITEV"
"411000","kn_gd_411000","kn_gd_411","other","account_type_other","STROŠKI TRANSPORTNIH STORITEV"
"412","kn_gd_412","kn_gd_41","view","account_type_view","STROŠKI STORITEV V ZVEZI Z VZDRŽEVANJEM"
"412000","kn_gd_412000","kn_gd_412","other","account_type_other","STROŠKI STORITEV V ZVEZI Z VZDRŽEVANJEM"
"413","kn_gd_413","kn_gd_41","view","account_type_view","NAJEMNINE"
"413000","kn_gd_413000","kn_gd_413","other","account_type_other","NAJEMNINE"
"414","kn_gd_414","kn_gd_41","view","account_type_view","POVRAČILA STROŠKOV ZAPOSLENCEM V ZVEZI Z DELOM"
"414000","kn_gd_414000","kn_gd_414","other","account_type_other","POVRAČILA STROŠKOV ZAPOSLENCEM V ZVEZI Z DELOM"
"415","kn_gd_415","kn_gd_41","view","account_type_view","STROŠKI PLAČILNEGA PROMETA, STROŠKI BANČNIH STORITEV, STROŠKI POSLOV IN ZAVAROVALNE PREMIJE"
"415000","kn_gd_415000","kn_gd_415","other","account_type_other","STROŠKI PLAČILNEGA PROMETA, STROŠKI BANČNIH STORITEV, STROŠKI POSLOV IN ZAVAROVALNE PREMIJE"
"416","kn_gd_416","kn_gd_41","view","account_type_view","STROŠKI INTELEKTUALNIH IN OSEBNIH STORITEV"
"416000","kn_gd_416000","kn_gd_416","other","account_type_other","STROŠKI INTELEKTUALNIH IN OSEBNIH STORITEV"
"417","kn_gd_417","kn_gd_41","view","account_type_view","STROŠKI SEJMOV, REKLAME IN REPREZENTANCE"
"417000","kn_gd_417000","kn_gd_417","other","account_type_other","STROŠKI SEJMOV, REKLAME IN REPREZENTANCE"
"418","kn_gd_418","kn_gd_41","view","account_type_view","STROŠKI STORITEV FIZIČNIH OSEB, KI NE OPRAVLJAJO DEJAVNOSTI, SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE (STROŠKI PO POGODBAH O DELU, AVTORSKIH POGODBAH, SEJNINE ZAPOSLENCEM IN DRUGIM OSEBAM …)"
"418000","kn_gd_418000","kn_gd_418","other","account_type_other","STROŠKI STORITEV FIZIČNIH OSEB, KI NE OPRAVLJAJO DEJAVNOSTI, SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE (STROŠKI PO POGODBAH O DELU, AVTORSKIH POGODBAH, SEJNINE ZAPOSLENCEM IN DRUGIM OSEBAM …)"
"419","kn_gd_419","kn_gd_41","view","account_type_view","STROŠKI DRUGIH STORITEV"
"419000","kn_gd_419000","kn_gd_419","other","account_type_other","STROŠKI DRUGIH STORITEV"
"43","kn_gd_43","kn_gd_4","view","account_type_view","AMORTIZACIJA"
"430","kn_gd_430","kn_gd_43","view","account_type_view","AMORTIZACIJA NEOPREDMETENIH SREDSTEV"
"430000","kn_gd_430000","kn_gd_430","other","account_type_other","AMORTIZACIJA NEOPREDMETENIH SREDSTEV"
"431","kn_gd_431","kn_gd_43","view","account_type_view","AMORTIZACIJA ZGRADB"
"431000","kn_gd_431000","kn_gd_431","other","account_type_other","AMORTIZACIJA ZGRADB"
"432","kn_gd_432","kn_gd_43","view","account_type_view","AMORTIZACIJA OPREME IN NADOMESTNIH DELOV"
"432000","kn_gd_432000","kn_gd_432","other","account_type_other","AMORTIZACIJA OPREME IN NADOMESTNIH DELOV"
"433","kn_gd_433","kn_gd_43","view","account_type_view","AMORTIZACIJA DROBNEGA INVENTARJA"
"433000","kn_gd_433000","kn_gd_433","other","account_type_other","AMORTIZACIJA DROBNEGA INVENTARJA"
"434","kn_gd_434","kn_gd_43","view","account_type_view","AMORTIZACIJA DRUGIH OPREDMETENIH OSNOVNIH SREDSTEV"
"434000","kn_gd_434000","kn_gd_434","other","account_type_other","AMORTIZACIJA DRUGIH OPREDMETENIH OSNOVNIH SREDSTEV"
"435","kn_gd_435","kn_gd_43","view","account_type_view","AMORTIZACIJA NALOŽBENIH NEPREMIČNIN"
"435000","kn_gd_435000","kn_gd_435","other","account_type_other","AMORTIZACIJA NALOŽBENIH NEPREMIČNIN"
"44","kn_gd_44","kn_gd_4","view","account_type_view","REZERVACIJE"
"440","kn_gd_440","kn_gd_44","view","account_type_view","REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA"
"440000","kn_gd_440000","kn_gd_440","other","account_type_other","REZERVACIJE ZA STROŠKE REORGANIZACIJE PODJETJA"
"441","kn_gd_441","kn_gd_44","view","account_type_view","REZERVACIJE ZA DANA JAMSTVA"
"441000","kn_gd_441000","kn_gd_441","other","account_type_other","REZERVACIJE ZA DANA JAMSTVA"
"442","kn_gd_442","kn_gd_44","view","account_type_view","REZERVACIJE ZA KOČLJIVE POGODBE"
"442000","kn_gd_442000","kn_gd_442","other","account_type_other","REZERVACIJE ZA KOČLJIVE POGODBE"
"443","kn_gd_443","kn_gd_44","view","account_type_view","REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
"443000","kn_gd_443000","kn_gd_443","other","account_type_other","REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
"449","kn_gd_449","kn_gd_44","view","account_type_view","REZERVACIJE ZA POKRIVANJE DRUGIH OBVEZNOSTI IZ PRETEKLEGA POSLOVANJA"
"449000","kn_gd_449000","kn_gd_449","other","account_type_other","REZERVACIJE ZA POKRIVANJE DRUGIH OBVEZNOSTI IZ PRETEKLEGA POSLOVANJA"
"45","kn_gd_45","kn_gd_4","view","account_type_view","STROŠKI OBRESTI"
"450","kn_gd_450","kn_gd_45","view","account_type_view","STROŠKI OBRESTI"
"450000","kn_gd_450000","kn_gd_450","other","account_type_other","STROŠKI OBRESTI"
"47","kn_gd_47","kn_gd_4","view","account_type_view","STROŠKI DELA"
"470","kn_gd_470","kn_gd_47","view","account_type_view","PLAČE ZAPOSLENCEV"
"470000","kn_gd_470000","kn_gd_470","other","account_type_other","PLAČE ZAPOSLENCEV"
"471","kn_gd_471","kn_gd_47","view","account_type_view","NADOMESTILA PLAČ ZAPOSLENCEV"
"471000","kn_gd_471000","kn_gd_471","other","account_type_other","NADOMESTILA PLAČ ZAPOSLENCEV"
"472","kn_gd_472","kn_gd_47","view","account_type_view","STROŠKI DODATNEGA POKOJNINSKEGA ZAVAROVANJA ZAPOSLENCEV"
"472000","kn_gd_472000","kn_gd_472","other","account_type_other","STROŠKI DODATNEGA POKOJNINSKEGA ZAVAROVANJA ZAPOSLENCEV"
"473","kn_gd_473","kn_gd_47","view","account_type_view","REGRES ZA LETNI DOPUST, BONITETE, POVRAČILA (ZA PREVOZ NA DELO IN Z NJEGA, ZA PREHRANO, ZA LOČENO ŽIVLJENJE) IN DRUGI PREJEMKI ZAPOSLENCEV"
"473000","kn_gd_473000","kn_gd_473","other","account_type_other","REGRES ZA LETNI DOPUST, BONITETE, POVRAČILA (ZA PREVOZ NA DELO IN Z NJEGA, ZA PREHRANO, ZA LOČENO ŽIVLJENJE) IN DRUGI PREJEMKI ZAPOSLENCEV"
"474","kn_gd_474","kn_gd_47","view","account_type_view","DELODAJALČEVI PRISPEVKI OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV"
"474000","kn_gd_474000","kn_gd_474","other","account_type_other","DELODAJALČEVI PRISPEVKI OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV"
"475","kn_gd_475","kn_gd_47","view","account_type_view","DRUGE DELODAJALČEVE DAJATVE OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV"
"475000","kn_gd_475000","kn_gd_475","other","account_type_other","DRUGE DELODAJALČEVE DAJATVE OD PLAČ, NADOMESTIL PLAČ, BONITET, POVRAČIL IN DRUGIH PREJEMKOV ZAPOSLENCEV"
"476","kn_gd_476","kn_gd_47","view","account_type_view","NAGRADE VAJENCEM SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE"
"476000","kn_gd_476000","kn_gd_476","other","account_type_other","NAGRADE VAJENCEM SKUPAJ Z DAJATVAMI, KI BREMENIJO PODJETJE"
"48","kn_gd_48","kn_gd_4","view","account_type_view","DRUGI STROŠKI"
"480","kn_gd_480","kn_gd_48","view","account_type_view","DAJATVE, KI NISO ODVISNE OD STROŠKOV DELA ALI DRUGIH VRST STROŠKOV"
"480000","kn_gd_480000","kn_gd_480","other","account_type_other","DAJATVE, KI NISO ODVISNE OD STROŠKOV DELA ALI DRUGIH VRST STROŠKOV"
"481","kn_gd_481","kn_gd_48","view","account_type_view","IZDATKI ZA VARSTVO OKOLJA"
"481000","kn_gd_481000","kn_gd_481","other","account_type_other","IZDATKI ZA VARSTVO OKOLJA"
"482","kn_gd_482","kn_gd_48","view","account_type_view","NAGRADE DIJAKOM IN ŠTUDENTOM NA DELOVNI PRAKSI SKUPAJ Z DAJATVAMI"
"482000","kn_gd_482000","kn_gd_482","other","account_type_other","NAGRADE DIJAKOM IN ŠTUDENTOM NA DELOVNI PRAKSI SKUPAJ Z DAJATVAMI"
"483","kn_gd_483","kn_gd_48","view","account_type_view","ŠTIPENDIJE DIJAKOM IN ŠTUDENTOM"
"483000","kn_gd_483000","kn_gd_483","other","account_type_other","ŠTIPENDIJE DIJAKOM IN ŠTUDENTOM"
"489","kn_gd_489","kn_gd_48","view","account_type_view","OSTALI STROŠKI"
"489000","kn_gd_489000","kn_gd_489","other","account_type_other","OSTALI STROŠKI"
"49","kn_gd_49","kn_gd_4","view","account_type_view","PRENOS STROŠKOV"
"490","kn_gd_490","kn_gd_49","view","account_type_view","PRENOS STROŠKOV V ZALOGE"
"490000","kn_gd_490000","kn_gd_490","other","account_type_other","PRENOS STROŠKOV V ZALOGE"
"491","kn_gd_491","kn_gd_49","view","account_type_view","PRENOS STROŠKOV NEPOSREDNO V ODHODKE"
"491000","kn_gd_491000","kn_gd_491","other","account_type_other","PRENOS STROŠKOV NEPOSREDNO V ODHODKE"
"5","kn_gd_5","kn_gd","view","account_type_view","PROSTO"
"6","kn_gd_6","kn_gd","view","account_type_view","ZALOGE PROIZVODOV, STORITEV, BLAGA IN NEKRATKOROČNIH SREDSTEV (SKUPINE ZA ODTUJITEV) ZA PRODAJO"
"60","kn_gd_60","kn_gd_6","view","account_type_view","NEDOKONČANE PROIZVODNJA IN STORITVE"
"600","kn_gd_600","kn_gd_60","view","account_type_view","NEDOKONČANA PROIZVODNJA"
"600000","kn_gd_600000","kn_gd_600","other","account_type_other","NEDOKONČANA PROIZVODNJA"
"601","kn_gd_601","kn_gd_60","view","account_type_view","NEDOKONČANE STORITVE"
"601000","kn_gd_601000","kn_gd_601","other","account_type_other","NEDOKONČANE STORITVE"
"602","kn_gd_602","kn_gd_60","view","account_type_view","POLIZDELKI"
"602000","kn_gd_602000","kn_gd_602","other","account_type_other","POLIZDELKI"
"604","kn_gd_604","kn_gd_60","view","account_type_view","PROIZVODNJA V DODELAVI IN PREDELAVI"
"604000","kn_gd_604000","kn_gd_604","other","account_type_other","PROIZVODNJA V DODELAVI IN PREDELAVI"
"609","kn_gd_609","kn_gd_60","view","account_type_view","ODMIKI OD CEN NEDOKONČANIH PROIZVODNJE IN STORITEV"
"609000","kn_gd_609000","kn_gd_609","other","account_type_other","ODMIKI OD CEN NEDOKONČANIH PROIZVODNJE IN STORITEV"
"63","kn_gd_63","kn_gd_6","view","account_type_view","PROIZVODI"
"630","kn_gd_630","kn_gd_63","view","account_type_view","PROIZVODI V LASTNEM SKLADIŠČU"
"630000","kn_gd_630000","kn_gd_630","other","account_type_other","PROIZVODI V LASTNEM SKLADIŠČU"
"631","kn_gd_631","kn_gd_63","view","account_type_view","PROIZVODI V TUJEM SKLADIŠČU"
"631000","kn_gd_631000","kn_gd_631","other","account_type_other","PROIZVODI V TUJEM SKLADIŠČU"
"632","kn_gd_632","kn_gd_63","view","account_type_view","PROIZVODI NA POTI"
"632000","kn_gd_632000","kn_gd_632","other","account_type_other","PROIZVODI NA POTI"
"633","kn_gd_633","kn_gd_63","view","account_type_view","PROIZVODI V LASTNI PRODAJALNI"
"633000","kn_gd_633000","kn_gd_633","other","account_type_other","PROIZVODI V LASTNI PRODAJALNI"
"634","kn_gd_634","kn_gd_63","view","account_type_view","VRAČUNANI DDV OD PROIZVODOV V PRODAJALNI"
"634000","kn_gd_634000","kn_gd_634","other","account_type_other","VRAČUNANI DDV OD PROIZVODOV V PRODAJALNI"
"635","kn_gd_635","kn_gd_63","view","account_type_view","PROIZVODI V DODELAVI IN PREDELAVI"
"635000","kn_gd_635000","kn_gd_635","other","account_type_other","PROIZVODI V DODELAVI IN PREDELAVI"
"639","kn_gd_639","kn_gd_63","view","account_type_view","ODMIKI OD CEN PROIZVODOV"
"639000","kn_gd_639000","kn_gd_639","other","account_type_other","ODMIKI OD CEN PROIZVODOV"
"65","kn_gd_65","kn_gd_6","view","account_type_view","OBRAČUN NABAVE BLAGA"
"650","kn_gd_650","kn_gd_65","view","account_type_view","VREDNOST BLAGA PO OBRAČUNIH DOBAVITELJEV"
"650000","kn_gd_650000","kn_gd_650","other","account_type_other","VREDNOST BLAGA PO OBRAČUNIH DOBAVITELJEV"
"651","kn_gd_651","kn_gd_65","view","account_type_view","ODVISNI STROŠKI NABAVE BLAGA"
"651000","kn_gd_651000","kn_gd_651","other","account_type_other","ODVISNI STROŠKI NABAVE BLAGA"
"659","kn_gd_659","kn_gd_65","view","account_type_view","OBRAČUN NABAVE BLAGA"
"659000","kn_gd_659000","kn_gd_659","other","account_type_other","OBRAČUN NABAVE BLAGA"
"66","kn_gd_66","kn_gd_6","view","account_type_view","ZALOGE BLAGA"
"660","kn_gd_660","kn_gd_66","view","account_type_view","BLAGO V LASTNEM SKLADIŠČU"
"660000","kn_gd_660000","kn_gd_660","other","account_type_other","BLAGO V LASTNEM SKLADIŠČU"
"661","kn_gd_661","kn_gd_66","view","account_type_view","BLAGO V TUJEM SKLADIŠČU"
"661000","kn_gd_661000","kn_gd_661","other","account_type_other","BLAGO V TUJEM SKLADIŠČU"
"662","kn_gd_662","kn_gd_66","view","account_type_view","BLAGO NA POTI"
"662000","kn_gd_662000","kn_gd_662","other","account_type_other","BLAGO NA POTI"
"663","kn_gd_663","kn_gd_66","view","account_type_view","BLAGO V LASTNI PRODAJALNI"
"663000","kn_gd_663000","kn_gd_663","other","account_type_other","BLAGO V LASTNI PRODAJALNI"
"664","kn_gd_664","kn_gd_66","view","account_type_view","DDV, VRAČUNAN V ZALOGAH BLAGA"
"664000","kn_gd_664000","kn_gd_664","other","account_type_other","DDV, VRAČUNAN V ZALOGAH BLAGA"
"669","kn_gd_669","kn_gd_66","view","account_type_view","VRAČUNANA RAZLIKA V CENAH ZALOG BLAGA"
"669000","kn_gd_669000","kn_gd_669","other","account_type_other","VRAČUNANA RAZLIKA V CENAH ZALOG BLAGA"
"67","kn_gd_67","kn_gd_6","view","account_type_view","NEKRATKOROČNA SREDSTVA (SKUPINE ZA ODTUJITEV) ZA PRODAJO"
"670","kn_gd_670","kn_gd_67","view","account_type_view","OPREDMETENA OSNOVNA SREDSTVA, NAMENJENA PRODAJI"
"670000","kn_gd_670000","kn_gd_670","other","account_type_other","OPREDMETENA OSNOVNA SREDSTVA, NAMENJENA PRODAJI"
"671","kn_gd_671","kn_gd_67","view","account_type_view","NALOŽBENE NEPREMIČNINE, VREDNOTENE PO MODELU NABAVNE VREDNOSTI, NAMENJENE PRODAJI"
"671000","kn_gd_671000","kn_gd_671","other","account_type_other","NALOŽBENE NEPREMIČNINE, VREDNOTENE PO MODELU NABAVNE VREDNOSTI, NAMENJENE PRODAJI"
"672","kn_gd_672","kn_gd_67","view","account_type_view","DRUGA NEKRATKOROČNA SREDSTVA, NAMENJENA PRODAJI"
"672000","kn_gd_672000","kn_gd_672","other","account_type_other","DRUGA NEKRATKOROČNA SREDSTVA, NAMENJENA PRODAJI"
"673","kn_gd_673","kn_gd_67","view","account_type_view","SREDSTVA DELA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI"
"673000","kn_gd_673000","kn_gd_673","other","account_type_other","SREDSTVA DELA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI"
"674","kn_gd_674","kn_gd_67","view","account_type_view","SREDSTVA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI"
"674000","kn_gd_674000","kn_gd_674","other","account_type_other","SREDSTVA DENAR USTVARJAJOČE ENOTE, NAMENJENA PRODAJI"
"7","kn_gd_7","kn_gd","view","account_type_view","ODHODKI IN PRIHODKI"
"70","kn_gd_70","kn_gd_7","view","account_type_view","POSLOVNI ODHODKI (I. RAZLIČICA IZKAZA POSLOVNEGA IZIDA)"
"700","kn_gd_700","kn_gd_70","view","account_type_view","VREDNOST PRODANIH POSLOVNIH UČINKOV"
"700000","kn_gd_700000","kn_gd_700","other","account_type_other","VREDNOST PRODANIH POSLOVNIH UČINKOV"
"701","kn_gd_701","kn_gd_70","view","account_type_view","VREDNOST USREDSTVENIH LASTNIH PROIZVODOV IN STORITEV"
"701000","kn_gd_701000","kn_gd_701","other","account_type_other","VREDNOST USREDSTVENIH LASTNIH PROIZVODOV IN STORITEV"
"702","kn_gd_702","kn_gd_70","view","account_type_view","NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA"
"702000","kn_gd_702000","kn_gd_702","other","account_type_other","NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA"
"703","kn_gd_703","kn_gd_70","view","account_type_view","DRUGI POSLOVNI ODHODKI"
"703000","kn_gd_703000","kn_gd_703","other","account_type_other","DRUGI POSLOVNI ODHODKI"
"71","kn_gd_71","kn_gd_7","view","account_type_view","POSLOVNI ODHODKI (II. RAZLIČICA IZKAZA POSLOVNEGA IZIDA)"
"710","kn_gd_710","kn_gd_71","view","account_type_view","VREDNOST PRODANIH POSLOVNIH UČINKOV"
"710000","kn_gd_710000","kn_gd_710","other","account_type_other","VREDNOST PRODANIH POSLOVNIH UČINKOV"
"711","kn_gd_711","kn_gd_71","view","account_type_view","NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA"
"711000","kn_gd_711000","kn_gd_711","other","account_type_other","NABAVNA VREDNOST PRODANIH MATERIALA IN BLAGA"
"712","kn_gd_712","kn_gd_71","view","account_type_view","STROŠKI PRODAJANJA"
"712000","kn_gd_712000","kn_gd_712","other","account_type_other","STROŠKI PRODAJANJA"
"713","kn_gd_713","kn_gd_71","view","account_type_view","STROŠKI SPLOŠNIH DEJAVNOSTI (NABAVE IN UPRAVE)"
"713000","kn_gd_713000","kn_gd_713","other","account_type_other","STROŠKI SPLOŠNIH DEJAVNOSTI (NABAVE IN UPRAVE)"
"714","kn_gd_714","kn_gd_71","view","account_type_view","DRUGI STROŠKI, KI SE NE ZADRŽUJEJO V ZALOGAH"
"714000","kn_gd_714000","kn_gd_714","other","account_type_other","DRUGI STROŠKI, KI SE NE ZADRŽUJEJO V ZALOGAH"
"72","kn_gd_72","kn_gd_7","view","account_type_view","PREVREDNOTOVALNI POSLOVNI ODHODKI"
"720","kn_gd_720","kn_gd_72","view","account_type_view","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI Z NEOPREDMETENIMI SREDSTVI, OPREDMETENIMI OSNOVNIMI SREDSTVI IN NALOŽBENIMI NEPREMIČNINAMI RAZPOREJENIMI IN IZMERJENIMI PO MODELU NABAVNE VREDNOSTI"
"720000","kn_gd_720000","kn_gd_720","other","account_type_other","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI Z NEOPREDMETENIMI SREDSTVI, OPREDMETENIMI OSNOVNIMI SREDSTVI IN NALOŽBENIMI NEPREMIČNINAMI RAZPOREJENIMI IN IZMERJENIMI PO MODELU NABAVNE VREDNOSTI"
"721","kn_gd_721","kn_gd_72","view","account_type_view","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S KRATKOROČNIMI SREDSTVI, RAZEN S FINANČNIMI NALOŽBAMI"
"721000","kn_gd_721000","kn_gd_721","other","account_type_other","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S KRATKOROČNIMI SREDSTVI, RAZEN S FINANČNIMI NALOŽBAMI"
"722","kn_gd_722","kn_gd_72","view","account_type_view","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S STROŠKI DELA"
"722000","kn_gd_722000","kn_gd_722","other","account_type_other","PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S STROŠKI DELA"
"74","kn_gd_74","kn_gd_7","view","account_type_view","FINANČNI ODHODKI IZ FINANČNIH NALOŽB"
"740","kn_gd_740","kn_gd_74","view","account_type_view","ODHODKI IZ POSOJIL, PREJETIH OD DRUŽB V SKUPINI"
"740000","kn_gd_740000","kn_gd_740","other","account_type_other","ODHODKI IZ POSOJIL, PREJETIH OD DRUŽB V SKUPINI"
"741","kn_gd_741","kn_gd_74","view","account_type_view","ODHODKI IZ POSOJIL, PREJETIH OD BANK"
"741000","kn_gd_741000","kn_gd_741","other","account_type_other","ODHODKI IZ POSOJIL, PREJETIH OD BANK"
"742","kn_gd_742","kn_gd_74","view","account_type_view","ODHODKI IZ IZDANIH OBVEZNIC"
"742000","kn_gd_742000","kn_gd_742","other","account_type_other","ODHODKI IZ IZDANIH OBVEZNIC"
