"id","code","name","tag_ids","account_type","reconcile","non_trade","tax_ids","name@de"
"account_2436","2436","Bad debt allowances, 19 % VAT (if unusually high)","l10n_de.tag_de_pl_08_7","expense","False","","tax_ust_19_skr03","Forderungsverluste 19 % USt (soweit unüblich hoch)"
"account_2440","2440","Allowances on receivables from corporations classified as long-term investees (if unusually high), s. 3c EStG/ s. 8b(3) KStG","l10n_de.tag_de_pl_08_7","expense","False","","","Abschreibungen auf Forderungen gegenüber Kapitalgesellschaften, an denen eine Beteiligung besteht (soweit unüblich hoch), § 3c EStG bzw. § 8b Abs. 3 KStG"
"account_2441","2441","Allowances on receivables from shareholders and related parties (if unusually high), s. 8b(3) KStG","l10n_de.tag_de_pl_08_7","expense","False","","","Abschreibungen auf Forderungen gegenüber Gesellschaftern und nahe stehenden Personen (soweit unüblich hoch), § 8b Abs. 3 KStG"
"account_2450","2450","Transfers to global valuation allowance on receivables","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in die Pauschalwertberichtigung auf Forderungen"
"account_2451","2451","Transfer to specific valuation allowance on receivables","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in die Einzelwertberichtigung auf Forderungen"
"account_2480","2480","Transfers to reserve for shares in a parent or majority investor","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in die Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen"
"account_2481","2481","Appropriation to collectively held reserves (with breakdown for statement of changes in capital account)","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in gesamthänderisch gebundene Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)"
"account_2485","2485","Transfers to other revenue reserves (co-operatives)","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in andere Ergebnisrücklagen"
"account_2490","2490","Cost of loss absorption","l10n_de.tag_de_pl_08_7","expense","False","","","Aufwendungen aus Verlustübernahme"
"account_2492","2492","Profit transferred on the basis of a profit pooling agreement","l10n_de.tag_de_pl_08_7","expense","False","","","Abgeführte Gewinne auf Grund einer Gewinngemeinschaft"
"account_2493","2493","Transferred profit shares (debit) / adjusted shares of losses (credit) in typical silent partnerships pursuant to section 8 of the GewStG","l10n_de.tag_de_pl_08_7","expense","False","","","Abgeführte Gewinnanteile (Soll) / ausgeglichene Verlustanteile (Haben) bei typisch stiller Beteiligung § 8 GewStG"
"account_2494","2494","Profit transferred on the basis of a profit and loss transfer or partial profit transfer agreement","l10n_de.tag_de_pl_08_7","expense","False","","","Abgeführte Gewinne auf Grund eines Gewinn- oder Teilgewinnabführungsvertrags"
"account_2498","2498","Transfers to special reserves for capitalised own shares","l10n_de.tag_de_pl_08_7","expense","False","","","Einstellungen in den Ausgleichsposten für aktivierte eigene Anteile"
"account_2500","2500","Extraordinary income","l10n_de.tag_de_pl_08_7","income_other","False","","","Außerordentliche Erträge"
"account_2501","2501","Non-operating income affecting net income","l10n_de.tag_de_pl_08_7","income_other","False","","","Nichtoperative Erträge, die das Nettoergebnis beeinflussen"
"account_2504","2504","Gains from mergers and reorganisations","l10n_de.tag_de_pl_04","income_other","False","","","Erträge durch Verschmelzung und Umwandlung"
"account_2505","2505","Non-operating income","l10n_de.tag_de_pl_04","income_other","False","","","Nicht-operative Erträge"
"account_2506","2506","Income from the sale of significant investments","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus dem Verkauf von wesentlichen Beteiligungen"
"account_2507","2507","Income from the sale of significant properties","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus dem Verkauf wesentlicher Immobilien"
"account_2508","2508","Gain on disposal or discontinuation of business activities, net of tax","l10n_de.tag_de_pl_04","income_other","False","","","Gewinn aus der Veräußerung oder der Aufgabe von Geschäftsaktivitäten nach Steuern"
"account_2510","2510","Non-operating income","l10n_de.tag_de_pl_04","income_other","False","","","Nicht-operative Erträge"
"account_2520","2520","Prior - period income","l10n_de.tag_de_pl_04","income_other","False","","","Periodenfremde Erträge"
"account_2590","2590","Income from the application of transitional provisions","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Anwendung von Übergangsvorschriften"
"account_2591","2591","Extraordinary income from the application of transitional provisions (write-up for property, plant and equipment)","l10n_de.tag_de_pl_04","income_other","False","","","Außerordentliche Erträge aus der Anwendung von Übergangsbestimmungen (Zuschreibung für Sachanlagen)"
"account_2592","2592","Extraordinary income from the application of transitional provisions (write-up for financial assets)","l10n_de.tag_de_pl_04","income_other","False","","","Außerordentliche Erträge aus der Anwendung von Übergangsbestimmungen (Zuschreibung für Finanzanlagen)"
"account_2593","2593","Extraordinary income from the application of transitional provisions (securities held as current assets)","l10n_de.tag_de_pl_04","income_other","False","","","Außerordentliche Erträge aus der Anwendung von Übergangsbestimmungen (Wertpapiere des Umlaufvermögens)"
"account_2594","2594","Income from the application of transitional provisions (deferredtaxes)","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Anwendung von Übergangsvorschriften (latente Steuern)"
"account_2600","2600","Income from long-term equity investments","l10n_de.tag_de_pl_09","income_other","False","","","Erträge aus Beteiligungen"
"account_2603","2603","Income from investments in partnerships (affiliated companies), s. 9 GewStG or s. 18 EStG","l10n_de.tag_de_pl_09","income_other","False","","","Erträge aus Beteiligungen an Personengesellschaften (verbundene Unternehmen), § 9 GewStG bzw. § 18 EStG"
"account_2615","2615","Income from shares in corporations (long-term equity investments), s. 3 no. 40 EStG/ s. 8b(1) KStG","l10n_de.tag_de_pl_09","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (Beteiligung) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG"
"account_2616","2616","Income from shares in corporations (affiliated companies), s. 3 no. 40 EStG/ s. 8b(1) KStG","l10n_de.tag_de_pl_09","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG"
"account_2617","2617","Income from shares in corporations (affiliated companies) § 3 No. 40 EStG/§ 8b (1) KStG (domestic Kap.Ges.)","l10n_de.tag_de_pl_09","income_other","False","","","Einkünfte aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG/§ 8b (1) KStG (inländische Kap.Ges.)"
"account_2618","2618","Profit shares from industrial or self-employed partnerships, s. 9 GewStG or s. 18 EStG","l10n_de.tag_de_pl_09","income_other","False","","","Gewinnanteile aus gewerblichen und selbständigen Mitunternehmerschaften, § 9 GewStG bzw. § 18 EStG"
"account_2619","2619","Income from long-term equity investments in affiliated companies","l10n_de.tag_de_pl_09","income_other","False","","","Erträge aus Beteiligungen an verbundenen Unternehmen"
"account_2620","2620","Income from other securities and long-term loans","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens"
"account_2621","2621","Income from long-term loans","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Ausleihungen des Finanzanlagevermögens"
"account_2622","2622","Income from long-term loans to affiliated companies","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Ausleihungen des Finanzanlagevermögens an verbundenen Unternehmen"
"account_2623","2623","Income from shares in partnerships (long-term financial assets)","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Anteilen an Personengesellschaften (Finanzanlagevermögen)"
"account_2625","2625","Income from shares in corporations (long-term equity investments), s. 3 no. 40 EStG/ s. 8b(1,4) KStG","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (Finanzanlagevermögen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 und 4 KStG"
"account_2626","2626","Income from shares in corporations (affiliated companies), s. 3 no. 40 EStG/ s. 8b(1) KStG","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG"
"account_2640","2640","Interest and dividend income","l10n_de.tag_de_pl_10","income_other","False","","","Zins- und Dividendenerträge"
"account_2641","2641","Compensation payments received as an outside shareholder","l10n_de.tag_de_pl_10","income_other","False","","","Erhaltene Ausgleichszahlungen (als außenstehender Aktionär)"
"account_2646","2646","Income from shares in partnerships (affiliated companies)","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus Anteilen an Personengesellschaften (verbundene Unternehmen)"
"account_2647","2647","Income from other long-term securities of corporations (affiliated companies)","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus anderen Wertpapieren des Finanzanlagevermögens an Kapitalgesellschaften (verbundene Unternehmen)"
"account_2648","2648","Income from other long-term securities of partnerships (affiliated companies)","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus anderen Wertpapieren des Finanzanlagevermögens an Personengesellschaften (verbundene Unternehmen)"
"account_2649","2649","Income from other securities and long-term loans, from affiliated companies","l10n_de.tag_de_pl_10","income_other","False","","","Erträge aus anderen Wertpapieren und Ausleihungen des Finanzanlagevermögens aus verbundenen Unternehmen"
"account_2650","2650","Other interest and similar income","l10n_de.tag_de_pl_11","income_other","False","","","Sonstige Zinsen und ähnliche Erträge"
"account_2652","2652","Compounding of corporate income tax credit","l10n_de.tag_de_pl_11","income_other","False","","","Aufstockung des Körperschaftsteuerguthabens"
"account_2653","2653","Interest income s. 233a AO, s. 4(5b) EStG, taxexempt","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge § 233a AO und § 4 Abs. 5b EStG, steuerfrei"
"account_2654","2654","Income from other securities and short-term loans","l10n_de.tag_de_pl_11","income_other","False","","","Erträge aus anderen Wertpapieren und Ausleihungen des Umlaufvermögens"
"account_2655","2655","Income from shares in corporations (current assets), s. 3 no. 40 EStG/ s. 8b(1,4) KStG","l10n_de.tag_de_pl_11","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (Umlaufvermögen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 und 4 KStG"
"account_2656","2656","Income from shares in corporations (affiliated companies), s. 3 no. 40 EStG/ s. 8b(1) KStG","l10n_de.tag_de_pl_11","income_other","False","","","Erträge aus Anteilen an Kapitalgesellschaften (verbundene Unternehmen) § 3 Nr. 40 EStG bzw. § 8b Abs. 1 KStG"
"account_2657","2657","Interest income s. 233a AO, taxable","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge § 233a AO, steuerpflichtig"
"account_2658","2658","Interest income s. 233a AO, tax-exempt (Schedule GK KSt)","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge § 233a AO, steuerfrei (Anlage GK KSt)"
"account_2659","2659","Other interest and similar income from affiliated companies","l10n_de.tag_de_pl_11","income_other","False","","","Sonstige Zinsen und ähnliche Erträge aus verbundenen Unternehmen"
"account_2660","2660","Currency translation gains","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Währungsumrechnung"
"account_2661","2661","Currency translation gains (not s. 256a HGB)","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Währungsumrechnung (nicht § 256a HGB)"
"account_2666","2666","Income from remeasurement of cash funds","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Bewertung Finanzmittelfonds"
"account_2670","2670","Discounts received","l10n_de.tag_de_pl_11","income_other","False","","","Diskonterträge"
"account_2679","2679","Discounts received from affiliated companies","l10n_de.tag_de_pl_11","income_other","False","","","Diskonterträge aus verbundenen Unternehmen"
"account_2680","2680","Income similar to interest income","l10n_de.tag_de_pl_11","income_other","False","","","Zinsähnliche Erträge"
"account_2682","2682","Tax-exempt interest income from discounting of provisions","l10n_de.tag_de_pl_11","income_other","False","","","Steuerfreie Zinserträge aus der Abzinsung von Rückstellungen"
"account_2683","2683","Interest income from the discounting of liabilities","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge aus der Abzinsung von Verbindlichkeiten"
"account_2684","2684","Interest income from the discounting of provisions","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge aus der Abzinsung von Rückstellungen"
"account_2685","2685","Interest income from the discounting of provisions for pensions and similar/comparable obligations","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen"
"account_2686","2686","Interest income from the discounting of provisions for pensions and similar/comparable obligations for offsetting under s. 246(2) HGB","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge aus der Abzinsung von Pensionsrückstellungen und ähnlichen/vergleichbaren Verpflichtungen zur Verrechnung nach § 246 Abs. 2 HGB"
"account_2687","2687","Income from assets for offsetting in accordance with section 246(2) HGB","l10n_de.tag_de_pl_11","income_other","False","","","Erträge aus Vermögensgegenständen zur Verrechnung nach § 246 Abs. 2 HGB"
"account_2688","2688","Interest income Repayment of tax increase §38","l10n_de.tag_de_pl_11","income_other","False","","","Zinserträge Rückzahlung der Steuererhöhung §38"
"account_2689","2689","Income similar to interest income from affiliated companies","l10n_de.tag_de_pl_11","income_other","False","","","Zinsähnliche Erträge aus verbundenen Unternehmen"
"account_2700","2700","Other income","l10n_de.tag_de_pl_04","income_other","False","","","Andere betriebs- und/oder periodenfremde (neutrale) sonstige Erträge"
"account_2705","2705","Other regular operating income","l10n_de.tag_de_pl_04","income_other","False","","","Sonstige betriebliche und regelmäßige Erträge (neutral)"
"account_2707","2707","Other regular non-operating income","l10n_de.tag_de_pl_04","income_other","False","","","Sonstige Erträge betriebsfremd und regelmäßig"
"account_2709","2709","Other infrequent income","l10n_de.tag_de_pl_04","income_other","False","","","Sonstige Erträge unregelmäßig"
"account_2710","2710","Income from reversal of write-downs of tangible fixed assets","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des Sachanlagevermögens"
"account_2711","2711","Income from reversal of write-downs of intangible fixed assets","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des immateriellen Anlagevermögens"
"account_2712","2712","Income from reversal of write-downs of longterm financial assets","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des Finanzanlagevermögens"
"account_2713","2713","Income from reversal of write-downs of longterm financial assets, section 3 no. 4 EStG/section 8b(3) sentence 8 KStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des Finanzanlagevermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 Satz 8 KStG"
"account_2714","2714","Income from reversal of write-downs, section 3 no. 40 EStG/section 8b(2) KStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG"
"account_2715","2715","Income from reversal of write-downs of current assets excluding inventories","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des Umlaufvermögens (außer Vorräte)"
"account_2716","2716","Income from reversal of write-downs of current assets, section 3 no. 40 EStG/section 8b(3) sentence 8 KStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Zuschreibungen des Umlaufvermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 Satz 8 KStG"
"account_2720","2720","Income from disposal of fixed assets","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus dem Abgang von Gegenständen des Anlagevermögens"
"account_2723","2723","Income from disposal of shares in corporations (long-term financial assets), section 3 no. 40 EStG/section 8b(2) KStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Veräußerung von Anteilen an Kapitalgesellschaften (Finanzanlagevermögen) § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG"
"account_2725","2725","Income from disposal of current assets (excluding inventories)","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus dem Abgang von Gegenständen des Umlaufvermögens (außer Vorräte)"
"account_2726","2726","Income from disposal of current assets (excluding inventories), section 3 no. 40 EStG/section 8b(2) KStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus dem Abgang von Gegenständen des Umlaufvermögens (außer Vorräte) § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG"
"account_2727","2727","Income from reversal of tax reserve under s. 6b(3) EStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung einer steuerlichen Rücklage nach § 6b Abs. 3 EStG"
"account_2728","2728","Income from reversal of tax reserve under s. 6b(10) EStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung einer steuerlichen Rücklage nach § 6b Abs. 10 EStG"
"account_2729","2729","Income from reversal of replacement reserve under R.6.6 EStR","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung der Rücklage für Ersatzbeschaffung, R 6.6 EStR"
"account_2730","2730","Income from reduction in global valuation allowances on receivables","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Herabsetzung der Pauschalwertberichtigung auf Forderungen"
"account_2731","2731","Income from reduction in specific valuation allowances on receivables","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Herabsetzung der Einzelwertberichtigung auf Forderungen"
"account_2732","2732","Income from recoveries of receivables previously written off","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus abgeschriebenen Forderungen"
"account_2733","2733","Income from the reversal of a tax reserve pursuant to §7g (7) EStG a.F. (business start-up reserve)","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung einer steuerlichen Rücklage nach § 7g Abs. 7 EStG a.F. (Existenzgründungsrücklage)"
"account_2734","2734","Income Valuation Liabilities","l10n_de.tag_de_pl_04","income_other","False","","","Einkommen Bewertung Verbindlichkeiten"
"account_2735","2735","Income from reversal of provisions","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung von Rückstellungen"
"account_2736","2736","Income from remission of liabilities","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Herabsetzung von Verbindlichkeiten"
"account_2738","2738","Income from the reversal of tax reserves in accordance with Sec. 52 (16) EStG","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung von Steuerrückstellungen nach § 52 Abs. 16 EStG"
"account_2739","2739","Income from the reversal of tax reserves (savings depreciation in accordance with Sec. 7g (2) EStG)","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung von Steuerrückstellungen (Ansparabschreibung nach § 7g Abs. 2 EStG)"
"account_2740","2740","Income from the reversal of other tax reserves","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung sonstiger steuerlicher Rücklagen"
"account_2741","2741","Income from reversal of accelerated tax depreciation","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Auflösung steuerrechtlicher Sonderabschreibungen"
"account_2742","2742","Insurance recoveries and compensation payments","l10n_de.tag_de_pl_04","income_other","False","","","Versicherungsentschädigungen und Schadenersatzleistungen"
"account_2743","2743","Investment subsidies (taxable)","l10n_de.tag_de_pl_04","income_other","False","","","Investitionszuschüsse (steuerpflichtig)"
"account_2744","2744","Investment grants (taxexempt)","l10n_de.tag_de_pl_04","income_other","False","","","Investitionszulagen (steuerfrei)"
"account_2746","2746","Tax-exempt income from reversal of tax reserves","l10n_de.tag_de_pl_04","income_other","False","","","Steuerfreie Erträge aus der Auflösung von steuerlichen Rücklagen"
"account_2747","2747","Other tax-exempt operating income","l10n_de.tag_de_pl_04","income_other","False","","","Sonstige steuerfreie Betriebseinnahmen"
"account_2749","2749","Refunds Act on Reimbursement of Employers' Expenses (AAG)","l10n_de.tag_de_pl_04","income_other","False","","","Erstattungen Aufwendungsausgleichsgesetz"
"account_2750","2750","Income from real estate","l10n_de.tag_de_pl_04","income_other","False","","","Grundstückserträge"
"account_2751","2751","Rental and lease income, VAT-exempt s. 4 no. 12 UStG","l10n_de.tag_de_pl_04","income_other","False","","tax_free_skr03_ohne_vst","Erlöse aus Vermietung und Verpachtung, umsatzsteuerfrei § 4 Nr. 12 UStG"
"account_2752","2752","Rental and lease income, 19 % VAT","l10n_de.tag_de_pl_04","income_other","False","","tax_ust_19_skr03","Erlöse aus Vermietung und Verpachtung 19 % USt"
"account_2760","2760","Income from capitalisation of assets acquired free of charge","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus der Aktivierung unentgeltlich erworbener Vermögensgegenstände"
"account_2762","2762","Reimbursements, refunds and credit entries relating to prior periods","l10n_de.tag_de_pl_04","income_other","False","","","Kostenerstattungen, Rückvergütungen und Gutschriften für frühere Jahre"
"account_2764","2764","Income from administrative expense allocations","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Verwaltungskostenumlage"
"account_2790","2790","Income from loss absorption","l10n_de.tag_de_pl_04","income_other","False","","","Erträge aus Verlustübernahme"
"account_2792","2792","Income from profits received under a profit pooling agreement","l10n_de.tag_de_pl_04","income_other","False","","","Erhaltene Gewinne auf Grund einer Gewinngemeinschaft"
"account_2794","2794","Income from profits received under a profit and loss transfer or partial profit transfer agreement","l10n_de.tag_de_pl_04","income_other","False","","","Erhaltene Gewinne auf Grund eines Gewinn- oder Teilgewinnabführungsvertrags"
"account_2798","2798","Withdrawals from special reserves for capitalised own shares","l10n_de.tag_de_pl_04","income_other","False","","","Entnahmen aus dem Ausgleichsposten für aktivierte eigene Anteile"
"account_2840","2840","Withdrawals from reserve for shares in a parent or majority investor","l10n_de.tag_de_pl_04","income_other","False","","","Entnahmen aus der Rücklage für Anteile an einem herrschenden oder mehrheitlich beteiligten Unternehmen"
"account_2841","2841","Withdrawals from collectively held reserves (with breakdown for statement of changes in capital account)","l10n_de.tag_de_pl_04","income_other","False","","","Entnahmen aus gesamthänderisch gebundenen Rücklagen (mit Aufteilung für Kapitalkontenentwicklung)"
"account_2850","2850","Withdrawals from other revenue reserves (cooperatives)","l10n_de.tag_de_pl_04","income_other","False","","","Entnahmen aus anderen Ergebnisrücklagen"
"account_2865","2865","Retained profits brought forward after appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_pl_04","income_other","False","","","Gewinnvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung)"
"account_2867","2867","Accumulated losses brought forward after appropriation of net profit (with breakdown for statement of changes in capital accounts)","l10n_de.tag_de_pl_04","income_other","False","","","Verlustvortrag nach Verwendung (mit Aufteilung für Kapitalkontenentwicklung)"
"account_2870","2870","Advance distribution","l10n_de.tag_de_pl_04","income_other","False","","","Vorabausschüttung"
"account_2890","2890","Allocated imputed business owner’s remuneration","l10n_de.tag_de_pl_04","income_other","False","","","Verrechneter kalkulatorischer Unternehmerlohn"
"account_2891","2891","Allocated imputed rental and lease payments","l10n_de.tag_de_pl_04","income_other","False","","","Verrechnete kalkulatorische Miete und Pacht"
"account_2892","2892","Allocated imputed interest","l10n_de.tag_de_pl_04","income_other","False","","","Verrechnete kalkulatorische Zinsen"
"account_2893","2893","Allocated imputed depreciation, amortisation and write-downs","l10n_de.tag_de_pl_04","income_other","False","","","Verrechnete kalkulatorische Abschreibungen"
"account_2894","2894","Allocated imputed business risks","l10n_de.tag_de_pl_04","income_other","False","","","Verrechnete kalkulatorische Wagnisse"
"account_2895","2895","Allocated imputed wages for non-compensated employees","l10n_de.tag_de_pl_04","income_other","False","","","Verrechneter kalkulatorischer Lohn für unentgeltliche Mitarbeiter"
"account_2990","2990","Expenses/income from currency translation difference","l10n_de.tag_de_pl_04","income_other","False","","","Aufwendungen/Erträge aus Währungsumrechnungsdifferenzen"
"account_3000","3000","Raw materials, consumables and supplies","l10n_de.tag_de_pl_05","expense","False","","","Roh-, Hilfs- und Betriebsstoffe"
"account_3010","3010","Cost of raw materials, consumables and supplies, 7 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_7_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe 7 % Vorsteuer"
"account_3030","3030","Cost of raw materials, consumables and supplies, 19 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_19_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe 19 % Vorsteuer"
"account_3060","3060","Cost of raw materials, consumables and supplies, intra-European Union acquisitions, 7 % input tax and 7 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_eu_7_purchase_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 7 % Vorsteuer und 7 % Umsatzsteuer"
"account_3062","3062","Cost of raw materials, consumables and supplies, intra-European Union acquisitions, 19 % input tax and 19 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_eu_19_purchase_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb 19 % Vorsteuer und 19 % Umsatzsteuer"
"account_3066","3066","Cost of raw materials, consumables and supplies, intra-European Union acquisitions, no input tax and 7 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_eu_7_purchase_no_vst_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicher Erwerb ohne Vorsteuer und 7 % Umsatzsteuer"
"account_3067","3067","Cost of raw materials, consumables and supplies, intra-European Union acquisitions, no input tax and 19 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_eu_19_purchase_no_vst_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe, innergemeinschaftlicherErwerb ohne Vorsteuer und 19 % Umsatzsteuer"
"account_3070","3070","Cost of raw materials, consumables and supplies, 5.5 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_55_farmer_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe 5,5 % Vorsteuer"
"account_3071","3071","Cost of raw materials, consumables and supplies, 10.7 % / 9.5 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_107_farmer_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe 10,7 % / 9,5 % Vorsteuer"
"account_3075","3075","Cost of raw materials, consumables and supplies from a VAT warehouse, s. 13a UStG, 7 % input tax and 7 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_vst_ust_7_purchase_13a_auslagerung_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe aus einem USt-Lager § 13a UStG 7 % Vorsteuer und 7 % Umsatzsteuer"
"account_3076","3076","Cost of raw materials, consumables and supplies from a VAT warehouse, s. 13a UStG, 19 % input tax and 19 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_vst_ust_19_purchase_13a_auslagerung_skr03","Einkauf Roh-, Hilfs- und Betriebsstoffe aus einem USt-Lager § 13a UStG 19 % Vorsteuer und 19 % Umsatzsteuer"
"account_3089","3089","Cost of raw materials, consumables and supplies as last purchaser in a triangular transaction, 19 % input tax and 19 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_vst_ust_19_purchase_3eck_last_skr03","Erwerb Roh-, Hilfs- und Betriebsstoffe als letzter Abnehmer innerhalb Dreiecksgeschäft 19 % Vorsteuer und 19 % Umsatzsteuer"
"account_3090","3090","Fuels (production)","l10n_de.tag_de_pl_05","expense","False","","","Energiestoffe (Fertigung)"
"account_3091","3091","Fuels (production), 7 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_7_skr03","Energiestoffe (Fertigung) 7 % Vorsteuer"
"account_3092","3092","Fuels (production), 19 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_19_skr03","Energiestoffe (Fertigung) 19 % Vorsteuer"
"account_3100","3100","Purchased services","l10n_de.tag_de_pl_05","expense","False","","","Fremdleistungen"
"account_3106","3106","Purchased services, 19 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_19_skr03","Fremdleistungen 19 % Vorsteuer"
"account_3108","3108","Purchased services, 7 % input tax","l10n_de.tag_de_pl_05","expense","False","","tax_vst_7_skr03","Fremdleistungen 7 % Vorsteuer"
"account_3109","3109","Purchased services, no input tax","l10n_de.tag_de_pl_05","expense","False","","","Fremdleistungen ohne Vorsteuer"
"account_3110","3110","Construction services supplied by domestic contractor, 7 % input tax and 7 % VAT","l10n_de.tag_de_pl_05","expense","False","","tax_ust_vst_7_purchase_13b_bau_skr03","Bauleistungen eines im Inland ansässigen Unternehmers 7 % Vorsteuer und 7 % Umsatzsteuer"
