"id","name","code","account_type","tag_ids","reconcile","name@fr"
"pca_6094","Discounts, rebates and discounts - Inventory item purchases - Project studies and services supplied","609400","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur achats d'études et prestations de services"
"pca_6095","Discounts, rebates and discounts - Inventory item purchases - Equipment, facilities and works","609500","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur achats de matériel, équipements et travaux"
"pca_6096","Discounts, rebates and discounts - Inventory item purchases - Non-inventory consumables","609600","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur achats d'approvisionnements non stockés"
"pca_6097","Discounts, rebates and discounts - Inventory item purchases - Goods for resale","609700","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur achats de marchandises"
"pca_6098","Unallocated rebates, discounts, allowances","609800","expense","account.account_tag_operating","False","Rabais, remises et ristournes non affectés"
"pca_611","General subcontracting","611000","expense","account.account_tag_operating","False","Sous-traitance générale"
"pca_6122","Movable property leases","612200","expense","account.account_tag_operating","False","Redevances de crédit-bail mobilier"
"pca_6125","Real property leases","612500","expense","account.account_tag_operating","False","Redevances de crédit-bail immobilier"
"pca_6132","Real property rental","613200","expense","account.account_tag_operating","False","Locations immobilières"
"pca_6135","Movable property rental","613500","expense","account.account_tag_operating","False","Locations mobilières"
"pca_6136","Surcharges on packaging","613600","expense","account.account_tag_operating","False","Locations malis sur emballages"
"pca_614","Rental and joint ownership property costs","614000","expense","account.account_tag_operating","False","Charges locatives et de copropriété"
"pca_6152","Maintenance and repairs on real property items","615200","expense","account.account_tag_operating","False","Entretien et réparations sur biens immobiliers"
"pca_6155","Maintenance and repairs on movable property items","615500","expense","account.account_tag_operating","False","Entretien et réparations sur biens mobiliers"
"pca_6156","Maintenance","615600","expense","account.account_tag_operating","False","Maintenance"
"pca_6161","Comprehensive risk","616100","expense","account.account_tag_operating","False","Assurance multirisques"
"pca_6162","Compulsory construction loss insurance","616200","expense","account.account_tag_operating","False","Assurance obligatoire dommage construction"
"pca_61636","Transport insurance on purchases","616360","expense","account.account_tag_operating","False","Assurance transport sur achats"
"pca_61637","Transport insurance on sales","616370","expense","account.account_tag_operating","False","Assurance transport sur ventes"
"pca_61638","Transport insurance on other items","616380","expense","account.account_tag_operating","False","Assurance transport sur autres biens"
"pca_6164","Operating risks","616400","expense","account.account_tag_operating","False","Assurance risques d'exploitation"
"pca_6165","Customer insolvency","616500","expense","account.account_tag_operating","False","Assurance insolvabilité clients"
"pca_617","Project studies, surveys, assessments","617000","expense","account.account_tag_operating","False","Études et recherches"
"pca_6181","General documentation","618100","expense","account.account_tag_operating","False","Documentation générale"
"pca_6183","Technical documentation","618300","expense","account.account_tag_operating","False","Documentation technique"
"pca_6185","Colloquium, seminar, conference costs","618500","expense","account.account_tag_operating","False","Frais de colloques, séminaires, conférences"
"pca_619","Purchase rebates, discounts, allowances on external services","619000","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur services extérieurs"
"pca_6211","Temporary personnel","621100","expense","account.account_tag_operating","False","Personnel intérimaire"
"pca_6214","Personnel on secondment or loan to the entity","621400","expense","account.account_tag_operating","False","Personnel détaché ou prêté à l'entreprise"
"pca_6221","Purchase commission and brokerage","622100","expense","account.account_tag_operating","False","Commissions et courtages sur achats"
"pca_6222","Sales commission and brokerage","622200","expense","account.account_tag_operating","False","Commissions et courtages sur ventes"
"pca_6224","Payments to forwarding agents","622400","expense","account.account_tag_operating","False","Rémunérations des transitaires"
"pca_6225","Payments for factoring","622500","expense","account.account_tag_operating","False","Rémunérations d'affacturage"
"pca_6226","Fees","622600","expense","account.account_tag_operating","False","Honoraires"
"pca_62264","Fees on legacies or donations intended for sale","622640","equity","","False","Honoraires sur legs ou donations destinés à être cédés"
"pca_6227","Legal and litigation fees","622700","expense","account.account_tag_operating","False","Frais d'actes et de contentieux"
"pca_6228","Remuneration of intermediaries and fees - Sundry","622800","expense","account.account_tag_operating","False","Rémunérations d'intermédiaires et honoraires - Divers"
"pca_6231","Announcements and advertisements","623100","expense","account.account_tag_operating","False","Annonces et insertions"
"pca_6232","Samples","623200","expense","account.account_tag_operating","False","Échantillons"
"pca_6233","Fairs and exhibitions","623300","expense","account.account_tag_operating","False","Foires et expositions"
"pca_6234","Gifts to customers","623400","expense","account.account_tag_operating","False","Cadeaux à la clientèle"
"pca_6235","Premiums","623500","expense","account.account_tag_operating","False","Primes"
"pca_6236","Catalogues and printed material","623600","expense","account.account_tag_operating","False","Catalogues et imprimés"
"pca_6237","Publications","623700","expense","account.account_tag_operating","False","Publications"
"pca_6238","Advertising, publications, public relations - Sundry (eg. tips, standard donations)","623800","expense","account.account_tag_operating","False","Publicité, publications, relations publiques - Divers (pourboires, dons courants...)"
"pca_6241","Transport on purchases","624100","expense","account.account_tag_operating","False","Transports sur achats"
"pca_6242","Transport on sales","624200","expense","account.account_tag_operating","False","Transports sur ventes"
"pca_6243","Transport between establishments or work sites","624300","expense","account.account_tag_operating","False","Transports entre établissements ou chantiers"
"pca_6244","Administrative transport","624400","expense","account.account_tag_operating","False","Transports administratifs"
"pca_6247","Collective staff transport","624700","expense","account.account_tag_operating","False","Transports collectifs du personnel"
"pca_6248","Various transport","624800","expense","account.account_tag_operating","False","Transports divers"
"pca_6251","Travels and journeys","625100","expense","account.account_tag_operating","False","Voyages et déplacements"
"pca_6255","Relocation costs","625500","expense","account.account_tag_operating","False","Frais de déménagement"
"pca_6256","Missions","625600","expense","account.account_tag_operating","False","Missions"
"pca_6257","Receptions","625700","expense","account.account_tag_operating","False","Réceptions"
"pca_626","Postal and telecommunication costs","626000","expense","account.account_tag_operating","False","Frais postaux et frais de télécommunications"
"pca_6271","Securities costs (purchase, sale, safe custody)","627100","expense","account.account_tag_operating","False","Frais sur titres (achat, vente, garde)"
"pca_6272","Commissions and loan issue costs","627200","expense","account.account_tag_operating","False","Commissions et frais sur émission d'emprunts"
"pca_6275","Charges on bills","627500","expense","account.account_tag_operating","False","Frais sur effets"
"pca_6276","Rental of safes","627600","expense","account.account_tag_operating","False","Location de coffres"
"pca_6278","Other expenses and commissions on services supplied","627800","expense","account.account_tag_operating","False","Autres frais et commissions sur prestations de services"
"pca_6281","Sundry assistance (eg. contributions)","628100","expense","account.account_tag_operating","False","Concours divers (cotisations...)"
"pca_6284","Personnel recruitment costs","628400","expense","account.account_tag_operating","False","Frais de recrutement de personnel"
"pca_629","Purchase rebates, discounts, allowances on other external services","629000","expense","account.account_tag_operating","False","Rabais, remises et ristournes obtenus sur autres services extérieurs"
"pca_6311","Tax on salaries","631100","expense","account.account_tag_operating","False","Taxe sur les salaires"
"pca_6312","Apprenticeship tax","631200","expense","account.account_tag_operating","False","Taxe d'apprentissage"
"pca_6313","Employer participation in ongoing personnel training andevelopment","631300","expense","account.account_tag_operating","False","Participation des employeurs à la formation professionnelle continue"
"pca_6314","Default contribution for compulsory investment in construction","631400","expense","account.account_tag_operating","False","Cotisation pour défaut d'investissement obligatoire dans la construction"
"pca_6318","Other taxes and similar payments on remuneration (tax authorities)","631800","expense","account.account_tag_operating","False","Autres impôts, taxes et versements assimilés sur rémunérations (administrations des impôts)"
"pca_6331","Transport expenditures","633100","expense","account.account_tag_operating","False","Versement de transport"
"pca_6332","Accommodation allowances","633200","expense","account.account_tag_operating","False","Allocation logement"
"pca_6333","Employer participation in ongoing personnel training and development","633300","expense","account.account_tag_operating","False","Participation des employeurs à la formation professionnelle continue"
"pca_6334","Employer participation in construction projects","633400","expense","account.account_tag_operating","False","Participation des employeurs à l'effort de construction"
"pca_6335","Discharge payments entitling exemption from apprenticeship tax","633500","expense","account.account_tag_operating","False","Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage"
"pca_6338","Other taxes and similar payments on salaries (other bodies)","633800","expense","account.account_tag_operating","False","Autres impôts, taxes et versements assimilés sur rémunérations (autres organismes)"
"pca_63511","Territorial economic contribution","635110","expense","","False","Contribution économique territoriale"
"pca_63512","Property taxes","635120","expense","account.account_tag_operating","False","Taxes foncières"
"pca_63513","Other local rates and taxes","635130","expense","account.account_tag_operating","False","Autres impôts locaux"
"pca_63514","Tax on company vehicles","635140","expense","account.account_tag_operating","False","Taxe sur les véhicules des sociétés"
"pca_6352","Non-recoverable turnover tax","635200","expense","account.account_tag_operating","False","Taxes sur le chiffre d'affaires non récupérables"
"pca_6353","Indirect taxes","635300","expense","account.account_tag_operating","False","Impôts indirects"
"pca_63541","Transfer duty","635410","expense","account.account_tag_operating","False","Droits de mutation"
"pca_6358","Other duties","635800","expense","account.account_tag_operating","False","Autres droits"
"pca_6371","Social solidarity contribution chargeable to companies","637100","expense","account.account_tag_operating","False","Contribution sociale de solidarité à la charge des sociétés"
"pca_6372","Taxes collected by international public bodies","637200","expense","account.account_tag_operating","False","Taxes perçues par les organismes publics internationaux"
"pca_6374","Taxes and levies due for payment outside France","637400","expense","account.account_tag_operating","False","Impôts et taxes exigibles à l'étranger"
"pca_6378","Sundry taxes","637800","expense","account.account_tag_operating","False","Taxes diverses (autres organismes)"
"pca_6411","Salaries, emoluments","641100","expense","account.account_tag_operating","False","Salaires et appointements"
"pca_6412","Holiday pay","641200","expense","account.account_tag_operating","False","Congés payés"
"pca_6413","Premiums and bonuses","641300","expense","account.account_tag_operating","False","Primes et gratifications"
"pca_6414","Allowances and sundry benefits","641400","expense","account.account_tag_operating","False","Indemnités et avantages divers"
"pca_6415","Family income supplement","641500","expense","account.account_tag_operating","False","Supplément familial"
"pca_644","Owner remuneration","644000","expense","account.account_tag_operating","False","Rémunération du travail de l'exploitant"
"pca_6451","Social Security Collection Office (URSSAF) contributions","645100","expense","account.account_tag_operating","False","Cotisations à l'URSSAF"
"pca_6452","Mutual organisation contributions","645200","expense","account.account_tag_operating","False","Cotisations aux mutuelles"
"pca_6453","Pension fund contributions","645300","expense","account.account_tag_operating","False","Cotisations aux caisses de retraites"
"pca_6454","Association for Industrial and CommerciaEmployment (ASSEDIC) contributions","645400","expense","account.account_tag_operating","False","Cotisations aux ASSEDIC"
"pca_6458","Contributions to other social agencies","645800","expense","account.account_tag_operating","False","Cotisations aux autres organismes sociaux"
"pca_646","Owner social security contributions","646000","expense","account.account_tag_operating","False","Cotisations sociales personnelles de l'exploitant"
"pca_6471","Direct allowances","647100","expense","account.account_tag_operating","False","Prestations directes"
"pca_6472","Payments to enterprise/establishment consultative committees","647200","expense","account.account_tag_operating","False","Versements aux comités d'entreprise et d'établissement"
"pca_6473","Payments to health and occupational safety committees","647300","expense","account.account_tag_operating","False","Versements aux comités d'hygiène et de sécurité"
"pca_6474","Payments to other company benefit schemes","647400","expense","account.account_tag_operating","False","Versements aux autres oeuvres sociales"
"pca_6475","Occupational medicine, pharmacy","647500","expense","account.account_tag_operating","False","Médecine du travail, pharmacie"
"pca_648","Other personnel costs","648000","expense","account.account_tag_operating","False","Autres charges de personnel"
"pca_6511","Concessions, patents, licences, trade marks, processes, software","651100","expense","account.account_tag_operating","False","Redevances pour concessions brevets, licences, marques, procédés, logiciels"
"pca_6516","Author and reproduction royalties","651600","expense","account.account_tag_operating","False","Droits d'auteur et de reproduction"
"pca_6518","Other royalties and similar assets","651800","expense","account.account_tag_operating","False","Redevances pour autres droits et valeurs similaires"
"pca_653","Public generosity expenses","653000","equity","","False","Charges de la générosité du public"
"pca_6531","Other expenses on legacies or donations","653100","equity","","False","Autres charges sur legs ou donations"
"pca_6541","Debts receivable for the financial year","654100","expense","account.account_tag_operating","False","Créances de l'exercice"
"pca_6544","Debts receivable for previous financial years","654400","expense","account.account_tag_operating","False","Créances des exercices antérieurs"
"pca_6551","Share of profit transferred (accounts of the managing entity)","655100","expense","","False","Quote-part de bénéfice transférée (comptabilité du gérant)"
"pca_6555","Share of loss (accounts of non-managing partners/associates)","655500","expense","","False","Quote-part de perte supportée (comptabilité des associés non gérants)"
"pca_657","Financial aid","657000","equity","","False","Aides financières"
"pca_658","Sundry current operating charges","658000","expense","account.account_tag_operating","False","Charges diverses de gestion courante"
"pca_66116","Loans and similar debts payable","661160","expense","account.account_tag_financing","False","Emprunts et dettes assimilées"
"pca_66117","Debts payable related to participating interests","661170","expense","account.account_tag_financing","False","Dettes rattachées à des participations"
"pca_6612","Trust expenses, result for the period","661200","expense","","False","Charges de la fiducie, résultat de la période"
"pca_6615","Current account and credit deposit interest","661500","expense","account.account_tag_financing","False","Intérêts des comptes courants et des dépôts créditeurs"
"pca_6616","Bank and financing transaction interest (eg. discounting)","661600","expense","account.account_tag_financing","False","Intérêts bancaires et sur opérations de financement (escompte, ...)"
"pca_6617","Interest on guaranteed bonds","661700","expense","account.account_tag_financing","False","Intérêts des obligations cautionnées"
"pca_66181","Commercial debts payable","661810","expense","account.account_tag_financing","False","Intérêts des dettes commerciales"
"pca_66188","Sundry debts payable","661880","expense","account.account_tag_financing","False","Intérêts des dettes diverses"
"pca_664","Losses on debts receivable related to participating interests","664000","expense","account.account_tag_financing","False","Pertes sur créances liées à des participations"
"pca_665","Discounts allowed","665000","expense","account.account_tag_financing","False","Escomptes accordés"
"pca_666","Exchange losses","666000","expense","account.account_tag_financing","False","Pertes de change"
"pca_667","Net charges on realisation of short-term investment securities","667000","expense","account.account_tag_financing","False","Charges nettes sur cessions de valeurs mobilières de placement"
"pca_668","Other financial charges","668000","expense","account.account_tag_financing","False","Autres charges financières"
"pca_6711","Extraordinary charges - Market penalties (and forfeits on purchases and sales)","671100","expense","account.account_tag_investing","False","Charges exceptionnelles - Pénalités sur marchés (et dédits payés sur achats et ventes)"
"pca_6712","Extraordinary charges - Fines, tax and criminal penalties","671200","expense","account.account_tag_investing","False","Charges exceptionnelles - Pénalités, amendes fiscales et pénales"
"pca_6713","Extraordinary charges - Gifts and donations","671300","expense","account.account_tag_investing","False","Charges exceptionnelles - Dons, libéralités"
"pca_6714","Extraordinary charges - Bad debts written off for the financial year","671400","expense","account.account_tag_investing","False","Charges exceptionnelles - Créances devenues irrécouvrables dans l'exercice"
"pca_6715","Extraordinary charges - Grants awarded","671500","expense","account.account_tag_investing","False","Charges exceptionnelles - Subventions accordées"
"pca_6717","Extraordinary charges - Additional taxes assessed (other than income tax)","671700","expense","account.account_tag_investing","False","Charges exceptionnelles - Rappels d'impôts (autres qu'impôts sur les bénéfices)"
"pca_6718","Other extraordinary operating charges","671800","expense","account.account_tag_investing","False","Autres charges exceptionnelles sur opération de gestion"
"pca_672","Extraordinary expenses on previous years (during the year only)","672000","expense","","False","Charges exceptionnelles sur exercices antérieurs (en cours d'exercice seulement)"
"pca_673","Cash contributions or allocations","673000","equity","","False","Apports ou affectations en numéraire"
"pca_6741","Transactions related to the constitution of the trust - transfer of elements","674100","expense","","False","Opérations liées à la constitution de la fiducie - transfert des éléments"
"pca_6742","Transactions related to the liquidation of the trust","674200","expense","","False","Opérations liées à la liquidation de la fiducie"
"pca_6751","Book values of realised assets - Intangible fixed assets","675100","expense","account.account_tag_investing","False","Valeurs comptables des éléments d'actif cédés - Immobilisations incorporelles"
"pca_6752","Book values of realised assets - Tangible fixed assets","675200","expense","account.account_tag_investing","False","Valeurs comptables des éléments d'actif cédés - Immobilisations corporelles"
"pca_6754","Fixed assets received through legacies or donations","675400","equity","","False","Immobilisations reçues par legs ou donations"
"pca_6756","Book values of realised assets - Financial fixed assets","675600","expense","account.account_tag_investing","False","Valeurs comptables des éléments d'actif cédés - Immobilisations financières"
"pca_6758","Book values of realised assets - Other asset components","675800","expense","account.account_tag_investing","False","Valeurs comptables des éléments d'actif cédés - Autres éléments d'actif"
"pca_6781","Extraordinary charges - Surcharges resulting from escalation clauses","678100","expense","account.account_tag_investing","False","Charges exceptionnelles - Malis provenant de clauses d'indexation"
"pca_6782","Extraordinary charges - Prizes","678200","expense","account.account_tag_investing","False","Charges exceptionnelles - Lots"
"pca_6783","Extraordinary charges - Deficits resulting from own shares and bonds bought back by the entity","678300","expense","account.account_tag_investing","False","Charges exceptionnelles - Malis provenant du rachat par l'entreprise d'actions et obligations émises par elle-même"
"pca_6788","Sundry extraordinary charges","678800","expense","account.account_tag_investing","False","Charges exceptionnelles diverses"
"pca_6811","Appropriations to depreciation on intangible and tangible fixed assets","681100","expense","","False","Dotations aux amortissements sur immobilisations incorporelles et corporelles"
"pca_68111","Appropriations to depreciation on Intangible fixed assets","681110","expense","account.account_tag_operating","False","Dotations aux amortissements sur immobilisations incorporelles"
"pca_68112","Appropriations to depreciation on Tangible fixed assets","681120","expense","account.account_tag_operating","False","Dotations aux amortissements sur immobilisations corporelles"
"pca_6812","Amortisation of deferred operating charges","681200","expense","account.account_tag_operating","False","Dotations aux amortissements des charges d'exploitation à répartir"
"pca_6815","Appropriations to provisions for operating liabilities and charges","681500","expense","account.account_tag_operating","False","Dotations aux provisions pour risques et charges d'exploitation"
"pca_68161","Impairment of intangible assets","681610","expense","account.account_tag_operating","False","Dotations aux dépréciations des immobilisations incorporelles"
"pca_68162","Impairment of property, plant and equipment","681620","expense","account.account_tag_operating","False","Dotations aux dépréciations des immobilisations corporelles"
"pca_68164","Allowances for depreciation of assets received through legacies or donations intended for sale","681640","equity","","False","Dotations pour dépréciation d’actifs reçus par legs ou donations destinés à être cédés"
"pca_68173","Impairment of inventories and work in progress","681730","expense","account.account_tag_operating","False","Dotations aux dépréciations des stocks et en-cours"
"pca_68174","Impairment of receivables","681740","expense","account.account_tag_operating","False","Dotations aux dépréciations des créances"
"pca_6861","Appropriations to amortisation of premiums on redemption of debt securities","686100","expense","account.account_tag_financing","False","Dotations aux amortissements des primes de remboursement des obligations"
"pca_6865","Appropriations to provisions for financial liabilities and charges","686500","expense","account.account_tag_financing","False","Dotations aux provisions pour risques et charges financiers"
"pca_68662","Appropriations to provisions for diminution in value of financial components - Financial fixed assets","686620","expense","account.account_tag_financing","False","Dotations aux dépréciations des immobilisations financières"
"pca_68665","Appropriations to provisions for diminution in value of financial components - Short-term investment securities","686650","expense","account.account_tag_financing","False","Dotations aux dépréciations des valeurs mobilières de placement"
"pca_6868","Other appropriations","686800","expense","account.account_tag_financing","False","Autres dotations aux amortissements, dépréciations et provisions - Charges financières"
"pca_6871","Appropriations to extraordinary fixed asset depreciation","687100","expense","account.account_tag_financing","False","Dotations aux amortissements exceptionnels des immobilisations"
"pca_68725","Appropriations to tax-regulated provisions (fixed assets) - Depreciation by derogation","687250","expense","account.account_tag_financing","False","Dotations aux provisions réglementées exceptionnelles (immobilisations) - Amortissements dérogatoires"
"pca_6873","Appropriations to tax-regulated provisions (stocks)","687300","expense","account.account_tag_financing","False","Dotations aux provisions réglementées exceptionnelles (stocks)"
"pca_6874","Appropriations to other tax-regulated provisions","687400","expense","account.account_tag_financing","False","Dotations aux autres provisions réglementées exceptionnelles"
"pca_6875","Appropriations to provisions for extraordinary liabilities and charges","687500","expense","account.account_tag_financing","False","Dotations aux provisions exceptionnelles"
"pca_6876","Appropriations to provisions for extraordinary diminutionin value","687600","expense","account.account_tag_financing","False","Dotations aux dépréciations exceptionnelles"
"pca_6891","Transfers to carried forward funds","689100","equity","","False","Reports en fonds reportés"
"pca_6894","Transfers to dedicated funds from operating grants","689400","equity","","False","Reports en fonds dédiés sur subventions d’exploitation"
"pca_6895","Transfers to dedicated funds from financial contributions from other organizations","689500","equity","","False","Reports en fonds dédiés sur contributions financières d’autres organismes"
"pca_6896","Transfers to dedicated funds from public generosity resources","689600","equity","","False","Reports en fonds dédiés sur ressources liées à la générosité du public"
"pca_691","Employee profit share","691000","expense","","False","Participation des salariés aux résultats"
"pca_6951","Income tax due in France","695100","expense","","False","Impôts sur les bénéfices dus en France"
"pca_6952","Additional contribution to income tax","695200","expense","","False","Contribution additionnelle à l'impôt sur les bénéfices"
"pca_6954","Income tax due outside France","695400","expense","","False","Impôts sur les bénéfices dus à l'étranger"
"pca_696","Supplementary company tax related to profit distributions","696000","expense","","False","Supplément d'impôt sur les sociétés lié aux distributions"
"pca_6981","Group tax - Charges","698100","expense","","False","Intégration fiscale - Charges"
"pca_6989","Group tax - Income","698900","expense","","False","Intégration fiscale - Produits"
"pca_699","Income - Carry-back of losses","699000","expense","","False","Produits, Reports en arrière des déficits"
"pca_7011","Finished products (or group) A","701100","income","account.account_tag_operating","False","Ventes de produits finis (ou groupe) A"
"pca_7012","Finished products (or group) B","701200","income","account.account_tag_operating","False","Ventes de produits finis (ou groupe) B"
"pca_702","Sales of semi-finished products","702000","income","account.account_tag_operating","False","Rabais, remises et ristournes sur ventes de produits intermédiaires"
"pca_703","Sales of residual products","703000","income","account.account_tag_operating","False","Ventes de produits résiduels"
"pca_7041","Works of category (or activity) A","704100","income","account.account_tag_operating","False","Ventes de travaux de catégorie (ou activité) A"
"pca_7042","Works of category (or activity) B","704200","income","account.account_tag_operating","False","Ventes de travaux de catégorie (ou activité) B"
"pca_705","Project studies","705000","income","account.account_tag_operating","False","Ventes d'études"
"pca_706","Services supplied","706000","income","account.account_tag_operating","False","Ventes de prestations de services"
"pca_7063","Sponsorships","706300","income","","False","Parrainages"
"pca_7071","Goods for resale (or group) A","707100","income","account.account_tag_operating","False","Ventes de marchandises (ou groupe) A"
"pca_7072","Goods for resale (or group) B","707200","income","account.account_tag_operating","False","Ventes de marchandises (ou groupe) B"
"pca_7073","Sales of donations in kind","707300","equity","","False","Ventes de dons en nature"
"pca_7081","Income from services operated in the interest of personne","708100","income","account.account_tag_operating","False","Produits des services exploités dans l'intérêt du personnel"
"pca_7082","Commission and brokerage","708200","income","account.account_tag_operating","False","Commissions et courtages"
"pca_7083","Sundry rentals","708300","income","account.account_tag_operating","False","Locations diverses"
"pca_7084","Personnel charged out","708400","income","account.account_tag_operating","False","Mise à disposition de personnel facturée"
"pca_7085","Carriage and ancillary costs invoiced","708500","income","account.account_tag_operating","False","Ports et frais accessoires facturés"
"pca_7086","Surplus on recovery of returnable packaging","708600","income","account.account_tag_operating","False","Bonis sur reprises d'emballages consignés"
"pca_7087","Bonuses obtained from customers and sales premiums","708700","income","account.account_tag_operating","False","Bonifications obtenues des clients et primes sur ventes"
"pca_7088","Other income from ancillary activities (eg. disposal of consumables)","708800","income","account.account_tag_operating","False","Autres produits d'activités annexes (cessions d'approvisionnements...)"
"pca_7091","Sales of finished products","709100","income","account.account_tag_operating","False","Ventes de produits finis"
"pca_7092","Sales of semi-finished products","709200","income","account.account_tag_operating","False","Rabais, remises et ristournes sur ventes de produits intermédiaires"
"pca_7094","Sales rebates, discounts, allowances granted by the entity on work","709400","income","account.account_tag_operating","False","Rabais, remises et ristournes sur travaux"
"pca_7095","Sales rebates, discounts, allowances granted by the entity on Project studies","709500","income","account.account_tag_operating","False","Rabais, remises et ristournes sur études"
"pca_7096","Sales rebates, discounts, allowances granted by the entity on Services supplied","709600","income","account.account_tag_operating","False","Rabais, remises et ristournes sur prestations de services"
"pca_7097","Sales rebates, discounts, allowances granted by the entity on Sales of goods for resale","709700","income","account.account_tag_operating","False","Rabais, remises et ristournes sur ventes de marchandises"
"pca_7098","Sales rebates, discounts, allowances granted by the entity on Income from ancillary activities","709800","income","","False","Rabais, remises et ristournes sur produits des activités annexes"
"pca_71331","Change in work in progress (goods) - Products in progress","713310","income","account.account_tag_operating","False","Variation des en-cours de production de biens - Produits en cours"
"pca_71335","Change in work in progress (goods) - Works in progress","713350","income","account.account_tag_operating","False","Variation des en-cours de production de biens - Travaux en cours"
"pca_71341","Change in work in progress (services) - Project studies in progress","713410","income","account.account_tag_operating","False","Variation des en-cours de production de services - Études en cours"
"pca_71345","Change in work in progress (services) - Supply of services in progress","713450","income","account.account_tag_operating","False","Variation des en-cours de production de services - Prestations de services en cours"
"pca_71351","Change in product stocks Semi-finished products","713510","income","account.account_tag_operating","False","Variation des stocks de produits intermédiaires"
"pca_71355","Change in product stocks Finished products","713550","income","account.account_tag_operating","False","Variation des stocks de produits finis"
"pca_71358","Change in product stocks Residual products","713580","income","account.account_tag_operating","False","Variation des stocks de produits résiduels"
"pca_721","Own work capitalised - Intangible fixed assets","721000","income","account.account_tag_operating","False","Production immobilisée - Immobilisations incorporelles"
"pca_722","Own work capitalised - Tangible fixed assets","722000","income","account.account_tag_operating","False","Production immobilisée - Immobilisations corporelles"
"pca_73","Public contributions","730000","equity","","False","Concours publics"
"pca_74","Operating grants","740000","income","account.account_tag_operating","False","Subventions d'exploitation"
"pca_7511","Royalties and licence fees for concessions, patents, licences, trade marks, processes, software","751100","income","account.account_tag_operating","False","Redevances pour concessions, brevets, licences, marques, procédés, logiciels"
"pca_7516","Author and reproduction royalties","751600","income","account.account_tag_operating","False","Droits d'auteur et de reproduction"
"pca_7518","Other royalties and similar assets","751800","income","account.account_tag_operating","False","Redevances pour autres droits et valeurs similaires"
"pca_752","Revenues from buildings not allocated to professional activities","752000","income","account.account_tag_operating","False","Revenus des immeubles non affectés aux activités professionnelles"
"pca_7531","Founders' payments","753100","equity","","False","Versements des fondateurs"
"pca_7532","Portions of consumable endowment transferred to income statement","753200","equity","","False","Quotes-parts de dotation consomptible virée au compte de résultat"
"pca_75411","Manual donations","754110","equity","","False","Dons manuels"
"pca_75412","Expense waivers by volunteers","754120","equity","","False","Abandons de frais par les bénévoles"
"pca_7542","Corporate sponsorship","754200","equity","","False","Mécénats"
"pca_75431","Life insurance","754310","equity","","False","Assurances-vie"
"pca_75432","Legacies or donations","754320","equity","","False","Legs ou donations"
"pca_75433","Other income from legacies or donations","754330","equity","","False","Autres produits sur legs ou donations"
"pca_7551","Financial contributions from other organizations","755100","equity","","False","Contributions financières d’autres organismes"
"pca_7552","Portions of received generosity","755200","equity","","False","Quotes-parts de générosité reçues"
"pca_7555","Share of profit (accounts of non-managing partners/associates)","755500","income","","False","Quote-part de bénéfice attribuée (comptabilité des associés non-gérants)"
"pca_7561","Membership fees without consideration","756100","income","","False","Cotisations sans contrepartie"
"pca_7562","Membership fees with consideration","756200","income","","False","Cotisations avec contrepartie"
"pca_757","Foreign exchange gains on operating receivables and payables","757000","equity","","False","Gains de change sur créances et dettes d’exploitation"
"pca_758","Sundry current operating income","758000","income","account.account_tag_operating","False","Produits divers de gestion courante"
"pca_7611","Income from long-term equity interests","761100","income","account.account_tag_financing","False","Revenus des titres de participation"
"pca_7612","Trust income, result for the period","761200","income","","False","Produits de la fiducie, résultat de la période"
"pca_7616","Income from other forms of participating interests","761600","income","account.account_tag_financing","False","Revenus sur autres formes de participation"
"pca_7617","Income from debts receivable related to participating interests","761700","income","account.account_tag_financing","False","Revenus des créances rattachées à des participations"
"pca_7621","Income from long-term investment securities","762100","income","account.account_tag_financing","False","Revenus des titres immobilisés"
"pca_7626","Income from loans","762600","income","account.account_tag_financing","False","Revenus des prêts"
"pca_7627","Income from capitalised debts receivable","762700","income","account.account_tag_financing","False","Revenus des créances immobilisées"
"pca_7631","Income from commercial debts receivable","763100","income","account.account_tag_financing","False","Revenus des créances commerciales"
"pca_7638","Income from sundry debts receivable","763800","income","account.account_tag_financing","False","Revenus des créances diverses"
"pca_764","Income from short-term investment securities","764000","income","account.account_tag_financing","False","Revenus des valeurs mobilières de placement"
"pca_765","Discounts obtained","765000","income","account.account_tag_financing","False","Escomptes obtenus"
"pca_766","Exchange gains","766000","income","account.account_tag_financing","False","Gains de change"
"pca_767","Net income on realisation of short-term investment securities","767000","income","account.account_tag_financing","False","Produits nets sur cessions de valeurs mobilières de placement"
"pca_768","Other financial income","768000","income","account.account_tag_financing","False","Autres produits financiers"
"pca_7711","Extraordinary income - Forfeits and penalties on purchases and sales","771100","income","account.account_tag_investing","False","Produits exceptionnels - Dédits et pénalités perçus sur achats et sur ventes"
"pca_7713","Extraordinary income - Donations received","771300","income","account.account_tag_investing","False","Produits exceptionnels - Libéralités reçues"
"pca_7714","Extraordinary income - Collection of debts receivable written off","771400","income","account.account_tag_investing","False","Produits exceptionnels - Rentrées sur créances amorties"
