"code","id","account_type","reconcile","name","chart_template_id/id"
"421000","hr_421000","expense",0,"Income tax and surtax costs","l10n_hr.l10n_hr_chart_template"
"422000","hr_422000","expense",0,"Contributions from salaries costs","l10n_hr.l10n_hr_chart_template"
"423000","hr_423000","expense",0,"Contributions on salaries costs","l10n_hr.l10n_hr_chart_template"
"430000","hr_430000","depreciation",0,"Amortisation of intangible assets","l10n_hr.l10n_hr_chart_template"
"431000","hr_431000","depreciation",0,"Depreciation of property, plant and equipment","l10n_hr.l10n_hr_chart_template"
"432000","hr_432000","depreciation",0,"50% of personal depreciation. car. and Dr. mid. transportation","l10n_hr.l10n_hr_chart_template"
"432100","hr_432100","depreciation",0,"50% of personal depreciation. car. and Dr. mid. transportation","l10n_hr.l10n_hr_chart_template"
"432200","hr_432200","depreciation",0,"Part of personal depreciation. car. and Dr. mid. transportation worth over HRK 400,000.00","l10n_hr.l10n_hr_chart_template"
"432300","hr_432300","depreciation",0,"Depreciation (write-off) of unrecognized VAT","l10n_hr.l10n_hr_chart_template"
"432400","hr_432400","depreciation",0,"Depreciation. personal car. just in case. salaries (net + unrecognized VAT)","l10n_hr.l10n_hr_chart_template"
"433000","hr_433000","depreciation",0,"Depreciation of building. objects","l10n_hr.l10n_hr_chart_template"
"433100","hr_433100","depreciation",0,"Depreciation of computers, computer equipment and programs, and computer networks","l10n_hr.l10n_hr_chart_template"
"433200","hr_433200","depreciation",0,"Depreciation of passenger cars","l10n_hr.l10n_hr_chart_template"
"433300","hr_433300","depreciation",0,"Depreciation of other equipment (furniture, telephony, etc.)","l10n_hr.l10n_hr_chart_template"
"434000","hr_434000","depreciation",0,"Depreciation surplus due to revaluation of assets","l10n_hr.l10n_hr_chart_template"
"435000","hr_435000","depreciation",0,"Depreciation of biological assets (vineyards, orchards, live stock)","l10n_hr.l10n_hr_chart_template"
"440000","hr_440000","expense",0,"Value adjustment of non-current intangible assets (acc. 018)","l10n_hr.l10n_hr_chart_template"
"441000","hr_441000","expense",0,"Value adjustment of property, plant and equipment","l10n_hr.l10n_hr_chart_template"
"442000","hr_442000","expense",0,"Value adjustment of non-current receivables (acc. 078)","l10n_hr.l10n_hr_chart_template"
"444000","hr_444000","expense",0,"Value adjustment of deposit on banks, bills of exchange, cheques (acc.109 and acc. 119)","l10n_hr.l10n_hr_chart_template"
"445000","hr_445000","expense",0,"Value adjustments of receivables from customers that have not been collected for longer than 60 days from the due date (link to 129)","l10n_hr.l10n_hr_chart_template"
"445100","hr_445100","expense",0,"Other material costs of trade","l10n_hr.l10n_hr_chart_template"
"445200","hr_445200","expense",0,"Value adjustments of outdated receivables (part with 129, 139 and 159) - tax not recognized","l10n_hr.l10n_hr_chart_template"
"446000","hr_446000","expense",0,"Value adjustment of inventory","l10n_hr.l10n_hr_chart_template"
"447000","hr_447000","expense",0,"Value adjustment of advance payments","l10n_hr.l10n_hr_chart_template"
"448000","hr_448000","expense",0,"Value adjustment of receivables from bankruptcy","l10n_hr.l10n_hr_chart_template"
"449000","hr_449000","expense",0,"Inventory write off","l10n_hr.l10n_hr_chart_template"
"450000","hr_450000","expense",0,"Long-term provision for pensions, severance payments and other employment benefits","l10n_hr.l10n_hr_chart_template"
"451000","hr_451000","expense",0,"Long-term provision for tax obligations","l10n_hr.l10n_hr_chart_template"
"452000","hr_452000","expense",0,"Long term provision for litigation losses","l10n_hr.l10n_hr_chart_template"
"453000","hr_453000","expense",0,"Long-term provision for renewal of natural resources","l10n_hr.l10n_hr_chart_template"
"454000","hr_454000","expense",0,"The cost of long term provision for risks within warranty period","l10n_hr.l10n_hr_chart_template"
"455000","hr_455000","expense",0,"The costs of long-term provision for Company's restructuring","l10n_hr.l10n_hr_chart_template"
"456000","hr_456000","expense",0,"The costs of provision for onerous contracts","l10n_hr.l10n_hr_chart_template"
"457000","hr_457000","expense",0,"The costs of other provision for other risk and charges","l10n_hr.l10n_hr_chart_template"
"460000","hr_460000","expense",0,"Daily allowances for business trips and other travel expense","l10n_hr.l10n_hr_chart_template"
"461000","hr_461000","expense",0,"Cost reimbursements, allowances and scholarships","l10n_hr.l10n_hr_chart_template"
"462000","hr_462000","expense",0,"Severance payments, gifts, performance awards, grants, insurance premiums and jubilee awards","l10n_hr.l10n_hr_chart_template"
"463000","hr_463000","expense",0,"50% of representation costs in gifts (goods and products) with VAT","l10n_hr.l10n_hr_chart_template"
"463100","hr_463100","expense",0,"50% of the costs of own services for the representation including VAT","l10n_hr.l10n_hr_chart_template"
"463200","hr_463200","expense",0,"50% of representation expenses from the use of own boats, cars, real estate, etc. with VAT","l10n_hr.l10n_hr_chart_template"
"463300","hr_463300","expense",0,"50% of all net costs of the representation (own) including VAT","l10n_hr.l10n_hr_chart_template"
"463500","hr_463500","expense",0,"Advertising costs (in catalogs, flyers, sweepstakes)","l10n_hr.l10n_hr_chart_template"
"463600","hr_463600","expense",0,"Product samples given to customers for evaluation and procurement (Article 11, Paragraph 2 of the VAT Ordinance)","l10n_hr.l10n_hr_chart_template"
"463700","hr_463700","expense",0,"Advertising costs in goods (up to HRK 160.00 → ""not for sale"" items with the company logo, such as glasses, ashtrays, pens, tablecloths, coasters, pendants, brochures, catalogs, bags, etc.) - Art. 11, paragraph 4 of the VAT Ordinance","l10n_hr.l10n_hr_chart_template"
"463800","hr_463800","expense",0,"Gifts of small value (up to HRK 160.00 without VAT - Article 7, paragraph 4 of the VAT Act and Article 11, paragraph 3 of the VAT Ordinance) - quarterly","l10n_hr.l10n_hr_chart_template"
"464000","hr_464000","expense",0,"Insurance premiums","l10n_hr.l10n_hr_chart_template"
"465000","hr_465000","expense",0,"Bank charges and costs of payment operations","l10n_hr.l10n_hr_chart_template"
"466000","hr_466000","expense",0,"Chamber membership fees (HGK or HOK) and acc. for public authorities","l10n_hr.l10n_hr_chart_template"
"466100","hr_466100","expense",0,"Membership fees to associations and professional chambers","l10n_hr.l10n_hr_chart_template"
"466200","hr_466200","expense",0,"Compensation for the general utility function of the forest","l10n_hr.l10n_hr_chart_template"
"466300","hr_466300","expense",0,"Membership fee to the tourist association","l10n_hr.l10n_hr_chart_template"
"466400","hr_466400","expense",0,"Compensation for the use of mineral raw materials","l10n_hr.l10n_hr_chart_template"
"466500","hr_466500","expense",0,"Reserve for building maintenance (Property Act... - Ord. nov., no. 91/96. to 81/15.)","l10n_hr.l10n_hr_chart_template"
"466600","hr_466600","expense",0,"Permits for the use of highways, attestations, certificates, etc.","l10n_hr.l10n_hr_chart_template"
"466700","hr_466700","expense",0,"Fees for concessions and similar rights","l10n_hr.l10n_hr_chart_template"
"466800","hr_466800","expense",0,"Memorial annuity","l10n_hr.l10n_hr_chart_template"
"466900","hr_466900","expense",0,"Other benefits","l10n_hr.l10n_hr_chart_template"
"467000","hr_467000","expense",0,"Tax (property) on road vehicles, vessels and aircraft","l10n_hr.l10n_hr_chart_template"
"467100","hr_467100","expense",0,"Fees to the Environmental Protection and Energy Efficiency Fund for packaging (according to material, per product, returnable packaging)","l10n_hr.l10n_hr_chart_template"
"467200","hr_467200","expense",0,"Tax on vacation homes","l10n_hr.l10n_hr_chart_template"
"467300","hr_467300","expense",0,"The cost of tax that is contractually taken over at the time of sale (e.g. 3% p.p.n.)","l10n_hr.l10n_hr_chart_template"
"467400","hr_467400","expense",0,"A VAT expense that cannot be recognized","l10n_hr.l10n_hr_chart_template"
"467500","hr_467500","expense",0,"Withholding tax","l10n_hr.l10n_hr_chart_template"
"467600","hr_467600","expense",0,"Costs of subsequently determined taxes (e.g. VAT, special and other taxes, taxes upon adjustment, except profit tax)","l10n_hr.l10n_hr_chart_template"
"467700","hr_467700","expense",0,"Other taxes and fees","l10n_hr.l10n_hr_chart_template"
"468000","hr_468000","expense",0,"Cost of usage rights (excluding leases) and expense of board members","l10n_hr.l10n_hr_chart_template"
"469000","hr_469000","expense",0,"General education","l10n_hr.l10n_hr_chart_template"
"469010","hr_469010","expense",0,"Special education","l10n_hr.l10n_hr_chart_template"
"469100","hr_469100","expense",0,"Costs for manuals, magazines and professional literature","l10n_hr.l10n_hr_chart_template"
"469200","hr_469200","expense",0,"Expenses of official gazettes","l10n_hr.l10n_hr_chart_template"
"469300","hr_469300","expense",0,"Court costs and fees (bills, etc.)","l10n_hr.l10n_hr_chart_template"
"469400","hr_469400","expense",0,"Costs of health supervision and control of products, goods, services, etc.","l10n_hr.l10n_hr_chart_template"
"469500","hr_469500","expense",0,"Costs of mandatory medical examinations","l10n_hr.l10n_hr_chart_template"
"469600","hr_469600","expense",0,"Costs of systematic control medical examinations of employees","l10n_hr.l10n_hr_chart_template"
"469700","hr_469700","expense",0,"Establishment costs (notary, court, ads, lawyer)","l10n_hr.l10n_hr_chart_template"
"469800","hr_469800","expense",0,"The costs of ZAMP, reminders, etc.","l10n_hr.l10n_hr_chart_template"
"469900","hr_469900","expense",0,"Other intangible costs not mentioned (tickets to fairs, etc.)","l10n_hr.l10n_hr_chart_template"
"470000","hr_470000","expense",0,"Interest expense from Group companies","l10n_hr.l10n_hr_chart_template"
"471000","hr_471000","expense",0,"Foreign exchange difference and other expense in a Group","l10n_hr.l10n_hr_chart_template"
"472000","hr_472000","expense",0,"Other costs from a Group companies","l10n_hr.l10n_hr_chart_template"
"473000","hr_473000","expense",0,"Interest expense from operations with third party","l10n_hr.l10n_hr_chart_template"
"474000","hr_474000","expense",0,"Default interest from commercial contracts","l10n_hr.l10n_hr_chart_template"
"474100","hr_474100","expense",0,"Default interest on taxes, contributions and other benefits","l10n_hr.l10n_hr_chart_template"
"474200","hr_474200","expense",0,"Default interest between related persons (ref. unrecognized)","l10n_hr.l10n_hr_chart_template"
"474300","hr_474300","expense",0,"Default interest on court judgments","l10n_hr.l10n_hr_chart_template"
"474400","hr_474400","expense",0,"Other default interest","l10n_hr.l10n_hr_chart_template"
"475000","hr_475000","expense",0,"Exchange difference on translation of foreign operations with third party","l10n_hr.l10n_hr_chart_template"
"476000","hr_476000","expense",0,"Loss from sale of investments in shares, stakes, bonds and other securities (which are sold below cost)","l10n_hr.l10n_hr_chart_template"
"477000","hr_477000","expense",0,"Cost of discounts given","l10n_hr.l10n_hr_chart_template"
"478000","hr_478000","expense",0,"Unrealized loss (expense) from financial assets","l10n_hr.l10n_hr_chart_template"
"478200","hr_478200","expense",0,"Unrealized losses (expenses) from financial assets","l10n_hr.l10n_hr_chart_template"
"479000","hr_479000","expense",0,"Other financial expense","l10n_hr.l10n_hr_chart_template"
"480000","hr_480000","expense",0,"Additional rebates , discounts, claims and costs of samples","l10n_hr.l10n_hr_chart_template"
"481100","hr_481100","expense",0,"Tax-deductible write-off","l10n_hr.l10n_hr_chart_template"
"481110","hr_481110","expense",0,"Tax-unrecognized write-off","l10n_hr.l10n_hr_chart_template"
"481200","hr_481200","expense",0,"Costs of other write-offs","l10n_hr.l10n_hr_chart_template"
"481300","hr_481300","expense",0,"Costs of writing off debts to natural persons according to the Law on writing off debts to natural persons (Order Nov., No. 62/18.)","l10n_hr.l10n_hr_chart_template"
"482000","hr_482000","expense",0,"Disposals of property, plant and equipment and intangible assets","l10n_hr.l10n_hr_chart_template"
"483000","hr_483000","expense",0,"Inventory shortages and burglary costs","l10n_hr.l10n_hr_chart_template"
"484000","hr_484000","expense",0,"Penalties, compensation for damages occurred and contract related costs","l10n_hr.l10n_hr_chart_template"
"485000","hr_485000","expense",0,"Additionally found operating expense","l10n_hr.l10n_hr_chart_template"
"486000","hr_486000","expense",0,"Gifts/donations up to 2% of total income","l10n_hr.l10n_hr_chart_template"
"487000","hr_487000","expense",0,"Gifts/donations above 2% of total income and other donations","l10n_hr.l10n_hr_chart_template"
"488000","hr_488000","expense",0,"Expense from other activities","l10n_hr.l10n_hr_chart_template"
"489000","hr_489000","expense",0,"Costs of employee education and training (professional education, seminars, symposia, professional exams, professional training, retraining, professional and specialist studies, doctorates, language learning, etc.)","l10n_hr.l10n_hr_chart_template"
"489100","hr_489100","expense",0,"Expenditures determined in the supervision procedure (Art. 7, paragraph 1, item 11 of ZoPD) as: - hidden profit payments - exclusion of shareholders of company members and natural persons (artisans) and their connection. persons","l10n_hr.l10n_hr_chart_template"
"489200","hr_489200","expense",0,"Expenses that are not directly related to the realization of profit (Art. 7, paragraph 1, item 13 of the ZoPD - Order No. 24 PD, e.g. depreciation of assets that are not used for the performance of activities, allocation of own shares etc.) - not recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"489900","hr_489900","expense",0,"Privilege costs and other forms of property benefits (Article 7, Paragraph 1, Item 9 of the ZoPD) - not recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"490000","hr_490000","expense",0,"Allocation of costs to cost of conversion (cost of production) - (on acc. 60, 62, 63)","l10n_hr.l10n_hr_chart_template"
"491000","hr_491000","expense",0,"Allocation of management and administrative overheads to expense for the year - (on acc. 72)","l10n_hr.l10n_hr_chart_template"
"500000","hr_500000","expense",0,"Material used in management and administrative overheads","l10n_hr.l10n_hr_chart_template"
"501000","hr_501000","expense",0,"Wages and other costs of administration","l10n_hr.l10n_hr_chart_template"
"502000","hr_502000","depreciation",0,"Depreciation used in management and administrative overheads","l10n_hr.l10n_hr_chart_template"
"505000","hr_505000","expense",0,"Other costs related to the administration and selling","l10n_hr.l10n_hr_chart_template"
"510000","hr_510000","expense",0,"Material used during selling process in total selling costs","l10n_hr.l10n_hr_chart_template"
"511000","hr_511000","expense",0,"Wages in selling costs","l10n_hr.l10n_hr_chart_template"
"512000","hr_512000","depreciation",0,"Depreciation in selling costs","l10n_hr.l10n_hr_chart_template"
"513000","hr_513000","expense",0,"Rents in the cost of sales","l10n_hr.l10n_hr_chart_template"
"515000","hr_515000","expense",0,"Other costs related to the deliverables, invoicing and marketing, packaging, export","l10n_hr.l10n_hr_chart_template"
"590000","hr_590000","expense",0,"Allocation of costs to cost of conversion (cost of production) - (on acc. 60, 62, 63)","l10n_hr.l10n_hr_chart_template"
"591000","hr_591000","expense",0,"Allocation of costs to expenditures - to be shown in this year income statement - (on acc. 72)","l10n_hr.l10n_hr_chart_template"
"600000","hr_600000","asset_current",0,"Work in progress (allocation by cost driver, cost centres, working orders)","l10n_hr.l10n_hr_chart_template"
"601000","hr_601000","asset_current",0,"Work in progress for services","l10n_hr.l10n_hr_chart_template"
"602000","hr_602000","asset_current",0,"Production in cooperation","l10n_hr.l10n_hr_chart_template"
"605000","hr_605000","asset_current",0,"Production process in free trade zone","l10n_hr.l10n_hr_chart_template"
"606000","hr_606000","asset_current",0,"Production in processing and manipulation phases","l10n_hr.l10n_hr_chart_template"
"607000","hr_607000","asset_current",0,"Suspended production","l10n_hr.l10n_hr_chart_template"
"608000","hr_608000","asset_current",0,"Work in progress under partnership agreement","l10n_hr.l10n_hr_chart_template"
"609000","hr_609000","asset_current",0,"Value adjustments of work in progress","l10n_hr.l10n_hr_chart_template"
"610000","hr_610000","asset_current",0,"Semi-manufacture goods on stock (analytics by the production stage)","l10n_hr.l10n_hr_chart_template"
"611000","hr_611000","asset_current",0,"Unfinished goods and semi-manufacture goods (analytics by products types)","l10n_hr.l10n_hr_chart_template"
"619000","hr_619000","asset_current",0,"Value adjustment of unfinished goods and semi-manufacture goods","l10n_hr.l10n_hr_chart_template"
"620000","hr_620000","asset_current",0,"Biological assets in progress","l10n_hr.l10n_hr_chart_template"
"621000","hr_621000","asset_current",0,"Biological assets for sale","l10n_hr.l10n_hr_chart_template"
"629000","hr_629000","asset_current",0,"Value adjustment of biological assets","l10n_hr.l10n_hr_chart_template"
"630000","hr_630000","asset_current",0,"Finished goods in warehouse","l10n_hr.l10n_hr_chart_template"
"631000","hr_631000","asset_current",0,"Finished goods in public warehouse","l10n_hr.l10n_hr_chart_template"
"632000","hr_632000","asset_current",0,"Finished goods given in commission sale","l10n_hr.l10n_hr_chart_template"
"633000","hr_633000","asset_current",0,"Finished goods given in consignment sale","l10n_hr.l10n_hr_chart_template"
"634000","hr_634000","asset_current",0,"Finished goods in processing, finishing and manipulation phases","l10n_hr.l10n_hr_chart_template"
"635000","hr_635000","asset_current",0,"Finished goods in free-trade zone","l10n_hr.l10n_hr_chart_template"
"636000","hr_636000","asset_current",0,"Obsolete and slow moving inventory","l10n_hr.l10n_hr_chart_template"
"637000","hr_637000","asset_current",0,"Finished goods in storefront","l10n_hr.l10n_hr_chart_template"
"638000","hr_638000","asset_current",0,"Finished goods from partnership agreement","l10n_hr.l10n_hr_chart_template"
"639000","hr_639000","asset_current",0,"Value adjustment of finished goods","l10n_hr.l10n_hr_chart_template"
"640000","hr_640000","asset_current",0,"Finished goods in own stores","l10n_hr.l10n_hr_chart_template"
"641000","hr_641000","asset_current",0,"VAT included in value of goods","l10n_hr.l10n_hr_chart_template"
"648000","hr_648000","asset_current",0,"Margin included in sale price of finished goods","l10n_hr.l10n_hr_chart_template"
"649000","hr_649000","asset_current",0,"Value adjustment of finished goods in own stores","l10n_hr.l10n_hr_chart_template"
"650000","hr_650000","asset_current",0,"The purchase price of the goods from the supplier","l10n_hr.l10n_hr_chart_template"
"651000","hr_651000","asset_current",0,"Transport costs","l10n_hr.l10n_hr_chart_template"
"651100","hr_651100","asset_current",0,"Loading and unloading costs (invoiced)","l10n_hr.l10n_hr_chart_template"
"651200","hr_651200","asset_current",0,"Transport insurance","l10n_hr.l10n_hr_chart_template"
"651300","hr_651300","asset_current",0,"Costs of special packaging - packaging","l10n_hr.l10n_hr_chart_template"
"651400","hr_651400","asset_current",0,"Own transport costs (no more than the public transport tariff) of bringing the goods to the sales location","l10n_hr.l10n_hr_chart_template"
"651500","hr_651500","asset_current",0,"Design costs for special customers","l10n_hr.l10n_hr_chart_template"
"651600","hr_651600","asset_current",0,"Storage and handling costs (in the procurement phase)","l10n_hr.l10n_hr_chart_template"
"651700","hr_651700","asset_current",0,"Shipping and banking costs","l10n_hr.l10n_hr_chart_template"
"651800","hr_651800","asset_current",0,"Reimbursement to the importer for the import service","l10n_hr.l10n_hr_chart_template"
"651900","hr_651900","asset_current",0,"Other purchase costs (inspections, certificates and other costs related to bringing goods into stock - HSFI 10 and IAS 2)","l10n_hr.l10n_hr_chart_template"
"652000","hr_652000","asset_current",0,"Customs and other import duties for goods","l10n_hr.l10n_hr_chart_template"
"653000","hr_653000","asset_current",0,"Special taxes and excise duties (analytics)","l10n_hr.l10n_hr_chart_template"
"659000","hr_659000","asset_current",0,"Purchase calculation - purchase cost","l10n_hr.l10n_hr_chart_template"
"660000","hr_660000","asset_current",0,"Merchandise goods on stock","l10n_hr.l10n_hr_chart_template"
"661000","hr_661000","asset_current",0,"Merchandise goods in others warehouse and in storefront","l10n_hr.l10n_hr_chart_template"
"662000","hr_662000","asset_current",0,"Merchandise goods given in commission and consignment sale","l10n_hr.l10n_hr_chart_template"
"663000","hr_663000","asset_current",0,"Merchandise goods in stores","l10n_hr.l10n_hr_chart_template"
"664000","hr_664000","asset_current",0,"Tax included in value of merchandise goods","l10n_hr.l10n_hr_chart_template"
"665000","hr_665000","asset_current",0,"Goods in tax warehouse","l10n_hr.l10n_hr_chart_template"
"665100","hr_665100","asset_current",0,"Goods in the free zone","l10n_hr.l10n_hr_chart_template"
"666000","hr_666000","asset_current",0,"Finished goods in processing, finishing and manipulation phases","l10n_hr.l10n_hr_chart_template"
"667000","hr_667000","asset_current",0,"Merchandise goods in transit","l10n_hr.l10n_hr_chart_template"
"668000","hr_668000","asset_current",0,"Margin included in sale price of merchandise goods","l10n_hr.l10n_hr_chart_template"
"669000","hr_669000","asset_current",0,"Value adjustment of merchandise goods","l10n_hr.l10n_hr_chart_template"
"670000","hr_670000","asset_current",0,"Advance payments for merchandise goods","l10n_hr.l10n_hr_chart_template"
"671000","hr_671000","asset_current",0,"Advance payments for merchandise goods import","l10n_hr.l10n_hr_chart_template"
"672000","hr_672000","asset_current",0,"Advance payments to related party for merchandise goods","l10n_hr.l10n_hr_chart_template"
"673000","hr_673000","asset_current",0,"Advances for biological asset purchases","l10n_hr.l10n_hr_chart_template"
"679000","hr_679000","asset_current",0,"Value adjustment of advance payments for merchandise goods","l10n_hr.l10n_hr_chart_template"
"680000","hr_680000","asset_current",0,"Property which is classified as held for sale- at cost","l10n_hr.l10n_hr_chart_template"
"681000","hr_681000","asset_current",0,"Additions on the property held for sale","l10n_hr.l10n_hr_chart_template"
"682000","hr_682000","asset_current",0,"Arts held for sale","l10n_hr.l10n_hr_chart_template"
"683000","hr_683000","asset_current",0,"Property which is classified as held for sale","l10n_hr.l10n_hr_chart_template"
"684000","hr_684000","asset_current",0,"Old timers for trading","l10n_hr.l10n_hr_chart_template"
"685000","hr_685000","asset_current",0,"VAT included in arts and old timers","l10n_hr.l10n_hr_chart_template"
"687000","hr_687000","asset_current",0,"Advance payments for the purchase of property held for sale","l10n_hr.l10n_hr_chart_template"
"688000","hr_688000","asset_current",0,"Margin included in the sale price of property and arts held for sale","l10n_hr.l10n_hr_chart_template"
"689000","hr_689000","asset_current",0,"Value adjustment of real estate and works of art, etc. in transactions and advances","l10n_hr.l10n_hr_chart_template"
"690000","hr_690000","asset_non_current",0,"Intangible assets held for sale","l10n_hr.l10n_hr_chart_template"
"691000","hr_691000","asset_non_current",0,"Other property, plant and equipment held for sale","l10n_hr.l10n_hr_chart_template"
"699000","hr_699000","asset_non_current",0,"Impairment of property, plant and equipment held for sale","l10n_hr.l10n_hr_chart_template"
"701000","hr_701000","expense",0,"Costs of rendering services","l10n_hr.l10n_hr_chart_template"
"702000","hr_702000","expense",0,"Costs of unused capacity","l10n_hr.l10n_hr_chart_template"
"703000","hr_703000","expense",0,"Cost of sale of material and obsolete inventory","l10n_hr.l10n_hr_chart_template"
"704000","hr_704000","expense_direct_cost",0,"Allowed deficiencies - technological callo, split, failure and breakage and scrap in production (from groups 60, 62, 63 and 64) - tax recognized","l10n_hr.l10n_hr_chart_template"
"704100","hr_704100","expense_direct_cost",0,"Excessive deficiencies - technological waste, breakdown, failure, breakage and scrap in production (60, 62, 63 and 64 - HSFI item 10.21 and IRS 2, item 14) and tax-allowed according to the survey, etc. - tax-recognized","l10n_hr.l10n_hr_chart_template"
"704200","hr_704200","expense_direct_cost",0,"Excessive deficits of products with VAT (HSFI, item 10.2 and IAS 2, item 16) - not recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"704300","hr_704300","expense_direct_cost",0,"The difference between the higher cost of production and the net realizable value (HSFI, item 10.35 and IAS 2, items 28 to 33)","l10n_hr.l10n_hr_chart_template"
"704400","hr_704400","expense_direct_cost",0,"Costs of delivered products within the warranty period (replacement)","l10n_hr.l10n_hr_chart_template"
"705000","hr_705000","expense",0,"Expense which relates to previous periods- by mistake not show in previous periods","l10n_hr.l10n_hr_chart_template"
"706000","hr_706000","expense",0,"Construction contracts losses","l10n_hr.l10n_hr_chart_template"
"707000","hr_707000","expense",0,"Costs in relation with partnership agreement","l10n_hr.l10n_hr_chart_template"
"708000","hr_708000","expense",0,"Cost of value adjustments of work in progress, semi-finished goods and finished goods","l10n_hr.l10n_hr_chart_template"
"710000","hr_710000","expense_direct_cost",0,"Purchase value of goods sold in the country","l10n_hr.l10n_hr_chart_template"
"710100","hr_710100","expense_direct_cost",0,"Purchase value of goods sold in the EU","l10n_hr.l10n_hr_chart_template"
"710200","hr_710200","expense_direct_cost",0,"Purchase value of goods sold in a tripartite deal in the EU","l10n_hr.l10n_hr_chart_template"
"710300","hr_710300","expense_direct_cost",0,"Purchase value of goods sold abroad (third countries)","l10n_hr.l10n_hr_chart_template"
"711000","hr_711000","expense",0,"Cost of property which is classified as held for sale","l10n_hr.l10n_hr_chart_template"
"712000","hr_712000","expense",0,"Costs which relates to property, plant and equipment held for sale","l10n_hr.l10n_hr_chart_template"
"713000","hr_713000","expense_direct_cost",0,"Damage, splitting, damage and breakage in the permitted amount according to the HGK Ordinance - recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"713100","hr_713100","expense_direct_cost",0,"Deficits due to force majeure (burglary, flood, fire, earthquake, etc.) - recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"713200","hr_713200","expense_direct_cost",0,"Deficits and write-offs of trade goods according to the inspection of the PU, etc. - recognized for tax purposes","l10n_hr.l10n_hr_chart_template"
"713400","hr_713400","expense_direct_cost",0,"Shortage of goods at the expense of the responsible person","l10n_hr.l10n_hr_chart_template"
"713500","hr_713500","expense_direct_cost",0,"Depreciation cost of goods","l10n_hr.l10n_hr_chart_template"
"714000","hr_714000","expense",0,"Costs of replacement of goods within the warranty period","l10n_hr.l10n_hr_chart_template"
"715000","hr_715000","expense",0,"Cost of good sold which relates to previous periods- by mistake not show in previous periods","l10n_hr.l10n_hr_chart_template"
"718000","hr_718000","expense",0,"Costs of value adjustments of merchandise goods and advance payments","l10n_hr.l10n_hr_chart_template"
"719000","hr_719000","expense",0,"Impairment losses recognized on property, plant and equipment held for sale","l10n_hr.l10n_hr_chart_template"
"720000","hr_720000","expense",0,"Cost of management, selling costs and administrative overheads","l10n_hr.l10n_hr_chart_template"
"721000","hr_721000","expense",0,"Other operational expense","l10n_hr.l10n_hr_chart_template"
"730000","hr_730000","expense",0,"Loss on sale of property, plant and equipment (HSFI 8 t. 8.35.)","l10n_hr.l10n_hr_chart_template"
"731000","hr_731000","expense",0,"Expense based on material and unexpected asset disposals","l10n_hr.l10n_hr_chart_template"
"732000","hr_732000","expense",0,"Losses due to dispossession or natural disasters on material assets","l10n_hr.l10n_hr_chart_template"
"733000","hr_733000","expense",0,"Expense based on material and unexpected events","l10n_hr.l10n_hr_chart_template"
"734000","hr_734000","expense",0,"Other expense due to penalties, paid compensations and liabilities from subsequent events","l10n_hr.l10n_hr_chart_template"
"735000","hr_735000","expense",0,"Unrealised losses","l10n_hr.l10n_hr_chart_template"
"736000","hr_736000","expense",0,"The costs of goods sold in previous years (returned in this year)","l10n_hr.l10n_hr_chart_template"
"737000","hr_737000","expense",0,"Losses from biological assets arising from valuation","l10n_hr.l10n_hr_chart_template"
"738000","hr_738000","expense",0,"Losses from agricultural assets arising from valuation","l10n_hr.l10n_hr_chart_template"
"740000","hr_740000","income",0,"Share in the profit from the company connected by participating interest","l10n_hr.l10n_hr_chart_template"
"740100","hr_740100","income",0,"Share in joint profits undertaking","l10n_hr.l10n_hr_chart_template"
"745000","hr_745000","income",0,"Share in the loss from the company connected by participating interest","l10n_hr.l10n_hr_chart_template"
"745100","hr_745100","income",0,"Share of loss from joint undertaking","l10n_hr.l10n_hr_chart_template"
"750000","hr_750000","income",0,"Sale of goods (analytics by goods or profit centres)","l10n_hr.l10n_hr_chart_template"
"751000","hr_751000","income",0,"Revenue from the rendering of services","l10n_hr.l10n_hr_chart_template"
"752000","hr_752000","income",0,"Revenue from the rendering of construction services- construction services agreement","l10n_hr.l10n_hr_chart_template"
"753000","hr_753000","income",0,"Income from the sale of goods in the EU","l10n_hr.l10n_hr_chart_template"
"753100","hr_753100","income",0,"Income from the sale of goods to ""third"" countries","l10n_hr.l10n_hr_chart_template"
"754000","hr_754000","income",0,"Revenues from the sale of services in the EU","l10n_hr.l10n_hr_chart_template"
"754100","hr_754100","income",0,"Income from the sale of services to ""third"" countries","l10n_hr.l10n_hr_chart_template"
"754400","hr_754400","income",0,"Income from other services abroad","l10n_hr.l10n_hr_chart_template"
"755000","hr_755000","income",0,"Sale income from internal usage of own goods and services","l10n_hr.l10n_hr_chart_template"
"756000","hr_756000","income",0,"Revenue from leases and rents","l10n_hr.l10n_hr_chart_template"
"757000","hr_757000","income",0,"Revenues form partnership agreement","l10n_hr.l10n_hr_chart_template"
"758000","hr_758000","income",0,"Other income from other sale","l10n_hr.l10n_hr_chart_template"
"759000","hr_759000","income",0,"Sale income from Group companies","l10n_hr.l10n_hr_chart_template"
"760000","hr_760000","income",0,"Revenue from sale of goods","l10n_hr.l10n_hr_chart_template"
