"id","code","exception","name","tax_ipi_id:id","tax_ii_id:id","uoe_id:id","active"
"ncm_69073000","6907.30.00","","Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Cubos, pastilhas e artigos semelhantes, para mosaicos, exceto os da subposição 6907.40","tax_ipi_0_65","tax_ii_0","UOM_M2","True"
"ncm_69074000","6907.40.00","","Ladrilhos e placas (lajes), para pavimentação ou revestimento, de cerâmica; cubos, pastilhas e artigos semelhantes, para mosaicos, de cerâmica, mesmo com suporte; peças de acabamento, de cerâmica. - Peças de acabamento","tax_ipi_0_65","tax_ii_0","UOM_M2","True"
"ncm_69091100","6909.11.00","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- De porcelana","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69091210","6909.12.10","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Artigos com uma dureza equivalente a 9 ou mais na escala de Mohs Guia-fios para máquina têxtil","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69091220","6909.12.20","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Artigos com uma dureza equivalente a 9 ou mais na escala de Mohs Guias de agulhas para cabeças de impressão","tax_ipi_6_5","tax_ii_0","uom.product_uom_kgm","True"
"ncm_69091230","6909.12.30","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Artigos com uma dureza equivalente a 9 ou mais na escala de Mohs Anéis de carboneto de silício para juntas de vedação mecânicas","tax_ipi_6_5","tax_ii_2","uom.product_uom_kgm","True"
"ncm_69091290","6909.12.90","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Artigos com uma dureza equivalente a 9 ou mais na escala de Mohs Outros","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69091910","6909.19.10","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Outros Guia-fios para máquina têxtil","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69091920","6909.19.20","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Outros Guias de agulhas para cabeças de impressão","tax_ipi_6_5","tax_ii_0","uom.product_uom_kgm","True"
"ncm_69091930","6909.19.30","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Outros Colmeia de cerâmica à base de alumina (Al2O3), sílica (SiO2) e óxido de magnésio (MgO), de depuradores por conversão catalítica de gases de escape de veículos","tax_ipi_6_5","tax_ii_2","uom.product_uom_kgm","True"
"ncm_69091990","6909.19.90","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Aparelhos e artigos para usos químicos ou para outros usos técnicos: -- Outros Outros","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69099000","6909.90.00","","Aparelhos e artigos para usos químicos ou para outros usos técnicos, de cerâmica; alguidares, gamelas e outros recipientes semelhantes para usos rurais, de cerâmica; bilhas e outras vasilhas próprias para transporte ou embalagem, de cerâmica. - Outros","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_69101000","6910.10.00","","- De porcelana","tax_ipi_0","tax_ii_18","uom.product_uom_unit","True"
"ncm_69109000","6910.90.00","","- Outros","tax_ipi_0","tax_ii_18","uom.product_uom_unit","True"
"ncm_69111010","6911.10.10","","Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de porcelana. - Artigos para serviço de mesa ou de cozinha Conjunto (jogo ou aparelho) para jantar, café ou chá, apresentado em embalagem comum","tax_ipi_9_75","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69111090","6911.10.90","","Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de porcelana. - Artigos para serviço de mesa ou de cozinha Outros","tax_ipi_9_75","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69119000","6911.90.00","","Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de porcelana. - Outros","tax_ipi_9_75","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69120000","6912.00.00","","Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de cerâmica, exceto de porcelana.","tax_ipi_6_5","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69131000","6913.10.00","","Estatuetas e outros objetos de ornamentação, de cerâmica. - De porcelana","tax_ipi_13","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69139000","6913.90.00","","Estatuetas e outros objetos de ornamentação, de cerâmica. - Outros","tax_ipi_13","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69141000","6914.10.00","","Outras obras de cerâmica. - De porcelana","tax_ipi_6_5","tax_ii_20","uom.product_uom_kgm","True"
"ncm_69149000","6914.90.00","","Outras obras de cerâmica. - Outras","tax_ipi_6_5","tax_ii_20","uom.product_uom_kgm","True"
"ncm_70010000","7001.00.00","","Cacos, fragmentos e outros desperdícios e resíduos de vidro, exceto o vidro de tubos catódicos e outros vidros ativados da posição 85.49; vidro em blocos ou massas.","tax_ipi_6_5","tax_ii_2","uom.product_uom_kgm","True"
"ncm_70010000_01","7001.00.00","01","Cacos, fragmentos e outros desperdícios e resíduos de vidro, exceto o vidro de tubos catódicos e outros vidros ativados da posição 85.49; vidro em blocos ou massas.","tax_ipi_nt","tax_ii_2","uom.product_uom_kgm","True"
"ncm_70010000_02","7001.00.00","02","Cacos, fragmentos e outros desperdícios e resíduos de vidro, exceto o vidro de tubos catódicos e outros vidros ativados da posição 85.49; vidro em blocos ou massas.","tax_ipi_0","tax_ii_2","uom.product_uom_kgm","True"
"ncm_70021000","7002.10.00","","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Esferas","tax_ipi_6_5","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70021000_01","7002.10.00","01","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Esferas","tax_ipi_0","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70022000","7002.20.00","","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Barras ou varetas","tax_ipi_6_5","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70022000_01","7002.20.00","01","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Barras ou varetas","tax_ipi_0","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023100","7002.31.00","","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- De quartzo ou de outras sílicas fundidos","tax_ipi_6_5","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023100_01","7002.31.00","01","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- De quartzo ou de outras sílicas fundidos","tax_ipi_0","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023200","7002.32.00","","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- De outro vidro com um coeficiente de dilatação linear não superior a 5 x 10-6 por Kelvin, entre 0 °C e
300 °C","tax_ipi_6_5","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023200_01","7002.32.00","01","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- De outro vidro com um coeficiente de dilatação linear não superior a 5 x 10-6 por Kelvin, entre 0 °C e
300 °C","tax_ipi_0","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023900","7002.39.00","","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- Outros","tax_ipi_6_5","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70023900_01","7002.39.00","01","Vidro em esferas (exceto as microsferas da posição 70.18), barras, varetas ou tubos, não trabalhado. - Tubos: -- Outros","tax_ipi_0","tax_ii_4","uom.product_uom_kgm","True"
"ncm_70031200","7003.12.00","","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Chapas e folhas, não armadas: -- Coradas na massa, opacificadas, folheadas (chapeadas), ou com camada absorvente, refletora ou não","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70031200_01","7003.12.00","01","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Chapas e folhas, não armadas: -- Coradas na massa, opacificadas, folheadas (chapeadas), ou com camada absorvente, refletora ou não","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70031900","7003.19.00","","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Chapas e folhas, não armadas: -- Outras","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70031900_01","7003.19.00","01","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Chapas e folhas, não armadas: -- Outras","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70032000","7003.20.00","","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Chapas e folhas, armadas","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70033000","7003.30.00","","Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Perfis","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70042000","7004.20.00","","Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Vidro corado na massa, opacificado, folheado (chapeado), ou com camada absorvente, refletora ou não","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70042000_01","7004.20.00","01","Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Vidro corado na massa, opacificado, folheado (chapeado), ou com camada absorvente, refletora ou não","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70049000","7004.90.00","","Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70049000_01","7004.90.00","01","Vidro estirado ou soprado, em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70051000","7005.10.00","","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Vidro não armado, com camada absorvente, refletora ou não","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70051000_01","7005.10.00","01","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Vidro não armado, com camada absorvente, refletora ou não","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70052100","7005.21.00","","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro não armado: -- Corado na massa, opacificado, folheado (chapeado) ou simplesmente desbastado","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70052100_01","7005.21.00","01","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro não armado: -- Corado na massa, opacificado, folheado (chapeado) ou simplesmente desbastado","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70052900","7005.29.00","","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro não armado: -- Outro","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70052900_01","7005.29.00","01","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Outro vidro não armado: -- Outro","tax_ipi_0","tax_ii_10","UOM_M2","True"
"ncm_70053000","7005.30.00","","Vidro flotado e vidro desbastado ou polido numa ou em ambas as faces, em chapas ou em folhas, mesmo com camada absorvente, refletora ou não, mas não trabalhado de outro modo. - Vidro armado","tax_ipi_6_5","tax_ii_10","UOM_M2","True"
"ncm_70060000","7006.00.00","","Vidro das posições 70.03, 70.04 ou 70.05, recurvado, biselado, gravado, brocado, esmaltado ou trabalhado de outro modo, mas não emoldurado nem associado a outras matérias.","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_70060000_01","7006.00.00","01","Vidro das posições 70.03, 70.04 ou 70.05, recurvado, biselado, gravado, brocado, esmaltado ou trabalhado de outro modo, mas não emoldurado nem associado a outras matérias.","tax_ipi_0","tax_ii_12","uom.product_uom_kgm","True"
"ncm_70071100","7007.11.00","","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros temperados: -- De dimensões e formatos que permitam a sua aplicação em automóveis, veículos aéreos, barcos ou
outros veículos","tax_ipi_9_75","tax_ii_12","uom.product_uom_unit","True"
"ncm_70071100_01","7007.11.00","01","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros temperados: -- De dimensões e formatos que permitam a sua aplicação em automóveis, veículos aéreos, barcos ou
outros veículos","tax_ipi_1_95","tax_ii_12","uom.product_uom_unit","True"
"ncm_70071900","7007.19.00","","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros temperados: -- Outros","tax_ipi_6_5","tax_ii_12","UOM_M2","True"
"ncm_70072100","7007.21.00","","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros formados por folhas contracoladas: -- De dimensões e formatos que permitam a sua aplicação em automóveis, veículos aéreos, barcos ou outros veículos","tax_ipi_9_75","tax_ii_12","uom.product_uom_unit","True"
"ncm_70072100_01","7007.21.00","01","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros formados por folhas contracoladas: -- De dimensões e formatos que permitam a sua aplicação em automóveis, veículos aéreos, barcos ou outros veículos","tax_ipi_1_95","tax_ii_12","uom.product_uom_unit","True"
"ncm_70072900","7007.29.00","","Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas. - Vidros formados por folhas contracoladas: -- Outros","tax_ipi_6_5","tax_ii_12","UOM_M2","True"
"ncm_70080000","7008.00.00","","Vidros isolantes de paredes múltiplas.","tax_ipi_6_5","tax_ii_12","uom.product_uom_kgm","True"
"ncm_70091000","7009.10.00","","Espelhos de vidro, mesmo emoldurados, incluindo os espelhos retrovisores. - Espelhos retrovisores para veículos","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70091000_01","7009.10.00","01","Espelhos de vidro, mesmo emoldurados, incluindo os espelhos retrovisores. - Espelhos retrovisores para veículos","tax_ipi_1_95","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70099100","7009.91.00","","Espelhos de vidro, mesmo emoldurados, incluindo os espelhos retrovisores. - Outros: -- Não emoldurados","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70099200","7009.92.00","","Espelhos de vidro, mesmo emoldurados, incluindo os espelhos retrovisores. - Outros: -- Emoldurados","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70101000","7010.10.00","","- Ampolas","tax_ipi_0","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70102000","7010.20.00","","- Rolhas, tampas e outros dispositivos para fechar recipientes","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70109011","7010.90.11","","- Outros De capacidade superior a 1 l Garrafões e garrafas","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70109012","7010.90.12","","- Outros De capacidade superior a 1 l Frascos, boiões, vasos, embalagens tubulares e outros recipientes próprios para transporte ou embalagem; boiões para conservas","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70109021","7010.90.21","","- Outros De capacidade superior a 0,33 l, mas não superior a 1 l Garrafões e garrafas","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70109022","7010.90.22","","- Outros De capacidade superior a 0,33 l, mas não superior a 1 l Frascos, boiões, vasos, embalagens tubulares e outros recipientes próprios para transporte ou embalagem; boiões para conservas","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70109090","7010.90.90","","- Outros Outros","tax_ipi_9_75","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70111010","7011.10.10","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Para iluminação elétrica Para lâmpadas ou tubos de descarga, incluindo os de luz relâmpago (flash)","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70111021","7011.10.21","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Para iluminação elétrica Para lâmpadas de incandescência Bulbos de diâmetro inferior ou igual a 90 mm","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70111029","7011.10.29","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Para iluminação elétrica Para lâmpadas de incandescência Outros","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70111090","7011.10.90","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Para iluminação elétrica Outros","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70112000","7011.20.00","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Para tubos catódicos","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70119000","7011.90.00","","Ampolas e invólucros, mesmo tubulares, abertos, e suas partes, de vidro, sem guarnições, para lâmpadas e fontes de luz, elétricas, tubos catódicos ou semelhantes. - Outros","tax_ipi_6_5","tax_ii_10","uom.product_uom_kgm","True"
"ncm_70131000","7013.10.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos de vitrocerâmica","tax_ipi_6_5","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70132200","7013.22.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Copos com pé, exceto de vitrocerâmica: -- De cristal de chumbo","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70132800","7013.28.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Copos com pé, exceto de vitrocerâmica: -- Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70133300","7013.33.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Outros copos, exceto de vitrocerâmica: -- De cristal de chumbo","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70133700","7013.37.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Outros copos, exceto de vitrocerâmica: -- Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134100","7013.41.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- De cristal de chumbo","tax_ipi_6_5","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134210","7013.42.10","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- De vidro com um coeficiente de dilatação linear não superior a 5 x 10-6 por Kelvin, entre 0 °C e 300 °C Cafeteiras e chaleiras","tax_ipi_6_5","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134290","7013.42.90","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- De vidro com um coeficiente de dilatação linear não superior a 5 x 10-6 por Kelvin, entre 0 °C e 300 °C Outros","tax_ipi_6_5","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134290_01","7013.42.90","01","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- De vidro com um coeficiente de dilatação linear não superior a 5 x 10-6 por Kelvin, entre 0 °C e 300 °C Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134900","7013.49.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- Outros","tax_ipi_6_5","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70134900_01","7013.49.00","01","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica: -- Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70139110","7013.91.10","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Outros objetos: -- De cristal de chumbo Para ornamentação de interiores","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70139190","7013.91.90","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Outros objetos: -- De cristal de chumbo Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70139900","7013.99.00","","Objetos de vidro para serviço de mesa, cozinha, toucador, escritório, ornamentação de interiores ou usos semelhantes (exceto os das posições 70.10 ou 70.18). - Outros objetos: -- Outros","tax_ipi_9_75","tax_ii_18","uom.product_uom_kgm","True"
"ncm_70140000","7014.00.00","","Artigos de vidro para sinalização e elementos de óptica de vidro (exceto os da posição 70.15), não trabalhados opticamente.","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70140000_01","7014.00.00","01","Artigos de vidro para sinalização e elementos de óptica de vidro (exceto os da posição 70.15), não trabalhados opticamente.","tax_ipi_0","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70151010","7015.10.10","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Vidros para lentes corretivas Fotocromáticos","tax_ipi_0","tax_ii_2","uom.product_uom_kgm","True"
"ncm_70151091","7015.10.91","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Vidros para lentes corretivas Outros Brancos","tax_ipi_0","tax_ii_2","uom.product_uom_kgm","True"
"ncm_70151092","7015.10.92","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Vidros para lentes corretivas Outros Coloridos","tax_ipi_0","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70159010","7015.90.10","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Outros Vidros de relojoaria","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70159020","7015.90.20","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Outros Vidros para máscaras, óculos ou anteparos, protetores","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
"ncm_70159030","7015.90.30","","Vidros de relojoaria e vidros semelhantes, vidros para lentes, mesmo corretivas, curvos ou arqueados, ocos ou semelhantes, não trabalhados opticamente; esferas ocas e segmentos de esferas, de vidro, para fabricação desses vidros. - Outros Vidros para os demais óculos","tax_ipi_9_75","tax_ii_14","uom.product_uom_kgm","True"
