"id","item","code","segment","name","ncms"
"cest_1702600","26.0","17.026.00","16","Margarina e creme vegetal em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","15171000"
"cest_1702700","27.0","17.027.00","16","Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","15171000"
"cest_1702701","27.1","17.027.01","16","Margarina e creme vegetal, em recipiente de conteúdo superior a 1 kg","15171000"
"cest_1702702","27.2","17.027.02","16","Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","151790"
"cest_1702800","28.0","17.028.00","16","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","15162000"
"cest_1702801","28.1","17.028.01","16","Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","15162000"
"cest_1702900","29.0","17.029.00","16","Doces de leite","19019020"
"cest_1703000","30.0","17.030.00","16","Produtos à base de cereais, obtidos por expansão ou torrefação","19041000,19049000"
"cest_1703100","31.0","17.031.00","16","Salgadinhos diversos","19059090"
"cest_1703200","32.0","17.032.00","16","Batata frita, inhame e mandioca fritos","20052000,20059"
"cest_1703300","33.0","17.033.00","16","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg","20081"
"cest_1703301","33.1","17.033.01","16","Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg","20081"
"cest_1703400","34.0","17.034.00","16","Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","21032010"
"cest_1703500","35.0","17.035.00","16","Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g","21039021,21039091"
"cest_1703600","36.0","17.036.00","16","Molhos de soja preparados em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","21031010"
"cest_1703700","37.0","17.037.00","16","Farinha de mostarda em embalagens de conteúdo inferior ou igual a 1 kg","21033010"
"cest_1703800","38.0","17.038.00","16","Mostarda preparada em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","21033021"
"cest_1703900","39.0","17.039.00","16","Maionese em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","21039011"
"cest_1704000","40.0","17.040.00","16","Tomates preparados ou conservados, exceto em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg","2002"
"cest_1704100","41.0","17.041.00","16","Molhos de tomate em embalagens imediatas de conteúdo inferior ou igual a 1 kg","21032010"
"cest_1704200","42.0","17.042.00","16","Barra de cereais","17049090,19042000,19049000"
"cest_1704300","43.0","17.043.00","16","Barra de cereais contendo cacau","18063120,18063220,18069000"
"cest_1704400","44.0","17.044.00","16","Farinha de trigo especial, em embalagem inferior ou igual a 1 kg","11010010"
"cest_1704401","44.1","17.044.01","16","Farinha de trigo especial, em embalagem superior a 1 kg e inferior a 5 kg","11010010"
"cest_1704402","44.2","17.044.02","16","Farinha de trigo especial, em embalagem igual a 5 kg","11010010"
"cest_1704403","44.3","17.044.03","16","Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 kg","11010010"
"cest_1704404","44.4","17.044.04","16","Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 kg","11010010"
"cest_1704405","44.5","17.044.05","16","Farinha de trigo comum, em embalagem igual a 5 kg","11010010"
"cest_1704406","44.6","17.044.06","16","Farinha de trigo comum, em embalagem superior a 5 kg e inferior ou igual a 25 kg","11010010"
"cest_1704407","44.7","17.044.07","16","Farinha de trigo comum, em embalagem superior a 25 kg e inferior ou igual a 50 kg","11010010"
"cest_1704408","44.8","17.044.08","16","Farinha de trigo doméstica especial, em embalagem superior a 5 kg e inferior e igual a 10 kg","11010010"
"cest_1704409","44.9","17.044.09","16","Farinha de trigo doméstica com fermento, em embalagem superior a 5 kg e inferior e igual a 10 kg","11010010"
"cest_1704410","44.10","17.044.10","16","Farinha de trigo especial, em embalagem superior a 50 Kg","11010010"
"cest_1704411","44.11","17.044.11","16","Farinha de trigo comum, em embalagem inferior ou igual a 1 kg","11010010"
"cest_1704412","44.12","17.044.12","16","Farinha de trigo comum, em embalagem superior a 1 kg e inferior a 5 Kg","11010010"
"cest_1704413","44.13","17.044.13","16","Farinha de trigo comum, em embalagem superior a 50 kg","11010010"
"cest_1704414","44.14","17.044.14","16","Farinha de trigo doméstica especial, em embalagem inferior ou igual a 1 kg","11010010"
"cest_1704415","44.15","17.044.15","16","Farinha de trigo doméstica especial, em embalagem superior a 1 kg e inferior a 5 Kg","11010010"
"cest_1704416","44.16","17.044.16","16","Farinha de trigo doméstica especial, em embalagem igual a 5 Kg","11010010"
"cest_1704417","44.17","17.044.17","16","Farinha de trigo doméstica especial, em embalagem superior a 10 Kg","11010010"
"cest_1704418","44.18","17.044.18","16","Farinha de trigo doméstica com fermento, em embalagem inferior ou igual a 1 kg","11010010"
"cest_1704419","44.19","17.044.19","16","Farinha de trigo doméstica com fermento, em embalagem superior a 1 kg e inferior a 5 Kg","11010010"
"cest_1704420","44.20","17.044.20","16","Farinha de trigo doméstica com fermento, em embalagem igual a 5 Kg","11010010"
"cest_1704421","44.21","17.044.21","16","Farinha de trigo doméstica com fermento, em embalagem superior a 10 Kg","11010010"
"cest_1704422","44.22","17.044.22","16","Outras farinhas de trigo, em embalagem inferior ou igual a 1 kg","11010010"
"cest_1704423","44.23","17.044.23","16","Outras farinhas de trigo, em embalagem superior a 1 kg e inferior a 5 Kg","11010010"
"cest_1704424","44.24","17.044.24","16","Outras farinhas de trigo, em embalagem igual a 5 Kg","11010010"
"cest_1704425","44.25","17.044.25","16","Outras farinhas de trigo, em embalagem superior a 5 Kg e inferior ou igual a 25 kg","11010010"
"cest_1704426","44.26","17.044.26","16","Outras farinhas de trigo, em embalagem superior a 25 Kg e inferior ou igual a 50 kg","11010010"
"cest_1704427","44.27","17.044.27","16","Outras farinhas de trigo, em embalagem superior a 50 Kg","11010010"
"cest_1704500","45.0","17.045.00","16","Farinha de mistura de trigo com centeio (méteil)","11010020"
"cest_1704600","46.0","17.046.00","16","Misturas e preparações para bolos, em embalagem inferior 5 kg","19012000,19019090"
"cest_1704601","46.1","17.046.01","16","Misturas e preparações para bolos, em embalagem igual a 5 kg","19012000,19019090"
"cest_1704602","46.2","17.046.02","16","Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","19012000,19019090"
"cest_1704603","46.3","17.046.03","16","Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","19012000,19019090"
"cest_1704604","46.4","17.046.04","16","Misturas e preparações para bolos, em embalagem superior a 50 Kg","19012000,19019090"
"cest_1704605","46.5","17.046.05","16","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg","19012000,19019090"
"cest_1704606","46.6","17.046.06","16","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg","19012000,19019090"
"cest_1704607","46.7","17.046.07","16","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","19012000,19019090"
"cest_1704608","46.8","17.046.08","16","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","19012000,19019090"
"cest_1704609","46.9","17.046.09","16","Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg","19012000,19019090"
"cest_1704610","46.10","17.046.10","16","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg","19012000,19019090"
"cest_1704611","46.11","17.046.11","16","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg","19012000,19019090"
"cest_1704612","46.12","17.046.12","16","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg","19012000,19019090"
"cest_1704613","46.13","17.046.13","16","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg","19012000,19019090"
"cest_1704614","46.14","17.046.14","16","Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg","19012000,19019090"
"cest_1704700","47.0","17.047.00","16","Massas alimentícias tipo instantânea","19023000"
"cest_1704800","48.0","17.048.00","16","Massas alimentícias, cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, exceto as descritas nos CEST 17.047.00, 17.048.01, e 17.048.02","1902"
"cest_1704801","48.1","17.048.01","16","Cuscuz","19024000"
"cest_1704802","48.2","17.048.02","16","Massas alimentícias recheadas (mesmo cozidas ou preparadas de outro modo)","19022000"
"cest_1704900","49.0","17.049.00","16","Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, exceto a descrita no CEST 17.049.03","19021"
"cest_1704901","49.1","17.049.01","16","Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, exceto a descrita no CEST 17.049.04","19021"
"cest_1704902","49.2","17.049.02","16","Massas alimentícias do tipo granoduro, não cozidas, nem recheadas, nem preparadas de outro modo, exceto a descrita no CEST 17.049.05","19021"
"cest_1704903","49.3","17.049.03","16","Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos","19021900"
"cest_1704904","49.4","17.049.04","16","Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos","19021900"
"cest_1704905","49.5","17.049.05","16","Massas alimentícias do tipo granoduro, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos","19021900"
"cest_1705000","50.0","17.050.00","16","Pães industrializados, inclusive de especiarias, exceto panetones e bolo de forma","190520"
"cest_1705100","51.0","17.051.00","16","Bolo de forma, inclusive de especiarias","19052090"
"cest_1705200","52.0","17.052.00","16","Panetones","19052010"
"cest_1705300","53.0","17.053.00","16","Biscoitos e bolachas derivados de farinha de trigo; (exceto dos tipos “cream cracker”, “água e sal”, “maisena”, “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)","19053100"
"cest_1705301","53.1","17.053.01","16","Biscoitos e bolachas derivados de farinha de trigo dos tipos “maisena” e “maria” e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.053.02","19053100"
"cest_1705302","53.2","17.053.02","16","Biscoitos e bolachas derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"" de consumo popular","19053100"
"cest_1705400","54.0","17.054.00","16","Biscoitos e bolachas não derivados de farinha de trigo; (exceto dos tipos ""cream cracker"", ""água e sal"", ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial)","19053100"
"cest_1705401","54.1","17.054.01","16","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""maisena"" e ""maria"" e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.054.02","19053100"
"cest_1705402","54.2","17.054.02","16","Biscoitos e bolachas não derivados de farinha de trigo dos tipos ""cream cracker"" e ""água e sal"" de consumo popular","19053100"
"cest_1705600","56.0","17.056.00","16","Biscoitos e bolachas derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”","19059020"
"cest_1705601","56.1","17.056.01","16","Biscoitos e bolachas não derivados de farinha de trigo dos tipos “cream cracker” e “água e sal”","19059020"
"cest_1705602","56.2","17.056.02","16","Outras bolachas, exceto casquinhas para sorvete e os biscoitos e bolachas relacionados nos CEST 17.056.00 e 17.056.01","19059020"
"cest_1705700","57.0","17.057.00","16","“Waffles” e “wafers” - sem cobertura","19053200"
"cest_1705800","58.0","17.058.00","16","“Waffles” e “wafers” - com cobertura","19053200"
"cest_1705900","59.0","17.059.00","16","Torradas, pão torrado e produtos semelhantes torrados","19054000"
"cest_1706000","60.0","17.060.00","16","Outros pães de forma","19059010"
"cest_1706200","62.0","17.062.00","16","Outros pães, exceto pão francês de até 200 g","19059090"
"cest_1706201","62.1","17.062.01","16","Outros bolos industrializados e produtos de panificação não especificados anteriormente, incluindo as pizzas; exceto os classificados nos CEST 17.062.02 e 17.062.03","19059090"
"cest_1706202","62.2","17.062.02","16","Casquinhas para sorvete","19059020,19059090"
"cest_1706203","62.3","17.062.03","16","Pão francês até 200g","19059090"
"cest_1706300","63.0","17.063.00","16","Pão denominado knackebrot","19051000"
"cest_1706400","64.0","17.064.00","16","Demais pães industrializados","190590"
"cest_1706500","65.0","17.065.00","16","Óleo de soja refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15079011"
"cest_1706600","66.0","17.066.00","16","Óleo de amendoim refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","1508"
"cest_1706700","67.0","17.067.00","16","Azeites de oliva, em recipientes com capacidade inferior a 2 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 20 mililitros","1509"
"cest_1706701","67.1","17.067.01","16","Azeites de oliva, em recipientes com capacidade igual ou superior a 2 litros e inferior ou igual a 5 litros","1509"
"cest_1706702","67.2","17.067.02","16","Azeites de oliva, em recipientes com capacidade superior a 5 litros","1509"
"cest_1706800","68.0","17.068.00","16","Outros óleos e respectivas frações, obtidos exclusivamente a partir de azeitonas, mesmo refinados, mas não quimicamente modificados, e misturas desses óleos ou frações com óleos ou frações da posição 15.09, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15100000"
"cest_1706900","69.0","17.069.00","16","Óleo de girassol em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15121911"
"cest_1706901","69.1","17.069.01","16","Óleo de algodão refinado em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15122910"
"cest_1707000","70.0","17.070.00","16","Óleo de canola, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15141"
"cest_1707100","71.0","17.071.00","16","Óleo de linhaça refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15151900"
"cest_1707200","72.0","17.072.00","16","Óleo de milho refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15152910"
"cest_1707300","73.0","17.073.00","16","Outros óleos refinados, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15122990"
"cest_1707400","74.0","17.074.00","16","Misturas de óleos refinados, para consumo humano, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros","15179010"
"cest_1707500","75.0","17.075.00","16","Outros óleos vegetais comestíveis não especificados anteriormente","1511,1513,1514,1515,1516,1518"
"cest_1707600","76.0","17.076.00","16","Enchidos (embutidos) e produtos semelhantes, de carne, miudezas ou sangue; exceto salsicha, linguiça e mortadela","16010000"
"cest_1707700","77.0","17.077.00","16","Salsicha e linguiça, exceto as descritas nos CEST 17.077.01","16010000"
"cest_1707701","77.1","17.077.01","16","Salsicha em lata","16010000"
"cest_1707800","78.0","17.078.00","16","Mortadela","16010000"
"cest_1707900","79.0","17.079.00","16","Outras preparações e conservas de carne, miudezas ou de sangue, exceto as descritas nos CEST 17.079.01, 17.079.02, 17.079.03, 17.079.04, 17.079.05, 17.079.06 e 17.079.07","1602"
"cest_1707901","79.1","17.079.01","16","Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de peruas e de perus.","16023100"
"cest_1707902","79.2","17.079.02","16","Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, não cozidas","16023210"
"cest_1707903","79.3","17.079.03","16","Outras preparações e conservas de carne, de miudezas ou de sangue, todas de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, cozidas","16023220"
"cest_1707904","79.4","17.079.04","16","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: pernas e respectivos pedaços","16024100"
"cest_1707905","79.5","17.079.05","16","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: outras, incluindo as misturas, exceto os descritos no CEST 17.079.07","16024900"
"cest_1707906","79.6","17.079.06","16","Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie bovina","16025000"
"cest_1707907","79.7","17.079.07","16","Apresuntado","16024900"
"cest_1708000","80.0","17.080.00","16","Preparações e conservas de peixes; caviar e seus sucedâneos preparados a partir de ovas de peixe; exceto os descritos nos CEST 17.080.01 e 17.081.00","1604"
"cest_1708001","80.1","17.080.01","16","Outras preparações e conservas de atuns","16042010"
"cest_1708100","81.0","17.081.00","16","Sardinha em conserva","1604"
"cest_1708200","82.0","17.082.00","16","Crustáceos, moluscos e outros invertebrados aquáticos, preparados ou em conservas","1605"
"cest_1708300","83.0","17.083.00","16","Carne de gado bovino, ovino e bufalino e produtos comestíveis resultantes da matança desse gado submetidos à salga, secagem ou desidratação","02102000,02109900,1502"
"cest_1708400","84.0","17.084.00","16","Carne de gado bovino, ovino e bufalino e demais produtos comestíveis resultantes da matança desse gado frescos, refrigerados ou congelados","0201,0202,0204,0206"
"cest_1708500","85.0","17.085.00","16","Carnes de animais das espécies caprina, frescas, refrigeradas ou congeladas","204"
"cest_1708600","86.0","17.086.00","16","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados ou salmourados resultantes do abate de caprinos","02109900,15021019,15029000"
"cest_1708700","87.0","17.087.00","16","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves, exceto os descritos no CEST 17.087.02","0207,0209,02109900,1501"
"cest_1708701","87.1","17.087.01","16","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos","0203,0206,0209,02101,02109900,1501"
"cest_1708702","87.2","17.087.02","16","Carnes de aves inteiras e com peso unitário superior a 3 kg, temperadas","02071,02072"
"cest_1708800","88.0","17.088.00","16","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo inferior ou igual a 1 kg","710"
"cest_1708801","88.1","17.088.01","16","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo superior a 1 kg","710"
"cest_1708900","89.0","17.089.00","16","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg","811"
"cest_1708901","89.1","17.089.01","16","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg","811"
"cest_1709000","90.0","17.090.00","16","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg","2001"
"cest_1709001","90.1","17.090.01","16","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo superior a 1 kg","2001"
"cest_1709100","91.0","17.091.00","16","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo inferior ou igual a 1 kg","2004"
"cest_1709101","91.1","17.091.01","16","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo superior a 1 kg","2004"
"cest_1709200","92.0","17.092.00","16","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo inferior ou igual a 1 kg","2005"
"cest_1709201","92.1","17.092.01","16","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo superior a 1 kg","2005"
"cest_1709300","93.0","17.093.00","16","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo inferior ou igual a 1 kg","20060000"
"cest_1709301","93.1","17.093.01","16","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo superior a 1 kg","20060000"
"cest_1709400","94.0","17.094.00","16","Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g","2007"
"cest_1709401","94.1","17.094.01","16","Doces, geleias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg","2007"
"cest_1709500","95.0","17.095.00","16","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens de conteúdo inferior ou igual a 1 kg","2008"
"cest_1709501","95.1","17.095.01","16","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens superior a 1 kg","2008"
"cest_1709600","96.0","17.096.00","16","Café torrado e moído, em embalagens de conteúdo inferior ou igual a 2 kg, exceto os classificados nos CEST 17.096.04 e 17.096.05","901"
"cest_1709601","96.1","17.096.01","16","Café torrado e moído, em embalagens de conteúdo superior a 2 kg","901"
"cest_1709602","96.2","17.096.02","16","Café torrado em grão, em embalagens de conteúdo inferior ou igual a 2 kg","901"
"cest_1709603","96.3","17.096.03","16","Café torrado em grão, em embalagens de conteúdo superior a 2 kg","901"
"cest_1709604","96.4","17.096.04","16","Café torrado e moído, em cápsulas, exceto os descritos no CEST 17.096.05","901"
"cest_1709605","96.5","17.096.05","16","Café descafeinado torrado e moído, em cápsulas","901"
"cest_1709700","97.0","17.097.00","16","Chá, mesmo aromatizado","0902,12119090,21069090"
"cest_1709800","98.0","17.098.00","16","Mate","090300"
"cest_1709900","99.0","17.099.00","16","Açúcar refinado, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","17011,17019900"
"cest_1709901","99.1","17.099.01","16","Açúcar refinado, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17011,17019900"
"cest_1709902","99.2","17.099.02","16","Açúcar refinado, em embalagens de conteúdo superior a 5 kg","17011,17019900"
"cest_1710000","100.0","17.100.00","16","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"," ,17019100"
"cest_1710001","100.1","17.100.01","16","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17019100"
"cest_1710002","100.2","17.100.02","16","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 5 kg","17019100"
"cest_1710100","101.0","17.101.00","16","Açúcar cristal, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","17011,17019900"
"cest_1710101","101.1","17.101.01","16","Açúcar cristal, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17011,17019900"
"cest_1710102","101.2","17.101.02","16","Açúcar cristal, em embalagens de conteúdo superior a 5 kg","17011,17019900"
"cest_1710200","102.0","17.102.00","16","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","17019100"
"cest_1710201","102.1","17.102.01","16","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17019100"
"cest_1710202","102.2","17.102.02","16","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg","170191"
"cest_1710300","103.0","17.103.00","16","Outros tipos de açúcar, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","17011,17019900"
"cest_1710301","103.1","17.103.01","16","Outros tipos de açúcar, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17011,17019900"
"cest_1710302","103.2","17.103.02","16","Outros tipos de açúcar, em embalagens de conteúdo superior a 5 kg","17011,17019900"
"cest_1710400","104.0","17.104.00","16","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","17019100"
"cest_1710401","104.1","17.104.01","16","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","17019100"
"cest_1710402","104.2","17.104.02","16","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg","17019100"
"cest_1710500","105.0","17.105.00","16","Outros açúcares em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g","1702"
"cest_1710501","105.1","17.105.01","16","Outros açúcares, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg","1702"
"cest_1710502","105.2","17.105.02","16","Outros açúcares, em embalagens de conteúdo superior a 5 kg","1702"
"cest_1710600","106.0","17.106.00","16","Milho para pipoca (micro-ondas)","20081900"
"cest_1710700","107.0","17.107.00","16","Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em embalagens de conteúdo inferior ou igual a 500 g, exceto os classificados no CEST 17.107.01","21011"
"cest_1710701","107.1","17.107.01","16","Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em cápsulas","21011"
