id,code,name,ncms
nbm_4104310201,4104.31.0201,"COURO/PELE BOVINO,CURT.VEGET.C/FLOR,S/ACABAM.P/SOLAS",41043111
nbm_4104310202,4104.31.0202,"COURO/PELE BOVINO,CURT.VEGET.C/FLOR,S/ACABAM.EXC.P/SOLA",41043119
nbm_4104310203,4104.31.0203,"COURO/PELE BOVINO,CURT.CROMO,C/FLOR INTEGRAL,S/ACABAM.",41043119
nbm_4104310299,4104.31.0299,"QQ.OUT.COURO/PELE DE BOVINO/EQUIDEO,CURT.C/FLOR,S/ACAB.","41043119,41043190"
nbm_4104310303,4104.31.0303,"COURO/PELE BOVINO,CURT.CROMO,C/FLOR,C/OUT.ACABAMENTO",41043120
nbm_4104310399,4104.31.0399,"QQ.OUT.COURO/PELE DE BOVINO/EQUIDEO,CURT.C/FLOR,C/ACAB.","41043120,41043190"
nbm_4104390100,4104.39.0100,"COURO/PELE BOVINO/EQUIDEO,APERGAMINHADO,S/FLOR",41043990
nbm_4104390201,4104.39.0201,"COURO/PELE BOVINO,PREPARADO APOS CURTIMENTA,S/FLOR","41043911,41043912"
nbm_4104390299,4104.39.0299,"QQ.OUT.COURO/PELE DE EQUIDEO,PREPAR.APOS CURTIM.S/FLOR",41043990
nbm_4105110000,4105.11.0000,"PELES DEPILADAS,DE OVINO,C/PRE-CURTIMENTA VEGETAL",41051100
nbm_4105120000,4105.12.0000,"PELES DEPILADAS,DE OVINO,PRE-CURTIDAS DE OUT.MODO","41051210,41051290"
nbm_4105190100,4105.19.0100,"PELES DEPILADAS,DE OVINO,CURTIDAS AO CROMO,UMIDAS",41051210
nbm_4105190200,4105.19.0200,"PELES DEPILADAS,DE OVINO,CURTIDAS AO CROMO,SECAS",41051900
nbm_4105199900,4105.19.9900,"OUTS.PELES DEPILADAS,DE OVINO,CURTIDAS/RECURTIDAS",41051900
nbm_4105200100,4105.20.0100,"PELES DEPILADAS,DE OVINO,CURTIDAS CROMO,ACABAM.ANILINA/",41052090
nbm_4105209900,4105.20.9900,"PELES DEPILADAS,DE OVINO,APERGAMINHADAS/PREPARADAS APOS","41052010,41052090"
nbm_4106110000,4106.11.0000,"PELES DEPILADAS,DE CAPRINO,C/PRE-CURTIMENTA VEGETAL",41061100
nbm_4106120000,4106.12.0000,"PELES DEPILADAS,DE CAPRINO,PRE-CURTIDAS DE OUT.MODO","41061210,41061290"
nbm_4106190100,4106.19.0100,"PELES DEPILADAS,DE CAPRINO,CURTIDAS AO CROMO,UMIDAS",41061900
nbm_4106199900,4106.19.9900,"OUTS.PELES DEPILADAS,DE CAPRINO,CURTIDAS/RECURTIDAS",41061900
nbm_4106200100,4106.20.0100,"PELES DEPILADAS,DE CAPRINO,CURTID.CROMO,ACABAM.ANILINA/",41062010
nbm_4106209900,4106.20.9900,"PELES DEPILADAS,DE CAPRINO,APERGAMINHADAS/PREPARADAS","41062010,41062090"
nbm_4107100100,4107.10.0100,"PELES DEPILADAS,DE SUINO,CURTIDAS AO CROMO,UMIDAS",41071010
nbm_4107109900,4107.10.9900,"OUTS.PELES DEPILADAS,DE SUINO,PREPARADAS",41071090
nbm_4107210000,4107.21.0000,"PELES DEPILADAS,DE REPTEIS,C/PRE-CURTIMENTA VEGETAL",41072100
nbm_4107290000,4107.29.0000,"OUTS.PELES DEPILADAS,DE REPTEIS,PREPARADAS",41072900
nbm_4107900100,4107.90.0100,"PELES DEPILADAS,DE RENA/ALCE/VEADO/ETC.PREPARADAS",41079000
nbm_4107909900,4107.90.9900,"PELES DEPILADAS,DE OUTS.ANIMAIS,PREPARADAS",41079000
nbm_4108000000,4108.00.0000,"COURO/PELE,ACAMURCADO,INCL.CAMURCA COMBINADA",41080000
nbm_4109000100,4109.00.0100,"COURO/PELE,ENVERNIZADO/REVESTIDO",41090010
nbm_4109000200,4109.00.0200,"COURO/PELE,METALIZADO",41090020
nbm_4110000000,4110.00.0000,APARAS/DESPERDS.DE COUROS/PELES PREPARADAS/ETC.,41100000
nbm_4111000000,4111.00.0000,"COURO RECONSTITUIDO,EM CHAPAS/FOLHAS/TIRAS",41110000
nbm_4201000100,4201.00.0100,"ARTIGO DE SELEIRO/DE CORREEIRO,DE COURO",42010010
nbm_4201000200,4201.00.0200,"ARTIGO DE SELEIRO/DE CORREEIRO,DE PLASTICO",42010090
nbm_4201009900,4201.00.9900,"ARTIGO DE SELEIRO/DE CORREEIRO,DE OUTS.MATERIAS",42010090
nbm_4202110000,4202.11.0000,MALAS/MALETAS/ETC.C/SUPERF.EXTER.DE COURO NATURAL/,42021100
nbm_4202120100,4202.12.0100,MALAS/MALETAS/ETC.C/SUPERF.EXTER.DE PLASTICOS,42021210
nbm_4202120201,4202.12.0201,MALAS/MALETAS/ETC.C/SUPERF.EXTER.DE TECIDO DE MALHA,42021220
nbm_4202120299,4202.12.0299,QQ.OUT.MALA/MALETA/ETC.C/SUPERF.EXTER.DE MATERIA TEXTIL,42021220
nbm_4202190100,4202.19.0100,MALAS/MALETAS/ETC.C/SUPERF.EXTER.DE FIBRA VULCAN/CARTAO,42021900
nbm_4202199902,4202.19.9902,OUTS.MALAS/MALETAS/ETC.DE MADEIRA,42021900
nbm_4202199999,4202.19.9999,QQ.OUT.MALA/MALETA/ETC.DE OUTS.MATERIAS,42021900
nbm_4202210000,4202.21.0000,BOLSAS C/SUPERF.EXTER.DE COURO NATURAL/ETC.,42022100
nbm_4202220100,4202.22.0100,BOLSAS C/SUPERF.EXTER.DE FOLHAS DE PLASTICOS,42022210
nbm_4202220201,4202.22.0201,BOLSAS C/SUPERF.EXTER.DE TECIDOS DE MALHA,42022220
nbm_4202220299,4202.22.0299,QQ.OUT.BOLSA C/SUPERF.EXTER.DE OUT.MATERIA TEXTIL,42022220
nbm_4202290000,4202.29.0000,"BOLSAS MESMO COM TIRACOLO,DE OUTS.MATERIAS",42022900
nbm_4202310000,4202.31.0000,"ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE COURO/ETC.",42023100
nbm_4202320100,4202.32.0100,"ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE FLS.DE PLASTICO",42023200
nbm_4202320201,4202.32.0201,"ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE TECIDO DE MALHA",42023200
nbm_4202320299,4202.32.0299,"QQ.OUT.ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE MAT.TEXT",42023200
nbm_4202390100,4202.39.0100,"ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE FIBRA VULCAN/",42023900
nbm_4202399902,4202.39.9902,"ARTIGO DE BOLSO/BOLSA,C/SUPERF.EXTER.DE FERRO",42023900
nbm_4202399999,4202.39.9999,"QQ.OUT.ARTEF.DE BOLSO/BOLSA,DE OUTS.MATERIAS",42023900
nbm_4202910100,4202.91.0100,ESTOJOS P/JOIAS/CANETAS/ETC.C/SUPERF.EXTER.DE COURO/,42029100
nbm_4202919900,4202.91.9900,OUTS.ESTOJOS/ARTEFS.BOLSO/BOLSA C/SUPERF.EXTER.DE COURO,42029100
nbm_4202920101,4202.92.0101,ESTOJOS P/JOIAS/ETC.C/SUPERF.EXTER.DE FLS.DE PLASTICOS,42029200
nbm_4202920199,4202.92.0199,QQ.OUT.ESTOJO/ETC.C/SUPERF.EXTER.DE FLS.DE PLASTICO,42029200
nbm_4202920201,4202.92.0201,"OUTS.ESTOJOS/ARTEFS.BOLSO,C/SUPERF.EXTER.DE TECID.MALHA",42029200
nbm_4202920299,4202.92.0299,"QQ.OUT.ESTOJO/ARTEFS.BOLSO,C/SUPERF.EXTER.DE MAT.TEXTIL",42029200
nbm_4202990100,4202.99.0100,"OUTS.ESTOJOS/ARTEFS.BOLSO,C/SUPERF.EXTER.DE FIBRA VULC.",42029900
nbm_4202999902,4202.99.9902,"OUTS.ESTOJOS/ARTEFS.DE BOLSO/BOLSA,DE FERRO/COBRE",42029900
nbm_4202999999,4202.99.9999,"QQ.OUT.ESTOJO/ARTEFS.DE BOLSO/BOLSA,DE OUTS.MATERIAS",42029900
nbm_4203100000,4203.10.0000,VESTUARIO DE COURO NATURAL OU RECONSTITUIDO,42031000
nbm_4203210000,4203.21.0000,"LUVAS P/ESPORTES,DE COURO NATURAL/RECONSTITUIDO",42032100
nbm_4203290100,4203.29.0100,"LUVAS P/PROTEC.TRABALHO,DE COURO NATURAL/RECONSTITUIDO",42032900
nbm_4203299900,4203.29.9900,"LUVAS P/OUTS.FINS,DE COURO NATURAL/RECONSTITUIDO",42032900
nbm_4203300100,4203.30.0100,"CINTOS E CINTUROES,DE COURO NATURAL/RECONSTITUIDO",42033000
nbm_4203309900,4203.30.9900,"BANDOLEIRAS/TALABARTES,DE COURO NATURAL/RECONSTITUIDO",42033000
nbm_4203400000,4203.40.0000,"OUTS.ACESS.P/VESTUARIO,DE COURO NATURAL/RECONSTITUIDO",42034000
nbm_4204000100,4204.00.0100,"CORREIA TRANSPORTADORA,DE COURO NATURAL/RECONSTITUIDO",42040010
nbm_4204000200,4204.00.0200,"CORREIA DE TRANSMISSAO,DE COURO NATURAL/RECONSTITUIDO",42040010
nbm_4204009900,4204.00.9900,"OUTS.ARTEFS.USO TECNICO,DE COURO NATURAL/RECONSTITUIDO",42040090
nbm_4205000100,4205.00.0100,"VIRAS P/CALCADOS,DE COURO NATURAL/RECONSTITUIDO",42050000
nbm_4205009900,4205.00.9900,OUTS.OBRAS DE COURO NATURAL/RECONSTITUIDO,42050000
nbm_4206100000,4206.10.0000,CORDAS DE TRIPA,42061000
nbm_4206900100,4206.90.0100,"CORDAS P/RAQUETA,FIOS P/PESCA OU OUTRO FIM",42069000
nbm_4206900200,4206.90.0200,"OBRAS DE ""BAUDRUCHES""",42069000
nbm_4206909900,4206.90.9900,"OUTS.OBRAS DE TRIPA,DE BEXIGA E DE TENDOES",42069000
nbm_4301100000,4301.10.0000,"PELETERIA INTEIRA DE ""VISON"",EM BRUTO",43011000
nbm_4301200000,4301.20.0000,"PELETERIA INTEIRA DE COELHO/LEBRE,EM BRUTO",43012000
nbm_4301300000,4301.30.0000,"PELETERIA INTEIRA DE CORDEIROS,EM BRUTO",43013000
nbm_4301400000,4301.40.0000,"PELETERIA INTEIRA DE CASTOR,EM BRUTO",43014000
nbm_4301500000,4301.50.0000,"PELETERIA INTEIRA DE RATO-ALMISCARADO,EM BRUTO",43015000
nbm_4301600000,4301.60.0000,"PELETERIA INTEIRA DE RAPOSA,EM BRUTO",43016000
nbm_4301700000,4301.70.0000,"PELETERIA INTEIRA DE FOCA/OTARIA,EM BRUTO",43017000
nbm_4301800100,4301.80.0100,"PELETERIA INTEIRA DE LONTRA,EM BRUTO",43018000
nbm_4301800200,4301.80.0200,PELETERIA INTEIRA DE ONCA/JAGUATIRICA/SEMELHS.EM BRUTO,43018000
nbm_4301809900,4301.80.9900,"PELETERIA INTEIRA DE OUTS.ANIMAIS,EM BRUTO",43018000
nbm_4301900100,4301.90.0100,"PELETERIA DA CABECA/CAUDA/ETC.DE ""VISON"",EM BRUTO",43019000
nbm_4301900200,4301.90.0200,"PELETERIA DA CABECA/CAUDA/ETC.DE COELHOS,EM BRUTO",43019000
nbm_4301900300,4301.90.0300,"PELETERIA DA CABECA/CAUDA/ETC.DE LONTRA,EM BRUTO",43019000
nbm_4301900400,4301.90.0400,PELETERIA DA CABECA/CAUDA/ETC.DE ONCA/ETC.EM BRUTO,43019000
nbm_4301909900,4301.90.9900,"PELETERIA DA CABECA/CAUDA/ETC.DE OUTS.ANIMAIS,EM BRUTO",43019000
nbm_4302110000,4302.11.0000,"PELETERIA INTEIRA DE ""VISON"",N/MONTADA,CURTIDA/ACABADA",43021100
nbm_4302120000,4302.12.0000,"PELETERIA INTEIRA DE COELHO/LEBRE,N/MONTADA,CURTIDA/ETC",43021200
nbm_4302130000,4302.13.0000,"PELETERIA INTEIRA DE CORDEIROS,N/MONTADA,CURTIDA/ACABAD",43021300
nbm_4302190100,4302.19.0100,"PELETERIA INTEIRA DE BOVINO,N/MONTADA,CURTIDA/ACABADA",43021990
nbm_4302190200,4302.19.0200,"PELETERIA INTEIRA DE OVINO,N/MONTADA,CURTIDA/ACABADA",43021910
nbm_4302190300,4302.19.0300,"PELETERIA INTEIRA DE CAPRINO,N/MONTADA,CURTIDA/ACABADA",43021990
nbm_4302190400,4302.19.0400,"PELETERIA INTEIRA DE OPOSSUM,N/MONTADA,CURTIDA/ACABADA",43021990
nbm_4302199900,4302.19.9900,"PELETERIA INTEIRA DE OUTS.ANIMAIS,N/MONTADA,CURTIDA/ETC",43021990
nbm_4302200101,4302.20.0101,"PELETERIA DA CABECA/ETC.DE COELHO/LEBRE,N/MONT.CURTIDA/",43022000
nbm_4302200102,4302.20.0102,"PELETERIA DA CABECA/ETC.DE BOVINO,N/MONTADA,CURTIDA/ETC",43022000
nbm_4302200103,4302.20.0103,"PELETERIA DA CABECA/ETC.DE OVINO,N/MONTADA,CURTIDA/ACAB",43022000
nbm_4302200104,4302.20.0104,"PELETERIA DA CABECA/ETC.DE CAPRINO,N/MONTADA,CURTIDA/",43022000
nbm_4302200105,4302.20.0105,"PELETERIA DA CABECA/ETC.DE OPOSSUM,N/MONTADA,CURTIDA/",43022000
nbm_4302200199,4302.20.0199,"QQ.OUT.PELETERIA DA CABECA/ETC.DE OUTS.ANIMAIS,N/MONTAD",43022000
nbm_4302200201,4302.20.0201,"DESPERDICIOS/APARAS,DA PELETERIA DE COELHO/LEBRE",43022000
nbm_4302200202,4302.20.0202,"DESPERDICIOS/APARAS,DA PELETERIA DE BOVINO/OVINO/ETC",43022000
nbm_4302200299,4302.20.0299,"QQ.OUT.DESPERDICIO/APARA,DA PELETERIA DE OUTS.ANIMAIS",43022000
nbm_4302300101,4302.30.0101,"PELES ""ALONGADAS"",INTEIRAS,MONTADAS,DE BOVINO/OVINO/ETC",43023000
nbm_4302300199,4302.30.0199,"QQ.OUT.PELE ""ALONGADA"",INTEIRA,MONTADAS,DE OUTS.ANIMAIS",43023000
nbm_4302309901,4302.30.9901,"PELETERIA INTEIRA/PEDACOS,MONTADA,DE COELHO/LEBRE",43023000
nbm_4302309902,4302.30.9902,"PELETERIA INTEIRA/PEDACOS,MONTADA,DE BOVINO",43023000
nbm_4302309903,4302.30.9903,"PELETERIA INTEIRA/PEDACOS,MONTADA,DE OVINO",43023000
nbm_4302309904,4302.30.9904,"PELETERIA INTEIRA/PEDACOS,MONTADA,DE CAPRINO",43023000
nbm_4302309905,4302.30.9905,"PELETERIA INTEIRA/PEDACOS,MONTADA,DE OPOSSUM",43023000
nbm_4302309999,4302.30.9999,"QQ.OUT.PELETERIA INTEIRA/PEDACO,MONTADA,DE OUTS.ANIMAIS",43023000
nbm_4303100100,4303.10.0100,VESTUARIO DE PELETERIA DE BOVINO/ETC.E SEUS ACESSORIOS,43031000
nbm_4303109900,4303.10.9900,VESTUARIO DE PELETERIA DE OUTS.ANIMAIS/SEUS ACESSORIOS,43031000
nbm_4303900100,4303.90.0100,ARTEFS.DE PELETERIA DE BOVINO/OVINO/CAPRINO/COELHO/ETC.,43039000
nbm_4303909900,4303.90.9900,ARTEFS.DE PELETERIA DE OUTS.ANIMAIS,43039000
nbm_4304000000,4304.00.0000,PELETERIA ARTIFICIAL E SUAS OBRAS,43040000
nbm_4401100000,4401.10.0000,LENHA EM QUALQUER ESTADO,44011000
nbm_4401210000,4401.21.0000,"MADEIRA CONIFERA,EM ESTILHAS/PARTICULAS",44012100
nbm_4401220000,4401.22.0000,"MADEIRA N/CONIFERA,EM ESTILHAS/PARTICULAS",44012200
nbm_4401300000,4401.30.0000,"SERRAGEM/DESPERDICIOS/RESIDUOS,DE MADEIRA",44013000
nbm_4402000000,4402.00.0000,"CARVOES VEGETAIS,MESMO AGLOMERADOS",44020000
nbm_4403100100,4403.10.0100,"MADEIRA CONIFERA,EM BRUTO,TRATADA TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100201,4403.10.0201,"MADEIRA DE CEDRO,BRUTA,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100202,4403.10.0202,"MADEIRA DE IPE,BRUTA,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100203,4403.10.0203,"MADEIRA DE NOGUEIRA,BRUTA,TRATADA TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100204,4403.10.0204,"MADEIRA DE PEROBA,BRUTA,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100205,4403.10.0205,"MADEIRA DE CARVALHO AMER.BRUTA,TRATAD.TINTA,P/SERRACAO/",44031000
nbm_4403100206,4403.10.0206,"MADEIRA DE QUIRI,BRUTA,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100207,4403.10.0207,"MADEIRA DE FREIJO,BRUTA,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403100299,4403.10.0299,"QQ.OUT.MADEIRA N/CONIF.BRUTA,TRAT.TINTA/ETC.P/SERRACAO/",44031000
nbm_4403109901,4403.10.9901,"MADEIRA DE AROEIRA,BRUTA,TRATADA TINTA/ETC.P/SERRACAO/",44031000
nbm_4403109999,4403.10.9999,"QQ.OUT.MADEIRA EM BRUTO,TRATADA C/TINTA/ETC.P/SERRACAO/",44031000
nbm_4403200101,4403.20.0101,"OUTS.MADEIRAS CONIFERAS,EM BRUTO,P/SERRACAO/LAMINACAO",44032000
nbm_4403200199,4403.20.0199,"QQ.OUT.MADEIRA CONIFERA,EM BRUTO,N/TRATADA,N/CONSERVADA",44032000
nbm_4403200200,4403.20.0200,"MADEIRA CONIFERA,EM BRUTO,ESQUADRIADA,N/TRAT.N/CONSERV.",44032000
nbm_4403310000,4403.31.0000,MADEIRA DE DARK/LIGHT RED MERANTI/ETC.EM BRUTO,44034100
nbm_4403320000,4403.32.0000,MADEIRA DE WHITE LAUAN/MERANTI/SERAYA/ETC.EM BRUTO,44034900
nbm_4403330000,4403.33.0000,MADEIRA DE KERWING/RAMIN/KAPUR/TEAK/ETC.EM BRUTO,44034900
nbm_4403340000,4403.34.0000,MADEIRA DE OKOMUE/OBECHE/SAPELLI/SIPO/ETC.EM BRUTO,44034900
nbm_4403350000,4403.35.0000,MADEIRA DE TIAMA/MANSONIA/ILOMBA/DIBETOU/ETC.EM BRUTO,44034900
nbm_4403910000,4403.91.0000,"MADEIRA DE CARVALHO,EM BRUTO",44039100
nbm_4403920000,4403.92.0000,"MADEIRA DE FAIA (FAGUS SPP),EM BRUTO",44039200
nbm_4403990101,4403.99.0101,"MADEIRA DE CEDRO,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403990102,4403.99.0102,"MADEIRA DE IPE,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403990103,4403.99.0103,"MADEIRA DE NOGUEIRA,BRUTA,P/SERRACAO/LAMINACAO,N/TRAT.",44039900
nbm_4403990104,4403.99.0104,"MADEIRA DE PEROBA,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403990105,4403.99.0105,"MADEIRA DE QUIRI,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403990106,4403.99.0106,"MADEIRA DE FREIJO,BRUTA,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403990199,4403.99.0199,"QQ.OUT.MADEIRA EM BRUTO,P/SERRACAO/LAMINACAO,N/TRATADA",44039900
nbm_4403999900,4403.99.9900,"OUTS.MADEIRAS EM BRUTO/ESQUADRIADAS,N/TRATADAS",44039900
nbm_4404100100,4404.10.0100,"MADEIRA DE CONIFERA,EM FIOS",44041000
nbm_4404109900,4404.10.9900,"MADEIRA DE CONIFERA,EM OUTS.FORMAS",44041000
nbm_4404200100,4404.20.0100,"MADEIRA DE NAO CONIFERAS,EM FIOS",44042000
nbm_4404209900,4404.20.9900,"MADEIRA DE NAO CONIFERAS,EM OUTRAS FORMAS",44042000
nbm_4405000000,4405.00.0000,LA DE MADEIRA E FARINHA DE MADEIRA,44050000
nbm_4406100000,4406.10.0000,"DORMENTE P/VIAS FERREAS,DE MADEIRA,N/IMPREGNADOS",44061000
nbm_4406900000,4406.90.0000,"OUTS.DORMENTES P/VIAS FERREAS,DE MADEIRA,IMPREGNADOS",44069000
nbm_4407100101,4407.10.0101,"MADEIRA DE PINHO,FENDIDA LONGITUDINALMENTE,ESPESS>6MM",44071000
nbm_4407100102,4407.10.0102,"MADEIRA DE ""PINUS"",FENDIDA LONGITUDINALMENTE,ESPESS>6MM",44071000
nbm_4407100199,4407.10.0199,"QQ.OUT.MADEIRA DE CONIFERA,FENDIDA LONGITUD.ESPESS>6MM",44071000
nbm_4407100201,4407.10.0201,"MADEIRA DE PINHO,SERRADA LONGIT.CORT.EM FLS.ESPESS>6MM",44071000
nbm_4407100202,4407.10.0202,"MADEIRA DE ""PINUS"",SERRADA LONGIT.CORT.EM FLS.ESP>6MM",44071000
nbm_4407100299,4407.10.0299,"QQ.OUT.MADEIRA CONIFERA,SERRADA LONGIT.CORT.FLS.ESP>6MM",44071000
nbm_4407100301,4407.10.0301,"MADEIRA DE PINHO,APLAINADA/POLIDA/UNIDA,ESPESSURA>6MM",44071000
nbm_4407100302,4407.10.0302,"MADEIRA DE ""PINUS"",APLAINADA/POLIDA/UNIDA,ESPESSURA>6MM",44071000
nbm_4407100399,4407.10.0399,"QQ.OUT.MADEIRA CONIFERA,APLAINADA/POLIDA/UNIDA,ESP>6MM",44071000
nbm_4407210100,4407.21.0100,MADEIRA DE DARK RED MERANTI/ETC.FENDIDA LONGIT.ESP>6MM,"44072500,44072600,44072990"
nbm_4407210200,4407.21.0200,MADEIRA DE DARK RED MERANTI/ETC.SERRADA LONGIT.ESP>6MM,"44072500,44072600,44072990"
nbm_4407219900,4407.21.9900,MADEIRA DE DARK RED MERANTI/ETC.APLAINADA/ETC.ESP>6MM,"44072500,44072600,44072990"
nbm_4407220100,4407.22.0100,MADEIRA DE OKOUME/OBECHE/ETC.FENDIDA LONGIT.ESP>6MM,44072990
nbm_4407220200,4407.22.0200,MADEIRA DE OKOUME/OBECHE/ETC.SERRADA LONGIT.ESP>6MM,44072990
nbm_4407229900,4407.22.9900,MADEIRA DE OKOUME/OBECHE/ETC.APLAINADA/ETC.ESP>6MM,44072990
nbm_4407230101,4407.23.0101,"MADEIRA DE IMBUIA,SERRADA/FENDIDA LONGITUD/ETC.ESP>6MM",44072420
nbm_4407230102,4407.23.0102,"MADEIRA DE AGUANO/MOGNO,SERRADA/FENDIDA LONGITUD.E>6MM",44072410
nbm_4407230199,4407.23.0199,QQ.OUT.MADEIRA DE BABOEN/ETC.SERRADA/FENDIDA LONG.E>6MM,"44072490,44072990"
nbm_4407230201,4407.23.0201,"MADEIRA DE AGUANO/MOGNO,APLAINADA/POLIDA/UNIDA,ESP>6MM",44072410
nbm_4407230202,4407.23.0202,"MADEIRA DE IMBUIA,APLAINADA/POLIDA/UNIDA,ESPESSURA>6MM",44072420
nbm_4407230299,4407.23.0299,QQ.OUT.MADEIRA DE BABOEN/ETC.APLAINADA/POLIDA/ETC.E>6MM,"44072490,44072990"
nbm_4407910100,4407.91.0100,"MADEIRA DE CARVALHO,FENDIDA LONGITUDINALMENTE,ESP>6MM",44079100
nbm_4407910200,4407.91.0200,"MADEIRA DE CARVALHO,SERRADA LONGITUD/CORT.FLS.ESP>6MM",44079100
nbm_4407910300,4407.91.0300,"MADEIRA DE CARVALHO,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44079100
nbm_4407920100,4407.92.0100,"MADEIRA DE FALA,FENDIDA LONGITUDINALMENTE,ESPESSURA>6MM",44079200
nbm_4407920200,4407.92.0200,"MADEIRA DE FALA,SERRADA LONGITUD/CORTADA EM FLS.ESP>6MM",44079200
nbm_4407920300,4407.92.0300,"MADEIRA DE FALA,APAINADA/POLIDA/UNIDA,ESPESSURA>6MM",44079200
nbm_4407990101,4407.99.0101,"MADEIRA DE CANELA,FENDIDA LONGITUDINALMENTE,ESPESS>6MM",44079990
nbm_4407990102,4407.99.0102,"MADEIRA DE VIROLA,FENDIDA LONGITUDINALMENTE,ESPESS>6MM",44072490
nbm_4407990199,4407.99.0199,"QQ.OUT.MADEIRA FENDIDA LONGITUDINALMENTE,ESPESSURA>6MM","44072910,44072920,44072930,44072940,44079910,44079920,44079930,44079940,44079950,44079960,44079970,44079990"
nbm_4407990201,4407.99.0201,"MADEIRA DE CEDRO,SERRADA LONGIT/CORT.EM FLS.ESPESS>6MM",44072910
nbm_4407990202,4407.99.0202,"MADEIRA DE JACARANDA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990203,4407.99.0203,"MADEIRA DE PEROBA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079920
nbm_4407990204,4407.99.0204,"MADEIRA DE SUCUPIRA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990205,4407.99.0205,"MADEIRA DE VIROLA,SERRADA LONGIT/CORT.EM FLS.ESPESS>6MM",44072490
nbm_4407990206,4407.99.0206,"MADEIRA DE CEDRORANA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990207,4407.99.0207,"MADEIRA DE QUIRI,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990208,4407.99.0208,"MADEIRA DE IPE,SERRADA LONGIT/CORTADA EM FLS.ESPESS>6MM",44072920
nbm_4407990209,4407.99.0209,"MADEIRA DE ANDIROBA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990210,4407.99.0210,"MADEIRA DE ANGELIM VERMELHO,SERRADA LONGIT.EM FLS.E>6MM",44079990
nbm_4407990211,4407.99.0211,"MADEIRA DE CEREJEIRA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990212,4407.99.0212,"MADEIRA DE JATOBA,SERRADA LONGIT/CORTADA EM FLS.ESP>6MM",44079990
nbm_4407990213,4407.99.0213,"MADEIRA DE PAU-MARFIM,SERRADA LONGIT.CORT.FLS.ESP>6MM",44072930
nbm_4407990214,4407.99.0214,"MADEIRA DE TATAJUBA,SERRADA LONGIT/CORT.EM FLS.ESP>6MM",44079990
nbm_4407990215,4407.99.0215,"MADEIRA DE CANAFISTULA,SERRADA LONGIT/CORT.FLS.ESP>6MM",44079910
nbm_4407990216,4407.99.0216,"MADEIRA DE FREIJO,SERRADA LONGIT/CORTADA EM FLS.ESP>6MM",44079990
nbm_4407990217,4407.99.0217,"MADEIRA DE CANELA,SERRADA LONGIT/CORTADA EM FLS.ESP>6MM",44079990
nbm_4407990299,4407.99.0299,QQ.OUT.MADEIRA SERRADA LONGIT/CORTADA EM FLS.ESP>6MM,"44072940,44079930,44079940,44079950,44079960,44079970,44079990"
nbm_4407990301,4407.99.0301,"MADEIRA DE VIROLA,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44072490
nbm_4407990302,4407.99.0302,"MADEIRA DE QUIRI,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44079990
nbm_4407990303,4407.99.0303,"MADEIRA DE IPE,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44072920
nbm_4407990304,4407.99.0304,"MADEIRA DE JATOBA,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44079990
nbm_4407990305,4407.99.0305,"MADEIRA DE CANELA,APLAINADA/POLIDA/UNIDA,ESPESS>6MM",44079990
nbm_4407990399,4407.99.0399,"QQ.OUT.MADEIRA APLAINADA/POLIDA/UNIDA,ESPESSURA>6MM","44072490,44072910,44072930,44072940,44079910,44079920,44079930,44079940,44079950,44079960,44079970,44079990"
