"id","code","name","version","internal_type","parent_id:id"
"cnae_42120","42.12-0","Construção de obras de arte especiais","2.3","view","cnae_421"
"cnae_4212000","4212-0/00","Construção de obras de arte especiais","2.3","normal","cnae_42120"
"cnae_42138","42.13-8","Obras de urbanização - ruas, praças e calçadas","2.3","view","cnae_421"
"cnae_4213800","4213-8/00","Obras de urbanização - ruas, praças e calçadas","2.3","normal","cnae_42138"
"cnae_422","42.2","Obras de infraestrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos","2.3","view","cnae_42"
"cnae_42219","42.21-9","Obras para geração e distribuição de energia elétrica e para telecomunicações","2.3","view","cnae_422"
"cnae_4221901","4221-9/01","Construção de barragens e represas para geração de energia
elétrica","2.3","normal","cnae_42219"
"cnae_4221902","4221-9/02","Construção de estações e redes de distribuição de energia elétrica","2.3","normal","cnae_42219"
"cnae_4221903","4221-9/03","Manutenção de redes de distribuição de energia elétrica","2.3","normal","cnae_42219"
"cnae_4221904","4221-9/04","Construção de estações e redes de telecomunicações","2.3","normal","cnae_42219"
"cnae_4221905","4221-9/05","Manutenção de estações e redes de telecomunicações","2.3","normal","cnae_42219"
"cnae_42227","42.22-7","Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas","2.3","view","cnae_422"
"cnae_4222701","4222-7/01","Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação","2.3","normal","cnae_42227"
"cnae_4222702","4222-7/02","Obras de irrigação","2.3","normal","cnae_42227"
"cnae_42235","42.23-5","Construção de redes de transportes por dutos, exceto para água e esgoto","2.3","view","cnae_422"
"cnae_4223500","4223-5/00","Construção de redes de transportes por dutos, exceto para água e esgoto","2.3","normal","cnae_42235"
"cnae_429","42.9","Construção de outras obras de infraestrutura","2.3","view","cnae_42"
"cnae_42910","42.91-0","Obras portuárias, marítimas e fluviais","2.3","view","cnae_429"
"cnae_4291000","4291-0/00","Obras portuárias, marítimas e fluviais","2.3","normal","cnae_42910"
"cnae_42928","42.92-8","Montagem de instalações industriais e de estruturas metálicas","2.3","view","cnae_429"
"cnae_4292801","4292-8/01","Montagem de estruturas metálicas","2.3","normal","cnae_42928"
"cnae_4292802","4292-8/02","Obras de montagem industrial","2.3","normal","cnae_42928"
"cnae_42995","42.99-5","Obras de engenharia civil não especificadas anteriormente","2.3","view","cnae_429"
"cnae_4299501","4299-5/01","Construção de instalações esportivas e recreativas","2.3","normal","cnae_42995"
"cnae_4299599","4299-5/99","Outras obras de engenharia civil não especificadas anteriormente","2.3","normal","cnae_42995"
"cnae_43","43","SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO","2.3","view","cnae_f"
"cnae_431","43.1","Demolição e preparação do terreno","2.3","view","cnae_43"
"cnae_43118","43.11-8","Demolição e preparação de canteiros de obras","2.3","view","cnae_431"
"cnae_4311801","4311-8/01","Demolição de edifícios e outras estruturas","2.3","normal","cnae_43118"
"cnae_4311802","4311-8/02","Preparação de canteiro e limpeza de terreno","2.3","normal","cnae_43118"
"cnae_43126","43.12-6","Perfurações e sondagens","2.3","view","cnae_431"
"cnae_4312600","4312-6/00","Perfurações e sondagens","2.3","normal","cnae_43126"
"cnae_43134","43.13-4","Obras de terraplenagem","2.3","view","cnae_431"
"cnae_4313400","4313-4/00","Obras de terraplenagem","2.3","normal","cnae_43134"
"cnae_43193","43.19-3","Serviços de preparação do terreno não especificados anteriormente","2.3","view","cnae_431"
"cnae_4319300","4319-3/00","Serviços de preparação do terreno não especificados anteriormente","2.3","normal","cnae_43193"
"cnae_432","43.2","Instalações elétricas, hidráulicas e outras instalações em construções","2.3","view","cnae_43"
"cnae_43215","43.21-5","Instalações elétricas","2.3","view","cnae_432"
"cnae_4321500","4321-5/00","Instalação e manutenção elétrica","2.3","normal","cnae_43215"
"cnae_43223","43.22-3","Instalações hidráulicas, de sistemas de ventilação e
refrigeração","2.3","view","cnae_432"
"cnae_4322301","4322-3/01","Instalações hidráulicas, sanitárias e de gás","2.3","normal","cnae_43223"
"cnae_4322302","4322-3/02","Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração","2.3","normal","cnae_43223"
"cnae_4322303","4322-3/03","Instalações de sistema de prevenção contra incêndio","2.3","normal","cnae_43223"
"cnae_43291","43.29-1","Obras de instalações em construções não especificadas anteriormente","2.3","view","cnae_432"
"cnae_4329101","4329-1/01","Instalação de painéis publicitários","2.3","normal","cnae_43291"
"cnae_4329102","4329-1/02","Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre","2.3","normal","cnae_43291"
"cnae_4329103","4329-1/03","Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes","2.3","normal","cnae_43291"
"cnae_4329104","4329-1/04","Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos","2.3","normal","cnae_43291"
"cnae_4329105","4329-1/05","Tratamentos térmicos, acústicos ou de vibração","2.3","normal","cnae_43291"
"cnae_4329199","4329-1/99","Outras obras de instalações em construções não especificadas anteriormente","2.3","normal","cnae_43291"
"cnae_433","43.3","Obras de acabamento","2.3","view","cnae_43"
"cnae_43304","43.30-4","Obras de acabamento","2.3","view","cnae_433"
"cnae_4330401","4330-4/01","Impermeabilização em obras de engenharia civil","2.3","normal","cnae_43304"
"cnae_4330402","4330-4/02","Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material","2.3","normal","cnae_43304"
"cnae_4330403","4330-4/03","Obras de acabamento em gesso e estuque","2.3","normal","cnae_43304"
"cnae_4330404","4330-4/04","Serviços de pintura de edifícios em geral","2.3","normal","cnae_43304"
"cnae_4330405","4330-4/05","Aplicação de revestimentos e de resinas em interiores e exteriores","2.3","normal","cnae_43304"
"cnae_4330499","4330-4/99","Outras obras de acabamento da construção","2.3","normal","cnae_43304"
"cnae_439","43.9","Outros serviços especializados para construção","2.3","view","cnae_43"
"cnae_43916","43.91-6","Obras de fundações","2.3","view","cnae_439"
"cnae_4391600","4391-6/00","Obras de fundações","2.3","normal","cnae_43916"
"cnae_43991","43.99-1","Serviços especializados para construção não especificados anteriormente","2.3","view","cnae_439"
"cnae_4399101","4399-1/01","Administração de obras","2.3","normal","cnae_43991"
"cnae_4399102","4399-1/02","Montagem e desmontagem de andaimes e outras estruturas temporárias","2.3","normal","cnae_43991"
"cnae_4399103","4399-1/03","Obras de alvenaria","2.3","normal","cnae_43991"
"cnae_4399104","4399-1/04","Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras","2.3","normal","cnae_43991"
"cnae_4399105","4399-1/05","Perfuração e construção de poços de água","2.3","normal","cnae_43991"
"cnae_4399199","4399-1/99","Serviços especializados para construção não especificados anteriormente","2.3","normal","cnae_43991"
"cnae_g","G","COMÉRCIO; REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","2.3","view",""
"cnae_45","45","COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS","2.3","view","cnae_g"
"cnae_451","45.1","Comércio de veículos automotores","2.3","view","cnae_45"
"cnae_45111","45.11-1","Comércio a varejo e por atacado de veículos automotores","2.3","view","cnae_451"
"cnae_4511101","4511-1/01","Comércio a varejo de automóveis, camionetas e utilitários novos","2.3","normal","cnae_45111"
"cnae_4511102","4511-1/02","Comércio a varejo de automóveis, camionetas e utilitários usados","2.3","normal","cnae_45111"
"cnae_4511103","4511-1/03","Comércio por atacado de automóveis, camionetas e utilitários novos e usados","2.3","normal","cnae_45111"
"cnae_4511104","4511-1/04","Comércio por atacado de caminhões novos e usados","2.3","normal","cnae_45111"
"cnae_4511105","4511-1/05","Comércio por atacado de reboques e semireboques novos e usados","2.3","normal","cnae_45111"
"cnae_4511106","4511-1/06","Comércio por atacado de ônibus e micro-ônibus novos e usados","2.3","normal","cnae_45111"
"cnae_45129","45.12-9","Representantes comerciais e agentes do comércio de veículos automotores","2.3","view","cnae_451"
"cnae_4512901","4512-9/01","Representantes comerciais e agentes do comércio de veículos automotores","2.3","normal","cnae_45129"
"cnae_4512902","4512-9/02","Comércio sob consignação de veículos automotores","2.3","normal","cnae_45129"
"cnae_452","45.2","Manutenção e reparação de veículos automotores","2.3","view","cnae_45"
"cnae_45200","45.20-0","Manutenção e reparação de veículos automotores","2.3","view","cnae_452"
"cnae_4520001","4520-0/01","Serviços de manutenção e reparação mecânica de veículos automotores","2.3","normal","cnae_45200"
"cnae_4520002","4520-0/02","Serviços de lanternagem ou funilaria e pintura de veículos automotores","2.3","normal","cnae_45200"
"cnae_4520003","4520-0/03","Serviços de manutenção e reparação elétrica de veículos automotores","2.3","normal","cnae_45200"
"cnae_4520004","4520-0/04","Serviços de alinhamento e balanceamento de veículos automotores","2.3","normal","cnae_45200"
"cnae_4520005","4520-0/05","Serviços de lavagem, lubrificação e polimento de veículos automotores","2.3","normal","cnae_45200"
"cnae_4520006","4520-0/06","Serviços de borracharia para veículos automotores","2.3","normal","cnae_45200"
"cnae_4520007","4520-0/07","Serviços de instalação, manutenção e reparação de acessórios para veículos automotores","2.3","normal","cnae_45200"
"cnae_4520008","4520-0/08","Serviços de capotaria","2.3","normal","cnae_45200"
"cnae_453","45.3","Comércio de peças e acessórios para veículos automotores","2.3","view","cnae_45"
"cnae_45307","45.30-7","Comércio de peças e acessórios para veículos automotores","2.3","view","cnae_453"
"cnae_4530701","4530-7/01","Comércio por atacado de peças e acessórios novos para veículos automotores","2.3","normal","cnae_45307"
"cnae_4530702","4530-7/02","Comércio por atacado de pneumáticos e câmaras-de-ar","2.3","normal","cnae_45307"
"cnae_4530703","4530-7/03","Comércio a varejo de peças e acessórios novos para veículos automotores","2.3","normal","cnae_45307"
"cnae_4530704","4530-7/04","Comércio a varejo de peças e acessórios usados para veículos automotores","2.3","normal","cnae_45307"
"cnae_4530705","4530-7/05","Comércio a varejo de pneumáticos e câmaras-de-ar","2.3","normal","cnae_45307"
"cnae_4530706","4530-7/06","Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores","2.3","normal","cnae_45307"
"cnae_454","45.4","Comércio, manutenção e reparação de motocicletas, peças e acessórios","2.3","view","cnae_45"
"cnae_45412","45.41-2","Comércio por atacado e a varejo de motocicletas, peças e acessórios","2.3","view","cnae_454"
"cnae_4541201","4541-2/01","Comércio por atacado de motocicletas e motonetas","2.3","normal","cnae_45412"
"cnae_4541202","4541-2/02","Comércio por atacado de peças e acessórios para motocicletas e motonetas","2.3","normal","cnae_45412"
"cnae_4541203","4541-2/03","Comércio a varejo de motocicletas e motonetas novas","2.3","normal","cnae_45412"
"cnae_4541204","4541-2/04","Comércio a varejo de motocicletas e motonetas usadas","2.3","normal","cnae_45412"
"cnae_4541206","4541-2/06","Comércio a varejo de peças e acessórios novos para motocicletas e motonetas","2.3","normal","cnae_45412"
"cnae_4541207","4541-2/07","Comércio a varejo de peças e acessórios usados para motocicletas e motonetas","2.3","normal","cnae_45412"
"cnae_45421","45.42-1","Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios","2.3","view","cnae_454"
"cnae_4542101","4542-1/01","Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios","2.3","normal","cnae_45421"
"cnae_4542102","4542-1/02","Comércio sob consignação de motocicletas e motonetas","2.3","normal","cnae_45421"
"cnae_45439","45.43-9","Manutenção e reparação de motocicletas","2.3","view","cnae_454"
"cnae_4543900","4543-9/00","Manutenção e reparação de motocicletas e motonetas","2.3","normal","cnae_45439"
"cnae_46","46","COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS","2.3","view","cnae_g"
"cnae_461","46.1","Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas","2.3","view","cnae_46"
"cnae_46117","46.11-7","Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos","2.3","view","cnae_461"
"cnae_4611700","4611-7/00","Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos","2.3","normal","cnae_46117"
"cnae_46125","46.12-5","Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos","2.3","view","cnae_461"
"cnae_4612500","4612-5/00","Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos","2.3","normal","cnae_46125"
"cnae_46133","46.13-3","Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens","2.3","view","cnae_461"
"cnae_4613300","4613-3/00","Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens","2.3","normal","cnae_46133"
"cnae_46141","46.14-1","Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves","2.3","view","cnae_461"
"cnae_4614100","4614-1/00","Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves","2.3","normal","cnae_46141"
"cnae_46150","46.15-0","Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico","2.3","view","cnae_461"
"cnae_4615000","4615-0/00","Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico","2.3","normal","cnae_46150"
"cnae_46168","46.16-8","Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem","2.3","view","cnae_461"
"cnae_4616800","4616-8/00","Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem","2.3","normal","cnae_46168"
"cnae_46176","46.17-6","Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo","2.3","view","cnae_461"
"cnae_4617600","4617-6/00","Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo","2.3","normal","cnae_46176"
"cnae_46184","46.18-4","Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente","2.3","view","cnae_461"
"cnae_4618401","4618-4/01","Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria","2.3","normal","cnae_46184"
"cnae_4618402","4618-4/02","Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares","2.3","normal","cnae_46184"
"cnae_4618403","4618-4/03","Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações","2.3","normal","cnae_46184"
"cnae_4618499","4618-4/99","Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente","2.3","normal","cnae_46184"
"cnae_46192","46.19-2","Representantes comerciais e agentes do comércio de mercadorias em geral não especializado","2.3","view","cnae_461"
"cnae_4619200","4619-2/00","Representantes comerciais e agentes do comércio de mercadorias em geral não especializado","2.3","normal","cnae_46192"
"cnae_462","46.2","Comércio atacadista de matérias-primas agrícolas e animais vivos","2.3","view","cnae_46"
"cnae_46214","46.21-4","Comércio atacadista de café em grão","2.3","view","cnae_462"
"cnae_4621400","4621-4/00","Comércio atacadista de café em grão","2.3","normal","cnae_46214"
"cnae_46222","46.22-2","Comércio atacadista de soja","2.3","view","cnae_462"
"cnae_4622200","4622-2/00","Comércio atacadista de soja","2.3","normal","cnae_46222"
"cnae_46231","46.23-1","Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja","2.3","view","cnae_462"
"cnae_4623101","4623-1/01","Comércio atacadista de animais vivos","2.3","normal","cnae_46231"
"cnae_4623102","4623-1/02","Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem animal","2.3","normal","cnae_46231"
"cnae_4623103","4623-1/03","Comércio atacadista de algodão","2.3","normal","cnae_46231"
"cnae_4623104","4623-1/04","Comércio atacadista de fumo em folha não beneficiado","2.3","normal","cnae_46231"
"cnae_4623105","4623-1/05","Comércio atacadista de cacau","2.3","normal","cnae_46231"
"cnae_4623106","4623-1/06","Comércio atacadista de sementes, flores, plantas e gramas","2.3","normal","cnae_46231"
"cnae_4623107","4623-1/07","Comércio atacadista de sisal","2.3","normal","cnae_46231"
"cnae_4623108","4623-1/08","Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada","2.3","normal","cnae_46231"
"cnae_4623109","4623-1/09","Comércio atacadista de alimentos para animais","2.3","normal","cnae_46231"
"cnae_4623199","4623-1/99","Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente","2.3","normal","cnae_46231"
"cnae_463","46.3","Comércio atacadista especializado em produtos alimentícios, bebidas e fumo","2.3","view","cnae_46"
"cnae_46311","46.31-1","Comércio atacadista de leite e laticínios","2.3","view","cnae_463"
"cnae_4631100","4631-1/00","Comércio atacadista de leite e laticínios","2.3","normal","cnae_46311"
"cnae_46320","46.32-0","Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas","2.3","view","cnae_463"
"cnae_4632001","4632-0/01","Comércio atacadista de cereais e leguminosas beneficiados","2.3","normal","cnae_46320"
"cnae_4632002","4632-0/02","Comércio atacadista de farinhas, amidos e féculas","2.3","normal","cnae_46320"
"cnae_4632003","4632-0/03","Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada","2.3","normal","cnae_46320"
"cnae_46338","46.33-8","Comércio atacadista de hortifrutigranjeiros","2.3","view","cnae_463"
"cnae_4633801","4633-8/01","Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos","2.3","normal","cnae_46338"
"cnae_4633802","4633-8/02","Comércio atacadista de aves vivas e ovos","2.3","normal","cnae_46338"
"cnae_4633803","4633-8/03","Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação","2.3","normal","cnae_46338"
"cnae_46346","46.34-6","Comércio atacadista de carnes, produtos da carne e pescado","2.3","view","cnae_463"
"cnae_4634601","4634-6/01","Comércio atacadista de carnes bovinas e suínas e derivados","2.3","normal","cnae_46346"
"cnae_4634602","4634-6/02","Comércio atacadista de aves abatidas e derivados","2.3","normal","cnae_46346"
"cnae_4634603","4634-6/03","Comércio atacadista de pescados e frutos do mar","2.3","normal","cnae_46346"
"cnae_4634699","4634-6/99","Comércio atacadista de carnes e derivados de outros animais","2.3","normal","cnae_46346"
"cnae_46354","46.35-4","Comércio atacadista de bebidas","2.3","view","cnae_463"
"cnae_4635401","4635-4/01","Comércio atacadista de água mineral","2.3","normal","cnae_46354"
"cnae_4635402","4635-4/02","Comércio atacadista de cerveja, chope e refrigerante","2.3","normal","cnae_46354"
"cnae_4635403","4635-4/03","Comércio atacadista de bebidas com atividade de fracionamento e acondicionamento associada","2.3","normal","cnae_46354"
"cnae_4635499","4635-4/99","Comércio atacadista de bebidas não especificadas anteriormente","2.3","normal","cnae_46354"
"cnae_46362","46.36-2","Comércio atacadista de produtos do fumo","2.3","view","cnae_463"
"cnae_4636201","4636-2/01","Comércio atacadista de fumo beneficiado","2.3","normal","cnae_46362"
"cnae_4636202","4636-2/02","Comércio atacadista de cigarros, cigarrilhas e charutos","2.3","normal","cnae_46362"
"cnae_46371","46.37-1","Comércio atacadista especializado em produtos alimentícios não especificados anteriormente","2.3","view","cnae_463"
"cnae_4637101","4637-1/01","Comércio atacadista de café torrado, moído e solúvel","2.3","normal","cnae_46371"
"cnae_4637102","4637-1/02","Comércio atacadista de açúcar","2.3","normal","cnae_46371"
"cnae_4637103","4637-1/03","Comércio atacadista de óleos e gorduras","2.3","normal","cnae_46371"
"cnae_4637104","4637-1/04","Comércio atacadista de pães, bolos, biscoitos e similares","2.3","normal","cnae_46371"
"cnae_4637105","4637-1/05","Comércio atacadista de massas alimentícias","2.3","normal","cnae_46371"
"cnae_4637106","4637-1/06","Comércio atacadista de sorvetes","2.3","normal","cnae_46371"
"cnae_4637107","4637-1/07","Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes","2.3","normal","cnae_46371"
"cnae_4637199","4637-1/99","Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente","2.3","normal","cnae_46371"
"cnae_46397","46.39-7","Comércio atacadista de produtos alimentícios em geral","2.3","view","cnae_463"
"cnae_4639701","4639-7/01","Comércio atacadista de produtos alimentícios em geral","2.3","normal","cnae_46397"
"cnae_4639702","4639-7/02","Comércio atacadista de produtos alimentícios em geral, com atividade de fracionamento e acondicionamento associada","2.3","normal","cnae_46397"
"cnae_464","46.4","Comércio atacadista de produtos de consumo não alimentar","2.3","view","cnae_46"
"cnae_46419","46.41-9","Comércio atacadista de tecidos, artefatos de tecidos e de armarinho","2.3","view","cnae_464"
"cnae_4641901","4641-9/01","Comércio atacadista de tecidos","2.3","normal","cnae_46419"
"cnae_4641902","4641-9/02","Comércio atacadista de artigos de cama, mesa e banho","2.3","normal","cnae_46419"
"cnae_4641903","4641-9/03","Comércio atacadista de artigos de armarinho","2.3","normal","cnae_46419"
"cnae_46427","46.42-7","Comércio atacadista de artigos do vestuário e acessórios","2.3","view","cnae_464"
"cnae_4642701","4642-7/01","Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança","2.3","normal","cnae_46427"
"cnae_4642702","4642-7/02","Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho","2.3","normal","cnae_46427"
"cnae_46435","46.43-5","Comércio atacadista de calçados e artigos de viagem","2.3","view","cnae_464"
"cnae_4643501","4643-5/01","Comércio atacadista de calçados","2.3","normal","cnae_46435"
"cnae_4643502","4643-5/02","Comércio atacadista de bolsas, malas e artigos de viagem","2.3","normal","cnae_46435"
"cnae_46443","46.44-3","Comércio atacadista de produtos farmacêuticos para uso humano e veterinário","2.3","view","cnae_464"
"cnae_4644301","4644-3/01","Comércio atacadista de medicamentos e drogas de uso humano","2.3","normal","cnae_46443"
"cnae_4644302","4644-3/02","Comércio atacadista de medicamentos e drogas de uso veterinário","2.3","normal","cnae_46443"
"cnae_46451","46.45-1","Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico","2.3","view","cnae_464"
"cnae_4645101","4645-1/01","Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios","2.3","normal","cnae_46451"
"cnae_4645102","4645-1/02","Comércio atacadista de próteses e artigos de ortopedia","2.3","normal","cnae_46451"
"cnae_4645103","4645-1/03","Comércio atacadista de produtos odontológicos","2.3","normal","cnae_46451"
"cnae_46460","46.46-0","Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal","2.3","view","cnae_464"
"cnae_4646001","4646-0/01","Comércio atacadista de cosméticos e produtos de perfumaria","2.3","normal","cnae_46460"
"cnae_4646002","4646-0/02","Comércio atacadista de produtos de higiene pessoal","2.3","normal","cnae_46460"
"cnae_46478","46.47-8","Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações","2.3","view","cnae_464"
"cnae_4647801","4647-8/01","Comércio atacadista de artigos de escritório e de papelaria","2.3","normal","cnae_46478"
"cnae_4647802","4647-8/02","Comércio atacadista de livros, jornais e outras publicações","2.3","normal","cnae_46478"
"cnae_46494","46.49-4","Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente","2.3","view","cnae_464"
"cnae_4649401","4649-4/01","Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico","2.3","normal","cnae_46494"
"cnae_4649402","4649-4/02","Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico","2.3","normal","cnae_46494"
"cnae_4649403","4649-4/03","Comércio atacadista de bicicletas, triciclos e outros veículos recreativos","2.3","normal","cnae_46494"
"cnae_4649404","4649-4/04","Comércio atacadista de móveis e artigos de colchoaria","2.3","normal","cnae_46494"
"cnae_4649405","4649-4/05","Comércio atacadista de artigos de tapeçaria; persianas e cortinas","2.3","normal","cnae_46494"
"cnae_4649406","4649-4/06","Comércio atacadista de lustres, luminárias e abajures","2.3","normal","cnae_46494"
"cnae_4649407","4649-4/07","Comércio atacadista de filmes, CDs, DVDs, fitas e discos","2.3","normal","cnae_46494"
"cnae_4649408","4649-4/08","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar","2.3","normal","cnae_46494"
"cnae_4649409","4649-4/09","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada","2.3","normal","cnae_46494"
"cnae_4649410","4649-4/10","Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas","2.3","normal","cnae_46494"
"cnae_4649499","4649-4/99","Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente","2.3","normal","cnae_46494"
"cnae_465","46.5","Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação","2.3","view","cnae_46"
"cnae_46516","46.51-6","Comércio atacadista de computadores, periféricos e suprimentos de informática","2.3","view","cnae_465"
"cnae_4651601","4651-6/01","Comércio atacadista de equipamentos de informática","2.3","normal","cnae_46516"
"cnae_4651602","4651-6/02","Comércio atacadista de suprimentos para informática","2.3","normal","cnae_46516"
"cnae_46524","46.52-4","Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação","2.3","view","cnae_465"
"cnae_4652400","4652-4/00","Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação","2.3","normal","cnae_46524"
"cnae_466","46.6","Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","2.3","view","cnae_46"
"cnae_46613","46.61-3","Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças","2.3","view","cnae_466"
"cnae_4661300","4661-3/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças","2.3","normal","cnae_46613"
"cnae_46621","46.62-1","Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças","2.3","view","cnae_466"
"cnae_4662100","4662-1/00","Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças","2.3","normal","cnae_46621"
"cnae_46630","46.63-0","Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças","2.3","view","cnae_466"
"cnae_4663000","4663-0/00","Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças","2.3","normal","cnae_46630"
"cnae_46648","46.64-8","Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças","2.3","view","cnae_466"
"cnae_4664800","4664-8/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças","2.3","normal","cnae_46648"
"cnae_46656","46.65-6","Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças","2.3","view","cnae_466"
"cnae_4665600","4665-6/00","Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças","2.3","normal","cnae_46656"
"cnae_46699","46.69-9","Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças","2.3","view","cnae_466"
"cnae_4669901","4669-9/01","Comércio atacadista de bombas e compressores; partes e peças","2.3","normal","cnae_46699"
"cnae_4669999","4669-9/99","Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças","2.3","normal","cnae_46699"
"cnae_467","46.7","Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","2.3","view","cnae_46"
"cnae_46711","46.71-1","Comércio atacadista de madeira e produtos derivados","2.3","view","cnae_467"
"cnae_4671100","4671-1/00","Comércio atacadista de madeira e produtos derivados","2.3","normal","cnae_46711"
"cnae_46729","46.72-9","Comércio atacadista de ferragens e ferramentas","2.3","view","cnae_467"
"cnae_4672900","4672-9/00","Comércio atacadista de ferragens e ferramentas","2.3","normal","cnae_46729"
"cnae_46737","46.73-7","Comércio atacadista de material elétrico","2.3","view","cnae_467"
"cnae_4673700","4673-7/00","Comércio atacadista de material elétrico","2.3","normal","cnae_46737"
"cnae_46745","46.74-5","Comércio atacadista de cimento","2.3","view","cnae_467"
"cnae_4674500","4674-5/00","Comércio atacadista de cimento","2.3","normal","cnae_46745"
"cnae_46796","46.79-6","Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral","2.3","view","cnae_467"
"cnae_4679601","4679-6/01","Comércio atacadista de tintas, vernizes e similares","2.3","normal","cnae_46796"
