"id","code","name","account_type","reconcile","non_trade","name@fr","asset_model_ids","tax_ids","description","description@fr","name@ar","description@ar"
"pcg_61226","61226","Purchases of Store Supplies","expense","False","","Achats de fournitures de magasin","","vat_in_20_146","Materials for store/warehouse use.","Fournitures de magasin/entrepôt.","مشتريات لوازم المتجر","لوازم المتجر/المخزن"
"pcg_61227","61227","Purchases of Office Supplies","expense","False","","Achats de fournitures de bureau","","vat_in_7_152","Stationery and clerical materials.","Fournitures de bureau (papeterie et matériel de bureau).","مشتريات لوازم المكاتب","قرطاسية ولوازم إدارية"
"pcg_61231","61231","Purchases of Lost Packaging","expense","False","","Achats d'emballages perdus","","vat_in_20_146","Packaging sold with product, non-reusable.","Emballages perdus (vendus avec le produit, non réutilisables).","مشتريات أغلفة ضائعة","أغلفة تباع مع المنتج، غير قابلة للاسترجاع"
"pcg_61232","61232","Purchases of Unidentifiable Recoverable Packaging","expense","False","","Achats d'emballages récupérables non identifiables","","vat_in_20_146","Reusable packaging not tracked individually.","Emballages récupérables non identifiables (réutilisables, non suivis individuellement).","مشتريات أغلفة قابلة للاسترداد وغير محددة الهوية","أغلفة قابلة للاسترجاع غير محددة الهوية"
"pcg_61233","61233","Purchases of Mixed-Use Packaging","expense","False","","Achats d'emballages à usage mixte","","vat_in_20_146","Packaging with multiple purposes.","Emballages à usage mixte (plusieurs usages).","مشتريات أغلفة ذات استعمال مزدوج","أغلفة ذات استعمال مزدوج"
"pcg_61241","61241","Change in Inventories of Raw Materials","expense","False","","Variation des stocks des matières premières","","","Stock variation for primary inputs.","Variation des stocks pour les intrants primaires (matières premières).","تغير مخزون المواد الأولية","تغير مخزون المدخلات الأولية"
"pcg_61242","61242","Change in Inventories of Consumable Materials and Supplies","expense","False","","Variation des stocks de matières et fournitures consommables","","","Stock variation for quick-use supplies.","Variation des stocks pour les fournitures à usage rapide (matières consommables).","تغير مخزون المواد واللوازم المستهلكة","تغير مخزون اللوازم المستهلكة بسرعة"
"pcg_61243","61243","Change in Inventories of Packaging","expense","False","","Variation des stocks des emballages","","","Stock variation for packaging.","Variation des stocks pour les emballages.","تغير مخزون الأغلفة","تغير مخزون الأغلفة"
"pcg_61251","61251","Purchases of Non-Storable Supplies (Water, Electricity ...)","expense","False","","Achats de fournitures non stockables (Eau, électricité ...)","","vat_in_7_152","Utility bills (e.g., water, power).","Factures de fluides (ex : eau, électricité).","مشتريات لوازم غير قابلة للتخزين (ماء، كهرباء...)","فواتير المرافق (مثل الماء، الكهرباء)"
"pcg_61252","61252","Purchases of Maintenance Supplies","expense","False","","Achats de fournitures d'entretien","","vat_in_20_146","Supplies used immediately for repairs.","Fournitures utilisées immédiatement pour les réparations.","مشتريات لوازم الصيانة","لوازم مستهلكة مباشرة للصيانة"
"pcg_61253","61253","Purchase of Small Tools and Equipment","expense","False","","Achats de petit outillage et petit équipement","","vat_in_20_146","Cost of small tools and equipment.","Coût du petit outillage et du petit équipement.","مشتريات أدوات ومعدات صغيرة","تكلفة أدوات ومعدات صغيرة"
"pcg_61254","61254","Purchases of Office Supplies","expense","False","","Achats de fournitures de bureau","","vat_in_7_152","Administrative supplies expensed immediately.","Fournitures administratives passées immédiatement en charges.","مشتريات لوازم المكاتب","لوازم إدارية مصنفة كعبء فوري"
"pcg_61261","61261","Purchases of Works","expense","False","","Achats des travaux","","vat_in_20_140","Subcontracting costs for physical tasks.","Coûts de sous-traitance pour tâches physiques (Achats de travaux).","مشتريات الأشغال","تكاليف المقاولات من الباطن للأشغال المادية"
"pcg_61262","61262","Purchases of Studies","expense","False","","Achats des études","","vat_in_20_140","Cost of external consulting or research.","Coût des consultations ou recherches externes (Achats d'études).","مشتريات الدراسات","تكلفة استشارات أو أبحاث خارجية"
"pcg_61263","61263","Purchases of Services Provided","expense","False","","Achats des prestations de service","","vat_in_20_140","Cost of specific external services.","Coût des prestations de service externes spécifiques.","مشتريات خدمات الأداء","تكلفة خدمات أداء خارجية محددة"
"pcg_6128","6128","Purchases of Materials and Supplies from Previous Years","expense","False","","Achats de matières et de fournitures des exercices antérieurs","","vat_in_20_146","Costs of materials/supplies from prior periods.","Coûts de matériaux/fournitures des périodes antérieures.","مشتريات مواد ولوازم الدورات السابقة","تكاليف مواد/لوازم من دورات سابقة"
"pcg_61291","61291","Discounts, Rebates and Refunds Obtained on Purchases of Raw Materials","expense","False","","Rabais, remises et ristournes obtenus sur achats de matières premières","","","Discounts received for raw materials.","Rabais, remises et ristournes obtenus sur les matières premières.","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات المواد الأولية","حسومات محصل عليها على المواد الأولية"
"pcg_61292","61292","Discounts, Rebates and Refunds Obtained on Purchases of Consumable Materials and Supplies","expense","False","","Rabais, remises et ristournes obtenus sur achats de matières et fournitures consommables","","","Discounts received for consumable materials.","Rabais, remises et ristournes obtenus sur les matières consommables.","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات المواد واللوازم المستهلكة","حسومات محصل عليها على المواد المستهلكة"
"pcg_61293","61293","Discounts, Rebates and Refunds Obtained on Purchases of Packaging","expense","False","","Rabais, remises et ristournes obtenus sur achats des emballages","","","Discounts received for packaging.","Rabais, remises et ristournes obtenus sur les emballages.","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات الأغلفة","حسومات محصل عليها على الأغلفة"
"pcg_61295","61295","Discounts, Rebates and Refunds Obtained on Non-Stock Purchases","expense","False","","Rabais, remises et ristournes obtenus surs achats non stockés","","","Discounts received on supplies expensed immediately.","Rabais, remises et ristournes obtenus sur les fournitures passées immédiatement en charges (non stockées).","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات غير مخزنة","حسومات محصل عليها على اللوازم المصنفة كعبء فوري"
"pcg_61296","61296","Discounts, Rebates and Refunds Obtained on Purchases of Works, Studies and Services Provided","expense","False","","Rabais, remises et ristournes obtenus sur achats de travaux, études et prestations de service","","","Discounts received for external services.","Rabais, remises et ristournes obtenus sur les services externes.","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات الأشغال، الدراسات وخدمات الأداء","حسومات محصل عليها على الخدمات الخارجية"
"pcg_61298","61298","Discounts, Rebates and Refunds Obtained on Purchases of Materials and Supplies from Previous Years","expense","False","","Rabais, remises et ristournes obtenus sur achats de matières et fournitures des exercices antérieurs","","","Discounts received for prior year's expenses.","Rabais, remises et ristournes obtenus sur les dépenses de l'année précédente.","حسومات، تخفيضات، ومردودات محصل عليها على مشتريات مواد ولوازم الدورات السابقة","حسومات محصل عليها على أعباء الدورات السابقة"
"pcg_61311","61311","Rental of Land","expense","False","","Location de terrains","","vat_in_20_140","Rent paid for land use.","Loyer payé pour l'utilisation de terrains.","إيجار الأراضي","إيجار مدفوع لاستخدام الأراضي"
"pcg_61312","61312","Rental of Buildings","expense","False","","Location de constructions","","vat_in_20_140","Rent paid for building use.","Loyer payé pour l'utilisation de bâtiments.","إيجار المنشآت","إيجار مدفوع لاستخدام المباني"
"pcg_61313","61313","Rental of Equipment and Tools","expense","False","","Location de matériel et d'outillage","","vat_in_20_140","Rent paid for operational equipment.","Loyer payé pour le matériel d'exploitation.","إيجار المعدات والأدوات","إيجار مدفوع للمعدات التشغيلية"
"pcg_61314","61314","Rental of Office Furniture and Equipment","expense","False","","Location de mobilier et matériel de bureau","","vat_in_20_140","Rent paid for office furniture/equipment.","Loyer payé pour le mobilier et le matériel de bureau.","إيجار الأثاث ومعدات المكاتب","إيجار مدفوع لأثاث/معدات المكاتب"
"pcg_61315","61315","Rental of Computer Equipment","expense","False","","Location de matériel informatique","","vat_in_20_140","Rent paid for computer hardware.","Loyer payé pour le matériel informatique.","إيجار معدات الإعلاميات","إيجار مدفوع لمعدات الإعلاميات"
"pcg_61316","61316","Rental of Transport Equipment","expense","False","","Location de matériel de transport","","vat_in_20_140","Rent paid for vehicles/transport.","Loyer payé pour les véhicules/transport.","إيجار معدات النقل","إيجار مدفوع للمركبات/النقل"
"pcg_61317","61317","Damages on Returned Packaging","expense","False","","Malis sur emballages rendus","","vat_in_20_140","Losses when identifiable packaging is returned.","Malus sur emballages rendus (Pertes lors du retour d'emballages identifiables).","خسائر على الأغلفة المردودة","خسائر عند استرداد الأغلفة المحددة الهوية"
"pcg_61318","61318","Miscellaneous Rentals and Rental Charges","expense","False","","Locations et charges locatives divers","","vat_in_20_140","Other types of rental expenses.","Autres types de frais de location.","إيجارات وأعباء إيجارية متنوعة","أنواع أخرى من مصاريف الإيجار"
"pcg_61321","61321","Lease Payments - Furniture and Equipment","expense","False","","Redevances de crédit-bail - mobilier et matériel","","vat_in_20_140","Payments for leasing fixed assets.","Redevances de crédit-bail (paiements pour la location d'immobilisations).","إتاوات الإيجار التمويلي - أثاث ومعدات","مدفوعات الإيجار التمويلي للأصول الثابتة"
"pcg_61331","61331","Maintenance and Repairs of Real Estate","expense","False","","Entretien et réparations des biens immobiliers","","vat_in_20_140","Upkeep costs for buildings.","Coûts d'entretien et de réparation des bâtiments.","صيانة وإصلاح الممتلكات العقارية","تكاليف صيانة المباني"
"pcg_61332","61332","Maintenance and Repairs of Movable Property","expense","False","","Entretien et réparations des biens mobiliers","","vat_in_20_140","Upkeep costs for machinery and tools.","Coûts d'entretien et de réparation des machines et outils.","صيانة وإصلاح الممتلكات المنقولة","تكاليف صيانة الآلات والأدوات"
"pcg_61335","61335","Maintenance","expense","False","","Maintenance","","vat_in_20_140","Service contracts for IT systems.","Contrats de maintenance pour les systèmes informatiques.","صيانة/مداومة","عقود صيانة أنظمة الإعلاميات"
"pcg_61341","61341","Multi-Risk Insurances (Theft, Fire, Civil Liability)","expense","False","","Assurances multirisque (Vol, incendie, RC)","","vat_in_20_140","Premiums for comprehensive insurance.","Primes d'assurance multirisque (couverture complète).","تأمينات متعددة المخاطر (سرقة، حريق، مسؤولية مدنية)","أقساط التأمين الشامل"
"pcg_61343","61343","Insurances - Business Risks","expense","False","","Assurances - Risques d'exploitation","","vat_in_20_140","Premiums for specific operational risks.","Primes d'assurance pour risques d'exploitation spécifiques.","تأمينات - مخاطر الاستغلال","أقساط تأمين على مخاطر التشغيل المحددة"
"pcg_61345","61345","Insurances - Transport Equipment","expense","False","","Assurances - Matériel de transport","","vat_in_20_140","Premiums for transport assets.","Primes d'assurance pour les actifs de transport.","تأمينات - معدات النقل","أقساط تأمين على أصول النقل"
"pcg_61348","61348","Other Insurances","expense","False","","Autres assurances","","vat_in_20_140","Other general insurance expenses.","Autres dépenses générales d'assurance.","تأمينات أخرى","مصاريف تأمين عامة أخرى"
"pcg_61351","61351","Remuneration of Occasional Personnel","expense","False","","Rémunérations du personnel occasionnel","","","Payments for short-term, non-contractual labor.","Rémunération du personnel occasionnel (travail à court terme, non contractuel).","أجور المستخدمين العرضيين","مدفوعات أجور العمالة العرضية وغير التعاقدية"
"pcg_61352","61352","Remuneration of Temporary Personnel","expense","False","","Rémunérations du personnel intérimaire","","","Payments for temporary agency workers.","Rémunération du personnel intérimaire.","أجور المستخدمين المؤقتين","مدفوعات أجور عمالة الوكالات المؤقتة"
"pcg_61353","61353","Remuneration of Personnel Seconded or Loaned to the Company","expense","False","","Rémunérations du persovat_out_20_81nnel détaché ou prêté à l'entreprise","","","Payment to another entity for staff services.","Rémunération du personnel détaché ou prêté par une autre entité.","أجور المستخدمين المعارين أو المقدمين للمقاولة","مدفوعات لجهة أخرى مقابل خدمات الموظفين"
"pcg_61361","61361","Commissions and Brokerage","expense","False","","Commissions et courtages","","vat_in_20_140","Payments to brokers or agents.","Paiements aux courtiers ou agents (Commissions et courtages).","عمولات وسمسرة","مدفوعات للوسطاء أو الوكلاء (عمولات وسمسرة)"
"pcg_61365","61365","Fees","expense","False","","Honoraires","","vat_in_20_140","Payments for consulting or legal advice.","Paiements pour conseil ou avis juridique (Honoraires).","أتعاب","مدفوعات للاستشارات أو النصائح القانونية (أتعاب)"
"pcg_61367","61367","Legal and Litigation Costs","expense","False","","Frais d'actes et de contentieux","","vat_in_20_140","Expenses for legal and notary services.","Frais d'actes et de contentieux (services juridiques et notariaux).","مصاريف العقود والمنازعات/التقاضي","مصاريف الخدمات القانونية والتوثيقية"
"pcg_61371","61371","Patent Royalties","expense","False","","Redevances pour brevets","","vat_in_20_140","Payment for patent usage rights.","Paiement pour les droits d'utilisation de brevets (Redevances pour brevets).","إتاوات براءات الاختراع","مدفوعات حقوق استخدام براءات الاختراع"
"pcg_61378","61378","Other Royalties","expense","False","","Autres redevances","","vat_in_20_140","Payment for various intellectual property licenses.","Paiement pour diverses licences de propriété intellectuelle (Autres redevances).","إتاوات أخرى","مدفوعات تراخيص الملكية الفكرية المختلفة"
"pcg_61411","61411","General Studies","expense","False","","Etudes générales","","vat_in_20_140","Broad, non-technical studies.","Études générales (non techniques).","دراسات عامة","دراسات عامة غير تقنية"
"pcg_61413","61413","Research","expense","False","","Recherches","","vat_in_20_140","Costs related to R&D activities.","Coûts liés aux activités de recherche et développement (Recherches).","أبحاث","تكاليف متعلقة بأنشطة البحث والتنمية"
"pcg_61415","61415","General Documentation","expense","False","","Documentation générale","","vat_in_20_140","Books, journals, and non-technical publications.","Livres, journaux et publications non techniques (Documentation générale).","وثائق عامة","كتب، مجلات، ومنشورات غير تقنية"
"pcg_61416","61416","Technical Documentation","expense","False","","Documentation technique","","vat_in_20_140","Technical manuals and specific publications.","Manuels techniques et publications spécifiques (Documentation technique).","وثائق تقنية","كتيبات تقنية ومنشورات متخصصة"
"pcg_61421","61421","Transport of Personnel","expense","False","","Transports du personnel","","vat_in_14_141","Employee transport expenses.","Frais de transport du personnel.","نقل المستخدمين","مصاريف نقل الموظفين"
"pcg_61425","61425","Transport on Purchases","expense","False","","Transports sur achats","","vat_in_14_141","Shipping costs for acquiring goods.","Frais de transport sur achats (coûts d'expédition pour l'acquisition de biens).","نقل على المشتريات","تكاليف الشحن لاقتناء السلع (نقل على المشتريات)"
"pcg_61426","61426","Transport on Sales","expense","False","","Transports sur ventes","","vat_in_14_141","Shipping costs for selling goods.","Frais de transport sur ventes (coûts d'expédition pour la vente de biens).","نقل على المبيعات","تكاليف الشحن لبيع السلع (نقل على المبيعات)"
"pcg_61428","61428","Other Transport","expense","False","","Autres transports","","vat_in_14_141","Other general transport expenses.","Autres frais de transport généraux.","نقل آخر","مصاريف نقل عامة أخرى"
"pcg_61431","61431","Travels and Displacements","expense","False","","Voyages et déplacements","","","Flights, train fares, hotels.","Voyages et déplacements (vols, billets de train, hôtels).","أسفار وتنقلات","مصاريف الطيران، تذاكر القطار، والفنادق (أسفار وتنقلات)"
"pcg_61433","61433","Moving Expenses","expense","False","","Frais de déménagement","","vat_in_20_140","Costs associated with employee moving.","Frais de déménagement des employés.","مصاريف النقل/الانتقال","تكاليف متعلقة بانتقال الموظفين"
"pcg_61435","61435","Missions","expense","False","","Missions","","","Fixed payments for mission expenses.","Paiements fixes pour les frais de mission.","مهمات","مدفوعات ثابتة لمصاريف المهمات"
"pcg_61436","61436","Receptions","expense","False","","Réceptions","","","Entertainment and hospitality costs.","Frais de réception et d'hospitalité.","استقبالات","تكاليف الترفيه والضيافة (استقبالات)"
"pcg_61441","61441","Advertisements and Insertions","expense","False","","Annonces et insertions","","vat_in_20_140","Print media and web advertisements.","Annonces et insertions (médias imprimés et web).","إعلانات ونشر","إعلانات في الإعلام المطبوع والويب"
"pcg_61442","61442","Samples, Catalogs and Printed Advertising","expense","False","","Echantillons, catalogues et imprimés publicitaires","","vat_in_20_140","Cost of brochures, leaflets, and free samples.","Coût des brochures, dépliants et échantillons gratuits.","عينات، كتيبات ومطبوعات إعلانية","تكلفة الكتيبات، المنشورات، والعينات المجانية"
"pcg_61443","61443","Fairs and Exhibitions","expense","False","","Foires et expositions","","vat_in_20_140","Booth fees and display costs.","Frais de foires et expositions (frais de stand et d'affichage).","معارض","رسوم الأكشاك وتكاليف العرض (معارض)"
"pcg_61444","61444","Advertising Bonuses","expense","False","","Primes de publicité","","vat_in_20_140","Cost of items given as promotion.","Coût des articles donnés à titre de promotion (Primes de publicité).","علاوات إشهار/إعلان","تكلفة العناصر المقدمة كترويج (هدايا إعلانية)"
"pcg_61446","61446","Publications","expense","False","","Publications","","vat_in_20_140","Company newsletters or internal publications.","Bulletins d'information d'entreprise ou publications internes.","منشورات","نشرات الشركة أو منشورات داخلية"
"pcg_61447","61447","Gifts to Customers","expense","False","","Cadeaux à la clientèle","","vat_in_20_140","Items given as corporate gifts.","Articles donnés comme cadeaux à la clientèle.","هدايا للزبناء","عناصر مقدمة كهدايا للمؤسسات"
"pcg_61448","61448","Other Advertising and Public Relations Expenses","expense","False","","Autres charges de publicité et relations publiques","","vat_in_20_140","Sundry PR and publicity costs.","Frais divers de relations publiques et de publicité.","أعباء أخرى للإشهار والعلاقات العامة","تكاليف علاقات عامة وإشهار متنوعة"
"pcg_61451","61451","Postal Expenses","expense","False","","Frais postaux","","vat_in_20_140","Stamp and mail service fees.","Frais postaux et de services de courrier.","مصاريف بريدية","رسوم الطوابع وخدمات البريد"
"pcg_61455","61455","Telephone Expenses","expense","False","","Frais de téléphone","","vat_in_20_140","Telephony service bills.","Factures de services de téléphonie.","مصاريف الهاتف","فواتير خدمات الهاتف"
"pcg_61456","61456","Telex and Telegram Expenses","expense","False","","Frais de télex et de télégrammes","","vat_in_20_140","Costs for electronic text messages.","Coûts pour les messages texte électroniques (Télex et télégrammes).","مصاريف التلكس والبرقيات","تكاليف الرسائل النصية الإلكترونية"
"pcg_61461","61461","Contributions","expense","False","","Cotisations","","","Mandatory or voluntary membership fees.","Cotisations obligatoires ou volontaires.","اشتراكات/مساهمات","رسوم العضوية الإلزامية أو الطوعية (اشتراكات)"
"pcg_61462","61462","Donations","expense","False","","Dons","","","Voluntary contributions to charity.","Contributions volontaires à des œuvres de bienfaisance (Dons).","هبات","مساهمات طوعية للجمعيات الخيرية (هبات)"
"pcg_61471","61471","Expenses of Purchase and Sale of Securities","expense","False","","Frais d'achat et de vente des titres","","","Brokerage fees on securities.","Frais de courtage sur les titres.","مصاريف شراء وبيع السندات","رسوم السمسرة على الأوراق المالية"
"pcg_61472","61472","Commercial Paper Expenses","expense","False","","Frais sur effets de commerce","","","Fees on bills of exchange.","Frais sur effets de commerce.","مصاريف على الأوراق التجارية","رسوم على الأوراق التجارية"
"pcg_61473","61473","Fees and Commissions on Banking Services","expense","False","","Frais et commissions sur services bancaires","","vat_in_10_142","Various bank service fees.","Frais et commissions sur services bancaires divers.","مصاريف وعمولات على الخدمات البنكية","رسوم خدمات بنكية متنوعة"
"pcg_6148","6148","Other External Expenses from Previous Years","expense","False","","Autres charges externes des exercices antérieurs","","","External charges related to prior periods.","Charges externes liées à des périodes antérieures.","أعباء خارجية أخرى للدورات السابقة","أعباء خارجية متعلقة بدورات سابقة"
"pcg_6149","6149","Discounts, Rebates and Refunds Obtained on Other External Expenses","expense","False","","Rabais, remises et ristournes obtenus sur autres charges externes","","","Discounts received on external expenses.","Rabais, remises et ristournes obtenus sur les charges externes.","حسومات، تخفيضات، ومردودات محصل عليها على أعباء خارجية أخرى","حسومات محصل عليها على الأعباء الخارجية"
"pcg_61611","61611","City Tax and Municipal Tax","expense","False","","Taxe urbaine et taxe d'édilité","","","Property-based taxes.","Taxes foncières (Taxe urbaine et taxe d'édilité).","الضريبة الحضرية والضريبة على الخدمات الجماعية","ضرائب قائمة على الممتلكات (الضريبة الحضرية)"
"pcg_61612","61612","Patent","expense","False","","Patente","","","Annual business license fee.","Taxe professionnelle annuelle (Patente).","الضريبة المهنية (الـ Patente)","رسم الرخصة التجارية السنوي (الضريبة المهنية/الـ Patente)"
"pcg_61615","61615","Local Taxes","expense","False","","Taxes locales","","","Other taxes for local jurisdictions.","Autres taxes locales.","رسوم محلية","ضرائب أخرى للولايات المحلية (رسوم محلية)"
"pcg_6165","6165","Indirect Taxes and Duties","expense","False","","Impôts et taxes indirects","","","Indirect taxes like certain consumption taxes.","Impôts et taxes indirects (comme certaines taxes à la consommation).","ضرائب ورسوم غير مباشرة","ضرائب غير مباشرة (مثل بعض ضرائب الاستهلاك)"
"pcg_61671","61671","Registration and Stamp Duties","expense","False","","Droits d'enregistrement et de timbre","","","Costs for registering legal documents.","Droits d'enregistrement et de timbre (coûts d'enregistrement de documents légaux).","رسوم التسجيل والتنبر","تكاليف تسجيل الوثائق القانونية"
"pcg_61673","61673","Vehicle Taxes","expense","False","","Taxes sur les véhicules","","","Road taxes or vehicle-specific duties.","Taxes sur les véhicules (taxes routières ou droits spécifiques aux véhicules).","رسوم على المركبات","ضرائب الطرق أو الرسوم الخاصة بالمركبات"
"pcg_61678","61678","Other Taxes, Duties and Similar Rights","expense","False","","Autres impôts, taxes et droits assimilés","","","Other sundry duties and assimilated taxes.","Autres droits divers et taxes assimilées.","ضرائب ورسوم وحقوق أخرى مماثلة","رسوم وضرائب أخرى متنوعة ومماثلة"
"pcg_6168","6168","Taxes and Duties from Previous Years","expense","False","","Impôts et taxes des exercices antérieurs","","","Tax expense adjustments for prior years.","Ajustements de dépenses fiscales pour les années antérieures.","ضرائب ورسوم الدورات السابقة","تسويات مصاريف الضرائب للسنوات السابقة"
"pcg_61711","61711","Salaries and Wages","expense","False","","Appointements et salaires","","","Base pay for staff.","Appointements et salaires de base du personnel.","تعويضات وأجور","الأجر الأساسي للموظفين"
"pcg_61712","61712","Bonuses and Gratuities","expense","False","","Primes et gratifications","","","Supplementary staff payments.","Primes et gratifications (Paiements supplémentaires au personnel).","علاوات ومكافآت","دفعات تكميلية للمستخدمين (علاوات ومكافآت)"
"pcg_61713","61713","Allowances and Other Benefits","expense","False","","Indemnités et avantages divers","","","Payments like housing or food allowances.","Indemnités et avantages divers (Ex. : allocations de logement ou de nourriture).","تعويضات ومزايا متنوعة","دفعات مثل تعويضات السكن أو الغذاء"
"pcg_61714","61714","Commisions to Personnel","expense","False","","Commissions au personnel","","","Performance pay for sales staff.","Commissions au personnel (Rémunération liée à la performance du personnel de vente).","عمولات للمستخدمين","أجر الأداء لموظفي المبيعات (عمولات)"
"pcg_61715","61715","Remuneration of Directors, Managers and Partners","expense","False","","Rémunération des administrateurs, gérants et associés","","","Remuneration for corporate governance bodies.","Rémunération des administrateurs, gérants et associés (pour les fonctions de gouvernance).","مكافأة المتصرفين، المسيرين والشركاء","مكافأة لهيئات حكامة الشركات (إداريين ومسيرين)"
"pcg_61741","61741","Social Security Contributions","expense","False","","Cotisations de sécurité sociale","","","Employer's contribution to national social security.","Cotisations de sécurité sociale (Contribution de l'employeur à la sécurité sociale).","اشتراكات الضمان الاجتماعي","مساهمة المشغل في الضمان الاجتماعي الوطني"
"pcg_61742","61742","Contributions to Pension Funds","expense","False","","Cotisations aux caisses de retraite","","","Employer's contribution to staff retirement funds.","Cotisations aux caisses de retraite (Contribution de l'employeur aux fonds de retraite).","اشتراكات صناديق التقاعد","مساهمة المشغل في صناديق تقاعد المستخدمين"
"pcg_61743","61743","Contributions to Mutual Insurance Companies","expense","False","","Cotisations aux mutuelles","","","Payments to supplementary health/social funds.","Cotisations aux mutuelles (Paiements aux fonds de santé/sociaux supplémentaires).","اشتراكات التعاضديات","دفعات لصناديق صحية/اجتماعية تكميلية (تعاضديات)"
"pcg_61744","61744","Family Benefits","expense","False","","Prestations familiales","","","Payments for family support (if applicable).","Prestations familiales (Paiements de soutien familial).","تعويضات عائلية","دفعات لدعم الأسرة (تعويضات عائلية)"
"pcg_61745","61745","Work Accident Insurances","expense","False","","Assurances accident de travail","","","Payments for mandatory workplace accident insurance.","Assurances accident de travail (Paiements pour l'assurance accident du travail obligatoire).","تأمينات حوادث الشغل","دفعات تأمين حوادث الشغل الإلزامية"
"pcg_61761","61761","Group Insurances","expense","False","","Assurances groupe","","","Cost of collective insurance (e.g., life, health).","Assurances groupe (Coût des assurances collectives, ex. : vie, santé).","تأمينات جماعية","تكلفة التأمين الجماعي (مثل الحياة، الصحة)"
"pcg_61762","61762","Pension Benefits","expense","False","","Prestations de retraites","","","Additional retirement payments.","Prestations de retraites (Paiements de retraite supplémentaires).","تعويضات التقاعد","دفعات تقاعد إضافية"
"pcg_61763","61763","Allocations to Social Works","expense","False","","Allocations aux oeuvres sociales","","","Payments for staff social work programs.","Allocations aux œuvres sociales (Paiements pour les programmes sociaux du personnel).","مخصصات للأعمال الاجتماعية","دفعات لبرامج الأعمال الاجتماعية للمستخدمين"
"pcg_61764","61764","Clothing and Workwear","expense","False","","Habillement et vêtements de travail","","","Cost of uniforms provided to staff.","Habillement et vêtements de travail (Coût des uniformes fournis).","ألبسة وملابس العمل","تكلفة الألبسة والزي الموحد للمستخدمين"
"pcg_61765","61765","Compensation in Lieu of Notice and Termination of Employment","expense","False","","Indemnités de préavis et de licenciement","","","Costs for legally mandated terminations.","Indemnités de préavis et de licenciement (Coûts des fins de contrat légalement obligatoires).","تعويضات مهلة الإخطار والفصل","تكاليف إنهاء الخدمة بموجب القانون (فصل، إشعار)"
"pcg_61766","61766","Occupational Medicine and Pharmacy","expense","False","","Médecine de travail, pharmacie","","","Expenses for workplace health/pharmacy.","Médecine de travail, pharmacie (Dépenses pour la santé au travail/pharmacie).","طب الشغل، صيدلية","مصاريف طب الشغل/الصيدلية"
"pcg_61768","61768","Other Various Social Charges","expense","False","","Autres charges sociales diverses","","","Other social and staff-related expenses.","Autres charges sociales diverses (Autres dépenses sociales et liées au personnel).","أعباء اجتماعية متنوعة أخرى","مصاريف اجتماعية أخرى متنوعة متعلقة بالموظفين"
"pcg_6177","6177","Operator's Remuneration","expense","False","","Rémunération de l'exploitant","","","Salary for the individual business owner.","Rémunération de l'exploitant (Salaire du propriétaire d'entreprise individuelle).","مكافأة المستغل/صاحب المشروع","أجر صاحب المشروع الفردي"
"pcg_61771","61771","Operator's Salaries and Wages","expense","False","","Appointements et salaires de l'exploitant","","","Base remuneration for the owner.","Appointements et salaires de l'exploitant (Rémunération de base du propriétaire).","تعويضات وأجور المستغل","المكافأة الأساسية للمستغل"
"pcg_61774","61774","Social Charges on Operator's Wages and Salaries","expense","False","","Charges sociales sur appointements et salaires de l'exploitant","","","Social contributions for the owner.","Charges sociales sur appointements et salaires de l'exploitant (Cotisations sociales du propriétaire).","أعباء اجتماعية على تعويضات وأجور المستغل","اشتراكات اجتماعية للمستغل"
"pcg_6178","6178","Personnel Expenses of Previous Years","expense","False","","Charges de personnel des exercices antérieurs","","","Personnel expense adjustments for prior years.","Charges de personnel des exercices antérieurs (Ajustements de dépenses de personnel pour les années précédentes).","أعباء المستخدمين للدورات السابقة","تسويات أعباء المستخدمين للدورات السابقة"
"pcg_6181","6181","Attendance Fees","expense","False","","Jetons de présence","","","Attendance Fees (Jetons): payments to board members for meetings.","Jetons de présence (Paiements aux membres du conseil d'administration pour les réunions).","مكافآت الحضور (المتصرفين)","مكافآت الحضور: دفعات لأعضاء مجلس الإدارة مقابل الاجتماعات"
"pcg_6182","6182","Losses on Uncollectible Receivables","expense","False","","Pertes sur créances irrécouvrables","","","Recurring Bad Debts: normal losses on uncollectible receivables.","Pertes sur créances irrécouvrables (Pertes normales et récurrentes sur créances irrécouvrables).","خسائر عن ديون غير قابلة للتحصيل","خسائر متكررة على ديون غير قابلة للتحصيل (اعتيادية)"
"pcg_6185","6185","Losses on Joint Operations","expense","False","","Pertes sur opérations faites en commun","","","Joint Operation Losses: company's share of communal venture losses.","Pertes sur opérations faites en commun (Part de l'entreprise dans les pertes des coentreprises).","خسائر على عمليات مشتركة","خسائر العمليات المشتركة: حصة الشركة في خسائر المشاريع المشتركة"
