id,code,name,account_type,chart_template_id/id,tag_ids/id,reconcile
a5550,5550,Reparation och underhåll av förbrukningsinventarier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5580,5580,Underhåll och tvätt av arbetskläder,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5590,5590,Övriga kostnader för reparation och underhålla,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5610,5610,Personbilar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5616,5616,"Trängselskatt, avdragsgill",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5619,5619,Övriga personbilskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5620,5620,Lastbilskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5630,5630,Truckkostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5640,5640,Kostnader för arbetsmaskiner,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5650,5650,Traktorkostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5660,5660,"Motorcykel-, moped-, och skoterkostnader",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5670,5670,"Båt-, flygplans- och helikopterkostnader",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5690,5690,Övriga kostnader för transportmedel,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5710,5710,"Frakter, transporter och försäkringar vid varudistribution",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5720,5720,Tull- och speditionskostnader m.m.,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5730,5730,Arbetstransporter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5790,5790,Övriga kostnader för frakter och transporter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5830,5830,Host och logi,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5890,5890,övriga resekostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5910,5910,Annonsering,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5920,5920,Utomhus- och trafikreklam,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5930,5930,Reklamtrycksaker och direktreklam,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5940,5940,Utställningar mässor,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5950,5950,Butiksreklam och återförsäljarreklam,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5960,5960,"Varuprover, reklamgåvor, presentreklam och tävlingar",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5970,5970,"Film-, radio-, TV- och Internetreklam",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5980,5980,"PR, institutionell reklam och sponsring",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a5990,5990,Övriga kostnader for reklam och PR,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6000,6000,Övriga försäljningskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6010,6010,"Kataloger, prislistor m. m.",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6020,6020,Egna facktidskrifter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6030,6030,Speciella orderkostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6040,6040,Kontokortsavgifter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6050,6050,Försäljningsprovisioner,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6055,6055,Franchisekostnader o.dyl.,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6060,6060,Kreditförsäljningskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6061,6061,Kreditupplysning,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6062,6062,Inkasso och KFM-avgifter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6063,6063,Kreditförsäkringspremier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6064,6064,Factoringsavgifter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6069,6069,Övriga kreditförsäljningskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6070,6070,Representation,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6080,6080,Bankgarantier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6110,6110,Kontorsmateriel,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6150,6150,Trycksaker,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6200,6200,Tele och post (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6211,6211,Fast telefoni,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6212,6212,Mobiltelefon,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6213,6213,Mobilsökning,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6214,6214,Fax,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6215,6215,Telex,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6230,6230,Datakommunikation,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6250,6250,Postbefordran,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6300,6300,Företagsförsäkringar och övriga riskkostnader (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6320,6320,Självrisker vid skada,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6330,6330,Förluster i pågående arbeten,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6340,6340,Lämnade skadestånd,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6341,6341,"Lämnade skadestånd, avdragsgilla",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6342,6342,"Lämnade skadestånd, ej avdragsgilla",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6350,6350,Förluster på kundfordringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6351,6351,Konstaterade förluster på kundfordringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6352,6352,Befarade förluster på kundfordringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6360,6360,Garantikostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6361,6361,Förändring av garantiavsättning,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6362,6362,Faktiska garantikostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6370,6370,Kostnader för bevakning och lam,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6380,6380,Förluster på övriga kortfristiga fordringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6400,6400,Förvaltningskostnader (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6421,6421,Revision,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6422,6422,Revisionsverksamhet utöver revision,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6423,6423,Skatterådgivning - revisor,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6424,6424,Övriga tjänster - revisor,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6430,6430,Management fees,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6440,6440,Årsredovisning och delårsrapporter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6450,6450,Bolagsstämma/års- eller föreningsstämma,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6490,6490,Övriga förvaltningskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6500,6500,Övriga externa tjänster (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6510,6510,Mätningskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6520,6520,Ritnings-och kopieringskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6810,6810,Inhyrd produktionspersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6820,6820,Inhyrd lagerpersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6830,6830,Inhyrd transportpersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6840,6840,Inhyrd kontors- och ekonomipersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6850,6850,Inhyrd IT-personal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6860,6860,Inhyrd marknads- och försäljningspersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6870,6870,Inhyrd restaurang- och butikspersonal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6880,6880,Inhyrda företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6890,6890,Övriga inhyrd personal,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6900,6900,Övriga externa kostnader (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6910,6910,Licensavgifter och royalties),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6920,6920,Kostnader för egna patent,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6930,6930,Kostnader för varumärken m.m.,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6940,6940,"Kontroll-, provnings- och stämpelavgifter",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6950,6950,Tillsynsavgifter myndigheter,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6981,6981,"Föreningsavgifter, avdragsgilla",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6982,6982,"Föreningsavgifter, ej avdragsgilla",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6990,6990,Övriga externa kostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6993,6993,Lämnade bidrag och gåvor,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6996,6996,Betald utländsk inkomstskatt,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6997,6997,Obetald utländsk inkomstskatt,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6998,6998,Utländsk moms,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a6999,6999,"Ingående moms, blandad verksamhet",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7000,7000,Löner till kollektivanställda (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7010,7010,Löner till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7011,7011,Löner till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7012,7012,Vinstandelar till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7013,7013,Lön växa-stöd kollektivanställda 10.21%,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7017,7017,Avgångsvederlag till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7018,7018,"Bruttolöneavdrag, kollektivanställda",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7019,7019,Upplupna löner och vinstandelar till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7030,7030,Löner till kollektivanställda (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7031,7031,Löner till kollektivanställda (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7032,7032,Vinstandelar till kollektivanställda (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7037,7037,Avgångsvederlag till kollektivanställda (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7038,7038,"Bruttolöneavdrag, kollektivanställda (utlandsanställda)",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7039,7039,Upplupna löner och vinstandelar till kollektivanställda (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7080,7080,Löner till kollektivanställda for ej arbetad tid,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7081,7081,Sjuklöner till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7082,7082,Semesterlöner till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7083,7083,Föräldraersättning till kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7089,7089,Övriga löner till kollektivanställda for ej arbetad tid,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7200,7200,Löner till tjänstemän och företagsledare (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7211,7211,Löner till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7212,7212,Vinstandelar till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7213,7213,Lön växa-stöd tjänstemän 10.21%,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7217,7217,Avgångsvederlag till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7218,7218,"Bruttolöneavdrag tjänstemän",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7219,7219,Upplupna löner och vinstandelar till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7221,7221,Löner till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7222,7222,Tantiem till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7227,7227,Avgångsvederlag till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7228,7228,"Bruttolöneavdrag, företagsledare",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7229,7229,Upplupna löner och tantiem till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7230,7230,Löner till tjänstemän och ftgsledare (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7231,7231,Löner till tjänstemän och ftgsledare (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7232,7232,Vinstandelar till tjänstemän och ftgsledare (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7237,7237,Avgångsvederlag till tjänstemän (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7238,7238,"Bruttolöneavdrag, tjänstemän och ftgsledare (utlandsanställda)",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7239,7239,Upplupna löner och vinstandelar till tjänstemän och ftgsledare (utlandsanställda),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7280,7280,Löner till tjänstemän och företagsledare för ej arbetad tid,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7281,7281,Sjuklöner till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7282,7282,Sjuklöner till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7283,7283,Föräldraersättning till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7284,7284,Föräldraersättning till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7285,7285,Semesterlöner till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7286,7286,Semesterlöner till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7288,7288,Övriga löner till tjänsterumän för ej arbetad tid,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7289,7289,Övriga löner till företagsledare för ej arbetad tid,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7291,7291,Förändring av semesterlöneskuld till tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7292,7292,Förändring av semesterlöneskuld till företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7300,7300,MANUALLY ADDED Kostnadsersättningar och förmåner (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7311,7311,Ersättningar för sammanträden m.m.,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7312,7312,Ersättningar för förslagsverksamhet och uppfinningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7313,7313,Ersättningar för/bidrag till bostadskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7314,7314,Ersättningar för/bidrag till måltidskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7315,7315,Ersättningar för/bidrag till resor till och från arbetsplatsen,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7316,7316,Ersättningar för/bidrag till arbetskläder,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7317,7317,Ersättningar för/bidrag till arbetsmaterial och arbetsverktyg,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7318,7318,Felräkningspengar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7319,7319,Övriga kontanta extraersättningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7320,7320,Traktamenten vid tjänsteresa,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7330,7330,Bilersättningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7333,7333,"Ersättning för trängselskatt, skattefri",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7350,7350,Ersättningar för föreskrivna arbetskläder,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7370,7370,Representationsersättningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7381,7381,Kostnader för fri bostad,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7382,7382,Kostnader för fria eller subventionerade måltider,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7383,7383,Kostnader för fria resor till och från arbetsplatsen,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7384,7384,Kostnader för fria eller subventionerade arbetskläder,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7386,7386,Subventionerad ränta,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7387,7387,Kostnader för lånedatorer,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7388,7388,Anställdas ersättning för erhållna förmåner,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7389,7389,Övriga kostnader för förmåner,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7391,7391,Kostnad för trängelskatterförmån,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7392,7392,Kostnad för förmån av hushållsnära tjänster,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7400,7400,Pensionskostnader (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7411,7411,Premier för kollektiva pensionsförsäkringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7412,7412,Premier för individuella pensionsförsäkringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7418,7418,Återbäring från försäkringsföretag,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7420,7420,Förändring av pensionsskuld,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7430,7430,Avdrag för räntedel i pensionskostnad,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7440,7440,Förändring av pensionsstiftelse,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7441,7441,Avsättning till pensionsstiftelse,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7448,7448,Gottgörelse från pensionsstiftelse,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7460,7460,Pensionsutbetalningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7461,7461,Pensionsutbetalningar till f.d. kollektivanställda,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7462,7462,Pensionsutbetalningar till f.d. tjänstemän,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7463,7463,Pensionsutbetalningar till f.d. företagsledare,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7470,7470,Förvaltnings-- och kreditförsäkringsavgift,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7500,7500,Sociala och andra avgifter enlight lag och avtal (gruppkonto),expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7510,7510,Arbetsgivaravgifter 31.42%,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7515,7515,Arbetsgivaravgifter på skattepliktiga kostnadsersättningar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7516,7516,Arbetsgivaravgifter på arvoden,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7518,7518,Arbetsgivaravgifter på bruttolöneavdrag,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7531,7531,"Särskild löneskatt för vissa försäkringsersättningar m.m.",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7532,7532,"Särskild löneskatt pensionskostnader, deklarationspost",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7533,7533,Särskild löneskatt för pensionskostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7551,7551,Avkastningsskatt 15% försäkringsföretag m. lf. samt avsatt till pensioner,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7552,7552,Avkastningsskatt 15% utländska pensionsförsäkringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7553,7553,Avkastningsskatt 30% utländska försäkringsföretag m. fl.,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7554,7554,Avkastningsskatt 30% utländska kapitalförsäkringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7571,7571,Arbetsmarknadsförsäkringar,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7572,7572,"Arbetsmarknadsförsäkringar pensionsförsäkringspremier, deklarationspost",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7581,7581,Grupplivförsäkringspremier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7582,7582,Gruppjukförsäkringspremier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7583,7583,Gruppolycksfallsförsäkringspremier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7589,7589,Övriga gruppförsäkringspremier,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7620,7620,Sjuk- och hälsovård,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7623,7623,"Sjukvårdsförsäkring, ej avdragsgill",expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7630,7630,Personalrepresentation,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7650,7650,Sjuklöneförsäkring,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7670,7670,Förändring av personalstiftelsekapital,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7671,7671,Avsättning till personalstiftelse,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7678,7678,Gottgörelse från personalstiftelse av personalstiftelsekapital,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7690,7690,Övriga personalkostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7691,7691,Personalrekrytering,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7692,7692,Begravningshjälp,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7693,7693,Fritidsverksamhet,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7699,7699,Övriga personalkostnader,expense,l10nse_chart_template_K2,l10n_se.account_tag_32,False
a7710,7710,Nedskrivningar av immateriella anläggningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7740,7740,Nedskrivningar av vissa omsättningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7760,7760,Återföring av nedskrivningar av immateriella anläggningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7770,7770,Återföring av nedskrivningar av byggnader och mark,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7780,7780,Återföring av nedskrivningar av maskiner och inventarier,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7790,7790,Återföring av nedskrivningar av vissa omsättningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7811,7811,Avskrivningar på balanserade utgifter,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7812,7812,Avskrivningar på koncessioner m.m.,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7813,7813,Avskrivningar på patent,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7814,7814,Avskrivningar på licenser,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7815,7815,Avskrivningar på varumärken,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7816,7816,Avskrivningar på hyresrätter,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7817,7817,Avskrivningar på goodwill,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7819,7819,Avskrivningar på övriga immateriella anläggningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7821,7821,Avskrivningar på byggnader,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7824,7824,Avskrivningar på markanläggningar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7829,7829,Avskrivningar på övriga byggnader,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7831,7831,Avskrivningar på maskiner och andra tekniska anläggningar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7832,7832,Avskrivningar på inventarier och verktyg,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7833,7833,Avskrivningar på installationer,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7834,7834,Avskrivningar på bilar och nadra transportmedel,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7835,7835,Avskrivningar på datorer,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7836,7836,Avskrivningar på leasade tillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7839,7839,Avskrivningar på övriga maskiner och inventarier,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7840,7840,Avskrivningar på förbättringsutgifter på annans fastighet,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7960,7960,Valutakursförluster på fordringar och skulder av rörelsekaraktär,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7971,7971,Förlust vid avyttring av immateriella anläggningstillgångar,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7972,7972,Förlust vid avyttring av byggnader och mark,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a7973,7973,Förlust vid avyttring av maskiner och inventarier,expense,l10nse_chart_template_K2,"l10n_se.account_tag_32",False
a8010,8010,Utdelning på andelar i koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8012,8012,Utdelning på andelar i dotterföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8016,8016,"Emissionsinsats, koncernföretag",income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
a8020,8020,Resultat vid försäljning av andelar i koncernföretag,income_other,l10nse_chart_template_K2,l10n_se.account_tag_33,False
